date,h,ret,ex_ew,ex_idx
20240424,120,0.06961032017449081,0.17344820434365055,0.15198309144401084
20240502,3,0.018741608968121198,0.010496391925050346,0.009474226268289015
20240502,5,0.030704539538734935,0.02525467939230939,0.027702561341231793
20240502,10,-0.002616956053679084,-0.012004432298934026,-0.00047800978659880665
20240502,15,-0.009930548730363068,-0.021890028951849553,-0.010142538802167514
20240502,20,-0.014803250612525208,-0.014287128998297129,-0.0006806131524198155
20240502,30,0.01255259339491357,0.0048693404002062585,-0.007441243518688778
20240502,40,0.034288940875538715,0.06436011845834885,0.029396738761417653
20240502,60,0.016962975922167528,0.07099162604512854,0.035460258416517426
20240502,90,-0.06923369365018231,0.05942513259637206,0.028021924277225857
20240502,120,-0.013489342529425805,0.1168181879623493,0.09046362922066598
20240510,3,0.005288137803322216,0.003274511137715706,0.005394315227554795
20240510,5,-0.02043665238783214,-0.02063263111916072,-0.015246470884518845
20240510,10,-0.03760527477693583,-0.03939248262603534,-0.03480458883569777
20240510,15,-0.05012107475858268,-0.039509973084613424,-0.03315722389691927
20240510,20,-0.03226135162834413,-0.03371388878550008,-0.04194076730758315
20240510,30,-0.020719116219009508,-0.005068183480898184,-0.0254030901360539
20240510,40,-0.0016044203399343936,0.0172486016536096,-0.029825644677090517
20240510,60,-0.04411238430277016,0.08896300384465891,0.04696690545201791
20240510,90,-0.04969352135094928,0.06166329125967768,0.018778663383718818
20240510,120,-0.09376089025099987,0.03786744473261558,0.0016689870150731236
20240520,3,-0.030866104324091904,-0.020109489974720736,-0.019958467991449604
20240520,5,-0.025681321706237832,-0.02503357713060097,-0.028095183696441546
20240520,10,-0.041238109574617696,-0.027425117380620347,-0.029448112637489518
20240520,15,0.005177585888361719,0.006374755037015446,-0.00982510168770721
20240520,20,-0.012238534880834553,-0.006027287920315115,-0.03432367595063619
20240520,30,-0.05687467911915254,-0.014815269722270378,-0.06354260436370043
20240520,40,-0.04434851897738672,-0.011046130311402697,-0.056109849243889884
20240520,60,-0.09597967580383623,0.005423253738566173,-0.04019786951961765
20240520,90,-0.10651597613858091,0.01568255475091075,-0.02685239177148533
20240520,120,-0.20934549738582828,-0.016044744668166383,-0.05779003685562652
20240527,3,-0.028892340211430972,-0.011854346524772193,-0.00655893057238713
20240527,5,-0.023849849440113556,-0.008402151360562351,-0.009656691664489589
20240527,10,0.04600289653833467,0.04958059224850814,0.03347499837082235
20240527,15,0.030226392725473714,0.03861751089681959,0.010580169210490917
20240527,20,0.004677618898475651,0.02494472017459308,-0.002806449362519529
20240527,30,0.020207100979844007,0.042973341961393685,-0.010875150237984254
20240527,40,-0.011668694688263079,0.04778545743626082,0.003344159348927081
20240527,60,-0.060535075626054924,0.04369239709275833,-0.012189923676898973
20240527,90,-0.06154874492133776,0.05499819676275137,0.008598357611362087
20240527,120,-0.16226168108076988,0.024610104457088063,-0.019335722037879373
20240603,3,0.06457504838207212,0.060196168434211106,0.046082264843875946
20240603,5,0.08087715383463333,0.07103147676528111,0.05379006095225934
20240603,10,0.09464572670495949,0.08997339716778562,0.06018460816934997
20240603,15,0.05778546254169154,0.0642282139289165,0.03557703727662382
20240603,20,0.02307571188117071,0.053018463492376905,0.0040577488343872745
20240603,30,0.017256636419086403,0.03918091196250141,-0.007062528638613917
20240603,40,0.0027330919725481427,0.05776111619466617,0.007572808670714495
20240603,60,-0.04705322228767872,0.061650701444327036,0.005996295267921337
20240603,90,-0.04188584731792468,0.07089179140676345,0.025688921959803414
20240603,120,-0.15279394665042814,0.024909573522576743,-0.014964334586202464
20240611,3,0.003496897883977349,0.010891060010727541,0.007302064673159317
20240611,5,0.03470022284255844,0.04261800278538046,0.027480628337886143
20240611,10,0.021737654794957956,0.04096705121534415,0.02642559284243537
20240611,15,0.01756226150516558,0.06014694562699735,0.02534809214570497
20240611,20,0.05859214363003405,0.08191754121877923,0.03992706478637818
20240611,30,0.02433463239423772,0.08199154297795136,0.05113780923330314
20240611,40,-0.059818933202116176,0.0725120767861929,0.03959640977580742
20240611,60,-0.0775214991897073,0.07025823609753001,0.03395196721847699
20240611,90,-0.0644277912627178,0.08057441156908578,0.04439844772225643
20240611,120,-0.15080975819895776,0.06702230494284192,0.024391748814391385
20240618,3,0.007024589626534425,0.02780688443730276,0.02426047184238874
20240618,5,0.01111586761339545,0.025849481985476867,0.02312015862081879
20240618,10,0.019739600474355416,0.05745984597594729,0.03488880225454106
20240618,15,0.05186082130123658,0.07004306691528236,0.04075210693903529
20240618,20,0.025298171225844473,0.05281499747932572,0.035523224064412315
20240618,30,0.028218130949205767,0.08747408047824191,0.06666654293215152
20240618,40,-0.046894633747138634,0.04554029830273667,0.029390750612627317
20240618,60,-0.09465736404741924,0.03994735950536624,0.021162449099006567
20240618,90,-0.0969372684446895,0.04440202343942125,0.025346139349405584
20240618,120,-0.13475973883318193,0.03899206667970683,0.016592389299612265
20240625,3,0.014429029476767705,0.019525279882889882,0.009246999819483057
20240625,5,0.02419941376267904,0.050591911786164435,0.027422729632636984
20240625,10,0.036935469733452526,0.04287521172812702,0.013581001288811016
20240625,15,-0.02161775384367942,-0.0055540391216048765,-0.02324737684365047
20240625,20,-0.046038720810383946,-0.005998837352709844,-0.023520674441523712
20240625,30,-0.1399418971498321,-0.025598249016241255,-0.044330318438543154
20240625,40,-0.08499176070687563,-0.002729808532568115,-0.029120775600356905
20240625,60,-0.10378628475967339,-0.008693483142849776,-0.030673332588667057
20240625,90,-0.11088324087833232,0.010407128711193973,-0.01090784579820555
20240625,120,-0.1649896161401992,0.015951069986279515,0.007673353772798472
20240702,3,0.028628301754843093,0.01647713691524038,0.003363969410559489
20240702,5,0.037060187385550995,0.019590835428157566,0.010395723438032795
20240702,10,0.0063165310096626,-0.00011492302485802304,0.0014983825529638435
20240702,15,-0.0066598129225134434,0.01175979222353896,0.012723891382279138
20240702,20,-0.006162898770514144,0.020620021811727247,0.01771489543137387
20240702,30,-0.08379973914111807,-0.020751485878745052,-0.021599962457973607
20240702,40,-0.06875045215873074,0.014249115886361748,0.00270024108904407
20240702,60,-0.11598288856943426,-0.027394564522527268,-0.030173094882193073
20240702,90,-0.23517265521808628,-0.07440220574823751,-0.07757121632119268
20240702,120,-0.1785398207983473,-0.014537663837972788,-0.013506300858460427
20240709,3,-0.02328529675863079,-0.01947133103118342,-0.018750647125875996
20240709,5,-0.04577551815599915,-0.031207361356837982,-0.024498892988193948
20240709,10,-0.054029565209333955,-0.016176905285851178,-0.009178582080926995
20240709,15,-0.05835350991755187,-0.011501571121616212,-0.009126709900019105
20240709,20,-0.1283243648199667,-0.012234813408873255,-0.012028826428697039
20240709,30,-0.08956988712149161,-0.0109153261714941,-0.012071341251823513
20240709,40,-0.16247855577570428,-0.03550269992342146,-0.03387297953241828
20240709,60,-0.12005241977664076,-0.024467349120680996,-0.02179406376060021
20240709,90,-0.2231570700009682,-0.056248584588710224,-0.05349379403948902
20240709,120,-0.17227496969864106,-0.03499077899364493,-0.03088625099082158
20240716,3,-0.029099074678788604,-0.0009137447039510513,-0.0033443502884987954
20240716,5,-0.029177951227104766,-0.0007373093875744762,-0.005165309969194237
20240716,10,-0.05032286733453421,-0.01156051503715967,-0.021725436882471513
20240716,15,-0.15444041121944835,-0.04463478047100617,-0.057350520473028646
20240716,20,-0.13601853501474143,-0.061842632662545804,-0.06936356183818881
20240716,30,-0.13724325237371623,-0.046840811327142115,-0.061181933416905275
20240716,40,-0.17050826250634968,-0.05879244650742436,-0.06350981318901758
20240716,60,-0.1592502844597408,-0.06592497306978651,-0.0694500914224589
20240716,90,-0.2509728677864225,-0.0912165589077806,-0.09168989242714802
20240716,120,-0.09267883918660558,0.04093496024090591,0.039264912579696776
20240723,3,-0.04962164970986099,-0.04263212245294378,-0.04701370644475683
20240723,5,-0.038853886145096474,-0.02364818633847929,-0.03420910242417572
20240723,10,-0.1348881144461675,-0.0475772002441252,-0.06004734073291888
20240723,15,-0.10632933836117406,-0.05638964301912561,-0.06265124522190799
20240723,20,-0.08258352538395228,-0.035924835326824237,-0.04829137568901345
20240723,30,-0.17276194167781928,-0.07797505993107415,-0.08492310627067745
20240723,40,-0.1131542411008469,-0.05326157515286902,-0.06133129023440156
20240723,60,-0.16912994850574314,-0.07266628132389977,-0.08400733210912255
20240723,90,-0.23849613067587927,-0.06405156343028083,-0.08468351863137717
20240723,120,-0.07776868378400911,0.014236597984248603,0.010907878741047955
20240730,3,-0.14949231469014573,-0.012159611753332467,-0.020451033241528804
20240730,5,-0.09040913334515052,-0.015697204679996427,-0.01990820561086406
20240730,10,0.027954020200950114,0.0649552027565965,0.06711180818044826
20240730,15,-0.009491082470775894,0.02912936438990544,0.020358781746752052
20240730,20,-0.06846400488001468,-0.009149088702688692,-0.019572016158040707
20240730,30,-0.11000145339816436,-0.027951881848568828,-0.029263792177622976
20240730,40,-0.08590084231234843,-0.022686929505610968,-0.022647657296456104
20240730,60,-0.12265075353119712,-0.03313303978444791,-0.0353153562935429
20240730,90,-0.09423103113099068,0.02300345708280256,0.023736842874307884
20240730,120,-0.034121617263825954,0.06633171976143924,0.06984618602182252
20240806,3,0.025001540543175053,-0.006909993373738845,-0.0008621353469608871
20240806,5,0.03133306144667644,-0.004726128349169625,-0.002376390498283667
20240806,10,0.05204140509484993,0.01793715750826272,0.008278830744161511
20240806,15,0.01524352803951259,0.003337982619735928,-0.008040175867058939
20240806,20,-0.07585165528013668,-0.056742478772390956,-0.06169497477441507
20240806,30,0.005097171835835544,-0.016691129596600716,-0.01978424571833174
20240806,40,0.026981714076870777,0.008698056118792964,0.006444355528809287
20240806,60,0.024265501732791885,0.03117541994963252,0.029125537081535237
20240806,90,0.01507700201568037,0.08601958464897012,0.1006449743452716
20240806,120,0.1435412794076485,0.14547213136087328,0.14855551244945447
20240813,3,0.05820126378456586,0.046192441501112604,0.041515922290953855
20240813,5,0.0318714322797865,0.03642628571191894,0.022090410959535893
20240813,10,-0.021709585393895534,0.00523718875287748,-0.011689973398689855
20240813,15,-0.08997139664778576,-0.03413497414514753,-0.04374573466472849
20240813,20,-0.0456908626757139,0.0031975728364459326,-0.0025214047675936914
20240813,30,-0.023955046493677922,0.00621245874393829,0.0011635070680023792
20240813,40,-0.025506398901363476,0.0069572753548590854,-0.000727872254629898
20240813,60,-0.12142630452374766,-0.010951460374152587,-0.019550765857357114
20240813,90,-0.0031763658596883765,0.1085593315293907,0.10663687530778923
20240813,120,0.07521802406640889,0.09163322086427128,0.0806094815609776
20240821,3,-0.043659120279543884,-0.034345134499073754,-0.03475002444627706
20240821,5,-0.07015126975260436,-0.0435151091319623,-0.05050211923285938
20240821,10,-0.13722334074053932,-0.081229258522375,-0.08166492531077446
20240821,15,-0.0914518688272733,-0.04419938764783189,-0.038980776237127764
20240821,20,-0.0429912151718492,-0.026415311985367163,-0.025002657850006743
20240821,30,-0.059378505434657156,-0.0379335670072175,-0.037315866687911856
20240821,40,-0.10034863591794585,-0.043212956464863866,-0.04760194528430289
20240821,60,-0.15362317348236454,-0.05250471871729338,-0.05314832368021101
20240821,90,-0.05084669718712305,0.011023873396434139,0.018418860359363506
20240821,120,0.002287659929199215,0.023125655063343187,0.019188305537379546
20240828,3,-0.005633848789710229,-0.010709604418635334,-0.008938804912401446
20240828,5,-0.08519674377162834,-0.05112653284340807,-0.04855584445919232
20240828,10,-0.025201940259451376,-0.0003755278892930893,0.008276678706491632
20240828,15,0.03128354802690329,0.025547083926306422,0.029550738790299833
20240828,20,-0.0008988404991654569,0.006100263315422655,0.013965296671259494
20240828,30,0.02037974378432112,0.029485057799230194,0.03510212489687049
20240828,40,-0.02543960377743218,0.009722204078106637,0.014932029670854191
20240828,60,-0.139259284503946,-0.05762417580936672,-0.0490157812322126
20240828,90,0.04294188371229336,0.09207796250080538,0.1034019959193437
20240828,120,0.01177387623390494,0.029717852013795315,0.03734576461873032
20240904,3,0.0019570375195365943,0.024099660780062558,0.02521929497508709
20240904,5,0.05628674313605693,0.05000108664042398,0.05298476419074151
20240904,10,0.11159705023864111,0.07359646861278035,0.07168783806250847
20240904,15,0.07654311556672229,0.051788739028948184,0.053820166465450965
20240904,20,0.11281022576497807,0.08003260807252306,0.07714867739150871
20240904,30,0.07046645798190847,0.07538686962598475,0.06748961460811724
20240904,40,0.10270874016279534,0.09369661415190425,0.0930166674303926
20240904,60,-0.004289050130477284,0.09086283607697498,0.06840152619834336
20240904,90,0.22029375742592774,0.21942334336662164,0.22096861128671783
20240904,120,0.1326931556947909,0.13092200768978526,0.129922841519098
20240911,3,0.020268501151948892,0.00650823732329108,0.004299167700539062
20240911,5,0.04742551502646024,0.018554170358178735,0.010999888470274485
20240911,10,0.021963557429572386,0.00837020327172637,0.002713902772403229
20240911,15,0.07498496230616983,0.05357047298722461,0.04283563225037305
20240911,20,0.03916494690774559,0.02716251561473872,0.019763539976479352
20240911,30,-0.00014684005222370677,0.01703231384304813,0.006986760292097941
20240911,40,-0.09449773723865193,-0.020613983967106418,-0.033126177864158925
20240911,60,-0.07404827899877332,-0.019033858216235336,-0.033445489582059354
20240911,90,0.046295534316149356,0.08368533366416583,0.07146765921311471
20240911,120,0.006521096420882638,0.006140648820416525,-0.009474655852906605
20240923,3,0.0006768042685128053,-0.0093787878433404,-0.007414438735972466
20240923,5,-0.04148098576719888,-0.024403851161193067,-0.024782080176477417
20240923,10,0.00750801416382936,0.01648975393154698,0.011748777374428768
20240923,15,-0.03426569525254965,-0.015174810628952429,-0.017865560326260257
20240923,20,-0.05207534685624558,-0.005756383673996071,-0.016853169821153133
20240923,30,-0.02628757487332377,0.00932842375615784,0.0027312982509610922
20240923,40,-0.14253210986457754,-0.04951107788976176,-0.05888453677728228
20240923,60,-0.12976146674183886,-0.027682851218989585,-0.02199864163239436
20240923,90,0.0010673450787938438,0.03873737740195328,0.030238663535728946
20240923,120,-0.061646135666850926,-0.012711635622708134,-0.030828902922961116
20240930,3,0.028296638061353463,0.01780452499614141,0.011350925250821764
20240930,5,0.04195309736852372,0.03714393654887748,0.029272633202736667
20240930,10,-0.006631057874655358,-0.000437571544268385,-0.007056849058309292
20240930,15,-0.02383397077990649,0.008366174869874812,-0.0052677677350436505
20240930,20,-0.042827482653171496,-0.009168427942072246,-0.017352248484197204
20240930,30,-0.12138251492091548,-0.03131979547227718,-0.042788007279842576
20240930,40,-0.16701953716457762,-0.08790297620745532,-0.09130366572311886
20240930,60,-0.0804902129485755,0.009849748223854524,0.0062379199296691
20240930,90,0.014437941006172822,0.0077757327445358015,-0.005830183906281178
20240930,120,-0.1432017284296479,-0.07111972384028595,-0.08160461353634695
20241010,3,-0.021318465071850767,-0.019230057650537317,-0.020542235126502228
20241010,5,-0.03158412797397907,-0.0164565262079501,-0.01947138164055655
20241010,10,-0.040544862071588486,0.0003046062094866388,-0.009662418714934794
20241010,15,-0.0588897714874443,-0.017884798409199272,-0.021194240736411088
20241010,20,-0.018636019695100217,0.01167427945825577,0.006148383063832294
20241010,30,-0.10153360374391561,-0.014014042976024654,-0.022171717318628645
20241010,40,-0.12931438391864397,-0.0037102353418121403,-0.025713053034013618
20241010,60,0.0023055005090709124,0.04976647743994814,0.05021309227382542
20241010,90,0.04407574983652958,0.049982774184215095,0.03865409512388991
20241010,120,-0.22333744490368174,-0.08637431668566742,-0.08221311122355413
20241017,3,-0.008324042396927408,0.0043021491640109185,-0.004111636568921325
20241017,5,-0.023556258856769756,0.005163844475038648,-0.004389470281119073
20241017,10,-0.050686152109821685,-0.021443899115827027,-0.024721970658159946
20241017,15,-0.010195414669004286,0.007263176897002573,0.00263420283030932
20241017,20,-0.1223852936511952,-0.03600827068997539,-0.04326667224569451
20241017,30,-0.16593537106944817,-0.08968978771723954,-0.08954486275611871
20241017,40,-0.11486486100582549,-0.05189819272214277,-0.05622118865605563
20241017,60,-0.000905975079272231,0.042141428419969804,0.04541565520254873
20241017,90,0.02432093157142555,0.03928537816878318,0.03536287648534535
20241017,120,-0.1265504723509942,-0.07620267921016355,-0.06241235431213131
20241024,3,-0.005141382614112907,-0.013435533936079755,-0.014587412956146968
20241024,5,-0.028810805733874924,-0.024664455684227603,-0.022019834317231726
20241024,10,0.011058456445018936,0.003657380943859789,0.004362548696786513
20241024,15,-0.0952783499268803,-0.031131424965720467,-0.03420649601608891
20241024,20,-0.09078260952398476,-0.0371242042797241,-0.040261985037121306
20241024,30,-0.09077441161132149,0.002948469963481439,-0.015330958559159832
20241024,40,-0.04682535071644915,0.016464327770642002,0.02846746863465517
20241024,60,0.1005567535172879,0.1003817420179599,0.10419719816836506
20241024,90,0.051445206247717215,0.047211343797070704,0.05165100007696517
20241024,120,-0.03099950103135944,-0.038270598487411565,-0.01891534732374954
20241031,3,0.05047154090748416,0.039834226222404054,0.03653216934221324
20241031,5,0.061900018673159266,0.05343695451214177,0.04837677511161349
20241031,10,-0.03501719568728041,0.026277650318755598,0.01958709791981366
20241031,15,-0.04777547939911526,0.0025804675010595093,-0.003998223218107506
20241031,20,-0.09744637801234726,-0.04766557157938241,-0.04556344900300143
20241031,30,-0.008237555714912186,0.03190225828352547,0.025406129648468452
20241031,40,0.030124784461208268,0.09290150651673293,0.09310370302356787
20241031,60,0.08575417093793108,0.10700104721768687,0.10394757133948479
20241031,90,0.16543114837931008,0.1453703082458746,0.1420884323956292
20241031,120,0.1060343301098256,0.09051562638662301,0.1113313975577696
20241107,3,-0.08714533123801219,-0.012755097915986967,-0.022880307316187926
20241107,5,-0.09735935399424858,-0.023405086496613006,-0.030206267753255835
20241107,10,-0.06706697346034934,-0.004860326069729477,-0.010730360407953936
20241107,15,-0.09964828808564369,-0.0382897426882389,-0.03525580693379888
20241107,20,-0.09787402906178788,0.0038424138254844753,-0.016723964431579814
20241107,30,-0.04040385428825626,0.032853644904118066,0.04073878529708414
20241107,40,0.04401041332861867,0.06756906503428842,0.06781326131302308
20241107,60,0.016655159717266693,0.02388227882239103,0.016792760007337842
20241107,90,-0.03365755928473811,-0.018981343306148132,-0.03172718607121787
20241107,120,0.006608860653186499,-0.015527522728735352,0.00968679050241883
20241114,3,0.03290743853517692,0.022196323865524496,0.021202274183528498
20241114,5,0.03065242075371337,0.0215306415978646,0.019330810813786944
20241114,10,-0.01817387460374585,-0.02905677756865789,-0.020978400171016473
20241114,15,-0.01219684708176498,0.01955326301449343,0.0030385757206993352
20241114,20,0.04818948391327891,0.024089533045658737,0.026073619212243916
20241114,30,0.08768336412064351,0.08706871463807503,0.0965510082280748
20241114,40,0.14960739521274313,0.09917510092275855,0.11396226484584981
20241114,60,0.16136786303860606,0.05033719425931571,0.0535714097369029
20241114,90,0.024367414391355202,0.005315364669235184,0.006370897722496438
20241114,120,0.17356905717885882,0.08054179192486449,0.11430736323779708
20241121,3,-0.03213768087485572,-0.04756416806972472,-0.04357223792793122
20241121,5,-0.061753932111183414,-0.06003861370219761,-0.05356390562117253
20241121,10,-0.05580034801794942,-0.012613919335955334,-0.029611262797940966
20241121,15,-0.019919948184748217,-0.03318782210569016,-0.030913034778655014
20241121,20,-0.0207342397061635,-0.010106153271163683,0.0050994450358609646
20241121,30,0.11247586841092037,0.06415035416765957,0.0770391926572248
20241121,40,0.14797161803198006,0.0888118272751475,0.09797081461369288
20241121,60,0.19546142052170046,0.10177521504592346,0.1014082078998435
20241121,90,-0.04405276953545877,0.016127515247319597,0.02226441888086307
20241121,120,0.23266071653413917,0.13420993364734024,0.16840089681524545
20241128,3,0.030720797982557387,0.04540642655510624,0.02984049743777983
20241128,5,0.0033297946187747767,0.04775147224827694,0.0214095765615053
20241128,10,0.044464908352035676,0.03157042293986197,0.025159527374566754
20241128,15,0.02522306558550117,0.0359808266064006,0.04304500545553539
20241128,20,0.08129017852039683,0.09326548618001086,0.09277675579725148
