event,combo,n,events,episodes,lift,placebo,mean_ex,med_ex,p_beat,p_lt_m30,lift_2023,lift_2024,lift_2025,lift_2026
120,mom252↑&sma120gap↑&rs63↑,46729,2574,132,2.2266752572214523,1.205899498277663,-0.08524115267354236,-0.1995645615545646,0.3230542061674763,0.39459436324338204,,2.3490272994945824,1.8098253527470665,2.2325764995831645
120,mom252↑&sma120gap↑&mom63↑,48162,2615,133,2.1948356605737858,1.2052711313896585,-0.0908316781754215,-0.20092397367044096,0.3206262198413687,0.39655745193305925,,2.262736871603308,1.782796542784717,2.3127234795949763
120,mom252↑&sma120gap↑&beta60↑,16669,1308,80,3.171998880246957,1.2634643857864412,0.0330278538560721,-0.1251109383606981,0.3847261383406323,0.31591577179194913,,2.7496226288874097,2.7666939487845923,3.040808548031462
120,mom252↑&sma120gap↑&days_since_high↓,33315,1846,115,2.2398900834015643,1.1963876610151367,-0.06663420318328744,-0.17226013976620858,0.35089299114512984,0.37889839411676424,,1.8063047705526099,1.863566655780066,2.6035882990775563
120,mom252↑&sma120gap↑&amt20↑,31513,1785,82,2.28972485756044,1.2109245185081543,-0.07076702916001214,-0.1861971158805279,0.3309110525814743,0.3804144321391172,,1.7976330593514602,2.034257021191786,2.1877846803450742
120,mom252↑&rs63↑&mom63↑,49675,2734,142,2.2248229836666633,1.2157591578632023,-0.08666737169461843,-0.19827843873886442,0.3199396074484147,0.39279315551082034,,2.332963917667912,1.8123505856510835,2.209625545364984
120,mom252↑&rs63↑&beta60↑,15167,1151,82,3.0676828951837156,1.2819769527222997,0.027162266184330243,-0.1254736935000571,0.3816179864178809,0.31350959319575394,,2.3374288523811817,2.753878520548019,2.747569179439686
120,mom252↑&rs63↑&days_since_high↓,28984,1692,112,2.359809067771637,1.1771151614652846,-0.058499017395648695,-0.17190052932910677,0.3532983715153188,0.37758763455699695,,2.112653006602566,1.94824720163964,2.5910797683541937
120,mom252↑&rs63↑&amt20↑,27741,1566,86,2.2819413249478275,1.2080008674212956,-0.07133710523838854,-0.1903659509234228,0.32792617425471327,0.3840885332179806,,2.027559053166917,1.9809862212128901,2.0985632150463793
120,mom252↑&mom63↑&beta60↑,15538,1191,83,3.098499798943653,1.2799848035938513,0.019674602470974002,-0.13310656234793922,0.3753378813232076,0.32192045308276485,,2.5238230010155385,2.7509297691874592,2.830625186792907
120,mom252↑&mom63↑&days_since_high↓,30034,1702,114,2.290768524721212,1.1736487388700925,-0.06657922158521093,-0.1748827036887728,0.3500033295598322,0.3807684624092695,,2.0446469368490794,1.8947858290908304,2.5401464294036127
120,mom252↑&mom63↑&amt20↑,28814,1595,85,2.237648999229909,1.213521244096471,-0.07887987404759476,-0.1933188180830383,0.32400916221281323,0.3878670090928021,,2.032762336471961,1.9418549284798874,2.048579575989559
120,mom252↑&beta60↑&days_since_high↓,9849,769,66,3.156232811050012,1.2189871845017601,0.053886057900054886,-0.09393108370508418,0.41242765763021627,0.2897756117372322,,1.6292907097924487,2.9389654312376363,3.004113701508864
120,mom252↑&beta60↑&amt20↑,17872,1312,66,2.967532658645369,1.214607498241283,0.04572021093198746,-0.09862113837261005,0.3977730528200537,0.2835720680393912,,1.860792903489555,3.0332951028784536,2.1102959939781547
120,mom252↑&days_since_high↓&amt20↑,21007,1217,70,2.3418623834466734,1.1661204637376203,-0.060295034053600566,-0.17421723695972946,0.352215928023992,0.37639834340933975,,2.7313823854582857,1.8538109097603144,2.41945122515468
120,mom12_1↑&dlow252↑&mom126↑,53666,3416,128,2.573081033883172,1.21799532546519,-0.059926960437233674,-0.1772976395501934,0.33937688666939964,0.37802332948235384,,2.8857056459996713,2.0934849301458187,2.4424007299327197
120,mom12_1↑&dlow252↑&sma120gap↑,42591,2687,114,2.550261163463591,1.230996921850494,-0.05947206081478439,-0.18329230158459986,0.3362447465426968,0.3828743161700829,,2.6661994468376284,2.081691123624701,2.5939154637333424
120,mom12_1↑&dlow252↑&rs63↑,38755,2432,120,2.5367090441979556,1.2495795373968548,-0.060196601705970534,-0.18709391296044486,0.33265385111598506,0.38335698619532965,,2.8013626004041297,2.0740093306658873,2.3358766081566746
120,mom12_1↑&dlow252↑&mom63↑,39458,2433,120,2.4925384609714163,1.2447325236663669,-0.06991512725447022,-0.19114150750757564,0.32786760606214205,0.38821024887221856,,2.7692697568478737,2.018325359282098,2.4388840975315667
120,mom12_1↑&dlow252↑&beta60↑,25068,1798,91,2.8993779337338856,1.241669081743655,0.03995246492414696,-0.09496647970968186,0.40525769905856074,0.29076910802616884,,2.447857179259958,2.814262599688018,2.243955947686619
120,mom12_1↑&dlow252↑&days_since_high↓,25551,1684,90,2.6642134295857742,1.2023766071764777,-0.02373267449773379,-0.1481474266632834,0.37282298148800436,0.35834213925090996,,2.697671304232236,2.1990768330128887,2.6009430122468444
120,mom12_1↑&dlow252↑&amt20↑,37072,2329,89,2.539558959341255,1.224527570347887,-0.04444954062387462,-0.1577800162909726,0.34896957272334916,0.35560530858869227,,2.3657375180159526,2.305699297514545,1.881672603435441
120,mom12_1↑&mom126↑&sma120gap↑,42735,2641,111,2.498155804320404,1.2173898220978268,-0.05756089903272898,-0.17877593466175712,0.3407745407745408,0.3785187785187785,,2.4262571290355437,2.0570756686857004,2.6280412907339805
120,mom12_1↑&mom126↑&rs63↑,37684,2329,111,2.4983157239332074,1.2303856313230523,-0.059786422509197065,-0.18488773591981417,0.33576584226727524,0.38124933658847254,,2.6904901970597614,2.0545176090036263,2.313856636257042
120,mom12_1↑&mom126↑&mom63↑,38639,2350,113,2.4585373593567357,1.2418229130027425,-0.06804593151879884,-0.18785569359621723,0.33199616967312817,0.38549134294365794,,2.61793368668553,1.9993711771454874,2.460103960948785
120,mom12_1↑&mom126↑&beta60↑,19448,1543,79,3.2071982639682757,1.24089265300652,0.047697910650516276,-0.1036511997278366,0.40312628547922663,0.29766556972439323,,3.035478544477122,2.924148075951195,2.6618623390391933
120,mom12_1↑&mom126↑&days_since_high↓,25990,1645,91,2.558553194295092,1.1945099411663407,-0.022958288548083138,-0.13573163542730204,0.3803385917660639,0.3473643709118892,,2.5461056560969895,2.0612126336359093,2.88122352886868
120,mom12_1↑&mom126↑&amt20↑,31722,2100,80,2.6760459223438233,1.205494972636789,-0.03849399878992399,-0.15717348138789283,0.3535716537418826,0.3556837526007187,,2.545815714651645,2.367790566601612,2.2493183668841543
120,mom12_1↑&sma120gap↑&rs63↑,38285,2307,112,2.4358681172285412,1.222685426853338,-0.062137099814454914,-0.18440646288144824,0.33608462844456055,0.3788428888598668,,2.64335674763824,1.9919477145715223,2.292166668462973
