f,date,tercile,ex120,ex60
vol_surge5,20240730,0,-0.002004020187838862,0.04416754576898357
vol_surge5,20240730,1,0.13002294964586186,0.01811567742328086
vol_surge5,20240730,2,0.07317886107556625,0.04379265661975598
vol_surge5,20240806,0,-0.025738636252573922,0.030957869566192692
vol_surge5,20240806,1,0.1222858570845611,0.07523178953976492
vol_surge5,20240806,2,-0.10217314103841069,-0.09438002403014875
vol_surge5,20240813,0,-0.043867414437186426,-0.001765591613081492
vol_surge5,20240813,1,0.030037177542090777,0.04680141945252929
vol_surge5,20240813,2,-0.2136575714065473,-0.10533353280855895
vol_surge5,20240821,0,-0.008008343453259133,0.013333801380257344
vol_surge5,20240821,1,-0.0154080207605059,0.01741415047718519
vol_surge5,20240821,2,-0.1485758820135986,-0.10658022534357782
vol_surge5,20240828,0,0.011662474277599262,0.022589027748956186
vol_surge5,20240828,1,-0.04912301801565499,0.022387064804636942
vol_surge5,20240828,2,0.054690688851111835,0.013173353603312291
vol_surge5,20240904,0,0.044289365302668846,0.08346811918686825
vol_surge5,20240904,1,0.04131659583004468,0.03189941120654275
vol_surge5,20240904,2,-0.08182529485479631,-0.05631424171441666
vol_surge5,20241010,0,-0.04340897519298839,-0.0668930829631274
vol_surge5,20241010,1,0.06666154294775843,-0.024129725058968546
vol_surge5,20241010,2,-0.15917335102739985,-0.13447203359887414
vol_surge5,20241017,0,0.011452263813861515,-0.0577907630912177
vol_surge5,20241017,1,0.053579454373962346,-0.038476501943048066
vol_surge5,20241017,2,-0.09120059630660718,-0.10531734209034208
vol_surge5,20241024,0,0.06038180624217819,-0.06400582265251467
vol_surge5,20241024,1,0.027696461326517544,-0.034294715120848314
vol_surge5,20241024,2,0.06643495218958119,0.0017944703071646885
vol_surge5,20241031,0,0.09626610207760306,0.007119444551588159
vol_surge5,20241031,1,-0.06686201280075542,-0.05412969075764504
vol_surge5,20241031,2,0.15388584466930127,0.048289209109671945
vol_surge5,20241114,0,0.005674738720504169,-0.07316033851891791
vol_surge5,20241114,1,0.14072270903304637,-0.05179641957802217
vol_surge5,20241114,2,0.28444398458514364,0.12621921342549003
vol_surge5,20241121,0,0.2690781274824151,0.07234946930119851
vol_surge5,20241121,1,0.3505478170802549,0.031529986922375144
vol_surge5,20241121,2,0.07911473403253284,-0.013190496685489883
vol_surge5,20241128,0,0.1408672788295844,0.009245124601108707
vol_surge5,20241128,1,0.4305512836361306,0.1454950155957402
vol_surge5,20241128,2,-0.0038141971506829853,0.07328805341996657
vol_surge5,20241205,0,0.0796164384323992,-0.03039521633105191
vol_surge5,20241205,1,0.14903959928667732,0.02303475119748846
vol_surge5,20241205,2,-0.022118792755530876,0.1988735014039548
vol_surge5,20241212,0,0.03281983420318322,-0.05048906811113336
vol_surge5,20241212,1,0.10241857657365239,0.04291633909027607
vol_surge5,20241212,2,-0.4570352317944116,-0.1811849941075101
vol_surge5,20241219,0,0.024543078414475283,0.019851507031886033
vol_surge5,20241219,1,-0.11049089710429812,0.01723647569069002
vol_surge5,20241219,2,-0.3122064650963331,-0.1831098749379436
vol_surge5,20241227,0,0.008052534275668403,-0.019532161979981304
vol_surge5,20241227,1,-0.04691579881542036,-0.02706444473356368
vol_surge5,20241227,2,-0.2058306774080002,-0.002444953778914804
vol_surge5,20250107,0,-0.05258796620728189,0.016546791119251288
vol_surge5,20250107,1,0.1611391161529255,0.035499766660698276
vol_surge5,20250107,2,-0.22517768460302473,0.039363761259692195
vol_surge5,20250114,0,-0.08344524074994021,0.0750190981438064
vol_surge5,20250114,1,0.14660018253971907,0.06847838109092458
vol_surge5,20250114,2,-0.2772961012857154,-0.02920195687233197
vol_surge5,20250121,0,0.04651076131047043,0.06892995765772066
vol_surge5,20250121,1,-0.07659174861896262,0.035109912419694446
vol_surge5,20250121,2,-0.1428702853249703,-0.02097641002994776
vol_surge5,20250203,0,-0.05846674680528632,-0.04051741947786016
vol_surge5,20250203,1,0.16370871709337528,0.08148854523267794
vol_surge5,20250203,2,-0.154316639933489,-0.10342385481906811
vol_surge5,20250210,0,0.15963631297258116,0.10550658599430314
vol_surge5,20250210,1,0.12779747384721216,0.04011701114503631
vol_surge5,20250210,2,0.06081720440938861,0.05026637084906133
vol_surge5,20250217,0,-0.026572443001465405,0.0045974707595749
vol_surge5,20250217,1,-0.03209067534953029,0.016403343002564172
vol_surge5,20250217,2,0.1391749035643153,0.14107254788849405
vol_surge5,20250224,0,-0.024634842518754307,0.017358819426599437
vol_surge5,20250224,1,0.18682905333853744,0.18515644863432112
vol_surge5,20250224,2,0.06427151338333155,0.21458838555974982
vol_surge5,20250304,0,0.09494179344678694,0.036389518080851384
vol_surge5,20250304,1,0.038685584454244575,0.08736942585421259
vol_surge5,20250304,2,0.01557849371971565,0.1366676633424354
vol_surge5,20250311,0,-0.017242775795990078,0.0033290641648470545
vol_surge5,20250311,1,0.1377945295294608,0.11057255477404918
vol_surge5,20250311,2,0.05859312946431819,0.0714141464152037
vol_surge5,20250318,0,0.20427863168667776,0.06181387929053406
vol_surge5,20250318,1,0.07630040028585285,0.05536334577885796
vol_surge5,20250318,2,-0.04810890463691158,0.0228525739437847
vol_surge5,20250325,0,0.17588084783387134,0.18569230341040782
vol_surge5,20250325,1,-0.07475955875523317,0.03718627837592616
vol_surge5,20250325,2,-0.004524146124469941,0.04803236478962148
vol_surge5,20250401,0,0.09146038953243553,0.09913599135012953
vol_surge5,20250401,1,0.07219283115115549,0.14649295404724566
vol_surge5,20250401,2,-0.46942395320775904,-0.22552436199563067
vol_surge5,20250408,0,-0.13078464263182893,0.09321292857084862
vol_surge5,20250408,1,-0.6862687266552779,-0.49432056902151006
vol_surge5,20250408,2,-0.6708225742291126,-0.48723058430811317
vol_surge5,20250415,0,-0.42918337281966584,-0.24437632505756718
vol_surge5,20250415,1,-0.3089891005519644,-0.16891406918285487
vol_surge5,20250415,2,-0.5153260924429858,-0.32898753201366965
vol_surge5,20250422,0,-0.12838534647720215,0.0025733626903976514
vol_surge5,20250422,1,-0.3123096816595014,-0.1480072983608263
vol_surge5,20250422,2,-0.48366940720448004,-0.2847205402351329
vol_surge5,20250429,0,-0.11754522678073764,0.009684897966664188
vol_surge5,20250429,1,-0.319572866432168,-0.08288780361531657
vol_surge5,20250429,2,-0.32557042574536504,-0.1967578464351243
vol_surge5,20250509,0,-0.18150348657477944,0.004398080989447957
vol_surge5,20250509,1,-0.1967686515145504,-0.010652411298198824
vol_surge5,20250509,2,-0.25661940201861183,-0.09029538208027478
vol_surge5,20250516,0,-0.23324415380227562,-0.0318672716402016
vol_surge5,20250516,1,-0.21510840689370175,-0.04898837001683363
vol_surge5,20250516,2,-0.20456772845321727,-0.083296701793391
vol_surge5,20250523,0,-0.19656724268759937,-0.016892412115530178
vol_surge5,20250523,1,-0.15897403814912667,-0.038640796036139284
vol_surge5,20250523,2,-0.2567070058255834,-0.11385657045333182
vol_surge5,20250530,0,-0.09096751107966981,0.020996214550219085
vol_surge5,20250530,1,-0.14596893576101508,-0.043632167542851666
vol_surge5,20250530,2,-0.23962067610376905,-0.0790930843003759
vol_surge5,20250610,0,-0.05558063243731119,0.03042946659630823
vol_surge5,20250610,1,-0.257736941798487,-0.09214068881392146
vol_surge5,20250610,2,-0.32430371221352045,-0.10919850645823902
vol_surge5,20250617,0,-0.16399568836523615,-0.06626905031788395
vol_surge5,20250617,1,-0.24152824678875645,-0.05541480835293087
vol_surge5,20250617,2,-0.326044617040589,-0.1371004983509765
vol_surge5,20250624,0,-0.22224102455613312,-0.09206023077255933
vol_surge5,20250624,1,-0.16824961670150954,-0.07402015677210072
vol_surge5,20250624,2,-0.266116087738648,-0.15771299265042352
vol_surge5,20250701,0,-0.22056239708460224,-0.08096508985274231
vol_surge5,20250701,1,-0.1996537168663357,-0.11145377708695463
vol_surge5,20250701,2,-0.22362511642315788,-0.14970826388169375
vol_surge5,20250708,0,-0.2327580163273323,-0.10524938403432042
vol_surge5,20250708,1,-0.37660268714728967,-0.1658583010670923
vol_surge5,20250708,2,-0.28820197915949386,-0.15605220764908245
vol_surge5,20250715,0,-0.2715136434278568,-0.1264024011924376
vol_surge5,20250715,1,-0.35811745880639617,-0.19625222559891356
vol_surge5,20250715,2,-0.4470879996906891,-0.21779851764375072
vol_surge5,20250722,0,-0.3285915697448661,-0.1572639516305662
vol_surge5,20250722,1,-0.37547938036604306,-0.18832731611136486
vol_surge5,20250722,2,-0.33660663121344675,-0.1611758948673488
vol_surge5,20250729,0,-0.1814831646996838,-0.06566100773589087
vol_surge5,20250729,1,-0.37622586922099566,-0.1779374662913471
vol_surge5,20250729,2,-0.27431255624388184,-0.11393062871887394
vol_surge5,20250805,0,-0.23931002122298742,-0.033017958441053534
vol_surge5,20250805,1,-0.14054746967192697,-0.07362885962040976
vol_surge5,20250805,2,-0.2129104001519459,-0.07091446907192563
vol_surge5,20250812,0,0.017897881206717328,0.07023620266998291
vol_surge5,20250812,1,-0.1687400719990854,-0.09143605880858302
vol_surge5,20250812,2,-0.28114357259519535,-0.06241215410063405
vol_surge5,20250820,0,-0.12366611790794584,0.01676401721311703
vol_surge5,20250820,1,-0.2772165186539761,0.004976222159086529
vol_surge5,20250820,2,-0.4269187981079082,-0.18924407824646822
vol_surge5,20250827,0,-0.3802805016147269,-0.13701806879016537
vol_surge5,20250827,1,-0.507605387733958,-0.15997343946594464
vol_surge5,20250827,2,-0.21064153372060163,0.0015032192134493997
vol_surge5,20250903,0,-0.495998984833199,-0.2246713816080507
vol_surge5,20250903,1,-0.24477705142909043,-0.058217807287436286
vol_surge5,20250903,2,-0.3353130052637503,-0.13546663443262963
vol_surge5,20250910,0,-0.4568238061957356,-0.24739359936306066
vol_surge5,20250910,1,-0.12598308903597855,-0.024141383343875646
vol_surge5,20250910,2,-0.03442609634350722,-0.0351874632395291
vol_surge5,20250917,0,-0.345167201600021,-0.16797401862312666
vol_surge5,20250917,1,-0.029192737383199073,-0.004152776581304994
vol_surge5,20250917,2,0.08932644788523833,0.018294707654812337
vol_surge5,20250924,0,-0.26456613445285077,-0.10922784921417876
vol_surge5,20250924,1,0.0638172759318922,-0.028439286065648346
vol_surge5,20250924,2,0.009292100013748365,0.029149872704615734
vol_surge5,20251001,0,-0.03846992757732758,-0.05394730885032639
vol_surge5,20251001,1,-0.017933907172913356,-0.06089315445197569
vol_surge5,20251001,2,-0.009385667007742498,0.017650637764184067
vol_surge5,20251015,0,-0.05837110445626682,-0.06884033281860888
vol_surge5,20251015,1,0.2596632242151354,-0.03729387219086966
vol_surge5,20251015,2,0.02187773948736312,0.01476596011904798
vol_surge5,20251022,0,0.1398514210298341,-0.004269262382649943
vol_surge5,20251022,1,0.13048398773735345,-0.04654340956170757
vol_surge5,20251022,2,0.030312161524511813,0.014068263325514202
vol_surge5,20251029,0,0.06459359879420415,0.023048832754315265
vol_surge5,20251029,1,0.220463758687142,-0.043055410872803936
vol_surge5,20251029,2,0.3201447197165597,-0.0068724535202886825
vol_surge5,20251105,0,0.3543677999223512,0.07583500491990383
vol_surge5,20251105,1,0.02870412220597783,-0.0726830851129776
vol_surge5,20251105,2,0.21368143827375988,-0.023238898183400886
vol_surge5,20251112,0,0.6339760066392304,0.21768909894751717
vol_surge5,20251112,1,0.017825593633678423,-0.042053527769048096
vol_surge5,20251112,2,-0.1863926408274046,-0.08861867598186166
vol_surge5,20251119,0,0.4211735351077832,0.06599013913749424
vol_surge5,20251119,1,-0.24783462648719692,-0.16630899122985157
vol_surge5,20251119,2,-0.12967248339255516,-0.05574643430035117
vol_surge5,20251126,0,0.12985505972695655,0.05679157700845658
vol_surge5,20251126,1,-0.24430853922894222,-0.13264784255605272
vol_surge5,20251126,2,-0.18487988593570273,-0.08746535698251302
vol_surge5,20251203,0,0.05996825530856983,0.11848153141177194
vol_surge5,20251203,1,-0.26804612859050797,-0.1464249946495729
vol_surge5,20251203,2,-0.35132829710340213,-0.13572479469088372
vol_surge5,20251210,0,-0.14256748037678424,-0.12082156822148274
vol_surge5,20251210,1,-0.2754348753762012,-0.1198528369916589
vol_surge5,20251210,2,-0.30912698154502166,-0.0030612322197951874
vol_surge5,20251217,0,-0.26267569646256567,-0.1092111434031078
vol_surge5,20251217,1,-0.24752090012282196,-0.05871735204459475
vol_surge5,20251217,2,-0.7445383406072765,-0.15212659626595124
vol_surge5,20251224,0,-0.3125806657264925,-0.1671890274368441
vol_surge5,20251224,1,-0.38607818826173246,-0.014695422641268116
vol_surge5,20251224,2,-0.4978522521940435,-0.15058726946087508
vol_surge5,20260105,0,-0.2501742322423503,-0.06066327565304692
vol_surge5,20260105,1,-0.17622525120004773,0.02949847572341387
vol_surge5,20260105,2,-0.255021843195985,-0.08281990052512894
vol_surge5,20260112,0,-0.17762070623127732,-0.04734693505569014
vol_surge5,20260112,1,0.03932031098982663,0.08629303307192084
vol_surge5,20260112,2,-0.30367289844712575,-0.09159628268712212
vol_surge5,20260119,0,0.08451718314276857,0.12053454940807835
vol_surge5,20260119,1,-0.17787777271388597,-0.08090223264886916
vol_surge5,20260119,2,-0.28133526374112516,-0.14997888511970867
vol_surge5,20260126,0,-0.11879654881630207,0.015750012255982136
vol_surge5,20260126,1,-0.1332069632980753,-0.006692614976557228
vol_surge5,20260126,2,-0.11112084839692592,0.01905478360111855
vol_surge5,20260202,0,-0.16174058081142922,-0.13771138269997182
vol_surge5,20260202,1,-0.12888330303572437,-0.04191954274757879
vol_surge5,20260202,2,0.021998037874807898,0.18008866003753796
vol_surge5,20260209,0,-0.08293551684922477,-0.0673897222932341
vol_surge5,20260209,1,-0.06869207502314527,-0.05853903181098862
vol_surge5,20260209,2,-0.06278593441370742,-0.04185198016645323
vol_surge5,20260219,0,-0.0846572876564794,-0.005006988168748253
vol_surge5,20260219,1,-0.07559057984738055,-0.0780925626792024
vol_surge5,20260219,2,-0.12144924864708982,-0.11437571744959925
vol_surge5,20260226,0,-0.07198513556519234,-0.11213686243061886
vol_surge5,20260226,1,0.026255012792511596,-0.062517525416059
vol_surge5,20260226,2,-0.07192954574198547,-0.09984677265529206
vol_surge5,20260306,0,-0.04620505335672268,-0.18841960220445997
vol_surge5,20260306,1,-0.06263615343490503,-0.12630379053720092
vol_surge5,20260306,2,-0.11296002790985189,-0.21547756689695016
vol_surge5,20260313,0,-0.09545817522421529,-0.09044871553399593
vol_surge5,20260313,1,-0.07321879373816388,-0.10370601797795319
vol_surge5,20260313,2,-0.13358425284360342,-0.16892480809234944
vol_surge5,20260320,0,-0.038788951714122805,-0.1191639763157751
vol_surge5,20260320,1,-0.037224574501373106,-0.13949173265910556
vol_surge5,20260320,2,-0.09212673726929614,-0.23798406743576303
vol_surge5,20260327,0,-0.043128788916781256,-0.13496822716686746
vol_surge5,20260327,1,-0.12041861181622876,-0.2526846858067021
vol_surge5,20260327,2,-0.13561280256224592,-0.2845475834742253
vol_dry,20240201,0,0.09829260910491865,0.04371377493862616
vol_dry,20240201,1,0.04501318982506475,0.011418053030081091
vol_dry,20240201,2,-0.07588149384606303,-0.000831106082343871
vol_dry,20240208,0,0.04975814939361453,0.028356213738692994
vol_dry,20240208,1,-0.0009620920509796837,-0.018787525646181833
vol_dry,20240208,2,-0.0978970787772517,-0.0435828356652663
vol_dry,20240219,0,0.055453562858639234,0.04876017315066365
vol_dry,20240219,1,-0.03487066335053845,-0.04398855936979722
vol_dry,20240219,2,-0.08609911367822481,-0.06221230109016464
vol_dry,20240226,0,0.09868466289365505,0.11792733904365556
vol_dry,20240226,1,-0.01495630086601671,-0.032101780872201606
vol_dry,20240226,2,-0.07957068539606121,-0.030512031911818352
vol_dry,20240305,0,0.06189398084382697,0.08529677166862158
vol_dry,20240305,1,-0.04322529253919993,-0.02939554930894077
vol_dry,20240305,2,-0.0865255124435351,-0.048329942895683785
vol_dry,20240312,0,0.10697569031357383,0.07638478969126486
vol_dry,20240312,1,0.021447088895166732,0.0005681553116073259
vol_dry,20240312,2,-0.09415339653957876,-0.057172635268533924
vol_dry,20240319,0,0.14517726970469072,0.14044280595289352
vol_dry,20240319,1,-0.004723360571710419,-0.02971048967046771
vol_dry,20240319,2,-0.0192478518450422,0.027862331260269376
vol_dry,20240326,0,0.12969188889891664,0.1539224683148457
vol_dry,20240326,1,0.07903276002558807,0.10123814213896436
vol_dry,20240326,2,-0.038217519512565856,-0.052696777084479986
vol_dry,20240402,0,0.13527293327684287,0.12831361329872093
