tag,factor,decile,n,rate,lift,lift_2023,lift_2024,lift_2025,lift_2026
60_cold,to20,D1,73579,0.014678101088625831,0.4456070180471279,0.49968180091185405,0.4842827977364721,0.45443029863803974,0.31934545793408153
60_cold,to20,D10,28394,0.029266746495738537,0.8884982842919107,0.9875116860235158,0.9697657647236451,0.7111171445419585,1.0219019600225914
60_cold,nh252,D1,72822,0.04322869462525061,1.3123638807035385,2.0827554184841874,1.9255684379421083,1.0697038365818732,0.7590457947191777
60_cold,nh252,D10,16483,0.02147667293575199,0.6520023350901898,0.2031578256302521,0.500389323096223,0.8240689079629495,0.9638971739265151
60_cold,dlow252,D1,81941,0.0234803090028191,0.7128299781011318,1.0176598263614838,0.815540514863101,0.7309297128393176,0.4946232078819832
60_cold,dlow252,D10,19523,0.07442503713568611,2.2594420535623043,2.0835333723653395,2.4387887133871553,2.4333002367527503,1.5843074097911511
60_cold,mom12_1,D1,43270,0.038201987520221865,1.1597599471195197,,1.2774545787574498,1.2458404924677227,0.8630048226764213
60_cold,mom12_1,D10,21181,0.06902412539540154,2.0954777804732676,,2.254279557919017,2.062802335084953,1.7437628874193292
60_cold,mom21,D1,67757,0.04607642014847174,1.3988169219353226,1.2774100584350117,1.641395812444945,1.3704836239753062,1.0688375920556115
60_cold,mom21,D10,14897,0.04544539168960193,1.3796597633790468,1.22568906922742,1.4769994438317404,1.632126993552557,0.7684852468594799
60_cold,mom63,D1,90352,0.04169249158845405,1.2657268634075942,1.476610537507686,1.5948948650010624,1.083192473273094,0.9662209376052193
60_cold,ret5,D1,53675,0.044545877969259434,1.352351760511775,1.2115013790201943,1.507415880815069,1.2777899076533235,1.3010527781772887
60_cold,ret5,D10,30875,0.048129554655870446,1.4611472697076615,1.2574873154280852,1.60104280179112,1.5506288345991173,1.156458381196305
60_cold,upratio63,D1,73496,0.029620659627734844,0.8992426015877496,0.7823483871981891,1.026726103321503,0.9106920435564837,0.7073680672268907
60_cold,upratio63,D10,22547,0.03499356898922251,1.0623567608617517,0.8714023537636914,1.1258522976677041,1.1800273906922703,0.9326713048266912
60_cold,on60,D1,66460,0.03132711405356606,0.9510482175551459,1.5373307403487046,0.9664377889278313,0.8951474886988999,0.6485623898654846
60_cold,on60,D10,35012,0.041014509311093336,1.245144251319058,1.0897574750830565,1.1588730779664083,1.5712534604431063,0.8728667321994826
60_cold,size,D1,63767,0.03084667618046952,0.9364627826480822,0.7513719328086313,0.9177121846368783,0.8665656605343774,1.255146390827407
60_cold,size,D10,52815,0.022682949919530435,0.6886232499098138,0.4391332280636572,0.7005188658652448,0.8210009647289689,0.556635838365042
60_cold,amt20,D1,75629,0.025519311375266102,0.7747312936385485,0.9272568130204389,0.6961486935907966,0.7938691608179174,0.7739047478951604
60_cold,amt20,D10,32133,0.03473065073289142,1.0543749231917119,1.1639113276548467,1.0563135693228514,1.1743847797193976,0.6053125872008062
60_cold,max5_21,D1,82034,0.014311139283711631,0.4344665609377459,0.3615971270098467,0.354946122637182,0.5285465847735947,0.40905122660704474
60_cold,max5_21,D10,32659,0.03619216754952693,1.0987445692756557,0.952528239387392,1.2469931386036528,0.8131939386745543,1.539537816369938
60_cold,bbw20,D1,79141,0.012926296104421224,0.39242462132576883,0.306713394839456,0.3017144007324945,0.4056771243043436,0.5687656295405173
60_cold,bbw20,D10,30118,0.05146424065342984,1.562383763074466,1.059903673759345,2.0177268244197495,1.4839602999720751,1.1368515099172076
60_cold,sma20gap,D1,63436,0.045258213002080834,1.373977275141322,1.3080534405270965,1.588331893349955,1.3287997259623823,1.0992289808166984
60_cold,sma20gap,D10,21612,0.048815472885434016,1.4819708064209247,1.2652470333181196,1.5228341776517604,1.7926374152953044,1.0335415009846247
60_cold,rsi14,D1,83140,0.03278806831849892,0.9954007853409366,1.0034319727891157,1.1108842315552676,1.0173303129399258,0.7218172336865588
60_cold,rsi14,D10,18653,0.03597276577494237,1.0920838323086215,0.8355189318537969,1.213312868453788,1.1938011846759706,0.8928916700191089
60_cold,dd52,D1,72822,0.04322869462525061,1.3123638807035385,2.0827554184841874,1.9255684379421083,1.0697038365818732,0.7590457947191777
60_cold,dd52,D10,16483,0.02147667293575199,0.6520023350901898,0.2031578256302521,0.500389323096223,0.8240689079629495,0.9638971739265151
60_cold,mom126,D1,76820,0.041447539703202294,1.2582904601226599,,1.8698086641100544,1.0778986243605144,0.6632260554714542
60_cold,mom126,D10,14404,0.06505137461816163,1.9748705155006825,,2.0565883425784475,2.2854115188580826,1.2419817879793755
60_cold,mom252,D1,54094,0.040965726328243426,1.2436632668655556,,1.585903927778621,1.263460192739619,0.8489539007228117
60_cold,mom252,D10,17366,0.0720948980767016,2.1887022275153343,,2.213314235798165,2.272193305283243,1.7908581371011978
60_cold,sma60gap,D1,84201,0.04346741725157659,1.3196111722309096,1.4850052719801015,1.6051067363855638,1.210652532683451,0.9470407407624222
60_cold,sma60gap,D10,5457,0.04178119846069269,1.2684198823873574,1.3093633487048664,1.4778633305385271,1.1075500311012834,0.3678219984968451
60_cold,sma120gap,D1,87221,0.04230632531156488,1.2843620133687934,1.821032873376623,1.8247116135981492,1.024514867238756,0.7231106075183673
60_cold,sma120gap,D10,1898,0.05005268703898841,1.5195309312846437,1.9260924622252746,1.6867960192917042,1.1677581870271432,
60_cold,range120,D1,76494,0.013072920751954402,0.39687594452929276,0.4073383803359531,0.398486666896955,0.3474497803687602,0.48990205466377174
60_cold,range120,D10,40086,0.05592975103527416,1.697950533823449,2.2488372468589515,2.1014495651316127,1.2776858668531395,1.1109264293875212
60_cold,range60,D1,83885,0.012207188412707874,0.37059349806095837,0.2089447765493896,0.3494027955066541,0.4194816195680149,0.38043731644759965
60_cold,range60,D10,27521,0.05188764943134334,1.5752378728671297,1.468176554094441,2.100152976784665,1.2438467047652717,0.7941464413943308
60_cold,bbw60,D1,83903,0.013146133034575642,0.3990985690190883,0.26062254074060764,0.3627501991161309,0.39928412902226834,0.5277923541329134
60_cold,bbw60,D10,26607,0.051866050287518325,1.5745821524838102,1.4829872204472843,2.095482913345213,1.22834911030886,0.6889867730464304
60_cold,vol_dry,D1,76971,0.0348053162879526,1.056641667039622,1.78331309933612,0.9325216073945793,0.9978152638601359,1.0735081428780393
60_cold,vol_dry,D10,35886,0.025831800702223708,0.7842180410261269,0.34917580570813966,1.0003535488254869,0.6826941277542935,0.860228399654406
60_cold,vol_surge5,D1,59977,0.02881104423362289,0.8746637886093568,1.2604173111427335,0.7595580322891476,0.9046820289942251,0.7400992907968397
60_cold,vol_surge5,D10,44605,0.036722340544781976,1.1148398942797726,0.9806460445997832,1.3189064316899406,1.0299532444990267,0.987495037951187
60_cold,hl_range20,D1,81639,0.008488590012126557,0.2577019506739529,0.1387342741268002,0.2230931424288668,0.30532616546655467,0.27855562344254586
60_cold,hl_range20,D10,28597,0.05385180263664021,1.6348668703454394,1.4556210469594713,2.1269605880591063,1.274105702790404,1.482357328967525
60_cold,clv20,D1,66481,0.03297182653690528,1.0009794328275086,1.097503720238095,1.1760767922542448,0.9636569331473841,0.672096418922493
60_cold,clv20,D10,42497,0.02193095983245876,0.6657938622201028,0.5159028601066983,0.6945614107784573,0.6028836978145192,0.8711514571072201
60_cold,upvol20,D1,77730,0.03160941721343111,0.9596185543100976,0.848588439800699,0.8782761771978732,1.1217725890094914,0.8096227220780506
60_cold,upvol20,D10,44449,0.02661477198587145,0.8079879753532018,0.7496894601451829,0.89852946209614,0.6278591526033501,1.0872743607376403
60_cold,amihud20,D1,45979,0.028687009286848343,0.8708982577391089,0.5389418863345243,0.9502022471342841,1.0193295294678857,0.6193548693352169
60_cold,amihud20,D10,63703,0.03519457482379166,1.0684590223199344,0.6939777118410156,1.1904070763147863,1.0741126217197763,1.098266063932838
60_cold,logprice,D1,65786,0.04119417505244277,1.2505986568150107,1.1486919347860287,1.2355758969829336,1.2641094404632076,1.3071006253228796
60_cold,logprice,D10,52039,0.02257921943158016,0.6854741345619223,0.30690062277193286,0.8817772283575311,0.67795998988513,0.5688986792080327
60_cold,rs63,D1,90354,0.03896894437434978,1.1830437053301495,1.390722676265628,1.513292461394633,0.9755873831006784,0.9395733773071718
60_cold,rs21,D1,68181,0.04457253487041844,1.3531610274710444,1.172351122214941,1.6593619402932396,1.292814897772206,1.0251920208104126
60_cold,rs21,D10,15432,0.04510108864696734,1.3692071952159999,1.2204313351046163,1.4597370140607746,1.64027060266328,0.8044568967124769
60_cold,days_since_high,D1,3918,0.030627871362940276,0.9298201684785213,,1.04237022887827,0.7117196763790795,1.1903828376010912
60_cold,days_since_high,D10,40209,0.024123952348976598,0.7323701073341543,,0.840867888911258,0.6018567907788063,0.8257827995168555
60_cold,beta60,D1,52288,0.026392288861689105,0.8012336928384474,0.8694071428571427,1.1049988584772303,0.7514778187178663,0.35572792470350656
60_cold,beta60,D10,48999,0.051266352374538256,1.556376146330929,1.0734214976857184,1.6820375495854087,1.5399442933164487,1.8522957928212704
60_cold,ipo_age,D1,40595,0.0467298928439463,1.4186554567326666,1.8086139574214084,1.5014985212695116,1.701119553433664,0.7635393512021829
60_cold,buyback60,flag,39082,0.023540248707845043,0.7146496653384633,,,,
60_cold,dilution120,flag,100284,0.04812332974352838,1.4609582899064184,,,,
60_cold,reduction120,flag,6355,0.027694728560188828,0.8407739757899253,,,,
60_cold,resumed60,flag,7142,0.048025763091570986,1.457996300165575,,,,
60_cold,bonus120,flag,7870,0.04891994917407878,1.4851425632550361,,,,
120_all,lv60,D1,85039,0.004691964863180423,0.1896660410192058,0.04966490410227387,0.22630166970386073,0.1975418811081117,0.1723080902269986
120_all,lv60,D10,85632,0.030514293721973094,1.2334971495973226,1.1741839001485965,1.635212013136008,1.080137278682986,0.942626348883662
120_all,lv20,D1,89322,0.004858825373368263,0.19641114105567972,0.13274808561450463,0.25584841425398464,0.2019961779432103,0.05504274776216023
120_all,lv20,D10,89899,0.027375165463464555,1.1066023312420015,0.9806466127886463,1.4036323712534715,1.0272353823188993,0.9234291847842973
120_all,rv21,D1,89325,0.004713126224461237,0.1905214591081615,0.12594049148042746,0.25400777818021497,0.19710307345325892,0.027515395522465784
120_all,rv21,D10,89899,0.02770887329113783,1.1200919980186208,0.9942365101603847,1.4474832703986353,1.0248030964886259,0.9574234564449828
120_all,to20,D1,89340,0.006100291023057981,0.24659563341745266,0.23826579469270062,0.23560141744251822,0.26957470812213313,0.10990639764656938
120_all,to20,D10,89783,0.027833776995645057,1.125141053549369,1.0280540785331869,1.164555432015412,1.0121738594226841,2.1341474492792645
120_all,nh252,D1,72779,0.020239354758927713,0.818147279838534,2.141088836261497,1.1997471220829385,0.6407800631061319,0.23843883245381584
120_all,nh252,D10,73636,0.030772991471562823,1.2439546400977954,1.882156525862743,0.9128865414089783,1.2465885963628147,1.662352071662568
120_all,dlow252,D1,72967,0.013005879370126221,0.5257442717576349,0.8257154083924926,0.6461747994570175,0.4555563600603713,0.3244688682428901
120_all,dlow252,D10,73475,0.05765226267437904,2.3305111474847644,2.84736500066415,2.455181248215417,2.16489624331465,1.893235423348348
120_all,mom12_1,D1,53085,0.025355561834793258,1.0249627120530251,,0.9633731678788553,0.9288879267912453,0.3650968287369296
120_all,mom12_1,D10,53669,0.059345245858875705,2.3989475973472456,,3.1492315015046684,1.8892687199641542,1.700229842787533
120_all,mom21,D1,88204,0.03070155548501202,1.2410669414149438,1.3648756669016555,1.6797098182927614,1.0804387123421533,0.6702329783386488
120_all,mom21,D10,88875,0.03511673699015471,1.4195444068011613,1.303899044105316,1.4119684336623597,1.3858060248958493,1.9056965187776058
120_all,mom63,D1,81114,0.024225164583179228,0.9792680025348266,1.6962803355390625,1.3481709522152239,0.7588676782104778,0.39631276909634755
120_all,mom63,D10,81838,0.04185097387521689,1.6917664047317835,1.3571799339688904,1.6603004290192558,1.7124910631428802,1.550242059082297
120_all,ret5,D1,89245,0.030108129306963976,1.217078527795146,1.2159401823335174,1.3867715621470553,1.175368864001582,0.936031773914545
120_all,ret5,D10,89925,0.03323881011954406,1.3436318701009453,1.2264769063980634,1.265106024645294,1.3802173429448128,1.5722308880822655
120_all,upratio63,D1,84615,0.017230987413579153,0.696538286386492,0.568118248620292,0.8791021039921187,0.6394542431174859,0.5913883063376615
120_all,upratio63,D10,85823,0.03832306025191382,1.5491554880899117,1.6337085064898058,1.2724937047944804,1.6578161906007458,1.1432805844346772
120_all,on60,D1,84969,0.019689533829985055,0.7959215467175556,1.2787276007242432,1.0796039348738573,0.5995191558379168,0.5331457577976759
120_all,on60,D10,85637,0.03403902518771092,1.3759794320219956,1.1691063061821574,1.210314403423502,1.4912448565038918,1.143180371219255
120_all,size,D1,89120,0.019737432675044884,0.7978577897579034,0.7463466112798434,0.7154955202356867,0.6928624065712362,2.0966353849206167
120_all,size,D10,90038,0.024289744330171704,0.9818785474343001,0.9187187639257187,1.105909755727719,0.9601385384660558,0.8265948612775439
120_all,amt20,D1,89236,0.016910215608050564,0.6835715400021317,0.8782929933628522,0.600660867388163,0.6860780157121698,0.5779488515026824
120_all,amt20,D10,89975,0.03866629619338705,1.5630303153857408,1.4186098560617715,1.498270477644319,1.6341542002961815,1.5027376576406206
120_all,max5_21,D1,89305,0.008196629528021948,0.3313371514097938,0.4118860235477234,0.30746235477353245,0.31844021412614515,0.3650944928348148
120_all,max5_21,D10,89909,0.025092037504587973,1.0143101138602086,0.987409692876844,1.184490945829807,0.943868872220801,1.0278085304095361
120_all,bbw20,D1,89307,0.0074462248200029115,0.3010031028219558,0.22465060642454626,0.30743380143449334,0.29989404928315966,0.440007375727907
120_all,bbw20,D10,89863,0.03165930360660116,1.2797825541299677,1.088925701604231,1.6613013331007274,1.1386645034460279,1.4292482176323975
120_all,sma20gap,D1,89243,0.029951929002834957,1.2107643515056703,1.2526781542608447,1.6581634493054696,1.0732953625940456,0.607383764674971
120_all,sma20gap,D10,89931,0.034548709566222996,1.3965827018802854,1.2194851217669402,1.3123688880770428,1.4374060400442357,1.7313226467736802
