date,cluster,ticker,is_leader,size_pct,grp_mom60,leader_mom20,own_mom20,own_mom60,rel_to_grp,ex60,ex120,fw60,fw120
20240201,0,1230,0,0.5849447513812155,0.14176201688462373,-0.3327188940092166,0.12407211028632026,0.21004566210045672,0.068283645215833,0.20630862763846447,0.6486862334562018,0.22975517890772124,0.7080979284369116
20240201,0,1285,0,0.7769337016574586,0.14176201688462373,-0.3327188940092166,-0.11063829787234047,0.08290155440414515,-0.058860462480478576,0.41554866404174806,0.6618801710479985,0.4389952153110048,0.7212918660287082
20240201,0,1363,0,0.5787292817679558,0.14176201688462373,-0.3327188940092166,0.0372250423011844,0.20432220039292726,0.06256018350830353,-0.03117474416757937,-0.1630782079937818,0.031198686371100237,-0.17733990147783252
20240201,0,1369,0,0.34599447513812154,0.14176201688462373,-0.3327188940092166,-0.07165437302423605,0.16843501326259958,0.02667299637797585,-0.08662921885179975,-0.33413962955894816,-0.02425578831312014,-0.34840132304299887
20240201,0,1370,0,0.6616022099447514,0.14176201688462373,-0.3327188940092166,-0.06720741599072999,0.04308390022675734,-0.09867811665786638,-0.18696359447310584,-0.25295142127004766,-0.12459016393442623,-0.26721311475409837
20240201,0,1451,0,0.46408839779005523,0.14176201688462373,-0.3327188940092166,-0.11929431531783818,-0.006632975363234372,-0.1483949922478581,-0.0022929102537616597,-0.13872684786001865,0.06008052028491795,-0.15298854134406936
20240201,0,1468,0,0.13950276243093923,0.14176201688462373,-0.3327188940092166,-0.043076923076923124,0.14128440366972472,-0.0004776132148990031,-0.1394199794953409,0.1539085634679993,-0.0770465489566613,0.1396468699839486
20240201,0,1515,0,0.6602209944751382,0.14176201688462373,-0.3327188940092166,-0.1079762554585153,0.07831573738040243,-0.0634462795042213,-0.18529384205816557,-0.23528892417763136,-0.12292041151948596,-0.24955061766168207
20240201,0,1556,0,0.6988950276243094,0.14176201688462373,-0.3327188940092166,0.09618573797678276,0.057600000000000096,-0.08416201688462363,-0.14910812441623067,-0.48369749018941866,-0.08673469387755106,-0.49795918367346936
20240201,0,1618,0,0.014502762430939226,0.14176201688462373,-0.3327188940092166,0.010067114093959662,0.10054844606946989,-0.04121357081515384,-0.27272941759369584,-0.327162254736014,-0.21035598705501624,-0.3414239482200647
20240201,0,1657,0,0.3819060773480663,0.14176201688462373,-0.3327188940092166,-0.09864483731168738,0.26306149990360517,0.12129948301898144,0.34487118904301184,-0.049242398665085396,0.40724461958169145,-0.0635040921491361
20240201,0,1688,0,0.5566298342541437,0.14176201688462373,-0.3327188940092166,0.0,0.14631578947368418,0.004553772589060451,-0.0892751002974922,-0.2000240208016636,-0.026901669758812585,-0.2142857142857143
20240201,0,1753,0,0.029005524861878452,0.14176201688462373,-0.3327188940092166,-0.06503198294243073,-0.006795016987542479,-0.1485570338721662,-0.013915280758943993,-0.05622288801374664,0.048458149779735615,-0.07048458149779735
20240201,0,1775,0,0.7838397790055248,0.14176201688462373,-0.3327188940092166,-0.1384136858475894,0.0726040658276863,-0.06915795105693742,-0.12936005524101313,-0.26064735252704696,-0.10591350397175636,-0.2012356575463372
20240201,0,1811,0,0.7458563535911602,0.14176201688462373,-0.3327188940092166,-0.14929107589658053,-0.07859078590785906,-0.2203528027924828,0.8827363499004421,1.1899103960788613,0.9451097804391217,1.1756487025948106
20240201,0,1849,0,0.4564917127071823,0.14176201688462373,-0.3327188940092166,-0.12597200622083982,0.03308823529411775,-0.10867378159050597,0.45492760752360417,0.15786030940100582,0.5173010380622838,0.1435986159169551
20240201,0,1854,0,0.19613259668508287,0.14176201688462373,-0.3327188940092166,0.029166666666666563,0.1227272727272728,-0.01903474415735093,-0.1741559078800693,-0.11967586945653341,-0.11178247734138969,-0.13393756294058412
20240201,0,1969,0,0.32527624309392267,0.14176201688462373,-0.3327188940092166,-0.23690773067331672,0.12638036809815945,-0.01538164878646428,-0.11512068328593239,-0.32639764717528996,-0.05274725274725278,-0.34065934065934067
20240201,0,2027,0,0.5725138121546961,0.14176201688462373,-0.3327188940092166,0.9230769230769231,1.183098591549296,1.0413365746646723,-0.1873734305386796,-0.2030770161933686,-0.125,-0.2173387096774193
20240201,0,2046,0,0.925414364640884,0.14176201688462373,-0.3327188940092166,-0.08112980769230771,0.09527220630372502,-0.04648981058089871,0.07078752615168882,-0.08205375577257501,0.13316095669036843,-0.09631544925662572
20240201,0,2112,0,0.5911602209944752,0.14176201688462373,-0.3327188940092166,-0.22520107238605902,0.2633879781420765,0.12162596125745276,0.06767929353864899,-0.15357661934547473,0.1300527240773286,-0.16783831282952544
20240201,0,2128,0,0.5959944751381215,0.14176201688462373,-0.3327188940092166,-0.08791208791208793,0.1581395348837209,0.016377517999097174,-0.09009620281590736,-0.35009474215951364,-0.027722772277227747,-0.36435643564356435
20240201,0,2140,0,0.93853591160221,0.14176201688462373,-0.3327188940092166,-0.2015831134564644,0.15938697318007655,0.017624956295452826,-0.04533966137872236,-0.0014593446909481056,-0.021893110109465597,0.057952350289761645
20240201,0,2159,0,0.505524861878453,0.14176201688462373,-0.3327188940092166,-0.18915200943303523,-0.21915215745647232,-0.3609141743410961,-0.3168701348175311,-0.35128405559426457,-0.2544967042788515,-0.3655457490783153
20240201,0,2169,0,0.22790055248618785,0.14176201688462373,-0.3327188940092166,0.012024048096192397,0.14903299203640508,0.00727097515178135,-0.15728536791637038,-0.32429016561575363,-0.09491193737769077,-0.33855185909980434
20240201,0,2181,0,0.12569060773480664,0.14176201688462373,-0.3327188940092166,0.0786516853932584,0.18518518518518512,0.04342316830056139,-0.1266712308770891,-0.17355556539919803,-0.06429780033840948,-0.18781725888324874
20240201,0,2186,0,0.2292817679558011,0.14176201688462373,-0.3327188940092166,0.04419321685508737,-0.00974658869395717,-0.1515086055785809,-0.13680091145471018,0.09632276218634073,-0.07442748091603058,0.08206106870229002
20240201,0,2196,0,0.9088397790055248,0.14176201688462373,-0.3327188940092166,-0.1773197596795728,-0.05168488890313894,-0.19344690578776266,-0.18311319275796623,-0.380487315762977,-0.12073976221928662,-0.3947490092470277
20240201,0,2219,0,0.7941988950276243,0.14176201688462373,-0.3327188940092166,-0.16404494382022472,0.04788732394366191,-0.09387469294096182,0.4978678359421109,0.2904994950725761,0.5213143872113677,0.34991119005328586
20240201,0,2224,0,0.6767955801104972,0.14176201688462373,-0.3327188940092166,-0.23784494086727992,-0.005145797598627766,-0.1469078144832515,-0.13404578548748503,0.039858963108624135,-0.07167235494880542,0.025597269624573427
20240201,0,2243,0,0.305939226519337,0.14176201688462373,-0.3327188940092166,0.0734908136482939,0.1205479452054794,-0.021214071679144325,-0.17280287839144037,-0.1759223555957039,-0.11042944785276076,-0.1901840490797546
20240201,0,2248,0,0.694060773480663,0.14176201688462373,-0.3327188940092166,-0.04370346390417612,0.2338322311172989,0.09207021423267517,-0.13542293492676216,-0.35109943577267344,-0.07304950438808255,-0.36536112925672415
20240201,0,2254,0,0.12085635359116022,0.14176201688462373,-0.3327188940092166,0.11047180667433842,0.17396593673965932,0.032203919855035595,-0.0047394568278607,0.16997453473784252,0.05763397371081891,0.1557128412537918
20240201,0,2335,0,0.4185082872928177,0.14176201688462373,-0.3327188940092166,-0.022222222222222254,-0.005649717514124242,-0.14741173439874797,-0.21377529969755815,-0.5094766242729587,-0.15140186915887854,-0.5237383177570094
20240201,0,2337,0,0.6464088397790055,0.14176201688462373,-0.3327188940092166,-0.06267179769103903,0.002941176470588225,-0.1388208404140355,0.340880491599612,-0.054303094429952736,0.4032539221382916,-0.06856478791400344
20240201,0,2360,0,0.5642265193370166,0.14176201688462373,-0.3327188940092166,-0.05780346820809246,0.16985645933014348,0.028094442445519757,-0.035624459345263926,0.12743041776388608,0.026748971193415683,0.11316872427983538
20240201,0,2368,0,0.5103591160220995,0.14176201688462373,-0.3327188940092166,-0.07518796992481203,0.07894736842105265,-0.06281464846357107,-0.34316813252543454,-0.5425594985689295,-0.28079470198675494,-0.5568211920529802
20240201,0,2388,0,0.6650552486187845,0.14176201688462373,-0.3327188940092166,-0.057692889790235236,0.26641444959726623,0.12465243271264251,-0.2985033999093576,-0.4857540948262844,-0.23612996937067798,-0.5000157883103351
20240201,0,2494,1,0.9482044198895028,0.14176201688462373,-0.3327188940092166,-0.3327188940092166,0.8009950248756219,0.6592330079909982,0.04011277076464159,-0.0537619774665854,0.06355932203389836,0.005649717514124353
20240201,1,3,0,0.6574585635359116,0.18537101882000062,0.0732714138286894,0.09673966370813081,0.08543556467809932,-0.0999354541419013,-0.0677812199008182,-0.08988140169940462,-0.044334668631561436,-0.030469706718694867
20240201,1,15,0,0.8542817679558011,0.18537101882000062,0.0732714138286894,0.17766497461928932,0.39590854392298436,0.21053752510298374,-0.06812009078815706,-0.09377595614909462,-0.044673539518900296,-0.03436426116838487
20240201,1,23,0,0.9958563535911602,0.18537101882000062,0.0732714138286894,0.13326226012793185,0.37338501291989656,0.18801399409989594,-0.0703084759554492,-0.12133638117317835,-0.046861924686192435,-0.0619246861924686
20240201,1,27,0,0.7506906077348067,0.18537101882000062,0.0732714138286894,0.2768079800498753,0.20470588235294107,0.01933486353294045,-0.11743151367527183,0.002618380207260129,-0.09398496240601506,0.06203007518796988
20240201,1,36,0,0.5573204419889503,0.18537101882000062,0.0732714138286894,0.44224422442244227,0.4470198675496688,0.2616488487296682,-0.09003797339115294,-0.09101440378432146,-0.06659142212189617,-0.03160270880361171
20240201,1,48,0,0.9820441988950276,0.18537101882000062,0.0732714138286894,0.1420118343195267,0.1134615384615385,-0.07190948035846212,-0.01675758805855443,0.18640770301260123,0.006688963210702337,0.24581939799331098
20240201,1,49,0,0.7534530386740331,0.18537101882000062,0.0732714138286894,0.08324439701173958,0.09433962264150941,-0.09103139617849121,0.10574005160155653,0.29943997966043856,0.1291866028708133,0.3588516746411483
20240201,1,52,0,0.9040055248618785,0.18537101882000062,0.0732714138286894,0.19999999999999996,0.3215859030837005,0.13621488426369988,-0.15688706573871014,-0.056196260897108496,-0.13344051446945338,0.003215434083601254
20240201,1,84,0,0.9274861878453039,0.18537101882000062,0.0732714138286894,0.1719008264462809,0.10264385692068423,-0.08272716189931639,-0.17643681552516777,-0.05663005381242048,-0.152990264255911,0.0027816411682892728
20240201,1,104,0,0.875,0.18537101882000062,0.0732714138286894,0.35018050541516255,0.34774774774774775,0.16237672892774713,-0.38466328130727956,-0.47069179637487957,-0.3612167300380228,-0.4112801013941698
20240201,1,130,0,0.630524861878453,0.18537101882000062,0.0732714138286894,0.0856793145654835,0.11853720050441363,-0.06683381831558699,-0.028007554690009373,-0.09703997320191837,-0.004561003420752607,-0.03762827822120862
20240201,1,135,0,0.9109116022099447,0.18537101882000062,0.0732714138286894,0.16666666666666674,0.11530398322851143,-0.07006703559148919,0.04106957776300124,0.1872676219073357,0.06451612903225801,0.24667931688804545
20240201,1,174,0,0.2803867403314917,0.18537101882000062,0.0732714138286894,0.10367892976588622,0.163337250293772,-0.022033768526228625,-0.13262136442297712,-0.11487053792090796,-0.07024793388429751,-0.12913223140495866
20240201,1,180,0,0.8349447513812155,0.18537101882000062,0.0732714138286894,0.582214765100671,0.6147260273972603,0.4293550085772597,-0.30318223408864,-0.39201081392344106,-0.2797356828193832,-0.3325991189427313
20240201,1,195,0,0.7962707182320442,0.18537101882000062,0.0732714138286894,0.14407988587731801,0.14001421464108033,-0.045356804178920296,-0.05052463691157416,0.003560597210725991,-0.027078085642317395,0.06297229219143574
20240201,1,196,0,0.6408839779005525,0.18537101882000062,0.0732714138286894,0.06434911242603558,0.0770958083832336,-0.10827521043676702,-0.006721812593298626,0.008184123834621193,0.01672473867595814,0.06759581881533094
20240201,1,198,0,0.9834254143646409,0.18537101882000062,0.0732714138286894,0.07833537331701357,0.13677419354838705,-0.048596825271613575,-0.18631300078065738,-0.11804361680481401,-0.1628664495114006,-0.05863192182410426
20240201,1,199,0,0.4171270718232044,0.18537101882000062,0.0732714138286894,0.03499999999999992,0.01140065146579805,-0.17397036735420257,-0.07368203007616414,-0.10022802151132204,-0.050235478806907374,-0.04081632653061229
20240201,1,217,0,0.9475138121546961,0.18537101882000062,0.0732714138286894,0.013062409288824295,0.04647676161919034,-0.13889425720081028,-0.13705103934779816,-0.28381562204943345,-0.1136044880785414,-0.2244039270687237
20240201,1,251,0,0.8052486187845304,0.18537101882000062,0.0732714138286894,0.051716544680494136,0.07073618583995223,-0.1146348329800484,-0.09664440790660389,-0.13230624558226667,-0.07319785663734713,-0.07289455060155692
20240201,1,263,0,0.9281767955801105,0.18537101882000062,0.0732714138286894,0.20889748549323017,0.179245283018868,-0.006125735801132626,-0.17376300696545932,-0.27776612536045664,-0.15031645569620256,-0.2183544303797469
20240201,1,278,1,0.9965469613259669,0.18537101882000062,0.0732714138286894,0.0732714138286894,0.22137404580152675,0.03600302698152613,0.03822745754131596,0.0375046045787617,0.06167400881057272,0.09691629955947145
20240201,1,279,0,0.9233425414364641,0.18537101882000062,0.0732714138286894,0.1079136690647482,0.23570712136409222,0.0503361025440916,0.15767393990495648,0.21303650148897568,0.18112049117421325,0.27244819646968543
20240201,1,280,0,0.9406077348066298,0.18537101882000062,0.0732714138286894,0.09333333333333327,0.22877122877122869,0.043400209951228064,0.15871808287708467,0.21040537819002192,0.18216463414634143,0.26981707317073167
20240201,1,281,0,0.5621546961325967,0.18537101882000062,0.0732714138286894,0.1123188405797102,0.23169508525576732,0.0463240664357667,0.1501968595834564,0.20105342129836012,0.17364341085271318,0.2604651162790699
20240201,1,300,0,0.9571823204419889,0.18537101882000062,0.0732714138286894,0.1359703337453646,0.02911534154535267,-0.15625567727464795,-0.08393042223699865,0.05449959534187099,-0.06048387096774188,0.11391129032258074
20240201,1,307,0,0.93646408839779,0.18537101882000062,0.0732714138286894,0.0976331360946745,0.1427104722792607,-0.04266054654073992,0.07752776228255898,0.17176633867739466,0.10097431355181574,0.2311780336581044
20240201,1,338,0,0.9454419889502762,0.18537101882000062,0.0732714138286894,0.14830272676683354,0.21920236336779908,0.03383134454779846,-0.16152625297049195,-0.16032057402988242,-0.13807970170123518,-0.10090887904917267
20240201,1,474,0,0.4219613259668508,0.18537101882000062,0.0732714138286894,0.039735099337748325,0.050167224080267525,-0.1352037947397331,0.03461796485977553,0.00026572437412886174,0.058064516129032295,0.05967741935483861
20240201,1,486,0,0.9875690607734806,0.18537101882000062,0.0732714138286894,-0.03516483516483515,0.03294117647058825,-0.15242984234941237,-0.049308620234774,-0.10898066049795108,-0.025862068965517238,-0.049568965517241326
20240201,1,492,0,0.7058011049723757,0.18537101882000062,0.0732714138286894,0.15474452554744533,0.2635782747603834,0.0782072559403828,-0.018751715588505524,0.11194980736670801,0.0046948356807512415,0.17136150234741776
20240201,1,495,0,0.9067679558011049,0.18537101882000062,0.0732714138286894,-0.01727115716753025,0.0070796460176991705,-0.17829137280230145,0.01448448321350182,-0.08872203980829596,0.037931034482758585,-0.02931034482758621
20240201,1,549,0,0.930939226519337,0.18537101882000062,0.0732714138286894,0.05748663101604268,0.08504801097393688,-0.10032300784606374,-0.09866233425322712,0.04416413732508562,-0.07521578298397036,0.10357583230579537
20240201,1,553,0,0.5200276243093923,0.18537101882000062,0.0732714138286894,0.08900523560209428,0.1324863883847549,-0.052884630435245716,-0.049336518906797244,-0.17429842637229553,-0.02588996763754048,-0.11488673139158578
20240201,1,555,0,0.4046961325966851,0.18537101882000062,0.0732714138286894,0.10498687664042006,0.09778357235984347,-0.08758744646015715,-0.016337546529920255,-0.008463827682131608,0.007109004739336511,0.05094786729857814
20240201,1,634,0,0.8176795580110497,0.18537101882000062,0.0732714138286894,0.18927973199329973,0.2932604735883424,0.10788945476834177,-0.13537315677384387,-0.2052832546137373,-0.1119266055045871,-0.14587155963302756
20240201,1,647,0,0.9765193370165746,0.18537101882000062,0.0732714138286894,0.1270386266094421,0.1660746003552398,-0.019296418464760823,0.0082755031114079,-0.002009882291887921,0.031722054380664666,0.05740181268882183
20240201,1,697,0,0.9917127071823204,0.18537101882000062,0.0732714138286894,0.15809968847352018,0.3988711194731891,0.21350010065318847,-0.041603915089028165,-0.015027027865713194,-0.0181573638197714,0.04438466711499656
20240201,1,703,0,0.9378453038674033,0.18537101882000062,0.0732714138286894,0.09748427672955984,0.11323763955342914,-0.07213337926657148,0.07569137976522589,0.1503584199618191,0.09913793103448265,0.20977011494252884
20240201,1,706,0,0.9716850828729282,0.18537101882000062,0.0732714138286894,0.09821428571428581,0.11144578313253017,-0.07392523568747045,-0.1285049170280116,-0.025689256589010556,-0.10505836575875482,0.033722438391699194
20240201,1,733,0,0.9412983425414365,0.18537101882000062,0.0732714138286894,0.029615004935834133,0.012621359223300876,-0.17274965959669975,-0.0770863980125518,-0.09868372563205074,-0.05363984674329503,-0.039272030651340994
20240201,1,740,0,0.9854972375690608,0.18537101882000062,0.0732714138286894,0.13432835820895517,0.0453920220082531,-0.13997899681174752,0.0454309997511515,0.17145565195806567,0.06887755102040827,0.23086734693877542
20240201,1,774,0,0.9848066298342542,0.18537101882000062,0.0732714138286894,0.11425339366515841,0.3595583160800553,0.17418729726005466,-0.20789777078145188,-0.297724703110791,-0.18445121951219512,-0.23831300813008127
20240201,1,804,0,0.9191988950276243,0.18537101882000062,0.0732714138286894,0.11764705882352944,0.20305676855895194,0.017685749738951317,-0.025261433301924652,0.5558333140937004,-0.001814882032667886,0.6152450090744102
20240201,1,859,0,0.9219613259668509,0.18537101882000062,0.0732714138286894,0.13742071881606766,0.31540342298288504,0.13003240416288442,0.12004720987156325,0.12418901803176796,0.14349376114082002,0.1836007130124777
20240201,1,1049,0,0.9882596685082873,0.18537101882000062,0.0732714138286894,0.12137203166226906,0.2142857142857142,0.02891469546571357,0.0019397621965269174,0.2606766052400409,0.025386313465783683,0.32008830022075063
20240201,1,1056,0,0.7410220994475138,0.18537101882000062,0.0732714138286894,0.12264150943396235,0.14423076923076916,-0.04114024958923146,0.08121666116597637,-0.04801273125013972,0.10466321243523313,0.011398963730570033
20240201,1,1093,0,0.5980662983425414,0.18537101882000062,0.0732714138286894,0.06382978723404253,0.09375,-0.09162101882000062,-0.06760609542880092,-0.10784474341375816,-0.04415954415954415,-0.04843304843304841
20240201,1,1197,0,0.9337016574585635,0.18537101882000062,0.0732714138286894,0.17375886524822692,0.28543689320388355,0.10006587438388292,-0.03702121190274088,0.04466070320933557,-0.013574660633484115,0.10407239819004532
20240201,1,1198,0,0.5276243093922652,0.18537101882000062,0.0732714138286894,0.08424908424908417,0.1240506329113924,-0.06132038590860822,-0.0032897763532433455,0.06936770031604267,0.02015677491601342,0.12877939529675242
20240201,1,1250,0,0.9447513812154696,0.18537101882000062,0.0732714138286894,0.2394014962593516,0.250314465408805,0.06494344658880435,-0.1655936685654794,-0.08724469696878134,-0.14214711729622265,-0.027833001988071593
20240201,1,1283,0,0.805939226519337,0.18537101882000062,0.0732714138286894,0.2255125284738042,0.19555555555555548,0.010184536735554861,-0.04835076582864373,0.46740822839093776,-0.02490421455938696,0.5268199233716475
20240201,1,1321,0,0.9633977900552486,0.18537101882000062,0.0732714138286894,0.007689265784964094,0.10682657271783991,-0.07854444610216071,-0.05411672793201172,0.22512000599299697,-0.030670176662754955,0.2845317009737067
20240201,1,1325,0,0.9841160220994475,0.18537101882000062,0.0732714138286894,0.2278630460448643,0.31313131313131315,0.12776029431131253,0.014120532809455133,0.09801227639674992,0.0375670840787119,0.15742397137745967
20240201,1,1339,0,0.9240331491712708,0.18537101882000062,0.0732714138286894,0.25420560747663545,0.18342151675485008,-0.0019495020651505435,-0.21836180550654494,-0.17946819215585097,-0.19491525423728817,-0.12005649717514122
20240201,1,1500,0,0.9896408839779005,0.18537101882000062,0.0732714138286894,0.16539923954372626,0.1949317738791423,0.009560755059141668,0.08816732505050195,0.2663801602229101,0.11161387631975872,0.32579185520361986
20240201,1,1568,0,0.39226519337016574,0.18537101882000062,0.0732714138286894,0.08771929824561409,0.08187919463087256,-0.10349182418912806,-0.14232569784178228,-0.10387673133695163,-0.07995226730310268,-0.11813842482100234
20240201,1,1643,0,0.9785911602209945,0.18537101882000062,0.0732714138286894,0.19863013698630128,0.37254901960784315,0.18717800078784252,0.0797612590515242,0.11771522273198198,0.10320781032078097,0.17712691771269173
20240201,1,1648,0,0.9164364640883977,0.18537101882000062,0.0732714138286894,0.1258941344778255,0.153958944281525,-0.03141207453847561,0.057978385117511744,0.15178423377247086,0.08142493638676851,0.2111959287531806
20240201,1,1649,0,0.880524861878453,0.18537101882000062,0.0732714138286894,0.1652794292508919,0.23737373737373746,0.05200271855373684,-0.15933866745182934,-0.21397601033340685,-0.13589211618257258,-0.1545643153526971
20240201,1,1729,0,0.914364640883978,0.18537101882000062,0.0732714138286894,0.11524822695035453,0.21781219748305913,0.03244117866305851,0.05077857107984607,0.1184023343830749,0.07422512234910283,0.17781402936378465
20240201,1,2160,0,0.9772099447513812,0.18537101882000062,0.0732714138286894,0.13553979511426317,0.1948590381426203,0.009488019322619667,-0.06287551116048717,0.010608699308889191,-0.03942895989123041,0.07002039428959894
20240201,1,2320,0,0.888121546961326,0.18537101882000062,0.0732714138286894,0.17438692098092634,0.2474674384949349,0.06209641967493429,-0.15981018763289312,-0.19454683011584484,-0.13636363636363635,-0.1351351351351351
20240201,1,2351,0,0.7403314917127072,0.18537101882000062,0.0732714138286894,0.06419400855920121,0.09544787077826733,-0.08992314804173329,-0.12005229539458318,-0.12729681247418234,-0.09660574412532641,-0.06788511749347259
20240201,2,14,0,0.3280386740331492,0.3386422622871818,1.1371158392434988,0.12109994711792704,0.18967452300785625,-0.14896773927932555,-0.06470868719158684,-0.24581946197100102,-0.04126213592233008,-0.18640776699029127
20240201,2,89,0,0.5814917127071824,0.3386422622871818,1.1371158392434988,0.010928961748633892,0.09652836579170199,-0.24211389649547982,-0.11803083807322323,-0.20433923121259379,-0.09458428680396647,-0.14492753623188404
20240201,2,193,0,0.8024861878453039,0.3386422622871818,1.1371158392434988,0.1631419939577039,0.5909090909090908,0.252266828621909,-0.21253284568550046,-0.10382793863553208,-0.1890862944162437,-0.04441624365482233
20240201,2,194,0,0.028314917127071824,0.3386422622871818,1.1371158392434988,-0.10297029702970295,0.9073684210526316,0.5687261587654497,-0.260346114588034,-0.2952195552427185,-0.23689956331877726,-0.23580786026200873
20240201,2,410,0,0.8812154696132597,0.3386422622871818,1.1371158392434988,-0.1972129657679491,-0.2784206943498979,-0.6170629566370798,-0.1280379020027298,-0.16400304571418278,-0.10459135073347303,-0.10459135073347303
20240201,2,467,0,0.05939226519337017,0.3386422622871818,1.1371158392434988,-0.1460674157303371,0.1399999999999999,-0.1986422622871819,-0.12903661338105799,0.029615220133161868,-0.10559006211180122,0.08902691511387162
20240201,2,619,0,0.3294198895027624,0.3386422622871818,1.1371158392434988,-0.0964912280701754,0.19075144508670516,-0.14789081720047664,-0.1422456350115231,-0.16305460044566178,-0.07987220447284349,-0.1773162939297125
20240201,2,692,0,0.1781767955801105,0.3386422622871818,1.1371158392434988,-0.04633620689655171,-0.09184197024114926,-0.43048423252833107,0.09927040507775864,-0.03943693665293557,0.16164383561643825,-0.05369863013698628
20240201,2,757,0,0.14709944751381215,0.3386422622871818,1.1371158392434988,-0.06004140786749479,0.06074766355140193,-0.2778945987357799,-0.15615750905558257,-0.1853021014995916,-0.09378407851690296,-0.1995637949836423
20240201,2,781,0,0.44337016574585636,0.3386422622871818,1.1371158392434988,-0.0726933830382106,0.15697674418604657,-0.18166551810113524,0.3439998424929265,0.2544284609647094,0.36744639376218324,0.31384015594541914
20240201,2,797,0,0.15400552486187846,0.3386422622871818,1.1371158392434988,-0.06260434056761266,0.08345393150024116,-0.25518833078694064,-0.12009912498312403,-0.026102889849282662,-0.05772569444444442,-0.04036458333333337
20240201,2,875,0,0.7147790055248618,0.3386422622871818,1.1371158392434988,-0.0942249240121581,0.34537246049661396,0.006730198209432159,0.24992430408915212,0.3799574863643096,0.3122977346278317,0.3656957928802589
20240201,2,890,0,0.47651933701657456,0.3386422622871818,1.1371158392434988,0.0323809523809524,0.355,0.016357737712818177,-0.3081201224101352,-0.32486874129855803,-0.2457466918714556,-0.33913043478260874
