ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,dart_status
058430,포스코스틸리온,,4605,32.3,26.8,19.4,-56.1,29.4,-1.8,-17.9,0.3,-8.5,-21.5,0.2,0.12,10500,3560,10,False,True,True,254534,2294696,8.5,11.8,131.6,0.11,0,False,False,False,False,-,68.5,1.5,0.7,23.7,1.3,True,15,조정,-5,-2,0,-3,22.1,-23.1,1479.52,,-3.77,-11020.0,-11020.0,-11020.0,10,10,1.0,93.5,88.5,058430,00155258,0,0,0,0,,,,,,,,,,,안전,SAFE
011070,LG이노텍,,688000,23.1,21.1,19.4,-61.5,368.7,-9.8,-44.3,90.3,-22.9,-26.7,55.5,0.58,1788000,146800,5,False,True,False,387261,373894,1506.8,2691.6,3490.8,1.04,0,False,False,False,False,-,79.5,3464.8,-3472.7,9312.5,-7687.7,True,8,조정,-5,-2,0,-3,22.1,-23.1,1479.52,,-3.77,-11020.0,-11020.0,-11020.0,10,10,1.0,92.5,87.5,011070,00105961,0,0,0,0,,,,,,,,,,,안전,SAFE
000990,DB하이텍,,120800,28.7,25.2,33.7,-47.6,184.6,8.1,-23.5,25.2,-10.0,-23.2,21.5,0.37,230500,42450,10,False,True,True,436484,769618,351.9,508.5,1060.3,0.57,6,False,True,True,False,5일선회복/+3%반등,68.5,369.1,-230.9,3032.7,-1942.3,True,8,조정,-5,-2,0,-3,22.1,-23.1,1479.52,,-3.77,-11020.0,-11020.0,-11020.0,10,10,1.0,92.5,87.5,000990,00160843,0,1,0,0,,[20250923] 유상증자또는주식관련사채등의발행결과(자율공시)               (20250923800355),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250923800355,,,,20250923800355,주의,SAFE
307950,현대오토에버,,426000,25.3,23.1,20.3,-60.0,191.6,-3.5,-40.5,9.8,-17.1,-30.6,7.2,0.65,1066000,146100,5,False,True,False,82779,97073,273.9,356.1,515.0,0.85,0,False,False,False,False,-,78.6,66.3,-44.6,1296.7,-511.7,True,8,조정,-5,-2,0,-3,22.1,-23.1,1479.52,,-3.77,-11020.0,-11020.0,-11020.0,10,10,1.0,91.6,86.6,307950,00362441,0,0,0,0,,,,,,,,,,,안전,SAFE
064400,LG씨엔에스,,68300,33.9,21.3,20.1,-55.4,26.2,-4.1,-26.5,12.2,-10.5,-19.6,-1.8,0.68,153300,54100,5,False,True,False,1134050,1249323,592.3,776.5,965.6,0.91,0,False,False,False,False,-,71.5,78.5,61.3,172.4,106.8,True,15,조정,-5,-2,0,-3,22.1,-23.1,1479.52,,-3.77,-11020.0,-11020.0,-11020.0,10,10,1.0,91.5,86.5,064400,00139834,0,0,0,0,,,,,,,,,,,안전,SAFE
079900,전진건설로봇,,32950,32.5,24.2,23.2,-55.7,8.2,-4.5,-43.5,-50.7,-15.6,-35.1,-36.4,0.69,74350,30450,10,False,True,True,48865,64174,14.5,16.2,26.5,0.76,0,False,False,False,False,-,73.4,17.5,-0.6,53.8,-13.1,True,8,조정,-5,-2,0,-3,22.1,-23.1,1479.52,,-3.77,-11020.0,-11020.0,-11020.0,10,10,1.0,91.4,86.4,079900,00372129,0,0,0,0,,,,,,,,,,,안전,SAFE
001040,CJ,,134500,33.8,8.2,12.4,-42.8,2.3,-5.5,-28.0,-33.7,-13.0,-22.6,-27.6,1.55,235000,131500,5,False,True,False,148703,121366,255.7,204.9,187.7,1.23,0,False,False,False,False,-,78.2,243.5,-239.2,346.7,-460.3,True,8,조정,-5,-2,0,-3,22.1,-23.1,1479.52,,-3.77,-11020.0,-11020.0,-11020.0,10,10,1.0,91.2,86.2,001040,00148540,0,2,0,0,,[20260604] [기재정정]주요사항보고서(자기전환사채만기전취득결정)(자회사의 주요경영사항)               (20260604800628) || [20260422] 주요사항보고서(자기전환사채만기전취득결정)(자회사의 주요경영사항)               (20260422800817),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260604800628 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260422800817,,,,20260604800628 || 20260422800817,주의,SAFE
084670,동양고속,,26400,19.4,17.8,23.2,-84.7,268.2,-1.7,-27.6,-34.7,-11.5,-27.6,-28.0,0.13,172800,7170,5,False,True,False,35297,165697,5.9,9.4,54.8,0.21,0,False,False,False,False,-,77.6,6.4,0.0,5.7,0.0,True,8,조정,-5,-2,0,-3,22.1,-23.1,1479.52,,-3.77,-11020.0,-11020.0,-11020.0,10,10,1.0,90.6,85.6,084670,00540641,0,0,0,0,,,,,,,,,,,안전,SAFE
336370,솔루스첨단소재,,7670,35.0,29.0,28.0,-54.6,11.5,2.3,-32.4,-20.8,-11.6,-25.6,-16.7,0.38,16900,6880,10,False,True,True,164439,227434,6.5,12.5,20.3,0.72,6,False,True,True,False,5일선회복/+3%반등,66.5,1.7,-9.3,1.7,-67.3,True,8,조정,-5,-2,0,-3,22.1,-23.1,1479.52,,-3.77,-11020.0,-11020.0,-11020.0,10,10,1.0,90.5,85.5,336370,01412822,0,4,0,0,,[20260429] 유상증자결정(종속회사의주요경영사항)               (20260429801024) || [20260428] 유상증자결정(종속회사의주요경영사항)               (20260428800851) || [20260123] 유상증자결정(종속회사의주요경영사항)               (20260123800533),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260429801024 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260428800851 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260123800533,,,,20260429801024 || 20260428800851 || 20260123800533,주의,SAFE
336260,두산퓨얼셀,,46100,36.2,26.7,25.4,-57.7,118.0,8.1,-41.0,22.8,-13.4,-35.5,2.6,0.29,108900,21150,10,False,True,True,342732,554160,73.9,152.4,310.6,0.62,6,False,True,True,False,5일선회복/+3%반등,66.4,-112.4,155.9,127.4,306.5,True,8,조정,-5,-2,0,-3,22.1,-23.1,1479.52,,-3.77,-11020.0,-11020.0,-11020.0,10,10,1.0,90.4,85.4,336260,01412725,0,0,0,0,,,,,,,,,,,안전,SAFE
