ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,dart_status
002220,한일철강,,3020,25.6,2.8,-22.9,-53.3,12.9,-28.1,-33.8,-34.5,-26.2,-35.2,-32.8,2.4,6470,2675,5,True,False,False,365694,244177,18.1,12.5,9.6,1.5,0,False,False,False,False,-,97.0,7.2,0.0,1.1,0.0,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,110.0,112.0,002220,00163196,0,0,0,0,,,,,,,,,,,안전,SAFE
002020,코오롱,,25900,16.4,10.3,10.3,-70.6,12.4,-23.5,-46.0,-56.8,-34.4,-48.1,-51.5,1.24,88200,23050,10,True,False,True,430337,141266,47.0,106.6,41.9,3.05,0,False,False,False,False,-,87.0,68.3,-125.9,67.4,-91.9,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,105.0,107.0,002020,00152862,0,5,0,0,,[20260406] [기재정정]유상증자또는주식관련사채등의발행결과(자율공시)               (20260406801050) || [20260406] [기재정정]유상증자또는주식관련사채등의발행결과(자율공시)               (20260406801026) || [20260406] 유상증자또는주식관련사채등의발행결과(자율공시)               (20260406800965),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260406801050 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260406801026 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260406800965,,,,20260406801050 || 20260406801026 || 20260406800965,주의,SAFE
051630,진양화학,,1112,26.4,0.3,-12.9,-68.4,0.2,-29.4,-40.5,-50.1,-30.4,-38.3,-51.8,1.27,3515,1110,5,True,False,False,877660,301170,4.4,10.8,4.1,2.91,0,False,False,False,False,-,91.3,1.1,-0.0,-0.6,0.0,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,104.3,106.3,051630,00347734,0,0,0,0,,,,,,,,,,,안전,SAFE
092220,KEC,,2575,24.2,15.4,17.9,-75.4,7.1,-5.0,-34.8,-69.4,-16.3,-41.9,-44.2,0.64,10450,2405,5,False,True,False,349078,384392,6.2,9.0,12.0,0.91,0,False,False,False,False,-,81.5,1.8,0.1,17.8,-1.5,True,15,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,101.5,103.5,092220,00589127,0,1,0,0,,[20260304] 주식병합결정               (20260304801566),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260304801566,,,,20260304801566,주의,SAFE
000660,SK하이닉스,,1759000,30.2,9.9,19.1,-41.1,618.0,-4.5,-31.8,43.7,-18.0,-20.0,53.6,0.82,2987000,245000,10,False,True,True,4874667,6080977,86816.7,88518.8,132732.4,0.8,3,False,False,True,False,+3%반등,78.5,9263.8,-24267.7,-130021.6,-63841.5,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,99.5,101.5,000660,00164779,0,8,0,0,,[20260715] 유상증자또는주식관련사채등의발행결과(자율공시)               (20260715800045) || [20260710] [기재정정]주요사항보고서(유상증자결정) (20260710000008) || [20260706] [기재정정]주요사항보고서(유상증자결정) (20260706000403),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260715800045 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260710000008 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260706000403,,,,20260715800045 || 20260710000008 || 20260706000403,주의,SAFE
035000,HS애드,,5940,17.7,14.2,28.3,-37.3,3.3,1.2,-12.9,-29.8,-6.7,-14.2,-27.7,2.84,9480,5750,10,True,True,False,266874,128507,22.6,15.7,7.8,2.08,7,False,True,False,True,5일선회복/거래량동반양봉,73.2,-36.0,5.3,-67.5,3.3,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,98.2,100.2,035000,00140168,0,0,0,0,,,,,,,,,,,안전,SAFE
003780,진양산업,,4070,30.6,9.8,-9.9,-49.7,2.5,-12.1,-15.9,-28.7,-11.5,-17.4,-32.3,1.63,8090,3970,5,True,False,False,243989,108175,7.3,10.3,4.8,2.26,0,False,False,False,False,-,85.1,0.1,-0.0,3.4,0.0,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,98.1,100.1,003780,00150439,0,0,0,0,,,,,,,,,,,안전,SAFE
032350,롯데관광개발,,11620,25.7,23.0,21.5,-58.1,14.5,0.5,-21.5,-41.1,-14.9,-28.4,-40.5,0.73,27700,10150,10,False,True,True,477604,710087,61.3,53.8,91.5,0.67,6,False,True,True,False,5일선회복/+3%반등,73.9,26.6,-3.9,-11.9,-183.2,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,97.9,99.9,032350,00231372,0,2,0,0,,[20251022] [기재정정]주요사항보고서(전환사채권발행결정) (20251022000296) || [20251020] [기재정정]주요사항보고서(전환사채권발행결정) (20251020000141),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251022000296 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251020000141,,,,20251022000296 || 20251020000141,주의,SAFE
011070,LG이노텍,,625000,25.2,10.5,21.8,-65.0,320.9,-6.4,-34.7,47.1,-18.0,-33.4,37.0,0.5,1788000,148500,5,False,True,False,187917,285966,899.1,1198.0,2226.3,0.66,3,False,False,True,False,+3%반등,81.2,248.5,-231.1,8422.5,-6517.3,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,97.2,99.2,011070,00105961,0,0,0,0,,,,,,,,,,,안전,SAFE
210980,SK디앤디,,5520,5.2,3.2,16.6,-60.0,3.8,-2.1,-50.3,-57.3,-40.0,-48.8,-55.0,1.09,13810,5320,5,False,True,False,130278,138390,8.7,7.3,9.3,0.94,0,False,False,False,False,-,83.8,0.6,-3.6,-1.6,-36.1,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,96.8,98.8,210980,00508344,0,2,0,0,,[20251031] 최대주주변경               (20251031800945) || [20251031] 최대주주등소유주식변동신고서(최대주주변경시)               (20251031800949),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251031800945 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251031800949,,,,20251031800945 || 20251031800949,주의,SAFE
097230,HJ중공업,,16070,33.0,34.1,35.5,-53.2,122.6,3.3,-22.7,-42.6,-7.7,-20.1,-32.4,2.13,34350,7220,10,False,True,True,667365,674196,233.2,102.8,120.1,0.99,10,False,True,True,True,5일선회복/+3%반등/거래량동반양봉,68.3,-37.1,39.4,-188.1,142.9,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,96.3,98.3,097230,00633835,0,3,0,0,,[20251001] 유상증자또는주식관련사채등의발행결과(자율공시)               (20251001800236) || [20250929] [기재정정]주요사항보고서(유상증자결정) (20250929000335) || [20250912] 주요사항보고서(유상증자결정) (20250912000327),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251001800236 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250929000335 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250912000327,,,,20251001800236 || 20250929000335 || 20250912000327,주의,SAFE
009150,삼성전기,,1326000,28.3,19.5,28.2,-45.1,900.8,3.8,-32.5,71.8,-17.9,-20.3,92.0,0.58,2417000,132500,10,False,True,True,730459,969660,7500.9,9759.1,16009.9,0.75,3,False,False,True,False,+3%반등,74.4,-1670.3,431.2,7399.8,-6289.2,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,95.4,97.4,009150,00126371,0,0,0,0,,,,,,,,,,,안전,SAFE
950210,프레스티지바이오파마,,5250,29.4,23.2,27.1,-72.2,6.2,-0.8,-12.5,-44.6,-8.4,-18.9,-48.6,0.93,18880,4945,10,False,True,True,46121,67265,3.2,2.4,3.9,0.69,10,False,True,True,True,5일선회복/+3%반등/거래량동반양봉,67.1,0.1,-0.0,2.8,0.0,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,95.1,97.1,950210,01510489,0,0,0,0,,,,,,,,,,,안전,SAFE
010690,화신,,7730,30.1,14.5,21.9,-53.8,4.7,-3.7,-36.1,-36.8,-12.8,-27.2,-23.4,0.82,16720,7380,0,False,False,False,387011,544519,33.4,30.4,51.1,0.71,0,False,False,False,False,-,80.0,2.3,3.1,38.1,-14.7,True,15,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,95.0,97.0,010690,00166315,0,0,0,0,,,,,,,,,,,안전,SAFE
000890,보해양조,,1402,28.0,3.5,20.8,-68.1,14.0,-5.7,-64.5,-32.8,-17.8,-19.9,-32.4,0.07,4390,1230,5,False,True,False,680413,7610555,6.3,9.9,164.2,0.09,0,False,False,False,False,-,81.7,1.8,-0.0,11.1,-0.6,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,94.7,96.7,000890,00123541,0,1,0,0,,[20260305] 주식병합결정               (20260305801205),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260305801205,,,,20260305801205,주의,SAFE
001820,삼화콘덴서,,80700,29.0,6.3,21.3,-59.0,223.4,-7.2,-40.7,20.6,-24.3,-29.2,35.4,0.35,196800,24950,5,False,True,False,390492,679334,195.6,333.0,785.7,0.57,0,False,False,False,False,-,81.5,-91.3,29.2,-231.7,307.8,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,94.5,96.5,001820,00129350,0,0,0,0,,,,,,,,,,,안전,SAFE
025620,차AI헬스케어,,4320,18.9,4.9,10.1,-78.2,4.3,-19.4,-42.4,-52.3,-28.9,-33.3,-56.5,0.26,19780,4140,0,False,False,False,39210,91521,0.9,1.7,5.9,0.43,0,False,False,False,False,-,86.0,0.3,-0.0,2.1,0.0,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,94.0,96.0,025620,00136776,0,41,0,0,,[20260619] 유상증자또는주식관련사채등의발행결과(자율공시)               (20260619800987) || [20260619] 유상증자또는주식관련사채등의발행결과(자율공시)               (20260619800986) || [20260619] 유상증자또는주식관련사채등의발행결과(자율공시)               (20260619800985),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260619800987 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260619800986 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260619800985,,,,20260619800987 || 20260619800986 || 20260619800985,주의,SAFE
007810,코리아써키트,,57100,31.0,5.8,9.8,-61.5,412.6,-18.8,-42.0,-36.3,-22.8,-40.9,-8.8,1.09,148300,11140,0,False,False,False,217914,324705,204.4,135.7,248.4,0.67,0,False,False,False,False,-,85.0,79.0,-147.3,345.8,-676.2,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,93.0,95.0,007810,00152686,0,0,0,0,,,,,,,,,,,안전,SAFE
034230,파라다이스,,10030,26.3,12.1,20.1,-58.2,5.4,-1.6,-20.9,-34.7,-16.9,-25.8,-39.1,0.37,24000,9520,5,False,True,False,581400,877254,32.8,57.3,102.8,0.66,3,False,True,False,False,5일선회복,76.9,65.8,-89.8,217.8,-480.0,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,92.9,94.9,034230,00171265,0,0,0,0,,,,,,,,,,,안전,SAFE
008600,윌비스,,2620,22.2,10.5,7.0,-53.9,4.8,-8.5,-30.6,-17.7,-18.4,-19.0,,0.39,5688,2500,5,False,True,False,105179,166846,1.6,2.9,5.7,0.63,0,False,False,False,False,-,87.1,0.0,0.0,0.0,0.0,True,0,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,92.1,94.1,008600,00104999,2,16,1,0,[20260413] 기타시장안내              (상장폐지 이의신청서 제출) (20260413800999) || [20260323] 투자유의안내              (상장폐지 기준 해당) (20260323802660),[20260420] [기재정정]주요사항보고서(자기전환사채만기전취득결정) (20260420000062) || [20260420] 주요사항보고서(자기전환사채만기전취득결정) (20260417000713) || [20260330] [기재정정]주요사항보고서(유상증자결정) (20260330001700),[20260323] 매매거래정지및정지해제(풍문등조회공시)               (20260323800757),,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260413800999 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260323802660,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260420000062 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260417000713 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260330001700,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260323800757,,20260413800999 || 20260323802660,20260420000062 || 20260417000713 || 20260330001700,위험,RISK
058430,포스코스틸리온,,4350,28.2,14.1,16.3,-58.6,22.2,-5.5,-17.8,-9.9,-8.4,-20.3,-5.8,0.81,10500,3560,0,False,False,False,215750,338853,10.9,9.5,16.5,0.64,0,False,False,False,False,-,76.4,3.5,0.2,14.7,1.6,True,15,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,91.4,93.4,058430,00155258,0,0,0,0,,,,,,,,,,,안전,SAFE
069960,현대백화점,,129600,13.9,2.7,8.3,-41.6,90.9,-17.7,-31.5,40.4,-21.9,-16.8,20.3,0.88,222000,67900,0,False,False,False,166791,169506,195.6,228.6,286.2,0.98,0,False,False,False,False,-,83.3,265.3,-270.5,980.9,-1202.3,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,91.3,93.3,069960,00428251,0,2,0,0,,[20260225] 주요사항보고서(감자결정) (20260225004036) || [20251105] 유상증자결정(자율공시)(종속회사의주요경영사항)               (20251105800276),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260225004036 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251105800276,,,,20260225004036 || 20251105800276,주의,SAFE
004710,한솔테크닉스,,7370,35.2,1.6,1.1,-55.1,74.3,-24.2,-37.4,4.9,-21.1,-34.7,1.9,1.24,16430,4229,0,False,False,False,860334,1066453,95.7,72.9,101.9,0.81,0,False,False,False,False,-,83.0,-8.6,1.0,69.7,-45.6,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,91.0,93.0,004710,00157399,0,15,0,0,,[20260722] 유상증자또는주식관련사채등의발행결과(자율공시)               (20260722800341) || [20260721] 유상증자또는주식관련사채등의청약결과(자율공시)               (20260721800091) || [20260715] 유상증자또는주식관련사채등의청약결과(자율공시)               (20260715800189),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722800341 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721800091 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260715800189,,,,20260722800341 || 20260721800091 || 20260715800189,주의,SAFE
047040,대우건설,,15300,35.7,26.2,26.1,-62.1,360.8,1.0,-21.5,-53.4,-9.1,-28.5,18.9,0.73,40350,3320,10,False,True,True,3934527,5125221,562.4,605.1,890.2,0.77,3,False,True,False,False,5일선회복,62.7,231.4,23.2,1070.7,256.0,True,15,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,90.7,92.7,047040,00124540,0,0,1,0,,,[20251216] 매매거래정지및정지해제(중요내용공시)               (20251216801928),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251216801928,,,,안전,SAFE
456040,OCI,,76700,33.9,0.9,-6.5,-53.0,46.1,-14.6,-16.4,-21.9,-13.6,-25.6,-8.4,2.47,163200,52500,5,True,False,False,110485,62205,119.2,93.1,54.7,1.78,0,False,False,False,False,-,84.7,-108.1,-18.9,-165.2,53.3,True,0,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,89.7,91.7,456040,01760738,0,0,0,0,,,,,,,,,,,안전,SAFE
403550,쏘카,,9650,27.5,32.0,24.4,-54.0,7.1,-2.7,-14.6,-19.0,-7.2,-17.5,-18.1,1.67,21000,9010,0,False,False,False,37028,32006,5.0,3.5,3.4,1.16,3,False,True,False,False,5일선회복,70.9,0.7,1.9,2.3,10.1,True,15,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,88.9,90.9,403550,01026157,0,7,0,0,,[20260629] [기재정정]유상증자결정(종속회사의주요경영사항)               (20260629801126) || [20260519] [기재정정]주요사항보고서(유상증자결정) (20260518000409) || [20260518] 유상증자또는주식관련사채등의발행결과(자율공시)               (20260518800708),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260629801126 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260518000409 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260518800708,,,,20260629801126 || 20260518000409 || 20260518800708,주의,SAFE
066970,엘앤에프,,81900,31.7,4.7,14.1,-63.6,53.9,-11.0,-28.0,-58.3,-15.4,-34.3,-36.1,0.64,225000,53200,0,False,False,False,274976,362071,182.7,231.2,357.4,0.76,0,False,False,False,False,-,80.8,60.8,-121.2,122.5,-453.2,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,88.8,90.8,066970,00398701,0,4,0,0,,[20250909] 유상증자또는주식관련사채등의발행결과(자율공시)               (20250909800395) || [20250908] 유상증자또는주식관련사채등의청약결과(자율공시)               (20250908800205) || [20250903] 유상증자또는주식관련사채등의청약결과(자율공시)               (20250903800170),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250909800395 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250908800205 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250903800170,,,,20250909800395 || 20250908800205 || 20250903800170,주의,SAFE
023530,롯데쇼핑,,125900,22.4,12.0,11.5,-40.3,100.8,-10.6,-27.8,6.8,-18.5,-23.7,16.6,0.83,211000,62700,0,False,False,False,185148,158418,167.4,237.7,242.7,1.17,0,False,False,False,False,-,79.9,363.9,-298.4,641.9,-637.8,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,87.9,89.9,023530,00120526,0,0,0,0,,,,,,,,,,,안전,SAFE
004170,신세계,,504000,25.2,3.8,10.9,-36.4,213.4,-14.4,-26.4,31.9,-20.7,-19.1,36.8,1.29,792000,160800,0,False,False,False,77517,85054,553.0,412.1,542.0,0.91,0,False,False,False,False,-,79.9,309.6,-166.0,1570.8,-1372.0,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,87.9,89.9,004170,00136378,0,0,0,0,,,,,,,,,,,안전,SAFE
307950,현대오토에버,,379000,30.2,14.7,16.8,-64.4,159.4,-3.6,-30.3,-14.4,-16.1,-36.6,-6.2,1.18,1066000,146100,5,False,True,False,104297,91336,403.8,412.4,416.4,1.14,0,False,False,False,False,-,82.7,-180.8,-93.1,450.2,-273.6,True,0,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,87.7,89.7,307950,00362441,0,0,0,0,,,,,,,,,,,안전,SAFE
249420,일동제약,,13960,32.4,22.3,27.4,-69.0,6.2,-1.9,-20.6,-50.5,-8.0,-23.0,-50.4,1.12,45050,13150,5,False,True,False,86410,107699,17.1,11.9,16.5,0.8,6,False,True,True,False,5일선회복/+3%반등,68.3,3.9,-3.4,38.1,3.4,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,87.3,89.3,249420,01168383,0,0,0,0,,,,,,,,,,,안전,SAFE
014910,성문전자,,1805,14.4,0.4,6.5,-56.5,73.7,-15.7,-29.8,5.1,-22.5,-30.0,-1.5,0.25,4150,1039,0,False,False,False,472882,1613298,7.4,9.1,41.7,0.29,0,False,False,False,False,-,87.3,-0.1,-0.0,-0.3,-0.0,True,0,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,87.3,89.3,014910,00132628,0,0,0,0,,,,,,,,,,,안전,SAFE
084670,동양고속,,24350,28.4,17.3,20.5,-85.9,239.6,-4.1,-27.1,-39.4,-10.1,-30.7,-34.4,0.33,172800,7170,0,False,False,False,26681,86436,6.9,6.5,25.0,0.31,0,False,False,False,False,-,78.5,1.9,-0.0,6.0,-0.0,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,86.5,88.5,084670,00540641,0,0,0,0,,,,,,,,,,,안전,SAFE
079900,전진건설로봇,,31500,34.1,25.0,24.4,-57.6,9.0,-1.4,-23.9,-54.2,-9.5,-32.5,-38.7,0.55,74350,28900,5,False,True,False,40635,49792,8.3,12.8,17.6,0.82,6,False,True,True,False,5일선회복/+3%반등,67.3,9.6,-3.6,41.1,-7.2,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,86.3,88.3,079900,00372129,0,0,0,0,,,,,,,,,,,안전,SAFE
381970,케이카,,7410,21.5,17.5,23.6,-56.9,3.5,-1.7,-13.1,-29.2,-6.2,-14.5,-43.0,0.82,17210,7160,5,False,True,False,62747,72660,4.4,4.6,5.8,0.86,3,False,True,False,False,5일선회복,70.2,2.2,-4.6,3.5,-17.7,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,86.2,88.2,381970,01323032,0,0,0,0,,,,,,,,,,,안전,SAFE
011790,SKC,,81800,33.6,19.4,22.4,-55.6,7.3,-4.0,-23.4,-25.8,-11.8,-30.6,-24.3,0.74,184400,76200,5,False,True,False,208829,270049,161.9,170.6,255.9,0.77,3,False,True,False,False,5일선회복,70.0,19.1,-11.7,-19.3,127.0,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,86.0,88.0,011790,00139889,0,10,0,0,,[20260522] 유상증자또는주식관련사채등의발행결과(자율공시)               (20260522800375) || [20260521] 유상증자또는주식관련사채등의청약결과(자율공시)               (20260521800506) || [20260518] 유상증자또는주식관련사채등의청약결과(자율공시)               (20260518800398),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260522800375 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260521800506 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260518800398,,,,20260522800375 || 20260521800506 || 20260518800398,주의,SAFE
090460,비에이치,,16160,35.2,5.4,8.2,-62.8,27.8,-8.9,-28.2,-52.3,-13.4,-35.9,-23.9,1.54,43400,12640,5,False,False,True,335981,338387,81.7,56.9,63.8,0.99,0,False,False,False,False,-,80.7,-18.4,-19.6,0.8,-65.4,True,0,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,85.7,87.7,090460,00447609,0,1,0,0,,[20250923] 유상증자또는주식관련사채등의발행결과(자율공시)               (20250923800242),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250923800242,,,,20250923800242,주의,SAFE
002380,KCC,,421500,34.0,31.8,27.6,-39.1,22.0,0.4,-12.0,-24.1,-6.3,-15.5,-12.0,0.43,692000,345500,10,False,True,True,20143,31801,53.8,83.6,148.0,0.63,6,False,True,True,False,5일선회복/+3%반등,54.6,7.3,27.2,172.6,-97.7,True,15,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,85.6,87.6,002380,00105271,0,1,0,0,,[20250729] [기재정정]유상증자결정(종속회사의주요경영사항)               (20250729800088),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250729800088,,,,20250729800088,주의,SAFE
272450,진에어,,5110,29.4,23.8,28.7,-47.1,4.4,-0.2,-10.7,-23.7,-4.8,-10.1,-22.1,0.38,9660,4895,10,False,True,True,59091,109833,2.1,3.0,6.0,0.54,3,False,True,False,False,5일선회복,64.3,0.3,-0.1,1.2,-2.7,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,85.3,87.3,272450,00653024,0,0,0,0,,,,,,,,,,,안전,SAFE
001040,CJ,,132200,26.9,21.0,24.6,-43.7,5.4,-2.6,-18.1,-37.3,-8.0,-19.2,-28.1,0.9,235000,125400,5,False,False,True,91817,114287,136.6,120.8,164.7,0.8,3,False,True,False,False,5일선회복,68.9,48.4,-81.9,378.2,-437.7,True,8,조정,2,-2,2,2,18.1,-21.0,1459.42,-2.94,-5.63,15909.0,15909.0,15909.0,10,10,1.0,84.9,86.9,001040,00148540,0,2,0,0,,[20260604] [기재정정]주요사항보고서(자기전환사채만기전취득결정)(자회사의 주요경영사항)               (20260604800628) || [20260422] 주요사항보고서(자기전환사채만기전취득결정)(자회사의 주요경영사항)               (20260422800817),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260604800628 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260422800817,,,,20260604800628 || 20260422800817,주의,SAFE
