ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,dart_status
122640,예스티,,21750,29.3,2.6,5.1,-50.6,43.1,-24.3,-42.0,-17.0,-26.5,-26.4,-5.5,1.07,44000,15200,0,False,False,False,569352,659425,154.5,139.9,202.8,0.86,0,False,False,False,False,-,88.3,14.8,-37.8,26.2,-79.6,True,8,약세,-6,-7,1,0,-25.2,-17.7,1459.42,-2.94,-5.63,-971.0,-971.0,-971.0,10,10,1.0,96.3,90.3,122640,00530556,0,0,0,0,,,,,,,,,,,안전,SAFE
0004V0,엔비알모션,,5330,33.3,23.3,21.1,-82.1,13.4,-0.9,-34.6,-76.5,-17.0,-47.4,,0.5,29700,4700,15,True,True,True,300551,203933,5.4,16.1,12.4,1.47,0,False,False,False,False,-,73.3,10.1,-10.0,33.9,-41.4,True,8,약세,-6,-7,1,0,-25.2,-17.7,1459.42,-2.94,-5.63,-971.0,-971.0,-971.0,10,10,1.0,96.3,90.3,0004V0,00924931,0,0,0,0,,,,,,,,,,,안전,SAFE
100790,미래에셋벤처투자,,13390,30.6,8.2,19.5,-81.1,126.9,-5.1,-33.2,-71.7,-16.6,-58.1,-42.1,0.48,70700,5900,0,False,False,False,256498,454074,27.2,35.0,77.6,0.56,0,False,False,False,False,-,81.3,8.5,3.3,100.7,22.6,True,15,약세,-6,-7,1,0,-25.2,-17.7,1459.42,-2.94,-5.63,-971.0,-971.0,-971.0,10,10,1.0,96.3,90.3,100790,00340096,0,0,0,0,,,,,,,,,,,안전,SAFE
394420,리센스메디컬,,11020,23.6,6.6,17.8,-72.4,4.5,-8.8,-48.7,-46.4,-24.1,-44.0,,0.39,39900,10550,5,False,True,False,136925,235450,10.2,15.6,36.3,0.58,0,False,False,False,False,-,82.9,17.1,-19.6,32.3,-79.7,True,8,약세,-6,-7,1,0,-25.2,-17.7,1459.42,-2.94,-5.63,-971.0,-971.0,-971.0,10,10,1.0,95.9,89.9,394420,01685677,0,0,0,0,,,,,,,,,,,안전,SAFE
290650,엘앤씨바이오,,56200,23.9,0.7,6.8,-55.0,99.6,-20.8,-40.3,-18.2,-25.2,-26.2,-18.8,1.09,125000,28150,0,False,False,False,310293,295159,175.6,191.0,229.8,1.05,0,False,False,False,False,-,87.7,36.9,-125.8,-36.4,40.5,True,8,약세,-6,-7,1,0,-25.2,-17.7,1459.42,-2.94,-5.63,-971.0,-971.0,-971.0,10,10,1.0,95.7,89.7,290650,01181515,0,3,0,0,,[20260109] [기재정정]주요사항보고서(유상증자결정) (20260109000523) || [20251231] [기재정정]주요사항보고서(유상증자결정) (20251231000369) || [20251223] 주요사항보고서(유상증자결정) (20251223000756),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260109000523 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251231000369 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251223000756,,,,20260109000523 || 20251231000369 || 20251223000756,주의,SAFE
331740,아우토크립트,,6060,30.0,19.1,22.0,-83.6,8.2,-2.1,-31.2,-63.1,-14.6,-35.8,-56.4,1.04,37000,5600,5,False,True,False,28603,37940,2.2,1.7,2.8,0.75,3,False,True,False,False,5일선회복,79.1,1.8,-2.0,7.0,-7.5,True,8,약세,-6,-7,1,0,-25.2,-17.7,1459.42,-2.94,-5.63,-971.0,-971.0,-971.0,10,10,1.0,95.1,89.1,331740,01649620,0,0,0,0,,,,,,,,,,,안전,SAFE
475430,키스트론,,4345,32.5,22.0,34.0,-44.4,9.2,4.1,-23.4,-7.0,-12.8,-12.9,-8.8,0.1,7820,3980,10,False,True,True,333410,3412175,11.9,14.2,213.0,0.1,6,False,True,True,False,5일선회복/+3%반등,64.1,0.2,0.4,12.6,1.6,True,15,약세,-6,-7,1,0,-25.2,-17.7,1459.42,-2.94,-5.63,-971.0,-971.0,-971.0,10,10,1.0,95.1,89.1,475430,00204323,0,0,0,0,,,,,,,,,,,안전,SAFE
474650,링크솔루션,,20450,29.8,14.5,17.8,-78.1,18.6,-6.8,-33.4,-65.7,-18.5,-43.5,-57.9,0.53,93300,17240,5,False,False,True,43963,41347,4.4,9.3,10.7,1.06,0,False,False,False,False,-,81.8,6.8,-3.9,19.0,-7.5,True,8,약세,-6,-7,1,0,-25.2,-17.7,1459.42,-2.94,-5.63,-971.0,-971.0,-971.0,10,10,1.0,94.8,88.8,474650,01764099,0,0,0,0,,,,,,,,,,,안전,SAFE
198440,강동씨앤엘,,1110,33.6,0.9,7.8,-62.1,21.8,-16.4,-48.7,-7.9,-28.8,-19.2,-5.2,0.11,2930,911,5,False,True,False,1381123,6223599,7.3,16.8,107.7,0.22,0,False,False,False,False,-,81.5,4.4,0.0,4.2,0.8,True,8,약세,-6,-7,1,0,-25.2,-17.7,1459.42,-2.94,-5.63,-971.0,-971.0,-971.0,10,10,1.0,94.5,88.5,198440,01032583,0,0,0,0,,,,,,,,,,,안전,SAFE
141080,리가켐바이오,,96100,28.7,11.0,20.8,-57.3,6.7,-7.3,-37.0,-50.5,-20.6,-30.0,-42.3,0.46,225000,90100,5,False,True,False,338552,498299,218.9,324.6,636.6,0.68,0,False,False,False,False,-,81.4,410.5,-345.2,-2.2,-454.6,True,8,약세,-6,-7,1,0,-25.2,-17.7,1459.42,-2.94,-5.63,-971.0,-971.0,-971.0,10,10,1.0,94.4,88.4,141080,00842619,0,6,0,0,,[20260722] [기재정정]주요사항보고서(전환사채권발행결정) (20260722000069) || [20260722] [기재정정]주요사항보고서(유상증자결정) (20260722000071) || [20260716] [기재정정]주요사항보고서(전환사채권발행결정) (20260716000752),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000069 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000071 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260716000752,,,,20260722000069 || 20260722000071 || 20260716000752,주의,SAFE
380550,뉴로핏,,7900,31.6,19.6,26.6,-78.5,8.5,-1.5,-24.8,-63.8,-11.5,-33.8,-61.5,1.64,36700,7280,5,False,True,False,96389,92337,11.8,7.5,8.4,1.04,6,False,True,True,False,5일선회복/+3%반등,75.2,3.2,-2.9,20.3,-0.4,True,8,약세,-6,-7,1,0,-25.2,-17.7,1459.42,-2.94,-5.63,-971.0,-971.0,-971.0,10,10,1.0,94.2,88.2,380550,01782004,0,2,0,0,,[20260410] 주요사항보고서(유상증자결정) (20260410002666) || [20260410] 주요사항보고서(전환사채권발행결정) (20260410002638),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260410002666 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260410002638,,,,20260410002666 || 20260410002638,주의,SAFE
064760,티씨케이,,184200,22.9,1.3,5.0,-47.1,103.8,-14.3,-28.6,-34.2,-20.3,-28.9,-14.2,0.87,348500,90400,0,False,False,False,72565,79023,128.0,145.0,184.0,0.92,0,False,False,False,False,-,86.1,69.9,-37.4,146.3,-158.1,True,8,약세,-6,-7,1,0,-25.2,-17.7,1459.42,-2.94,-5.63,-971.0,-971.0,-971.0,10,10,1.0,94.1,88.1,064760,00245472,0,0,0,0,,,,,,,,,,,안전,SAFE
084370,유진테크,,109200,30.9,1.3,6.4,-52.8,169.6,-25.6,-32.5,-15.0,-28.2,-27.2,-4.4,0.63,231500,40500,0,False,False,False,230107,278427,196.0,277.9,443.1,0.83,0,False,False,False,False,-,86.1,39.9,-125.1,-318.1,251.6,True,8,약세,-6,-7,1,0,-25.2,-17.7,1459.42,-2.94,-5.63,-971.0,-971.0,-971.0,10,10,1.0,94.1,88.1,084370,00531014,0,2,0,0,,[20251215] [기재정정]유상증자결정(자율공시)(종속회사의주요경영사항)               (20251215901778) || [20251210] 유상증자결정(자율공시)(종속회사의주요경영사항)               (20251210900687),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251215901778 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251210900687,,,,20251215901778 || 20251210900687,주의,SAFE
311320,지오엘리먼트,,7080,26.7,2.6,1.4,-40.6,17.0,-19.5,-31.9,-17.4,-24.7,-21.2,-8.1,1.08,11920,6050,0,False,False,False,71035,129259,9.6,5.4,12.7,0.55,0,False,False,False,False,-,86.1,0.3,-2.6,-29.1,19.2,True,8,약세,-6,-7,1,0,-25.2,-17.7,1459.42,-2.94,-5.63,-971.0,-971.0,-971.0,10,10,1.0,94.1,88.1,311320,00668965,0,0,0,0,,,,,,,,,,,안전,SAFE
094360,칩스앤미디어,,9950,32.3,5.5,18.4,-53.0,2.1,-5.7,-19.4,-44.2,-12.8,-27.0,-38.8,0.28,21150,9750,5,False,True,False,66522,215964,6.2,6.7,27.5,0.31,0,False,False,False,False,-,73.9,3.2,0.1,-14.9,0.2,True,15,약세,-6,-7,1,0,-25.2,-17.7,1459.42,-2.94,-5.63,-971.0,-971.0,-971.0,10,10,1.0,93.9,87.9,094360,00579971,0,0,0,0,,,,,,,,,,,안전,SAFE
308430,셀비온,,12680,25.2,20.2,24.3,-70.0,11.9,-4.0,-24.2,-63.0,-13.4,-30.7,-46.0,0.63,42200,11330,5,False,True,False,23587,29345,2.3,2.9,4.3,0.8,6,False,True,True,False,5일선회복/+3%반등,74.8,-3.0,3.6,-2.4,6.6,True,8,약세,-6,-7,1,0,-25.2,-17.7,1459.42,-2.94,-5.63,-971.0,-971.0,-971.0,10,10,1.0,93.8,87.8,308430,01275489,0,4,0,0,,[20260422] [기재정정]주요사항보고서(유상증자결정) (20260422000666) || [20260422] [기재정정]주요사항보고서(전환사채권발행결정) (20260422000658) || [20260415] 주요사항보고서(전환사채권발행결정) (20260415000475),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260422000666 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260422000658 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260415000475,,,,20260422000666 || 20260422000658 || 20260415000475,주의,SAFE
131970,두산테스나,,76400,29.6,3.0,12.1,-61.2,187.8,-12.1,-36.1,-29.3,-20.7,-41.4,-8.0,0.47,196900,26550,0,False,False,False,169490,266496,94.9,136.6,266.0,0.64,0,False,False,False,False,-,85.2,104.1,-87.4,822.1,-641.9,True,8,약세,-6,-7,1,0,-25.2,-17.7,1459.42,-2.94,-5.63,-971.0,-971.0,-971.0,10,10,1.0,93.2,87.2,131970,00563545,0,0,0,0,,,,,,,,,,,안전,SAFE
306620,지아이에스,,1670,27.9,10.0,24.6,-59.7,5.0,-4.1,-36.9,-49.5,-17.6,-33.4,-34.1,0.76,4140,1590,5,False,True,False,260146,493046,6.0,4.4,10.8,0.53,0,False,False,False,False,-,80.2,-1.5,0.4,-13.8,1.2,True,8,약세,-6,-7,1,0,-25.2,-17.7,1459.42,-2.94,-5.63,-971.0,-971.0,-971.0,10,10,1.0,93.2,87.2,306620,01325429,0,8,0,0,,[20260522] [첨부정정]주요사항보고서(전환사채권발행결정) (20260522000310) || [20260507] 주요사항보고서(전환사채권발행결정) (20260507000623) || [20260416] 주요사항보고서(자기전환사채매도결정) (20260416000554),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260522000310 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260507000623 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260416000554,,,,20260522000310 || 20260507000623 || 20260416000554,주의,SAFE
319400,현대무벡스,,19220,36.4,21.6,18.6,-61.9,345.9,0.0,-29.9,-36.1,-12.8,-36.6,-19.9,0.87,50400,4310,15,True,True,True,1523527,1111450,188.7,301.3,244.5,1.37,0,False,False,False,False,-,70.0,-39.2,4.2,-7.5,78.3,True,8,약세,-6,-7,1,0,-25.2,-17.7,1459.42,-2.94,-5.63,-971.0,-971.0,-971.0,10,10,1.0,93.0,87.0,319400,01358463,0,0,0,0,,,,,,,,,,,안전,SAFE
025320,시노펙스,,3545,27.5,11.6,23.9,-57.4,4.3,-7.0,-25.8,-43.4,-17.1,-22.6,-39.1,0.4,8330,3400,0,False,False,False,670063,1076347,15.3,23.8,51.1,0.62,0,False,False,False,False,-,77.9,1.1,1.0,-37.3,23.8,True,15,약세,-6,-7,1,0,-25.2,-17.7,1459.42,-2.94,-5.63,-971.0,-971.0,-971.0,10,10,1.0,92.9,86.9,025320,00203023,0,5,0,0,,[20260710] [기재정정]최대주주변경을수반하는주식담보제공계약체결               (20260710900752) || [20251230] [기재정정]최대주주변경을수반하는주식담보제공계약체결               (20251230901199) || [20251222] [기재정정]최대주주변경을수반하는주식담보제공계약체결               (20251222900398),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260710900752 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251230901199 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251222900398,,,,20260710900752 || 20251230901199 || 20251222900398,주의,SAFE
397030,에이프릴바이오,,24800,30.9,22.0,30.0,-67.7,39.5,-1.6,-37.5,-57.8,-16.5,-41.0,-48.6,0.39,76700,17780,5,False,True,False,145689,316080,28.2,35.9,104.6,0.46,6,False,True,True,False,5일선회복/+3%반등,73.7,3.4,-20.2,82.9,-55.6,True,8,약세,-6,-7,1,0,-25.2,-17.7,1459.42,-2.94,-5.63,-971.0,-971.0,-971.0,10,10,1.0,92.7,86.7,397030,01375822,0,8,0,0,,[20260724] 최대주주변경을수반하는주식담보제공계약체결               (20260724900991) || [20260724] 최대주주변경               (20260724900005) || [20260723] 증권발행결과(자율공시)              (제3자배정 유상증자-의결권부전환우선주) (20260723900324),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260724900991 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260724900005 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260723900324,,,,20260724900991 || 20260724900005 || 20260723900324,주의,SAFE
382800,지앤비에스 에코,,4115,34.7,18.9,23.4,-59.5,61.4,-1.7,-20.3,-42.4,-8.5,-32.2,-9.8,0.88,10150,2550,5,False,True,False,249185,312517,11.3,10.2,14.3,0.8,6,False,True,True,False,5일선회복/+3%반등,66.5,0.7,0.6,-4.7,1.3,True,15,약세,-6,-7,1,0,-25.2,-17.7,1459.42,-2.94,-5.63,-971.0,-971.0,-971.0,10,10,1.0,92.5,86.5,382800,00958327,0,2,0,0,,[20260504] [첨부정정]주요사항보고서(전환사채권발행결정) (20260504000168) || [20251104] 전환사채(해외전환사채포함)발행후만기전사채취득               (20251104900359),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260504000168 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251104900359,,,,20260504000168 || 20251104900359,주의,SAFE
288620,에스프리즘,,4250,30.7,26.4,33.2,-73.9,10.1,5.5,-23.6,-56.9,-7.6,-37.1,-55.7,0.5,16260,3860,10,False,True,True,13607,18372,0.4,0.6,0.8,0.74,6,False,True,True,False,5일선회복/+3%반등,68.4,0.3,-0.0,1.1,-0.0,True,8,약세,-6,-7,1,0,-25.2,-17.7,1459.42,-2.94,-5.63,-971.0,-971.0,-971.0,10,10,1.0,92.4,86.4,288620,01257872,0,2,0,0,,[20260128] 전환사채(해외전환사채포함)발행후만기전사채취득               (20260128900577) || [20251028] 전환사채(해외전환사채포함)발행후만기전사채취득               (20251028900467),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260128900577 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251028900467,,,,20260128900577 || 20251028900467,주의,SAFE
066980,한성크린텍,,1438,23.8,0.1,13.4,-47.6,33.9,-15.1,-20.8,-11.9,-25.0,-23.4,-3.4,0.27,2745,1074,5,False,True,False,914084,3636991,14.3,14.0,80.3,0.25,0,False,False,False,False,-,79.1,-7.4,0.1,9.9,-15.8,True,8,약세,-6,-7,1,0,-25.2,-17.7,1459.42,-2.94,-5.63,-971.0,-971.0,-971.0,10,10,1.0,92.1,86.1,066980,00389998,0,4,0,0,,[20260608] [기재정정]주요사항보고서(전환사채권발행결정) (20260605000668) || [20260529] 주요사항보고서(전환사채권발행결정) (20260529002160) || [20260223] 전환사채(해외전환사채포함)발행후만기전사채취득               (20260223901072),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260605000668 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260529002160 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260223901072,,,,20260605000668 || 20260529002160 || 20260223901072,주의,SAFE
389470,인벤티지랩,,29450,21.5,3.8,11.0,-71.0,3.2,-12.5,-26.9,-51.8,-16.6,-30.9,-53.0,0.55,101700,28550,0,False,False,False,36464,54814,8.7,11.1,20.0,0.67,0,False,False,False,False,-,84.0,12.1,-0.7,22.1,20.2,True,8,약세,-6,-7,1,0,-25.2,-17.7,1459.42,-2.94,-5.63,-971.0,-971.0,-971.0,10,10,1.0,92.0,86.0,389470,01516456,0,10,0,0,,[20260622] 전환사채(해외전환사채포함)발행후만기전사채취득              (제2회차) (20260622900427) || [20260615] 주요사항보고서(자기전환사채만기전취득결정) (20260615000306) || [20260414] 감자결정(종속회사의주요경영사항)               (20260414900773),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260622900427 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260615000306 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260414900773,,,,20260622900427 || 20260615000306 || 20260414900773,주의,SAFE
310210,보로노이,,127300,25.4,8.5,15.1,-66.1,19.4,-12.6,-35.7,-58.7,-20.1,-36.7,-45.1,0.49,375500,106600,0,False,False,False,75288,81214,51.0,97.3,130.4,0.93,0,False,False,False,False,-,84.0,141.3,-79.7,266.4,-49.5,True,8,약세,-6,-7,1,0,-25.2,-17.7,1459.42,-2.94,-5.63,-971.0,-971.0,-971.0,10,10,1.0,92.0,86.0,310210,01327746,0,3,0,0,,[20260624] [기재정정]주요사항보고서(자기전환사채만기전취득결정) (20260624000449) || [20260623] 주요사항보고서(자기전환사채만기전취득결정) (20260622000415) || [20260508] 주요사항보고서(전환사채매수선택권행사자지정) (20260508000923),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260624000449 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260622000415 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260508000923,,,,20260624000449 || 20260622000415 || 20260508000923,주의,SAFE
