ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score
027740,마니커,,1230,9.6,11.8,-20.7,-53.7,4.7,-19.1,-25.1,-29.9,-21.4,-23.4,-23.7,2.92,2658,1175,5,True,False,False,177713,107721,4.1,2.4,1.6,1.65,0,False,False,False,False,-,96.7,0.1,0.0,-3.6,-1.9,True,8,강세,-6,0,-3,-3,77.3,28.1,1507.13,1.15,2.25,-73960.0,-73960.0,-73960.0,10,10,1.0,109.7,103.7
092220,KEC,,4965,15.6,6.8,5.6,-52.5,49.3,-14.8,-46.0,-16.6,-37.9,-37.1,-0.7,1.41,10450,3325,10,True,True,False,2899226,1215066,89.1,172.9,73.4,2.39,0,False,False,False,False,-,89.8,-1.6,0.7,-44.4,-1.8,True,8,강세,-6,0,-3,-3,77.3,28.1,1507.13,1.15,2.25,-73960.0,-73960.0,-73960.0,10,10,1.0,107.8,101.8
118000,메타케어,,1438,2.4,4.3,-1.7,-65.2,2.1,-18.3,-30.9,-58.8,-24.5,-32.6,-49.7,1.95,4130,1409,5,True,False,False,81834,37771,1.1,1.3,0.6,2.17,0,False,False,False,False,-,94.8,0.7,0.0,0.2,-0.6,True,8,강세,-6,0,-3,-3,77.3,28.1,1507.13,1.15,2.25,-73960.0,-73960.0,-73960.0,10,10,1.0,107.8,101.8
013870,지엠비코리아,,3930,25.7,4.1,0.3,-45.0,5.4,-10.4,-20.1,-32.2,-12.0,-18.3,-11.2,3.57,7140,3730,5,True,False,False,88914,59681,8.5,3.6,2.6,1.49,0,False,False,False,False,-,92.9,2.8,-0.1,5.3,-0.2,True,8,강세,-6,0,-3,-3,77.3,28.1,1507.13,1.15,2.25,-73960.0,-73960.0,-73960.0,10,10,1.0,105.9,99.9
016590,신대양제지,,9750,20.7,14.4,8.7,-46.3,21.6,-7.1,-24.9,-40.5,-14.3,-21.1,-21.9,2.31,18150,8020,5,False,True,False,41091,32078,7.3,4.1,3.6,1.28,4,False,False,False,True,거래량동반양봉,87.9,0.7,-1.7,-0.6,-2.1,True,8,강세,-6,0,-3,-3,77.3,28.1,1507.13,1.15,2.25,-73960.0,-73960.0,-73960.0,10,10,1.0,104.9,98.9
004410,서울식품,,1200,14.8,18.6,10.0,-57.6,8.6,-16.4,-24.1,-55.2,-18.7,-27.2,-25.3,14.15,2830,1105,5,True,False,False,4022221,1042410,185.9,48.3,12.7,3.86,7,False,True,False,True,5일선회복/거래량동반양봉,90.9,-2.3,-1.1,-2.6,-1.7,True,0,강세,-6,0,-3,-3,77.3,28.1,1507.13,1.15,2.25,-73960.0,-73960.0,-73960.0,10,10,1.0,102.9,96.9
009810,플레이그램,,1969,20.9,3.9,-0.7,-54.4,0.9,-5.1,-16.6,-12.5,-12.7,-10.9,-27.3,1.32,4317,1952,10,True,True,False,33678,18191,0.5,0.7,0.4,1.85,0,False,False,False,False,-,84.9,0.1,-0.0,-0.4,-0.9,True,8,강세,-6,0,-3,-3,77.3,28.1,1507.13,1.15,2.25,-73960.0,-73960.0,-73960.0,10,10,1.0,102.9,96.9
484870,엠앤씨솔루션,,74800,17.7,11.8,13.4,-67.5,7.2,-10.6,-35.8,-47.0,-22.0,-28.8,-49.3,2.47,230000,69800,10,True,True,False,34096,24096,43.4,26.7,23.0,1.41,0,False,False,False,False,-,91.5,-1.6,-22.4,2.6,-65.4,True,0,강세,-6,0,-3,-3,77.3,28.1,1507.13,1.15,2.25,-73960.0,-73960.0,-73960.0,10,10,1.0,101.5,95.5
003000,부광약품,,4855,22.2,4.6,7.3,-50.9,51.7,-7.9,-33.5,-9.4,-14.7,-29.4,4.1,0.63,9890,3200,5,False,True,False,671540,1171157,31.5,34.5,70.0,0.57,0,False,False,False,False,-,87.1,-6.5,0.6,147.1,-138.6,True,8,강세,-6,0,-3,-3,77.3,28.1,1507.13,1.15,2.25,-73960.0,-73960.0,-73960.0,10,10,1.0,100.1,94.1
001230,동국홀딩스,,2050,0.0,0.8,-56.2,-82.8,4.0,-82.0,-82.0,-78.4,-81.2,-81.0,-75.8,20.0,11950,1972,0,False,False,False,1039289,247449,106.5,21.3,5.1,4.2,0,False,False,False,False,-,100.0,-15.9,-3.5,-15.9,-3.5,True,0,강세,-6,0,-3,-3,77.3,28.1,1507.13,1.15,2.25,-73960.0,-73960.0,-73960.0,10,10,1.0,100.0,94.0
