rank,ticker,market,wu_score,n_universe,name,sector,v3_bucket,mcap_조,lv63,nh252_%,mom12_%,r20d_%,amt20_억,foreign_5d_억,foreign_20d_억,inst_5d_억,inst_20d_억,top50,top10pct,dilution_60d
155,486990,KOSDAQ,0.859,1093,노타,출판·SW,EXCLUDE,0.39,0.0604,-68.0,,-16.1,23.7,-9.4,-19.0,-3.0,-6.8,0,0,
156,229640,KOSPI,0.858,1093,LS에코에너지,금융(은행),,1.4,0.0699,-51.2,24.3,0.1,37.0,-19.8,-51.9,-2.0,3.1,0,0,CB 07/27
157,488280,KOSDAQ,0.857,1093,에스투더블유,출판·SW,EXCLUDE,0.11,0.066,-74.1,,-10.6,9.7,-8.2,-10.3,-7.0,-14.9,0,0,
158,055550,KOSPI,0.856,1093,신한지주,,,51.78,0.0288,-3.7,55.3,2.7,1247.9,-770.6,-1307.4,1361.3,2541.0,0,0,
159,101160,KOSDAQ,0.855,1093,월덱스,반도체·전자부품,,0.49,0.0493,-15.6,30.7,3.7,18.5,12.6,51.0,10.3,24.4,0,0,
160,443060,KOSPI,0.855,1093,HD현대마린솔루션,연구개발,,9.44,0.0394,-25.0,2.3,7.5,162.7,55.6,283.8,-51.5,-53.3,0,0,
161,259960,KOSPI,0.854,1093,크래프톤,출판·SW,OBSERVE,9.9,0.0338,-36.1,-30.3,-5.9,214.0,-112.9,-307.0,-46.9,-541.9,0,0,
162,394280,KOSDAQ,0.853,1093,오픈엣지테크놀로지,출판·SW,WATCH,0.22,0.0593,-61.4,-13.0,-14.2,6.7,-3.9,0.2,0.1,-8.3,0,0,
163,018880,KOSPI,0.852,1093,한온시스템,기계·장비,,3.62,0.0483,-38.5,3.3,-2.4,110.8,-29.2,-31.5,16.2,46.9,0,0,
164,003470,KOSPI,0.851,1093,유안타증권,,,0.91,0.0361,-39.4,34.4,3.7,12.8,3.5,3.6,-1.6,3.5,0,0,
165,003620,KOSPI,0.85,1093,KG모빌리티,자동차·부품,WATCH,0.53,0.036,-40.7,-13.6,-9.0,11.8,-7.4,-37.5,-2.5,-1.2,0,0,CB 08/27
166,445090,KOSDAQ,0.849,1093,에이직랜드,반도체·전자부품,EXCLUDE,0.22,0.0874,-40.4,-31.3,7.1,11.2,-2.2,-0.9,-0.0,17.1,0,0,
167,323410,KOSPI,0.848,1093,카카오뱅크,금융(은행),,10.47,0.0254,-23.5,-14.1,1.6,162.1,39.8,-31.1,51.8,97.4,0,0,
168,453340,KOSPI,0.847,1093,현대그린푸드,소매,,0.61,0.0211,-3.9,20.3,-3.1,6.9,-2.1,-12.2,1.0,7.7,0,0,
169,294870,KOSPI,0.846,1093,IPARK현대산업개발,건설,,1.54,0.0319,-4.5,7.4,2.6,34.0,-27.3,45.2,33.2,81.2,0,0,
170,095340,KOSDAQ,0.845,1093,ISC,도매,,3.86,0.068,-32.8,144.7,33.5,264.5,-90.6,-245.4,132.2,558.1,0,0,
171,065350,KOSDAQ,0.844,1093,신성델타테크,전기장비,,0.85,0.0589,-61.2,-46.7,-3.4,44.4,2.1,-24.3,-20.0,-33.5,0,0,
172,089030,KOSDAQ,0.844,1093,테크윙,기계·장비,,1.75,0.0797,-33.8,66.0,-0.4,216.4,84.7,336.5,-73.9,-164.7,0,0,
173,005810,KOSPI,0.843,1093,풍산홀딩스,금융(은행),WATCH,0.53,0.0271,-32.3,-7.7,-0.8,8.9,0.4,1.2,0.5,-2.3,0,0,
174,004800,KOSPI,0.842,1093,효성,금융(은행),,2.66,0.0463,-42.4,92.6,0.6,30.6,-3.0,2.1,0.0,11.0,0,0,
175,036810,KOSDAQ,0.841,1093,에프에스티,반도체·전자부품,,0.55,0.0714,-48.4,5.1,23.1,49.0,-24.3,-55.2,-4.7,-48.5,0,0,
176,009420,KOSPI,0.84,1093,한올바이오파마,제약·바이오,,2.86,0.0638,-22.6,86.6,-1.6,203.3,132.9,107.7,-211.0,109.7,0,0,
177,361610,KOSPI,0.839,1093,SK아이이테크놀로지,전기장비,,1.33,0.0698,-52.5,-51.8,14.2,120.8,19.0,253.0,-56.4,-177.5,0,0,
178,028300,KOSDAQ,0.838,1093,HLB,제약·바이오,WATCH,4.5,0.0784,-50.5,-6.7,-4.1,551.1,-527.9,-388.6,-154.6,-453.2,0,0,CB 08/05
179,042660,KOSPI,0.837,1093,한화오션,조선·기타운송,WATCH,26.6,0.0588,-42.1,-19.4,-4.3,770.2,99.2,1597.7,27.6,-1380.5,0,0,
180,012450,KOSPI,0.836,1093,한화에어로스페이스,조선·기타운송,WATCH,54.4,0.0462,-31.4,13.0,0.1,1941.8,-439.9,-27.0,-151.6,-197.7,0,0,
181,200710,KOSDAQ,0.835,1093,에이디테크놀로지,반도체·전자부품,WATCH,0.31,0.075,-61.5,42.6,-21.0,25.4,5.8,16.8,-12.8,-36.0,0,0,
182,378340,KOSDAQ,0.834,1093,필에너지,기계·장비,,0.25,0.0532,-46.8,-21.9,16.5,5.5,-11.3,-7.3,0.0,0.0,0,0,
183,014830,KOSPI,0.833,1093,유니드,화학,,0.44,0.0274,-33.9,-18.2,4.7,7.8,-7.5,3.8,11.7,-6.2,0,0,
184,183190,KOSPI,0.833,1093,아세아시멘트,비금속광물(시멘트·유리),,0.39,0.0385,-25.0,-33.0,15.4,5.6,-4.4,-9.7,5.6,11.3,0,0,
185,189300,KOSDAQ,0.832,1093,인텔리안테크,반도체·전자부품,WATCH,0.68,0.06,-63.4,55.5,-16.4,49.4,25.5,-66.7,-23.8,-17.1,0,0,
186,009240,KOSPI,0.831,1093,한샘,도매,OBSERVE,0.88,0.0302,-27.2,-7.6,-7.1,21.3,-15.4,-48.5,17.2,87.6,0,0,
187,105550,KOSDAQ,0.83,1093,엣지파운드리,,,0.03,0.5095,-44.1,-15.5,-5.6,5.5,-1.2,-10.4,0.0,0.2,0,0,
188,091440,KOSDAQ,0.829,1093,한울소재과학,반도체·전자부품,EXCLUDE,0.1,0.0673,-21.5,31.8,-2.3,9.4,-0.9,-7.2,-1.2,-6.5,0,0,
189,214320,KOSPI,0.828,1093,이노션,엔지니어링,OBSERVE,0.75,0.0156,-13.7,3.8,-4.4,11.1,3.1,-18.6,-0.1,-3.8,0,0,
190,000880,KOSPI,0.827,1093,한화,화학,,7.33,0.0501,-8.9,3.6,64.0,244.1,180.6,381.0,-4.9,-7.5,0,0,
191,000250,KOSDAQ,0.826,1093,삼천당제약,제약·바이오,OBSERVE,3.68,0.0795,-86.7,-5.0,-4.9,254.3,37.4,-247.0,-147.4,-107.3,0,0,
191,048410,KOSDAQ,0.826,1093,현대바이오,화학,EXCLUDE,0.6,0.0511,-69.0,44.0,-9.9,63.8,12.1,-38.3,-19.5,-46.9,0,0,CB 06/23
193,310210,KOSDAQ,0.824,1093,보로노이,지주·전문서비스,EXCLUDE,2.83,0.0704,-57.9,32.6,-2.9,166.3,-181.9,-583.6,63.9,228.1,0,0,CB 06/23
194,003850,KOSPI,0.823,1093,보령,제약·바이오,,0.78,0.0274,-15.4,6.0,2.8,8.7,-9.4,-42.0,-0.8,0.9,0,0,
195,030520,KOSDAQ,0.822,1093,한컴,출판·SW,WAIT,0.42,0.0351,-36.1,-24.5,-6.6,20.0,7.2,9.7,-11.0,-27.9,0,0,
195,096350,KOSDAQ,0.822,1093,대창솔루션,금속가공,,0.07,0.0487,-51.6,-15.3,5.6,7.1,-0.7,-8.0,0.0,0.0,0,0,
197,032190,KOSDAQ,0.821,1093,다우데이타,도매,,0.77,0.0376,-34.6,26.8,4.0,12.2,17.6,29.1,-7.7,-11.9,0,0,
198,034230,KOSPI,0.82,1093,파라다이스,예술·스포츠,,0.93,0.0409,-57.3,-52.5,1.0,48.2,-12.5,-33.8,27.8,-118.5,0,0,
199,108490,KOSDAQ,0.819,1093,로보티즈,기계·장비,,4.47,0.0742,-24.8,194.4,30.4,766.7,-113.5,-582.9,-216.8,-375.2,0,0,
200,192400,KOSPI,0.818,1093,쿠쿠홀딩스,금융(은행),,0.99,0.0162,-19.9,-10.9,5.7,6.2,-1.9,2.2,0.2,-0.8,0,0,
201,053030,KOSDAQ,0.817,1093,바이넥스,제약·바이오,,0.22,0.0447,-63.3,-54.2,-1.5,7.3,-3.3,-16.8,-0.0,0.4,0,0,
202,018670,KOSPI,0.816,1093,SK가스,도매,,2.21,0.0375,-17.8,-11.4,8.4,28.9,-23.9,-110.3,33.7,184.7,0,0,
202,030200,KOSPI,0.816,1093,KT,통신,,13.68,0.0227,-21.2,-4.5,1.5,182.7,-6.3,-9.2,0.6,68.6,0,0,
204,171090,KOSDAQ,0.814,1093,선익시스템,기계·장비,,0.68,0.0553,-48.7,76.0,-5.2,34.0,-36.3,-29.5,45.1,34.7,0,0,
205,475400,KOSDAQ,0.813,1093,씨메스로보틱스,기계·장비,EXCLUDE,0.21,0.0634,-58.3,6.7,-14.1,7.0,-1.2,1.9,-0.2,-3.0,0,0,
206,004060,KOSPI,0.812,1093,SG세계물산,도매,WATCH,0.05,0.0388,-70.1,-20.2,-13.6,7.5,-0.8,-8.0,-0.0,0.0,0,0,
207,066570,KOSPI,0.812,1093,LG전자,반도체·전자부품,,32.82,0.0522,-48.7,138.4,15.0,1955.3,-45.5,1519.6,225.0,342.6,0,0,
208,002380,KOSPI,0.811,1093,KCC,화학,,4.14,0.0454,-29.1,17.6,12.2,109.5,46.2,5.7,-3.9,99.3,0,0,
209,376900,KOSDAQ,0.81,1093,로킷헬스케어,제약·바이오,WATCH,0.44,0.097,-82.8,144.1,-28.7,48.3,-9.4,-79.6,-11.8,-69.2,0,0,
210,089970,KOSDAQ,0.809,1093,브이엠,기계·장비,,1.39,0.0934,-55.9,547.7,-17.8,317.2,143.3,663.4,-199.3,-1134.1,0,0,
211,375500,KOSPI,0.808,1093,DL이앤씨,건설,,2.84,0.0527,-28.4,67.2,1.8,223.0,-215.6,-307.4,19.6,397.3,0,0,
212,287840,KOSDAQ,0.807,1093,인투셀,지주·전문서비스,EXCLUDE,0.27,0.0716,-74.3,-34.5,0.1,9.4,-1.5,-5.0,-6.7,-6.0,0,0,
213,006650,KOSPI,0.806,1093,대한유화,화학,,0.63,0.0449,-49.3,-12.8,6.1,38.2,-81.2,-59.1,92.3,-15.8,0,0,
214,383310,KOSDAQ,0.805,1093,에코프로에이치엔,화학,WATCH,0.48,0.0584,-47.9,-8.1,-1.3,40.5,-36.9,-58.5,-3.2,-9.3,0,0,
215,140670,KOSDAQ,0.804,1093,알에스오토메이션,반도체·전자부품,,0.13,0.0496,-62.2,-23.6,1.6,5.6,1.6,0.2,0.2,0.7,0,0,
216,099190,KOSDAQ,0.803,1093,아이센스,의료·정밀·광학,WATCH,0.47,0.0343,-39.0,7.0,-12.1,7.8,4.4,13.9,-3.4,-2.4,0,0,
217,011790,KOSPI,0.802,1093,SKC,화학,EXCLUDE,4.18,0.0549,-51.6,-11.1,5.0,105.9,-1.8,205.7,-5.0,-61.8,0,0,
218,464080,KOSDAQ,0.801,1093,에스오에스랩,의료·정밀·광학,,0.18,0.0634,-61.1,-7.6,13.9,13.7,-0.6,-7.1,-0.4,0.5,0,0,
219,101730,KOSDAQ,0.801,1093,위메이드맥스,출판·SW,,0.34,0.0889,-49.4,-54.1,23.7,31.6,0.5,-12.5,-3.0,-5.9,0,0,
220,462870,KOSPI,0.8,1093,시프트업,출판·SW,,1.87,0.0319,-27.3,-19.9,-2.9,15.1,-3.3,-19.8,1.6,35.5,0,0,
221,089010,KOSDAQ,0.799,1093,켐트로닉스,화학,OBSERVE,0.36,0.0527,-52.8,0.2,0.7,11.4,0.9,5.1,-0.0,-0.3,0,0,
222,389470,KOSDAQ,0.798,1093,인벤티지랩,지주·전문서비스,EXCLUDE,0.36,0.0516,-73.1,3.2,-15.2,13.1,-15.9,-38.4,-4.1,3.7,0,0,CB 06/15
223,215200,KOSDAQ,0.797,1093,메가스터디교육,교육,OBSERVE,0.37,0.0258,-28.6,-13.5,-15.1,15.1,-3.5,-52.1,-1.5,3.8,0,0,
224,000520,KOSPI,0.796,1093,삼일제약,제약·바이오,WATCH,0.14,0.0379,-49.4,-28.0,-11.8,5.1,-0.9,-4.7,0.0,0.1,0,0,CB 06/11
225,002700,KOSPI,0.795,1093,신일전자,도매,,0.07,0.042,-33.1,-19.3,-6.0,7.3,2.6,-8.0,0.0,0.3,0,0,
226,094170,KOSDAQ,0.794,1093,동운아나텍,반도체·전자부품,WATCH,0.61,0.0608,-46.7,82.5,-9.6,31.7,-53.0,-126.1,1.7,0.6,0,0,
227,482630,KOSDAQ,0.793,1093,삼양엔씨켐,화학,,0.28,0.074,-44.1,62.7,-1.4,21.0,-5.7,-28.0,-1.0,-3.2,0,0,
228,004980,KOSPI,0.792,1093,성신양회,비금속광물(시멘트·유리),,0.21,0.044,-36.5,-23.7,5.7,6.2,2.2,9.6,0.0,0.2,0,0,
229,086280,KOSPI,0.791,1093,현대글로비스,운수·물류,,15.45,0.0362,-29.1,21.5,-0.7,323.1,-55.5,272.5,136.5,113.0,0,0,
230,064960,KOSPI,0.79,1093,SNT모티브,자동차·부품,WAIT,0.7,0.0293,-33.5,-19.9,-3.7,22.1,-15.9,-100.4,8.6,54.2,0,0,
231,194700,KOSDAQ,0.79,1093,노바렉스,식료품,EXCLUDE,0.19,0.0432,-50.3,-22.1,-32.3,32.2,-2.9,-57.4,5.1,-9.6,0,0,
232,441270,KOSDAQ,0.789,1093,파인엠텍,반도체·전자부품,,0.39,0.0711,-32.4,-16.1,12.7,78.7,-51.6,-101.8,47.9,28.5,0,0,
233,241560,KOSPI,0.788,1093,두산밥캣,기계·장비,,6.02,0.0339,-18.1,19.1,-1.9,85.4,70.0,88.0,-24.2,-67.8,0,0,
234,093320,KOSDAQ,0.787,1093,케이아이엔엑스,IT서비스,OBSERVE,0.67,0.0475,-16.2,73.2,-1.7,18.2,1.2,-14.9,-1.4,6.0,0,0,
235,036200,KOSDAQ,0.786,1093,유니셈,기계·장비,,0.27,0.0671,-31.5,5.7,16.8,22.0,7.1,-0.1,-7.6,16.6,0,0,
236,161390,KOSPI,0.785,1093,한국타이어앤테크놀로지,고무·플라스틱,,8.1,0.0344,-14.7,68.8,-7.2,178.1,91.4,110.2,-81.8,-234.6,0,0,
237,302440,KOSPI,0.784,1093,SK바이오사이언스,제약·바이오,,2.97,0.0309,-36.9,-28.7,5.6,31.4,18.7,54.2,-9.1,-23.0,0,0,
238,061090,KOSDAQ,0.783,1093,세나테크놀로지,반도체·전자부품,WATCH,0.22,0.0609,-49.6,,-10.5,11.3,-3.4,-10.6,-0.0,-2.6,0,0,
239,416180,KOSDAQ,0.782,1093,신성에스티,자동차·부품,,0.23,0.0668,-48.9,-47.5,33.3,5.6,-3.7,-2.7,3.9,10.3,0,0,
240,215600,KOSDAQ,0.781,1093,신라젠,지주·전문서비스,,0.33,0.0572,-52.5,-18.7,6.8,98.2,-26.6,-80.8,0.7,0.3,0,0,
241,018260,KOSPI,0.78,1093,삼성에스디에스,IT서비스,,18.42,0.0432,-34.3,56.1,2.4,549.9,83.8,668.9,163.6,294.6,0,0,
242,144510,KOSDAQ,0.78,1093,지씨셀,전문서비스,,0.23,0.0443,-46.3,-24.0,1.4,7.9,5.7,-11.9,0.4,0.4,0,0,
243,000720,KOSPI,0.779,1093,현대건설,건설,,13.33,0.0701,-36.6,76.2,6.3,858.4,-319.7,-1526.6,-59.9,1603.4,0,0,
244,002840,KOSPI,0.778,1093,미원상사,화학,,0.58,0.0361,-19.5,-20.2,5.2,6.7,-0.6,-2.7,1.6,5.4,0,0,
245,003530,KOSPI,0.777,1093,한화투자증권,,,1.09,0.0461,-46.7,-18.5,15.1,108.7,9.3,-156.0,0.0,43.8,0,0,
246,117730,KOSDAQ,0.776,1093,티로보틱스,기계·장비,WATCH,0.3,0.0488,-54.3,45.3,-11.0,9.7,-2.6,-13.9,0.1,1.0,0,0,
247,077970,KOSPI,0.775,1093,STX엔진,기계·장비,WAIT,0.95,0.0623,-64.6,-18.7,-13.7,41.3,-36.0,-97.5,8.9,-8.1,0,0,
248,078600,KOSDAQ,0.774,1093,대주전자재료,반도체·전자부품,WATCH,1.33,0.0625,-53.7,21.3,-3.3,141.5,-191.2,-229.6,-12.7,47.0,0,0,CB 06/17
249,098460,KOSDAQ,0.773,1093,고영,기계·장비,WAIT,1.9,0.0699,-35.9,123.5,-10.1,231.1,98.4,316.4,-101.4,-203.3,0,0,
250,475830,KOSDAQ,0.772,1093,오름테라퓨틱,제약·바이오,EXCLUDE,1.21,0.081,-61.1,135.1,-4.4,95.9,56.6,-69.6,-103.1,67.8,0,0,
251,075580,KOSPI,0.771,1093,세진중공업,조선·기타운송,WAIT,0.58,0.0525,-60.6,-13.8,-6.5,15.5,-7.0,-22.5,-0.4,-7.3,0,0,
252,001510,KOSPI,0.77,1093,SK증권,,,0.56,0.065,-56.9,77.4,9.2,254.2,15.0,-344.9,-0.7,-16.4,0,0,
253,033500,KOSDAQ,0.769,1093,동성화인텍,화학,,0.51,0.0422,-49.6,-45.5,0.1,19.3,-0.1,-22.9,-6.9,-27.4,0,0,
254,145720,KOSPI,0.769,1093,덴티움,의료·정밀·광학,OBSERVE,0.32,0.0294,-36.2,-29.8,-7.6,6.7,-2.1,-37.8,1.8,2.8,0,0,
255,217730,KOSDAQ,0.768,1093,강스템바이오텍,제약·바이오,EXCLUDE,0.21,0.0585,-50.9,82.6,-0.7,12.8,-5.2,-10.2,0.0,-1.3,0,0,
256,280360,KOSPI,0.767,1093,롯데웰푸드,식료품,,1.34,0.0365,-2.1,-12.5,39.9,68.0,-50.1,-139.8,115.2,336.7,0,0,
257,001430,KOSPI,0.766,1093,세아베스틸지주,철강·1차금속,,1.52,0.0506,-53.1,49.5,5.7,56.9,-3.9,-252.4,7.6,290.2,0,0,
258,475580,KOSDAQ,0.765,1093,에이럭스,기타제조,EXCLUDE,0.1,0.0458,-50.5,-27.4,-3.6,15.8,-1.6,-16.7,0.0,0.0,0,0,
259,457190,KOSPI,0.764,1093,이수스페셜티케미컬,화학,WAIT,1.91,0.0509,-51.3,28.8,1.9,83.0,-159.7,-200.3,12.0,18.4,0,0,
260,036570,KOSPI,0.763,1093,NC,출판·SW,WATCH,4.78,0.0315,-34.3,19.1,-7.3,181.9,36.7,198.6,-59.0,-362.0,0,0,
261,219130,KOSDAQ,0.762,1093,타이거일렉,반도체·전자부품,WATCH,0.38,0.0741,-28.6,352.1,-19.6,34.1,22.8,70.3,-16.0,-64.5,0,0,
262,007460,KOSPI,0.761,1093,에이프로젠,제약·바이오,EXCLUDE,0.05,0.0453,-68.0,286.5,-17.4,16.0,0.9,-12.1,-0.1,-0.0,0,0,CB 09/03
263,006800,KOSPI,0.76,1093,미래에셋증권,,,18.71,0.0486,-58.9,98.7,-0.3,467.5,325.5,747.6,-368.8,-714.0,0,0,
264,001340,KOSPI,0.759,1093,PKC,화학,,0.23,0.0375,-36.0,-14.4,-0.8,5.3,1.2,0.5,-0.0,0.1,0,0,
265,023590,KOSPI,0.758,1093,다우기술,IT서비스,WATCH,1.66,0.0319,-37.7,23.4,-0.8,11.7,0.8,1.0,-1.0,6.0,0,0,
266,000080,KOSPI,0.758,1093,하이트진로,음료,,1.09,0.0181,-20.3,-21.2,0.4,16.1,21.8,52.7,-1.7,-6.9,0,0,
267,336260,KOSPI,0.757,1093,두산퓨얼셀,전기장비,,2.87,0.0955,-56.8,31.1,32.9,415.4,-601.4,-1161.2,63.6,702.3,0,0,
268,005290,KOSDAQ,0.756,1093,동진쎄미켐,화학,OBSERVE,2.05,0.0554,-39.0,40.5,1.5,147.6,49.4,-154.2,-44.1,-275.4,0,0,
269,005690,KOSPI,0.755,1093,파미셀,반도체·전자부품,WATCH,0.63,0.0525,-48.1,5.4,-6.9,129.2,-2.7,-276.3,4.8,-43.7,0,0,
270,022100,KOSPI,0.754,1093,포스코DX,연구개발,,3.29,0.0484,-49.5,-10.3,5.1,303.1,-9.6,20.4,1880.7,1845.7,0,0,
271,298040,KOSPI,0.753,1093,효성중공업,전기장비,WAIT,25.47,0.0677,-40.6,149.0,0.9,1151.4,-1194.4,-594.2,-225.3,-420.0,0,0,
272,066970,KOSPI,0.752,1093,엘앤에프,전기장비,,4.94,0.0664,-43.1,-3.3,52.0,759.3,-345.1,-1861.6,-25.4,1807.9,0,0,
273,097230,KOSPI,0.751,1093,HJ중공업,건설,WATCH,1.45,0.0467,-51.7,22.9,-3.5,37.4,-8.5,14.3,1.0,13.1,0,0,
274,488900,KOSDAQ,0.75,1093,비츠로넥스텍,조선·기타운송,EXCLUDE,0.27,0.0706,-68.7,,10.1,16.4,-2.3,-19.3,0.1,-0.4,0,0,
275,019010,KOSDAQ,0.749,1093,베뉴지,소매,,0.22,0.0665,-31.5,67.7,27.8,48.3,0.5,-7.5,2.0,-6.9,0,0,EB 07/16
276,178920,KOSPI,0.748,1093,PI첨단소재,고무·플라스틱,,0.56,0.0446,-39.1,12.4,1.7,8.0,1.2,10.0,0.6,0.5,0,0,
277,111770,KOSPI,0.747,1093,영원무역,도매,BUY,3.32,0.0333,-23.5,55.8,-21.1,56.9,6.4,14.8,1.1,-96.0,0,0,
278,389020,KOSDAQ,0.747,1093,자람테크놀로지,반도체·전자부품,,0.15,0.0633,-65.1,-37.0,1.4,6.3,-1.1,1.3,0.0,0.1,0,0,
279,002710,KOSPI,0.746,1093,TCC스틸,철강·1차금속,,0.29,0.051,-50.5,-46.0,16.8,16.1,-34.6,-31.5,-1.0,0.0,0,0,
280,005010,KOSPI,0.745,1093,휴스틸,철강·1차금속,,0.22,0.0293,-46.2,-14.4,6.4,13.2,-12.4,-20.6,0.9,1.1,0,0,
281,450080,KOSPI,0.744,1093,에코프로머티,전기장비,OBSERVE,2.54,0.055,-58.5,-33.5,1.1,117.3,-40.0,-110.5,-25.3,-21.1,0,0,
282,000120,KOSPI,0.743,1093,CJ대한통운,운수·물류,WAIT,1.67,0.0265,-49.6,-6.6,-6.1,33.8,-24.5,-166.2,1.4,14.4,0,0,
283,458870,KOSDAQ,0.742,1093,씨어스,의료·정밀·광학,,0.82,0.0634,-66.1,92.8,-10.7,63.7,-9.7,-57.8,-1.6,0.5,0,0,
284,060250,KOSDAQ,0.741,1093,NHN KCP,금융보조,,0.63,0.047,-33.7,-3.6,20.4,99.8,-7.3,-95.5,11.3,61.8,0,0,
284,326030,KOSPI,0.741,1093,SK바이오팜,지주·전문서비스,,6.78,0.0363,-38.5,-17.1,3.7,131.0,-36.1,-106.0,-7.8,74.5,0,0,
286,037710,KOSPI,0.739,1093,광주신세계,소매,WATCH,0.27,0.0808,-33.0,32.2,-10.1,26.2,-8.8,-4.1,1.7,1.8,0,0,
287,068270,KOSPI,0.738,1093,셀트리온,제약·바이오,WATCH,43.76,0.0278,-20.6,14.9,-3.5,930.9,-281.6,1638.4,-85.2,-253.3,0,0,
288,023410,KOSDAQ,0.737,1093,유진기업,비금속광물(시멘트·유리),OBSERVE,0.25,0.057,-37.3,-2.8,-5.2,10.6,-1.3,7.8,0.2,-1.5,0,0,
289,192080,KOSPI,0.737,1093,더블유게임즈,출판·SW,OBSERVE,1.21,0.0249,-23.3,16.9,-7.9,28.3,12.1,-25.6,-4.3,4.9,0,0,
290,099410,KOSDAQ,0.736,1093,동방선기,조선·기타운송,,0.05,0.045,-49.8,-12.3,11.0,5.0,-0.8,-4.2,0.5,0.5,0,0,
291,099440,KOSDAQ,0.735,1093,스맥,기계·장비,EXCLUDE,0.26,0.0438,-51.7,17.7,-5.0,14.9,-3.7,-1.7,-2.8,0.2,0,0,
292,005250,KOSPI,0.734,1093,녹십자홀딩스,엔지니어링,OBSERVE,0.47,0.0337,-42.3,-33.2,-3.5,12.8,-15.0,-15.6,-2.8,-6.2,0,0,
293,382900,KOSDAQ,0.733,1093,범한퓨얼셀,전기장비,,0.15,0.0724,-58.3,-8.9,7.5,12.4,-9.8,-14.0,-0.0,0.1,0,0,
294,020150,KOSPI,0.732,1093,롯데에너지머티리얼즈,반도체·전자부품,,1.93,0.0646,-53.1,20.4,17.9,86.1,-243.4,-289.6,168.6,175.9,0,0,
295,005930,KOSPI,0.731,1093,삼성전자,반도체·전자부품,,1493.72,0.0667,-29.5,244.5,10.8,55254.4,-9876.4,-11462.0,-20682.7,-28688.6,0,0,
296,033780,KOSPI,0.73,1093,KT&G,담배,,17.91,0.0205,-8.7,28.6,-5.6,444.9,91.6,17.8,-34.6,-297.4,0,0,
297,138040,KOSPI,0.729,1093,메리츠금융지주,,,22.68,0.0266,-7.3,-6.7,7.8,330.1,-74.9,47.0,610.5,775.7,0,0,
298,248070,KOSPI,0.728,1093,솔루엠,반도체·전자부품,WATCH,0.62,0.0324,-45.3,-0.9,-13.4,13.3,-16.1,-45.0,8.5,-1.9,0,0,
299,005440,KOSPI,0.727,1093,현대지에프홀딩스,금융(은행),,2.18,0.04,-36.5,65.2,0.7,28.7,-14.9,-101.3,9.8,33.5,0,0,
300,017800,KOSPI,0.726,1093,현대엘리베이터,기계·장비,,2.93,0.023,-32.9,-10.0,3.5,110.0,-2.0,-281.6,13.1,125.0,0,0,
301,298000,KOSPI,0.726,1093,효성화학,화학,EXCLUDE,0.21,0.0878,-28.0,-15.7,-16.9,34.4,-7.7,-4.6,-1.3,-7.8,0,0,
302,420770,KOSDAQ,0.725,1093,기가비스,기계·장비,OBSERVE,1.28,0.0691,-47.3,377.0,-10.6,128.6,3.7,91.0,-49.5,-218.2,0,0,
303,082800,KOSDAQ,0.724,1093,비보존 제약,제약·바이오,,0.19,0.0563,-60.0,-61.5,16.1,25.8,2.0,1.7,0.0,0.0,0,0,
304,377480,KOSDAQ,0.723,1093,마음AI,출판·SW,EXCLUDE,0.07,0.0585,-61.4,-36.4,-12.4,6.1,-1.9,-0.2,0.0,0.0,0,0,
305,006120,KOSPI,0.722,1093,SK디스커버리,금융(은행),,0.92,0.0413,-22.4,6.0,-2.6,12.5,0.0,-9.2,-1.0,-0.8,0,0,
306,026960,KOSPI,0.721,1093,동서,도매,,2.54,0.0206,-16.0,-7.4,-3.0,15.4,5.4,18.5,-0.7,9.1,0,0,
307,285130,KOSPI,0.72,1093,SK케미칼,화학,,0.95,0.0407,-30.8,-30.5,29.3,56.0,-28.2,-46.8,107.2,232.6,0,0,
308,024850,KOSDAQ,0.719,1093,HLB이노베이션,반도체·전자부품,,0.53,0.0791,-38.2,47.0,41.3,26.2,-30.2,-68.3,28.3,43.7,0,0,유상증자 08/28
309,354320,KOSDAQ,0.718,1093,알멕,철강·1차금속,,0.21,0.0736,-68.1,15.1,19.4,21.9,-3.8,-52.1,-1.0,16.0,0,0,
310,041910,KOSDAQ,0.717,1093,폴라리스AI파마,제약·바이오,,0.07,0.0415,-40.0,-14.1,-1.7,6.5,-0.9,-0.9,0.1,0.1,0,0,
311,192650,KOSPI,0.716,1093,드림텍,반도체·전자부품,,0.42,0.0675,-27.3,-24.3,35.8,32.9,-12.8,-34.4,28.5,65.1,0,0,
312,383800,KOSPI,0.715,1093,LX홀딩스,금융(은행),,0.62,0.0184,-17.7,3.4,5.5,5.7,1.5,4.1,-0.2,0.2,0,0,
313,115450,KOSDAQ,0.715,1093,HLB테라퓨틱스,도매,EXCLUDE,0.19,0.0691,-46.0,-32.8,6.2,5.8,-2.5,-1.6,0.1,0.1,0,0,유상증자 08/07
314,218410,KOSDAQ,0.713,1093,RFHIC,반도체·전자부품,WAIT,1.28,0.0651,-57.1,110.5,-2.2,168.5,-108.4,-364.5,-25.0,-33.7,0,0,
314,004990,KOSPI,0.713,1093,롯데지주,금융(은행),,2.47,0.0265,-35.9,-15.2,5.5,29.1,10.2,-10.8,12.8,13.2,0,0,
