ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level
003280,흥아해운,,2325,29.6,10.9,9.6,-51.5,51.0,-5.5,-26.4,20.2,-12.7,-24.4,12.5,2.86,4795,1540,10,False,True,True,25364313,30725807,2111.0,595.4,824.1,0.83,4,False,False,False,True,거래량동반양봉,93.4,12.5,-0.3,10.1,-1.3,True,8,강세,-4,0,-1,-3,72.2,26.4,1502.38,,1.01,-45650.0,-45650.0,-45650.0,10,10,1.0,115.4,111.4,003280,00167208,0,0,0,0,,,,,,,,,,,안전
092220,KEC,,5150,16.1,3.9,1.2,-50.7,54.9,-20.0,-44.9,0.2,-37.3,-35.1,3.1,1.36,10450,3325,10,True,True,False,3598214,1798364,82.8,216.7,130.6,2.0,0,False,False,False,False,-,91.3,-25.5,0.7,-53.1,-1.6,True,8,강세,-4,0,-1,-3,72.2,26.4,1502.38,,1.01,-45650.0,-45650.0,-45650.0,10,10,1.0,109.3,105.3,092220,00589127,0,1,0,0,,[20260304] 주식병합결정               (20260304801566),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260304801566,,,,20260304801566,주의
004090,한국석유,,13180,21.1,7.6,16.6,-60.7,10.0,-1.8,-18.5,-28.1,-8.8,-16.6,-12.5,6.31,33575,11980,15,True,True,True,913353,602615,515.9,120.6,86.5,1.52,4,False,False,False,True,거래량동반양봉,87.6,-24.8,-1.0,-37.8,-1.9,True,0,강세,-4,0,-1,-3,72.2,26.4,1502.38,,1.01,-45650.0,-45650.0,-45650.0,10,10,1.0,106.6,102.6,004090,00157991,0,3,0,0,,[20250908] 유상증자또는주식관련사채등의발행결과(자율공시)               (20250908800438) || [20250905] [기재정정]주요사항보고서(전환사채권발행결정) (20250905000042) || [20250829] 주요사항보고서(전환사채권발행결정) (20250829001769),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250908800438 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250905000042 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250829001769,,,,20250908800438 || 20250905000042 || 20250829001769,주의
009810,플레이그램,,1989,21.5,0.0,-6.9,-53.9,0.7,-6.2,-15.7,-11.7,-12.6,-10.2,-26.8,2.5,4317,1975,15,True,True,True,35810,16991,0.9,0.7,0.4,2.11,0,False,False,False,False,-,90.3,0.0,0.0,-0.3,-0.8,True,0,강세,-4,0,-1,-3,72.2,26.4,1502.38,,1.01,-45650.0,-45650.0,-45650.0,10,10,1.0,105.3,101.3,009810,00103130,0,3,0,0,,[20260311] 주식병합결정               (20260311801931) || [20251126] 주식병합결정               (20251126800734) || [20250715] [첨부정정]주요사항보고서(전환사채권발행결정) (20250715000028),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260311801931 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251126800734 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250715000028,,,,20260311801931 || 20251126800734 || 20250715000028,주의
214420,토니모리,,6010,28.3,8.7,3.1,-55.8,2.9,-5.8,-20.3,-31.7,-14.1,-13.6,-30.7,1.25,13610,5840,5,False,True,False,165838,228653,16.2,10.5,16.5,0.73,0,False,False,False,False,-,85.2,1.6,0.3,-11.9,-1.0,True,15,강세,-4,0,-1,-3,72.2,26.4,1502.38,,1.01,-45650.0,-45650.0,-45650.0,10,10,1.0,105.2,101.2,214420,00816544,0,0,0,0,,,,,,,,,,,안전
336370,솔루스첨단소재,,9300,25.7,10.5,12.5,-45.0,35.2,-7.5,-42.0,3.0,-22.6,-15.2,3.5,0.94,16900,6880,5,False,True,False,544518,755757,65.1,54.6,96.0,0.72,0,False,False,False,False,-,82.9,16.6,5.5,31.9,-43.1,True,15,강세,-4,0,-1,-3,72.2,26.4,1502.38,,1.01,-45650.0,-45650.0,-45650.0,10,10,1.0,102.9,98.9,336370,01412822,0,4,0,0,,[20260429] 유상증자결정(종속회사의주요경영사항)               (20260429801024) || [20260428] 유상증자결정(종속회사의주요경영사항)               (20260428800851) || [20260123] 유상증자결정(종속회사의주요경영사항)               (20260123800533),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260429801024 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260428800851 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260123800533,,,,20260429801024 || 20260428800851 || 20260123800533,주의
095720,웅진씽크빅,,1618,5.3,0.4,13.3,-66.7,0.2,-4.6,-30.0,-29.5,-21.3,-26.1,-40.2,1.59,4864,1615,15,True,True,True,117705,68379,1.9,2.0,1.2,1.72,0,False,False,False,False,-,87.6,-0.9,-0.1,-5.7,-1.4,True,0,강세,-4,0,-1,-3,72.2,26.4,1502.38,,1.01,-45650.0,-45650.0,-45650.0,10,10,1.0,102.6,98.6,095720,00628189,0,1,0,0,,[20260311] 주식병합결정               (20260311802526),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260311802526,,,,20260311802526,주의
000890,보해양조,,1463,7.9,11.2,5.4,-48.0,5.9,-12.7,-30.7,-41.8,-24.6,-29.1,-32.5,1.86,2815,1381,10,True,True,False,293450,95486,2.7,4.5,1.5,3.07,0,False,False,False,False,-,91.0,-0.7,-1.1,-2.2,-1.6,True,0,강세,-4,0,-1,-3,72.2,26.4,1502.38,,1.01,-45650.0,-45650.0,-45650.0,10,10,1.0,101.0,97.0,000890,00123541,0,1,0,0,,[20260305] 주식병합결정               (20260305801205),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260305801205,,,,20260305801205,주의
011090,에넥스,,1417,0.0,9.5,-0.6,-66.0,6.3,-22.1,-33.8,-44.0,-28.1,-31.7,-45.2,2.16,4170,1333,5,True,False,False,140918,56586,1.8,2.2,0.9,2.49,0,False,False,False,False,-,95.8,-0.5,0.0,-1.2,-0.7,True,0,강세,-4,0,-1,-3,72.2,26.4,1502.38,,1.01,-45650.0,-45650.0,-45650.0,10,10,1.0,100.8,96.8,011090,00139764,0,1,0,0,,[20260305] 주식병합결정               (20260305801188),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260305801188,,,,20260305801188,주의
002360,SH에너지화학,,2415,4.3,9.0,-7.4,-60.1,5.0,-32.5,-34.0,-38.4,-28.6,-36.8,-39.1,3.14,6050,2300,0,False,False,False,250456,70073,4.8,6.6,2.0,3.57,0,False,False,False,False,-,100.0,-3.4,-0.8,-3.4,-0.8,True,0,강세,-4,0,-1,-3,72.2,26.4,1502.38,,1.01,-45650.0,-45650.0,-45650.0,10,10,1.0,100.0,96.0,002360,00136457,0,1,0,0,,[20260227] 주식병합결정               (20260227801434),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260227801434,,,,20260227801434,주의
