ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level
439580,블루엠텍,,2355,28.5,19.0,27.2,-68.9,9.8,0.0,-27.8,-28.5,-9.8,-23.0,-46.9,2.92,7580,2145,10,False,True,True,539443,561898,39.0,12.5,14.9,0.96,7,False,True,False,True,5일선회복/거래량동반양봉,85.4,2.4,0.2,-0.6,0.2,True,15,조정,-2,-1,0,-1,1.3,-17.4,1558.61,,7.14,-1895.0,-1895.0,-1895.0,10,10,1.0,117.4,115.4,439580,01559637,0,0,0,0,,,,,,,,,,,안전
030960,양지사,,4970,15.7,3.8,7.3,-49.4,1.3,-10.6,-26.9,-35.6,-15.5,-23.0,-36.5,6.45,9820,4905,10,True,False,True,98636,51078,16.6,5.0,2.9,1.93,0,False,False,False,False,-,95.3,0.2,-0.0,2.6,0.0,True,8,조정,-2,-1,0,-1,1.3,-17.4,1558.61,,7.14,-1895.0,-1895.0,-1895.0,10,10,1.0,113.3,111.3,030960,00139685,0,0,0,0,,,,,,,,,,,안전
360350,코셈,,8910,28.9,23.7,-5.9,-51.9,50.5,-26.2,-40.6,10.5,-25.7,-37.6,-5.5,3.57,18530,5920,5,True,False,False,115916,82897,26.6,11.1,9.7,1.4,0,False,False,False,False,-,96.6,-1.4,0.1,-9.8,1.2,True,8,조정,-2,-1,0,-1,1.3,-17.4,1558.61,,7.14,-1895.0,-1895.0,-1895.0,10,10,1.0,109.6,107.6,360350,01493793,0,0,0,0,,,,,,,,,,,안전
227950,엔투텍,,1295,0.0,4.8,0.4,-65.7,5.0,-35.4,-48.5,-39.3,-41.9,-44.1,-39.5,2.34,3775,1233,5,True,False,False,393393,124285,4.0,6.0,2.0,3.17,0,False,False,False,False,-,96.5,0.8,-1.0,0.4,-1.6,True,8,조정,-2,-1,0,-1,1.3,-17.4,1558.61,,7.14,-1895.0,-1895.0,-1895.0,10,10,1.0,109.5,107.5,227950,01105621,1,5,1,0,"[20260428] 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) (20260428900661)",[20260522] [기재정정]주식병합결정               (20260522900982) || [20260316] 주식병합결정               (20260316902154) || [20250723] [기재정정]주요사항보고서(전환사채권발행결정) (20250723000221),[20260527] 주권매매거래정지해제              (액면병합 주권 변경상장) (20260527900529),,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260428900661,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260522900982 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260316902154 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250723000221,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260527900529,,20260428900661,20260522900982 || 20260316902154 || 20250723000221,위험
0007C0,아크릴,,26500,28.5,12.2,4.0,-65.6,7.1,-12.8,-35.0,-10.2,-16.1,-23.2,,0.53,77000,24750,5,True,False,False,402934,268721,37.4,120.7,86.9,1.5,0,False,False,False,False,-,87.9,2.5,1.1,-2.9,2.8,True,15,조정,-2,-1,0,-1,1.3,-17.4,1558.61,,7.14,-1895.0,-1895.0,-1895.0,10,10,1.0,107.9,105.9,0007C0,01829819,0,0,0,0,,,,,,,,,,,안전
196700,웹스,,1266,15.1,6.2,5.4,-63.7,2.9,-13.9,-36.4,-46.0,-20.8,-32.1,-30.4,0.69,3490,1230,5,True,False,False,180068,137761,1.1,2.4,2.2,1.31,0,False,False,False,False,-,87.8,1.5,0.3,1.6,0.3,True,15,조정,-2,-1,0,-1,1.3,-17.4,1558.61,,7.14,-1895.0,-1895.0,-1895.0,10,10,1.0,107.8,105.8,196700,00864338,0,0,0,0,,,,,,,,,,,안전
481070,에이유브랜즈,,11740,12.6,5.0,1.4,-59.1,3.0,-16.3,-34.6,-29.2,-23.2,-29.5,-39.8,2.01,28700,11400,5,True,False,False,57880,34748,8.3,7.3,5.2,1.67,0,False,False,False,False,-,94.5,9.3,-17.4,10.5,-29.5,True,8,조정,-2,-1,0,-1,1.3,-17.4,1558.61,,7.14,-1895.0,-1895.0,-1895.0,10,10,1.0,107.5,105.5,481070,01803927,0,0,0,0,,,,,,,,,,,안전
372320,큐로셀,,29100,18.2,5.2,14.1,-55.9,4.1,-7.5,-48.1,-37.1,-21.4,-39.9,-35.2,0.34,66000,27950,5,False,True,False,89143,197412,18.9,27.3,78.5,0.45,3,False,False,True,False,+3%반등,84.4,10.4,5.3,67.1,14.2,True,15,조정,-2,-1,0,-1,1.3,-17.4,1558.61,,7.14,-1895.0,-1895.0,-1895.0,10,10,1.0,107.4,105.4,372320,01492651,0,3,0,0,,[20260417] 주요사항보고서(유상증자결정) (20260417000574) || [20260417] 주요사항보고서(전환사채권발행결정) (20260417000568) || [20250917] 주요사항보고서(전환사채권발행결정) (20250917000327),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260417000574 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260417000568 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250917000327,,,,20260417000574 || 20260417000568 || 20250917000327,주의
032790,엠젠솔루션,,1346,27.5,42.9,23.4,-49.1,31.3,5.7,-24.1,2.9,-16.2,-20.9,-27.8,7.41,2644,1025,15,True,True,True,490682,165134,17.3,6.4,2.2,2.97,10,False,True,True,True,5일선회복/+3%반등/거래량동반양봉,82.3,-0.5,-0.0,0.1,-0.9,True,0,조정,-2,-1,0,-1,1.3,-17.4,1558.61,,7.14,-1895.0,-1895.0,-1895.0,10,10,1.0,107.3,105.3,032790,00110884,2,46,1,0,"[20260429] 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) (20260429900937) || [20250918] 주권매매거래정지              (중요한 영업정지) (20250918900277)",[20260605] [첨부정정]주요사항보고서(전환사채권발행결정) (20260604000655) || [20260601] [기재정정]주요사항보고서(전환사채권발행결정) (20260601001705) || [20260528] [기재정정]주요사항보고서(자기전환사채매도결정) (20260528000748),[20260526] 주권매매거래정지해제              (액면병합 주권 변경상장) (20260526900488),,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260429900937 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250918900277,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260604000655 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260601001705 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260528000748,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260526900488,,20260429900937 || 20250918900277,20260604000655 || 20260601001705 || 20260528000748,위험
287840,인투셀,,25250,18.7,12.8,4.5,-66.3,18.0,-14.3,-29.2,-36.8,-17.2,-31.0,-43.9,0.78,74900,21400,5,False,False,True,103945,83607,16.2,27.7,25.5,1.24,0,False,False,False,False,-,87.1,14.7,6.0,47.2,27.8,True,15,조정,-2,-1,0,-1,1.3,-17.4,1558.61,,7.14,-1895.0,-1895.0,-1895.0,10,10,1.0,107.1,105.1,287840,01374443,0,0,0,0,,,,,,,,,,,안전
