ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score
458350,에스팀,,6720,7.9,5.6,12.4,-84.1,2.4,-5.4,-27.7,,-17.3,-32.6,,0.58,42350,6560,10,False,True,True,67736,82364,3.2,4.7,6.8,0.82,0,False,False,False,False,-,83.9,3.9,0.3,1.7,-0.9,True,15,강세,-3,0,-3,0,18.7,-1.5,1520.53,2.53,2.74,810.0,810.0,810.0,10,10,1.0,108.9,105.9
432430,와이랩,,2565,5.4,0.9,3.1,-64.7,0.4,-11.4,-23.2,-27.8,-20.3,-20.5,-38.7,3.81,7260,2555,5,True,False,False,97649,68831,7.0,2.6,2.2,1.42,0,False,False,False,False,-,95.4,0.4,0.0,-1.3,0.3,True,8,강세,-3,0,-3,0,18.7,-1.5,1520.53,2.53,2.74,810.0,810.0,810.0,10,10,1.0,108.4,105.4
289220,자이언트스텝,,2215,24.6,22.4,14.1,-74.4,13.9,-7.9,-32.7,-45.2,-19.4,-29.3,-51.5,1.84,8650,1944,10,True,True,False,200325,115190,4.8,4.3,3.0,1.74,4,False,False,False,True,거래량동반양봉,85.5,2.6,0.0,-1.1,0.1,True,8,강세,-3,0,-3,0,18.7,-1.5,1520.53,2.53,2.74,810.0,810.0,810.0,10,10,1.0,107.5,104.5
049080,기가레인,,1458,28.6,17.1,16.7,-53.3,inf,-10.8,-40.1,266.3,-24.6,-15.6,78.1,2.78,3125,0,5,True,False,False,18231817,13102524,542.2,266.2,259.3,1.39,4,False,False,False,True,거래량동반양봉,90.4,38.4,-92.5,17.2,-92.5,True,8,강세,-3,0,-3,0,18.7,-1.5,1520.53,2.53,2.74,810.0,810.0,810.0,10,10,1.0,107.4,104.4
053950,경남제약,,2460,11.4,11.6,6.5,-55.9,10.3,-16.3,-36.0,-21.9,-25.7,-33.1,-27.9,2.58,5580,2230,0,False,False,False,182259,165009,11.0,4.8,5.0,1.1,4,False,False,False,True,거래량동반양봉,94.9,1.0,0.0,-5.0,-1.9,True,8,강세,-3,0,-3,0,18.7,-1.5,1520.53,2.53,2.74,810.0,810.0,810.0,10,10,1.0,106.9,103.9
087260,모바일어플라이언스,,1072,15.0,6.3,8.0,-58.1,9.4,-29.2,-48.1,-49.2,-45.1,-46.6,-45.0,0.83,2560,980,5,False,True,False,2546909,1933087,17.6,29.5,33.8,1.32,0,False,False,False,False,-,86.8,3.2,0.1,14.9,0.1,True,15,강세,-3,0,-3,0,18.7,-1.5,1520.53,2.53,2.74,810.0,810.0,810.0,10,10,1.0,106.8,103.8
338220,뷰노,,10770,11.5,13.2,27.5,-62.0,13.6,-5.6,-41.6,-46.9,-24.1,-32.2,-47.3,1.24,28350,9480,5,False,True,False,111713,144907,19.6,11.7,20.3,0.77,7,False,True,False,True,5일선회복/거래량동반양봉,79.4,14.5,0.4,6.2,-4.3,True,15,강세,-3,0,-3,0,18.7,-1.5,1520.53,2.53,2.74,810.0,810.0,810.0,10,10,1.0,106.4,103.4
153460,네이블,,8220,28.3,21.7,19.3,-51.1,34.5,-3.9,-26.8,10.0,-10.7,-5.3,6.0,1.05,16820,6110,5,False,True,False,35598,47206,4.1,2.9,4.5,0.75,7,False,True,False,True,5일선회복/거래량동반양봉,78.0,0.4,0.3,-2.1,0.3,True,15,강세,-3,0,-3,0,18.7,-1.5,1520.53,2.53,2.74,810.0,810.0,810.0,10,10,1.0,105.0,102.0
376900,로킷헬스케어,,53700,29.9,8.8,8.8,-65.1,290.8,-21.7,-41.8,-10.8,-25.2,-44.2,-7.9,1.21,153800,13740,5,False,False,True,302335,284111,186.7,168.5,205.0,1.06,4,False,False,False,True,거래량동반양봉,87.5,169.5,-22.2,191.4,-52.7,True,8,강세,-3,0,-3,0,18.7,-1.5,1520.53,2.53,2.74,810.0,810.0,810.0,10,10,1.0,104.5,101.5
006920,모헨즈,,3910,17.9,19.9,21.7,-48.8,46.2,-1.8,-25.9,13.8,-12.4,-21.2,5.5,0.3,7630,2675,10,False,True,True,98658,187861,2.2,3.8,8.7,0.53,3,False,True,False,False,5일선회복,76.3,3.5,0.4,8.7,1.1,True,15,강세,-3,0,-3,0,18.7,-1.5,1520.53,2.53,2.74,810.0,810.0,810.0,10,10,1.0,104.3,101.3
