ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level
458350,에스팀,,6720,7.9,5.6,12.4,-84.1,2.4,-5.4,-27.7,,-17.3,-32.6,,0.58,42350,6560,10,False,True,True,67736,82364,3.2,4.7,6.8,0.82,0,False,False,False,False,-,83.9,3.9,0.3,1.7,-0.9,True,15,강세,-3,0,-3,0,18.7,-1.5,1520.53,2.53,2.74,810.0,810.0,810.0,10,10,1.0,108.9,105.9,458350,01379563,0,0,0,0,,,,,,,,,,,안전
432430,와이랩,,2565,5.4,0.9,3.1,-64.7,0.4,-11.4,-23.2,-27.8,-20.3,-20.5,-38.7,3.81,7260,2555,5,True,False,False,97649,68831,7.0,2.6,2.2,1.42,0,False,False,False,False,-,95.4,0.4,0.0,-1.3,0.3,True,8,강세,-3,0,-3,0,18.7,-1.5,1520.53,2.53,2.74,810.0,810.0,810.0,10,10,1.0,108.4,105.4,432430,01406265,0,0,0,0,,,,,,,,,,,안전
289220,자이언트스텝,,2215,24.6,22.4,14.1,-74.4,13.9,-7.9,-32.7,-45.2,-19.4,-29.3,-51.5,1.84,8650,1944,10,True,True,False,200325,115190,4.8,4.3,3.0,1.74,4,False,False,False,True,거래량동반양봉,85.5,2.6,0.0,-1.1,0.1,True,8,강세,-3,0,-3,0,18.7,-1.5,1520.53,2.53,2.74,810.0,810.0,810.0,10,10,1.0,107.5,104.5,289220,01264438,0,0,0,0,,,,,,,,,,,안전
049080,기가레인,,1458,28.6,17.1,16.7,-53.3,inf,-10.8,-40.1,266.3,-24.6,-15.6,78.1,2.78,3125,0,5,True,False,False,18231817,13102524,542.2,266.2,259.3,1.39,4,False,False,False,True,거래량동반양봉,90.4,38.4,-92.5,17.2,-92.5,True,8,강세,-3,0,-3,0,18.7,-1.5,1520.53,2.53,2.74,810.0,810.0,810.0,10,10,1.0,107.4,104.4,049080,00377018,0,3,0,0,,[20260508] [기재정정]주식병합결정               (20260508901147) || [20260331] [기재정정]주식병합결정               (20260331904621) || [20260331] 주식병합결정               (20260331902012),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260508901147 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260331904621 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260331902012,,,,20260508901147 || 20260331904621 || 20260331902012,주의
053950,경남제약,,2460,11.4,11.6,6.5,-55.9,10.3,-16.3,-36.0,-21.9,-25.7,-33.1,-27.9,2.58,5580,2230,0,False,False,False,182259,165009,11.0,4.8,5.0,1.1,4,False,False,False,True,거래량동반양봉,94.9,1.0,0.0,-5.0,-1.9,True,8,강세,-3,0,-3,0,18.7,-1.5,1520.53,2.53,2.74,810.0,810.0,810.0,10,10,1.0,106.9,103.9,053950,00307028,1,2,1,0,"[20260409] 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) (20260409900868)",[20260521] 주요사항보고서(유상증자결정) (20260521000617) || [20260224] 주식병합결정               (20260224900560),[20260506] 주권매매거래정지해제              (액면병합 주권 변경상장) (20260506900654),,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260409900868,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260521000617 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260224900560,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260506900654,,20260409900868,20260521000617 || 20260224900560,위험
087260,모바일어플라이언스,,1072,15.0,6.3,8.0,-58.1,9.4,-29.2,-48.1,-49.2,-45.1,-46.6,-45.0,0.83,2560,980,5,False,True,False,2546909,1933087,17.6,29.5,33.8,1.32,0,False,False,False,False,-,86.8,3.2,0.1,14.9,0.1,True,15,강세,-3,0,-3,0,18.7,-1.5,1520.53,2.53,2.74,810.0,810.0,810.0,10,10,1.0,106.8,103.8,087260,00556615,0,22,0,0,,[20260518] 최대주주변경을수반하는주식담보제공계약해제ㆍ취소등               (20260518900968) || [20260518] 최대주주변경               (20260518900938) || [20260518] 최대주주변경을수반하는주식담보제공계약체결               (20260518900904),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260518900968 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260518900938 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260518900904,,,,20260518900968 || 20260518900938 || 20260518900904,주의
338220,뷰노,,10770,11.5,13.2,27.5,-62.0,13.6,-5.6,-41.6,-46.9,-24.1,-32.2,-47.3,1.24,28350,9480,5,False,True,False,111713,144907,19.6,11.7,20.3,0.77,7,False,True,False,True,5일선회복/거래량동반양봉,79.4,14.5,0.4,6.2,-4.3,True,15,강세,-3,0,-3,0,18.7,-1.5,1520.53,2.53,2.74,810.0,810.0,810.0,10,10,1.0,106.4,103.4,338220,01344202,0,3,0,0,,[20260226] 전환사채(해외전환사채포함)발행후만기전사채취득               (20260226900697) || [20260212] 주요사항보고서(전환사채권발행결정) (20260212001094) || [20251202] 주요사항보고서(전환사채권발행결정) (20251202000243),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260226900697 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260212001094 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251202000243,,,,20260226900697 || 20260212001094 || 20251202000243,주의
153460,네이블,,8220,28.3,21.7,19.3,-51.1,34.5,-3.9,-26.8,10.0,-10.7,-5.3,6.0,1.05,16820,6110,5,False,True,False,35598,47206,4.1,2.9,4.5,0.75,7,False,True,False,True,5일선회복/거래량동반양봉,78.0,0.4,0.3,-2.1,0.3,True,15,강세,-3,0,-3,0,18.7,-1.5,1520.53,2.53,2.74,810.0,810.0,810.0,10,10,1.0,105.0,102.0,153460,00842585,0,0,0,0,,,,,,,,,,,안전
376900,로킷헬스케어,,53700,29.9,8.8,8.8,-65.1,290.8,-21.7,-41.8,-10.8,-25.2,-44.2,-7.9,1.21,153800,13740,5,False,False,True,302335,284111,186.7,168.5,205.0,1.06,4,False,False,False,True,거래량동반양봉,87.5,169.5,-22.2,191.4,-52.7,True,8,강세,-3,0,-3,0,18.7,-1.5,1520.53,2.53,2.74,810.0,810.0,810.0,10,10,1.0,104.5,101.5,376900,01335143,0,3,0,0,,[20260310] 주요사항보고서(유상증자결정) (20260310002182) || [20251219] [기재정정]주요사항보고서(전환사채권발행결정) (20251219000235) || [20250716] 주요사항보고서(전환사채권발행결정) (20250716000142),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260310002182 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251219000235 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250716000142,,,,20260310002182 || 20251219000235 || 20250716000142,주의
006920,모헨즈,,3910,17.9,19.9,21.7,-48.8,46.2,-1.8,-25.9,13.8,-12.4,-21.2,5.5,0.3,7630,2675,10,False,True,True,98658,187861,2.2,3.8,8.7,0.53,3,False,True,False,False,5일선회복,76.3,3.5,0.4,8.7,1.1,True,15,강세,-3,0,-3,0,18.7,-1.5,1520.53,2.53,2.74,810.0,810.0,810.0,10,10,1.0,104.3,101.3,006920,00163318,0,0,0,0,,,,,,,,,,,안전
049470,비트플래닛,,2190,16.9,17.0,17.6,-89.0,30.0,-8.0,-34.8,-39.2,-26.4,-31.4,-69.2,3.32,19850,1685,10,True,True,False,171921,73446,5.6,3.6,1.6,2.34,3,False,True,False,False,5일선회복,91.2,-0.3,0.0,-3.9,-1.4,True,0,강세,-3,0,-3,0,18.7,-1.5,1520.53,2.53,2.74,810.0,810.0,810.0,10,10,1.0,104.2,101.2,049470,00351579,1,12,1,0,"[20260415] 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) (20260415900522)",[20260521] [기재정정]주요사항보고서(전환사채권발행결정) (20260521000587) || [20260521] [기재정정]주요사항보고서(전환사채권발행결정) (20260521000523) || [20260514] 주요사항보고서(전환사채권발행결정) (20260514000974),[20260514] 주권매매거래정지해제              (액면병합 주권 변경상장) (20260514900853),,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260415900522,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260521000587 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260521000523 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260514000974,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260514900853,,20260415900522,20260521000587 || 20260521000523 || 20260514000974,위험
043910,자연과환경,,3675,11.9,16.9,-9.3,-58.1,7.5,-25.5,-24.8,-35.8,-22.7,-24.1,-39.2,2.86,8780,3420,5,True,False,False,113444,54354,5.5,4.2,2.4,2.09,4,False,False,False,True,거래량동반양봉,95.0,-1.4,-1.3,-3.3,0.7,True,0,강세,-3,0,-3,0,18.7,-1.5,1520.53,2.53,2.74,810.0,810.0,810.0,10,10,1.0,104.0,101.0,043910,00418379,2,3,1,0,"[20260424] 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) (20260424900918) || [20251218] 주권매매거래정지              (단일판매공급계약) (20251218900117)",[20260225] 주식병합결정               (20260225900310) || [20250819] 주요사항보고서(전환사채권발행결정) (20250819000264) || [20250721] 전환사채(해외전환사채포함)발행후만기전사채취득               (20250721900354),[20260519] 주권매매거래정지해제              (액면병합 주권 변경상장) (20260519900546),,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260424900918 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251218900117,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260225900310 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250819000264 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250721900354,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260519900546,,20260424900918 || 20251218900117,20260225900310 || 20250819000264 || 20250721900354,위험
214270,FSN,,1449,1.8,11.0,11.5,-63.4,5.5,-9.5,-30.2,-29.5,-20.2,-30.4,-33.0,1.03,3955,1374,10,False,True,True,245185,287551,4.3,3.6,5.1,0.85,0,False,False,False,False,-,85.3,0.6,-2.3,-3.3,-2.3,True,8,강세,-3,0,-3,0,18.7,-1.5,1520.53,2.53,2.74,810.0,810.0,810.0,10,10,1.0,103.3,100.3,214270,01061497,0,8,0,0,,[20260227] 전환사채(해외전환사채포함)발행후만기전사채취득               (20260227902000) || [20260219] [기재정정]유상증자결정(종속회사의주요경영사항)               (20260219901045) || [20260122] [기재정정]유상증자결정(종속회사의주요경영사항)               (20260122900706),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260227902000 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260219901045 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260122900706,,,,20260227902000 || 20260219901045 || 20260122900706,주의
182360,큐브엔터,,7960,20.5,17.6,18.8,-59.9,7.4,-6.0,-24.4,-37.2,-14.0,-20.3,-39.3,1.26,19840,7410,5,False,True,False,60382,52901,5.5,4.7,4.8,1.14,4,False,False,False,True,거래량동반양봉,79.1,4.5,0.1,5.4,0.8,True,15,강세,-3,0,-3,0,18.7,-1.5,1520.53,2.53,2.74,810.0,810.0,810.0,10,10,1.0,103.1,100.1,182360,00985686,0,0,0,0,,,,,,,,,,,안전
228760,지노믹트리,,14120,17.8,18.5,25.7,-57.6,24.0,-1.3,-21.3,-35.8,-10.2,-18.1,-33.1,1.33,33300,11390,10,False,True,True,146431,119883,23.0,20.3,18.6,1.22,3,False,True,False,False,5일선회복,74.9,22.9,1.0,44.3,2.2,True,15,강세,-3,0,-3,0,18.7,-1.5,1520.53,2.53,2.74,810.0,810.0,810.0,10,10,1.0,102.9,99.9,228760,01108248,0,1,0,0,,[20260223] 기타경영사항(자율공시)              ((주)지노믹트리 제1회차 만기 전 취득 전환사채(CB) 소각 결정의 건) (20260223900496),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260223900496,,,,20260223900496,주의
305090,마이크로디지탈,,3995,13.6,18.1,22.6,-66.5,14.3,-1.7,-39.3,-52.6,-23.5,-31.9,-53.1,1.75,11930,3495,5,False,True,False,216978,189685,13.4,8.4,9.3,1.14,7,False,True,False,True,5일선회복/거래량동반양봉,82.7,6.3,-10.9,11.7,-14.1,True,8,강세,-3,0,-3,0,18.7,-1.5,1520.53,2.53,2.74,810.0,810.0,810.0,10,10,1.0,102.7,99.7,305090,01267967,0,2,0,0,,[20250723] 주요사항보고서(전환사채권발행결정) (20250723000363) || [20250723] [기재정정]주요사항보고서(전환사채권발행결정) (20250723000335),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250723000363 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250723000335,,,,20250723000363 || 20250723000335,주의
