ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,annual_year,annual_latest_억,annual_prev_억,annual_yoy_%,annual_fs_div,annual_op_account_nm,annual_op_account_id,ocf_latest_억,ocf_prev_억,ocf_account_nm,ocf_account_id,dart_annual_status,dart_annual_message,dart_ocf_status,dart_ocf_message,q_period,q_basis,q_latest_억,q_prev_억,quarterly_yoy_%,q_latest_key,q_prev_key,q_fs_div,q_source_api,q_op_account_nm,q_op_account_id,dart_q_status,dart_q_message,earnings_pattern,fundamental_score,ocf_score,ocf_pattern,ocf_to_op_ratio,ocf_threshold_group,momentum_score,stock_score,final_score
418550,제이오,,7750,20.0,2.9,-9.6,-51.1,20.2,-20.3,-41.5,-9.8,-27.5,-20.1,-9.1,4.77,15840,6450,0,False,False,False,653771,506843,183.4,53.9,53.3,1.29,0,False,False,False,False,-,100.0,26.2,3.0,-4.1,-9.4,True,15,조정,0,-1,-1,2,15.4,-3.5,1497.35,,1.72,2312.0,2312.0,2312.0,10,10,1.0,115.0,115.0,418550,00411808,0,0,0,0,,,,,,,,,,,안전,2025.0,-42.3,-54.6,22.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,8.7,-49.1,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2025 Q3,3개월,-6.6,-6.8,2.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,0,회계손실현금유입,,default,1,126.0,126.0
460930,현대힘스,,16870,24.7,13.6,20.1,-49.6,10.6,2.9,-19.7,-12.1,-9.2,-10.3,-17.5,0.84,33450,15260,10,False,True,True,258742,277087,37.3,44.6,52.7,0.93,3,False,False,True,False,+3%반등,75.8,5.5,0.5,7.3,-38.9,True,15,조정,0,-1,-1,2,15.4,-3.5,1497.35,,1.72,2312.0,2312.0,2312.0,10,10,1.0,103.8,103.8,460930,00667373,0,0,0,0,,,,,,,,,,,안전,2025.0,287.6,215.5,33.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,370.2,313.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2025 Q3,3개월,67.9,41.4,63.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.29,default,7,125.8,125.8
419530,SAMG엔터,,25900,29.1,11.7,18.1,-73.9,8.8,-2.6,-30.7,-30.3,-25.3,-25.3,-42.4,0.52,99400,23800,5,False,True,False,181220,215154,29.6,47.3,77.1,0.84,3,False,True,False,False,5일선회복,82.3,13.2,7.1,-104.0,53.9,True,15,조정,0,-1,-1,2,15.4,-3.5,1497.35,,1.72,2312.0,2312.0,2312.0,10,10,1.0,105.3,105.3,419530,01082418,0,2,0,0,,[20260303] 기타경영사항(자율공시)              (자기사채(제2회 무기명식 이권부 무보증 사모 전환사채) 소각 결정의 건) (20260303900592) || [20260219] 전환사채(해외전환사채포함)발행후만기전사채취득              (제2회차) (20260219900541),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260303900592 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260219900541,,,,20260303900592 || 20260219900541,주의,2025.0,226.3,-61.1,470.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,238.1,327.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2025 Q3,3개월,-7.3,-54.9,86.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.05,default,2,122.3,122.3
413630,씨피시스템,,3065,26.2,7.9,13.6,-50.5,153.3,-2.4,-24.5,-32.3,-14.7,-17.4,-16.0,0.56,6190,1210,5,False,True,False,184528,451275,6.4,5.9,17.0,0.41,0,False,False,False,False,-,81.8,2.5,0.0,-7.2,0.0,True,8,조정,0,-1,-1,2,15.4,-3.5,1497.35,,1.72,2312.0,2312.0,2312.0,10,10,1.0,94.8,94.8,413630,01601222,0,0,0,0,,,,,,,,,,,안전,2025.0,21.4,33.2,-35.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,39.9,44.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2025 Q3,3개월,5.5,4.5,23.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,1.86,default,2,121.8,121.8
084110,휴온스글로벌,,33800,24.6,6.5,22.3,-55.9,7.1,-5.2,-49.4,-40.7,-30.1,-40.1,-35.9,0.63,76700,31550,5,False,True,False,127137,158035,34.3,43.2,73.0,0.8,0,False,False,False,False,-,81.1,15.5,-13.4,-28.7,37.0,True,8,조정,0,-1,-1,2,15.4,-3.5,1497.35,,1.72,2312.0,2312.0,2312.0,10,10,1.0,94.1,94.1,084110,00228059,0,0,0,0,,,,,,,,,,,안전,2025.0,905.5,969.9,-6.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,936.1,1005.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2025 Q3,3개월,203.4,143.7,41.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,1.03,default,2,121.1,121.1
222080,씨아이에스,,12570,23.7,8.9,18.6,-36.8,101.4,-1.4,-21.9,-1.9,-16.9,-8.4,29.2,0.32,19880,6240,5,False,True,False,1671656,5369312,208.5,217.4,899.1,0.31,0,False,False,False,False,-,73.2,10.1,8.4,143.6,-113.3,True,15,조정,0,-1,-1,2,15.4,-3.5,1497.35,,1.72,2312.0,2312.0,2312.0,10,10,1.0,93.2,93.2,222080,01090471,0,1,0,0,,[20260202] 전환사채(해외전환사채포함)발행후만기전사채취득               (20260202902033),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260202902033,,,,20260202902033,주의,2025.0,335.1,593.5,-43.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,1014.0,294.4,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2025 Q3,3개월,75.5,-80.5,193.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,3.03,default,2,120.2,120.2
005710,대원산업,,11200,26.8,2.9,4.7,-40.8,43.2,-5.4,-17.5,-31.5,-13.4,-13.4,-12.5,1.52,18930,7820,5,False,True,False,28946,32936,5.6,3.3,4.3,0.88,0,False,False,False,False,-,80.8,2.4,-1.2,10.2,4.5,True,8,조정,0,-1,-1,2,15.4,-3.5,1497.35,,1.72,2312.0,2312.0,2312.0,10,10,1.0,93.8,93.8,005710,00111874,0,0,0,0,,,,,,,,,,,안전,2025.0,707.5,749.8,-5.6,CFS,영업이익,dart_OperatingIncomeLoss,1102.9,1349.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2025 Q3,3개월,268.7,229.0,17.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,1.56,default,0,118.8,118.8
337930,젝시믹스,,3170,16.8,10.8,4.5,-55.2,4.3,-14.3,-27.1,-44.1,-19.3,-23.6,-35.1,1.8,7080,3040,5,True,False,False,337698,214473,12.6,11.2,8.1,1.57,0,False,False,False,False,-,90.5,5.0,-1.4,9.7,-0.0,True,8,조정,0,-1,-1,2,15.4,-3.5,1497.35,,1.72,2312.0,2312.0,2312.0,10,10,1.0,103.5,103.5,337930,01391103,0,2,0,0,,[20260430] [첨부추가]전환사채(해외전환사채포함)발행후만기전사채취득              (제1회차) (20260430901349) || [20250910] 전환사채(해외전환사채포함)발행후만기전사채취득              (제1회차) (20250910900243),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260430901349 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250910900243,,,,20260430901349 || 20250910900243,주의,2025.0,173.5,249.0,-30.3,CFS,영업이익,dart_OperatingIncomeLoss,27.2,297.6,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2025 Q3,3개월,60.7,48.2,25.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-3,현금창출약함,0.16,default,-2,118.5,118.5
081180,쎄크,,10340,25.7,26.9,25.7,-47.1,38.2,9.5,-26.4,-24.6,-13.2,-16.2,-11.6,0.31,19530,7480,15,True,True,True,560717,345703,11.4,60.6,40.7,1.62,3,False,False,True,False,+3%반등,72.5,2.8,-2.9,3.7,-21.0,True,8,조정,0,-1,-1,2,15.4,-3.5,1497.35,,1.72,2312.0,2312.0,2312.0,10,10,1.0,98.5,98.5,081180,00406222,0,0,0,0,,,,,,,,,,,안전,2025.0,-30.6,13.4,-329.4,OFS,영업이익(손실),dart_OperatingIncomeLoss,-53.1,24.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2025 Q3,3개월,1.0,-10.7,108.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,-5,이중적자,,default,5,118.5,118.5
389650,넥스트바이오메디컬,,45150,24.8,10.0,12.2,-55.3,15.8,-6.6,-26.9,-41.6,-16.2,-28.1,-35.2,1.06,101000,39000,5,False,True,False,65363,70451,34.5,30.5,37.9,0.93,0,False,False,False,False,-,83.9,8.4,5.8,84.9,-33.6,True,15,조정,0,-1,-1,2,15.4,-3.5,1497.35,,1.72,2312.0,2312.0,2312.0,10,10,1.0,103.9,103.9,389650,01385050,0,0,0,0,,,,,,,,,,,안전,2025.0,-7.2,-35.7,79.9,OFS,영업이익(손실),dart_OperatingIncomeLoss,12.5,-12.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2025 Q3,3개월,3.7,-10.1,136.6,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,0,회계손실현금유입,,default,4,117.9,117.9
