ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score
008500,일정실업,,2050,27.1,20.5,11.9,-71.2,inf,-12.8,-29.7,-31.7,-15.9,-21.2,-31.3,2.36,7130,0,5,True,False,False,102103,53336,2.6,2.1,1.2,1.91,4,False,False,False,True,거래량동반양봉,89.3,0.4,0.0,-1.0,0.0,True,8,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,106.3,100.3
008350,남선알미늄,,1710,24.7,20.6,17.7,-50.9,71.0,-5.6,-29.0,32.5,-14.1,-12.3,26.2,0.46,3485,1000,5,False,True,False,4600050,12850964,82.2,78.4,271.8,0.36,3,False,True,False,False,5일선회복,79.8,41.8,0.2,20.5,0.7,True,15,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,102.8,96.8
002360,SH에너지화학,,2955,0.0,8.1,-54.8,-51.2,1.9,-17.5,-25.2,-26.5,-16.9,-24.5,-26.0,7.91,6050,2900,5,True,False,False,84408,59661,12.5,2.5,2.0,1.41,0,False,False,False,False,-,97.6,-1.3,-0.8,-0.0,1.3,True,0,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,102.6,96.6
013360,일성건설,,1543,25.2,13.7,20.4,-50.1,29.4,-4.8,-25.3,-23.8,-11.7,-17.3,-9.8,0.24,3090,1192,5,False,True,False,167785,439170,1.6,2.6,8.0,0.38,3,False,True,False,False,5일선회복,78.6,2.4,0.3,-3.4,0.2,True,15,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,101.6,95.6
011090,에넥스,,1620,0.0,10.4,-16.8,-63.1,4.5,-24.3,-23.8,-35.1,-21.8,-23.7,-37.9,2.7,4390,1550,5,True,False,False,156271,42910,1.9,2.7,0.8,3.64,0,False,False,False,False,-,95.3,-0.9,-0.7,-1.1,0.1,True,0,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,100.3,94.3
095720,웅진씽크빅,,1699,4.9,12.1,6.1,-65.1,5.2,-15.0,-26.2,-27.2,-21.0,-23.8,-38.1,2.63,4864,1615,5,True,False,False,121151,58166,2.6,2.1,1.1,2.08,0,False,False,False,False,-,93.3,-2.2,-0.0,-5.9,-0.1,True,0,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,98.3,92.3
000890,보해양조,,1606,3.5,7.9,-10.1,-42.9,2.8,-23.9,-26.3,-34.0,-21.2,-23.9,-26.3,2.3,2815,1563,5,True,False,False,238483,80874,3.0,3.9,1.4,2.95,0,False,False,False,False,-,91.8,-1.6,-1.5,-2.1,0.4,True,0,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,96.8,90.8
007120,미래아이앤지,,1470,19.1,19.0,18.6,-50.8,88.5,-5.1,-29.8,20.2,-16.1,-22.8,22.3,0.45,2990,780,5,False,True,False,105507,175509,1.1,1.5,3.1,0.6,3,False,True,False,False,5일선회복,80.2,1.0,-0.0,4.5,-0.0,True,8,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,96.2,90.2
023810,인팩,,6570,18.7,16.9,13.8,-51.5,17.3,-18.2,-20.7,-19.7,-18.3,-18.4,-13.7,0.47,13560,5600,0,False,False,False,106446,124944,3.0,7.0,10.5,0.85,3,False,True,False,False,5일선회복,78.1,4.4,0.1,-3.6,0.0,True,15,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,96.1,90.1
101140,인바이오젠,,6640,9.4,11.0,22.3,-55.7,4.7,-0.7,-27.7,-38.6,-12.6,-22.2,-38.5,0.26,14990,6340,5,False,True,False,6118,11987,0.2,0.4,1.0,0.51,3,False,True,False,False,5일선회복,79.7,0.4,-0.0,-1.6,-0.0,True,8,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,95.7,89.7
033250,체시스,,4090,16.1,17.2,20.4,-51.4,6.0,-2.7,-18.1,-20.5,-10.4,-13.8,-20.9,0.8,8410,3860,10,True,True,False,52493,33110,1.1,2.1,1.4,1.59,3,False,True,False,False,5일선회복,74.1,1.3,-0.0,0.3,-1.0,True,8,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,95.1,89.1
465770,STX그린로지스,,3520,33.3,17.8,24.2,-71.6,inf,-2.5,-41.2,-44.7,-13.9,-35.9,-46.1,0.15,12400,0,10,False,True,True,73397,356626,1.5,2.6,15.4,0.21,3,False,False,True,False,+3%반등,73.4,1.0,-0.0,9.0,-0.0,True,8,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,94.4,88.4
019680,대교,,1220,16.5,26.5,23.0,-52.5,9.3,1.8,-23.1,-27.9,-11.5,-18.8,-34.1,0.47,2570,1116,10,False,True,True,99551,129322,0.8,1.2,1.8,0.77,3,False,True,False,False,5일선회복,73.2,1.0,-0.1,0.6,-0.8,True,8,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,94.2,88.2
029530,신도리코,,43300,25.1,15.3,14.3,-40.8,4.8,-5.9,-15.9,-25.5,-9.4,-14.6,-10.7,1.94,73200,41300,5,True,False,False,21738,14803,12.6,9.5,7.0,1.47,4,False,False,False,True,거래량동반양봉,76.9,-11.7,8.0,-14.5,12.0,True,8,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,93.9,87.9
000230,일동홀딩스,,8460,21.2,29.3,32.6,-50.7,43.6,3.5,-15.8,-28.8,-6.4,-13.3,-21.5,1.15,17170,5890,10,False,True,True,26119,36143,3.6,2.1,3.2,0.72,10,False,True,True,True,5일선회복/+3%반등/거래량동반양봉,65.8,1.0,-0.0,3.1,0.6,True,8,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,93.8,87.8
011300,우성머티리얼스,,2505,29.4,21.6,23.0,-57.4,8.9,-5.8,-29.2,-28.8,-15.0,-20.3,-32.9,0.41,5880,2300,5,False,True,False,48692,80444,0.9,1.2,2.3,0.61,3,False,True,False,False,5일선회복,77.5,0.2,0.0,-3.0,-0.6,True,8,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,93.5,87.5
004910,조광페인트,,4145,18.3,17.5,28.7,-38.1,4.4,0.2,-17.1,-24.5,-6.9,-12.0,-19.4,0.23,6700,3970,10,False,True,True,27333,55897,0.5,1.1,2.5,0.49,3,False,True,False,False,5일선회복,65.4,0.2,0.1,-3.0,-0.2,True,15,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,93.4,87.4
004980,성신양회,,9540,18.6,15.2,20.1,-37.7,15.4,-3.2,-19.3,-9.2,-10.2,-7.2,-5.1,0.48,15310,8270,5,False,True,False,182879,307461,12.8,17.2,33.6,0.59,3,False,True,False,False,5일선회복,70.4,2.1,0.3,33.3,-0.4,True,15,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,93.4,87.4
006200,한국전자홀딩스,,3215,20.1,31.6,4.8,-42.5,12.8,-19.7,-19.5,-1.8,-17.0,-20.3,-11.6,2.89,5590,2850,5,True,False,False,189044,225468,9.4,5.7,9.3,0.84,4,False,False,False,True,거래량동반양봉,84.3,-1.8,-0.8,-0.9,0.3,True,0,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,93.3,87.3
012170,아센디오,,1075,22.3,17.3,19.4,-78.3,5.9,1.9,-25.6,-33.2,-11.8,-16.2,-41.0,1.27,4955,1015,5,False,True,False,49781,43583,0.6,0.5,0.5,1.14,0,False,False,False,False,-,79.6,0.1,-0.0,-0.2,-0.0,True,8,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,92.6,86.6
058730,다스코,,3040,17.3,20.9,19.0,-40.2,26.4,-3.5,-21.1,-20.4,-11.6,-15.3,-6.2,0.41,5080,2405,10,False,True,True,98981,174649,2.2,3.0,6.2,0.57,3,False,True,False,False,5일선회복,71.3,1.3,-0.0,-1.9,0.0,True,8,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,92.3,86.3
016880,웅진,,2290,22.6,14.5,13.8,-56.0,53.2,-9.3,-21.7,-2.3,-13.2,-14.2,-26.3,0.67,5200,1495,5,False,True,False,457689,789995,11.7,10.7,21.8,0.58,0,False,False,False,False,-,79.2,-11.2,5.5,-13.8,7.5,True,8,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,92.2,86.2
014790,HL D&I,,2970,31.4,35.3,30.3,-27.9,32.3,0.8,-17.3,-12.3,-7.9,-10.6,4.8,2.89,4120,2245,5,False,True,False,189016,145595,12.7,5.4,4.7,1.3,7,False,True,False,True,5일선회복/거래량동반양봉,65.0,1.4,2.7,-0.9,1.6,True,15,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,92.0,86.0
011390,부산산업,,60200,25.1,19.9,20.2,-51.7,8.1,-2.9,-22.6,-29.0,-13.1,-17.1,-24.6,0.58,124700,55700,5,False,True,False,7285,7757,2.8,4.2,5.3,0.94,3,False,True,False,False,5일선회복,75.7,3.1,-0.0,0.3,-0.1,True,8,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,91.7,85.7
007110,일신석재,,1338,29.5,21.5,19.9,-55.5,9.6,-4.0,-22.4,-26.6,-12.6,-14.4,-25.0,0.5,3010,1221,5,False,True,False,626577,691009,4.7,8.1,10.5,0.91,3,False,True,False,False,5일선회복,75.4,0.9,-0.0,-15.2,-0.1,True,8,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,91.4,85.4
000390,SP삼화,,7750,17.3,22.2,24.7,-45.8,39.1,-0.6,-18.8,-21.6,-9.8,-15.5,6.2,0.35,14300,5570,10,False,True,True,190610,444454,12.3,14.6,40.1,0.43,3,False,True,False,False,5일선회복,69.8,6.7,-0.0,21.8,-1.8,True,8,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,90.8,84.8
004060,SG세계물산,,3245,16.2,2.0,19.3,-64.1,10.4,-11.2,-33.6,-28.7,-20.1,-30.5,-15.6,0.57,9030,2940,0,False,False,False,228854,412865,8.0,7.6,15.6,0.55,0,False,False,False,False,-,82.3,8.1,-0.3,-6.6,-3.4,True,8,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,90.3,84.3
014160,대영포장,,1008,9.2,6.2,17.8,-51.4,7.7,-1.9,-18.1,-7.4,-9.2,-12.5,-9.2,0.44,2075,936,5,False,True,False,853781,1500059,6.4,8.7,17.1,0.57,0,False,False,False,False,-,76.9,5.7,-0.0,15.2,-0.4,True,8,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,89.9,83.9
036580,팜스코,,2825,31.1,13.2,13.1,-41.9,30.8,-8.7,-21.5,-31.3,-13.1,-14.5,-2.8,0.65,4865,2160,0,False,False,False,141061,131083,2.5,4.0,4.3,1.08,0,False,False,False,False,-,74.8,0.9,0.1,-1.6,-1.4,True,15,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,89.8,83.8
100090,SK오션플랜트,,18860,21.0,20.0,21.2,-40.3,25.7,-2.3,-16.7,0.5,-11.8,-18.9,-11.5,0.5,31600,15000,10,False,True,True,451897,799755,73.5,83.2,176.1,0.57,3,False,True,False,False,5일선회복,68.5,72.8,-60.3,18.7,-126.4,True,8,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,89.5,83.5
003570,SNT다이내믹스,,47700,22.9,21.1,22.1,-37.6,49.5,1.3,-11.2,-15.3,-9.6,-8.5,-11.8,1.05,76400,31900,10,False,True,True,95574,123811,60.6,45.4,66.8,0.77,7,False,True,False,True,5일선회복/거래량동반양봉,64.3,47.6,-49.4,222.7,-194.0,True,8,강세,-6,0,-3,-3,67.7,22.8,1520.53,2.53,2.74,-120778.0,-120778.0,-120778.0,10,10,1.0,89.3,83.3
