ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level
008250,이건산업,,2880,20.1,5.9,-4.1,-51.3,1.9,-17.7,-29.4,-32.4,-18.5,-24.2,-34.9,2.72,5910,2825,5,True,False,False,52231,36176,2.8,1.6,1.3,1.44,0,False,False,False,False,-,98.3,-0.6,0.2,-2.0,-0.0,True,8,강세,-6,0,-3,-3,82.8,32.3,1508.48,1.23,2.34,-76939.0,-76939.0,-76939.0,10,10,1.0,111.3,105.3,008250,00145446,0,0,0,0,,,,,,,,,,,안전
118000,메타케어,,1362,2.1,6.6,-0.3,-67.0,3.9,-23.3,-34.5,-60.2,-27.2,-35.6,-52.2,2.57,4130,1311,5,True,False,False,97802,43332,1.6,1.5,0.7,2.26,0,False,False,False,False,-,97.8,0.8,-0.0,0.3,-0.6,True,8,강세,-6,0,-3,-3,82.8,32.3,1508.48,1.23,2.34,-76939.0,-76939.0,-76939.0,10,10,1.0,110.8,104.8,118000,00791209,0,8,1,0,,[20260310] [기재정정]주요사항보고서(감자결정) (20260310002666) || [20260306] 주요사항보고서(감자결정) (20260306000577) || [20250925] 유상증자또는주식관련사채등의발행결과(자율공시)               (20250925800509),[20260306] 매매거래정지및정지해제(중요내용공시)               (20260306800954),,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260310002666 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260306000577 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250925800509,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260306800954,,,20260310002666 || 20260306000577 || 20250925800509,주의
000890,보해양조,,1355,7.0,0.7,8.4,-51.9,0.4,-15.6,-35.8,-45.1,-27.5,-33.4,-37.2,2.05,2815,1350,10,True,True,False,230186,111594,3.2,3.3,1.7,2.06,0,False,False,False,False,-,91.9,-0.9,0.2,-2.5,-1.3,True,8,강세,-6,0,-3,-3,82.8,32.3,1508.48,1.23,2.34,-76939.0,-76939.0,-76939.0,10,10,1.0,109.9,103.9,000890,00123541,0,1,0,0,,[20260305] 주식병합결정               (20260305801205),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260305801205,,,,20260305801205,주의
001620,케이비아이동국실업,,2400,20.2,10.0,8.6,-50.2,6.9,-13.7,-25.2,-38.5,-17.8,-22.4,-12.1,4.08,4820,2245,5,True,False,False,101292,55002,5.7,2.5,1.4,1.84,0,False,False,False,False,-,94.2,-0.1,0.2,-0.6,0.8,True,8,강세,-6,0,-3,-3,82.8,32.3,1508.48,1.23,2.34,-76939.0,-76939.0,-76939.0,10,10,1.0,107.2,101.2,001620,00114765,0,1,0,0,,[20260310] 주식병합결정               (20260310800693),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260310800693,,,,20260310800693,주의
010040,한국내화,,1510,12.1,10.8,-9.1,-39.4,2.9,-15.8,-24.5,-28.1,-16.0,-20.3,-27.1,4.14,2490,1467,5,True,False,False,104343,59317,3.8,1.7,1.0,1.76,0,False,False,False,False,-,92.8,0.3,-0.1,-0.2,-0.4,True,8,강세,-6,0,-3,-3,82.8,32.3,1508.48,1.23,2.34,-76939.0,-76939.0,-76939.0,10,10,1.0,105.8,99.8,010040,00160205,0,0,0,0,,,,,,,,,,,안전
001380,SG글로벌,,1490,30.1,6.5,3.2,-62.6,2.1,-19.7,-32.3,-54.2,-20.9,-32.4,-51.3,1.41,3989,1459,0,False,False,False,133709,183009,4.0,2.2,3.2,0.73,0,False,False,False,False,-,90.6,1.3,0.4,-1.0,0.1,True,15,강세,-6,0,-3,-3,82.8,32.3,1508.48,1.23,2.34,-76939.0,-76939.0,-76939.0,10,10,1.0,105.6,99.6,001380,00152039,0,1,0,0,,[20260310] 주식병합결정               (20260310800561),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260310800561,,,,20260310800561,주의
004310,현대약품,,6470,26.4,11.0,-0.7,-59.5,97.0,-15.5,-26.4,-49.5,-14.9,-22.1,-7.6,1.02,15960,3285,0,False,False,False,377867,437620,28.9,26.1,34.0,0.86,0,False,False,False,False,-,88.0,10.2,0.6,7.4,1.2,True,15,강세,-6,0,-3,-3,82.8,32.3,1508.48,1.23,2.34,-76939.0,-76939.0,-76939.0,10,10,1.0,103.0,97.0,004310,00164706,0,0,0,0,,,,,,,,,,,안전
001230,동국홀딩스,,1740,0.0,6.7,-39.7,-34.8,13.7,-31.6,-31.6,-17.7,-29.8,-28.3,-8.5,9.67,2667,1531,0,False,False,False,2038242,485295,85.7,38.7,9.2,4.2,0,False,False,False,False,-,93.9,-33.4,2.8,-33.4,2.8,True,8,강세,-6,0,-3,-3,82.8,32.3,1508.48,1.23,2.34,-76939.0,-76939.0,-76939.0,10,10,1.0,101.9,95.9,001230,00114792,0,2,1,0,,[20260211] 주요사항보고서(감자결정) (20260211001031) || [20260211] 주요사항보고서(감자결정) (20260211001000),[20260211] 매매거래정지및정지해제(중요내용공시)               (20260211801477),,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260211001031 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260211001000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260211801477,,,20260211001031 || 20260211001000,주의
009810,플레이그램,,1926,19.6,21.2,0.9,-55.4,6.9,-8.3,-18.4,-11.9,-13.8,-12.7,-28.7,3.93,4317,1801,10,True,True,False,47869,22655,1.8,1.0,0.5,2.11,0,False,False,False,False,-,91.0,-0.2,0.0,-0.7,-0.9,True,0,강세,-6,0,-3,-3,82.8,32.3,1508.48,1.23,2.34,-76939.0,-76939.0,-76939.0,10,10,1.0,101.0,95.0,009810,00103130,0,3,0,0,,[20260311] 주식병합결정               (20260311801931) || [20251126] 주식병합결정               (20251126800734) || [20250715] [첨부정정]주요사항보고서(전환사채권발행결정) (20250715000028),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260311801931 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251126800734 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250715000028,,,,20260311801931 || 20251126800734 || 20250715000028,주의
004410,서울식품,,1104,12.6,0.6,4.1,-61.0,0.3,-15.3,-30.1,-53.0,-24.0,-32.2,-31.2,1.5,2830,1101,10,True,True,False,4092996,1129889,19.6,48.5,13.7,3.62,0,False,False,False,False,-,90.9,-1.1,0.0,-4.0,-1.7,True,0,강세,-6,0,-3,-3,82.8,32.3,1508.48,1.23,2.34,-76939.0,-76939.0,-76939.0,10,10,1.0,100.9,94.9,004410,00130879,0,5,0,0,,[20260320] [기재정정]주식병합결정               (20260320800114) || [20260312] 주식병합결정               (20260312800073) || [20260130] 유상증자또는주식관련사채등의발행결과(자율공시)               (20260130801408),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260320800114 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260312800073 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260130801408,,,,20260320800114 || 20260312800073 || 20260130801408,주의
