ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level
203400,에이비온,,1340,28.4,20.5,-7.6,-78.4,25.7,-28.2,-44.2,-53.6,-31.0,-41.2,-52.0,5.27,6215,1066,5,True,False,False,3758295,1630577,119.1,50.6,27.2,2.3,4,False,False,False,True,거래량동반양봉,97.4,45.3,0.3,42.8,-0.1,True,15,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,121.4,112.4,203400,00977377,1,13,0,0,[20250829] 주권매매거래정지              (무상증자) (20250829900783),[20251127] 유상증자또는주식관련사채등의청약결과(자율공시)               (20251127900371) || [20251124] 유상증자또는주식관련사채등의청약결과(자율공시)               (20251124900145) || [20251118] 유상증자최종발행가액확정               (20251118900081),,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250829900783,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251127900371 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251124900145 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251118900081,,,20250829900783,20251127900371 || 20251124900145 || 20251118900081,위험
298060,풍전약품,,2710,20.1,14.1,28.0,-67.6,12.9,8.0,-41.5,-37.0,-21.6,-32.0,-43.3,2.91,8375,2400,15,True,True,True,79895,45433,3.8,2.2,1.3,1.76,10,False,True,True,True,5일선회복/+3%반등/거래량동반양봉,87.3,7.4,-5.6,5.0,-7.7,True,8,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,120.3,111.3,298060,01110474,1,14,1,0,"[20260420] 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) (20260420900508)",[20260323] [기재정정]주식병합결정               (20260323900532) || [20260306] 주식병합결정               (20260306901158) || [20251017] [기재정정]주요사항보고서(유상증자결정) (20251017000148),[20260518] 주권매매거래정지해제              (액면병합 주권 변경상장) (20260518900710),,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260420900508,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260323900532 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260306901158 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251017000148,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260518900710,,20260420900508,20260323900532 || 20260306901158 || 20251017000148,위험
025870,신라에스지,,2845,14.6,19.4,7.1,-56.2,10.7,-12.7,-33.0,-38.3,-20.5,-30.7,-43.6,2.68,6490,2570,10,True,True,False,23885,14088,1.1,0.7,0.5,1.7,4,False,False,False,True,거래량동반양봉,93.2,0.2,-0.0,0.1,0.0,True,8,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,115.2,106.2,025870,00136004,0,0,0,0,,,,,,,,,,,안전
394800,쓰리빌리언,,7300,24.1,18.3,7.0,-63.7,32.2,-13.1,-38.0,-48.6,-22.5,-34.9,-37.2,2.48,20100,5520,10,False,True,True,305546,236087,42.0,23.4,22.2,1.29,4,False,False,False,True,거래량동반양봉,92.5,22.1,-5.1,33.1,-14.9,True,8,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,114.5,105.5,394800,01506617,0,2,0,0,,[20260423] 주요사항보고서(전환사채권발행결정) (20260423000749) || [20260423] 주요사항보고서(유상증자결정) (20260423000746),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260423000749 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260423000746,,,,20260423000749 || 20260423000746,주의
0011A0,액스비스,,13950,28.4,20.5,5.9,-72.4,21.2,-20.8,-46.0,,-29.0,-38.6,,3.97,50600,11510,5,False,False,True,272737,239996,115.2,39.7,49.1,1.14,4,False,False,False,True,거래량동반양봉,95.0,41.3,-45.8,37.1,-50.5,True,8,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,112.0,103.0,0011A0,01554508,0,0,0,0,,,,,,,,,,,안전
159580,제로투세븐,,2525,17.1,11.0,11.2,-54.0,5.2,-10.9,-32.6,-32.0,-19.9,-28.6,-36.3,1.81,5490,2400,10,False,True,True,83386,62329,3.0,2.1,1.9,1.34,4,False,False,False,True,거래량동반양봉,89.3,2.4,-0.0,3.1,0.0,True,8,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,111.3,102.3,159580,00563837,0,0,0,0,,,,,,,,,,,안전
0010V0,제이피아이헬스케어,,8110,17.7,5.6,11.5,-73.0,1.6,-7.1,-31.0,-34.1,-15.2,-27.2,,1.59,30000,7980,10,False,True,True,17696,20808,2.7,1.5,2.0,0.85,4,False,False,False,True,거래량동반양봉,88.4,1.2,-0.1,1.0,-0.1,True,8,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,110.4,101.4,0010V0,00185301,0,0,0,0,,,,,,,,,,,안전
450520,인스웨이브,,2130,27.6,8.8,6.6,-59.5,4.7,-10.9,-34.1,-24.1,-18.8,-27.4,-37.6,0.33,5260,2035,15,True,True,True,189283,135077,0.9,4.5,3.6,1.4,0,False,False,False,False,-,87.4,0.5,-0.0,1.4,-0.0,True,8,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,110.4,101.4,450520,01222113,0,0,0,0,,,,,,,,,,,안전
067000,조이시티,,1173,25.5,7.8,8.9,-64.8,4.5,-10.3,-43.2,-52.4,-24.3,-43.8,-44.6,1.38,3335,1123,10,False,True,True,567108,508143,8.3,6.9,7.8,1.12,4,False,False,False,True,거래량동반양봉,88.3,6.1,0.0,13.9,-22.9,True,8,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,110.3,101.3,067000,00397252,0,2,0,0,,[20250717] 최대주주변경을수반하는주식담보제공계약해제ㆍ취소등               (20250717900192) || [20250625] [기재정정]최대주주변경을수반하는주식담보제공계약체결               (20250625900248),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250717900192 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250625900248,,,,20250717900192 || 20250625900248,주의
038460,바이오스마트,,2725,26.3,8.4,6.9,-60.7,4.0,-10.5,-33.3,-43.0,-18.3,-29.9,-25.9,0.96,6930,2620,15,True,True,True,549975,397882,10.5,15.4,13.2,1.38,0,False,False,False,False,-,87.2,3.6,0.0,18.3,0.0,True,8,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,110.2,101.2,038460,00240857,0,0,0,0,,,,,,,,,,,안전
