ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score
203400,에이비온,,1340,28.4,20.5,-7.6,-78.4,25.7,-28.2,-44.2,-53.6,-31.0,-41.2,-52.0,5.27,6215,1066,5,True,False,False,3758295,1630577,119.1,50.6,27.2,2.3,4,False,False,False,True,거래량동반양봉,97.4,45.3,0.3,42.8,-0.1,True,15,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,121.4,112.4
298060,풍전약품,,2710,20.1,14.1,28.0,-67.6,12.9,8.0,-41.5,-37.0,-21.6,-32.0,-43.3,2.91,8375,2400,15,True,True,True,79895,45433,3.8,2.2,1.3,1.76,10,False,True,True,True,5일선회복/+3%반등/거래량동반양봉,87.3,7.4,-5.6,5.0,-7.7,True,8,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,120.3,111.3
025870,신라에스지,,2845,14.6,19.4,7.1,-56.2,10.7,-12.7,-33.0,-38.3,-20.5,-30.7,-43.6,2.68,6490,2570,10,True,True,False,23885,14088,1.1,0.7,0.5,1.7,4,False,False,False,True,거래량동반양봉,93.2,0.2,-0.0,0.1,0.0,True,8,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,115.2,106.2
394800,쓰리빌리언,,7300,24.1,18.3,7.0,-63.7,32.2,-13.1,-38.0,-48.6,-22.5,-34.9,-37.2,2.48,20100,5520,10,False,True,True,305546,236087,42.0,23.4,22.2,1.29,4,False,False,False,True,거래량동반양봉,92.5,22.1,-5.1,33.1,-14.9,True,8,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,114.5,105.5
0011A0,액스비스,,13950,28.4,20.5,5.9,-72.4,21.2,-20.8,-46.0,,-29.0,-38.6,,3.97,50600,11510,5,False,False,True,272737,239996,115.2,39.7,49.1,1.14,4,False,False,False,True,거래량동반양봉,95.0,41.3,-45.8,37.1,-50.5,True,8,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,112.0,103.0
159580,제로투세븐,,2525,17.1,11.0,11.2,-54.0,5.2,-10.9,-32.6,-32.0,-19.9,-28.6,-36.3,1.81,5490,2400,10,False,True,True,83386,62329,3.0,2.1,1.9,1.34,4,False,False,False,True,거래량동반양봉,89.3,2.4,-0.0,3.1,0.0,True,8,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,111.3,102.3
0010V0,제이피아이헬스케어,,8110,17.7,5.6,11.5,-73.0,1.6,-7.1,-31.0,-34.1,-15.2,-27.2,,1.59,30000,7980,10,False,True,True,17696,20808,2.7,1.5,2.0,0.85,4,False,False,False,True,거래량동반양봉,88.4,1.2,-0.1,1.0,-0.1,True,8,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,110.4,101.4
450520,인스웨이브,,2130,27.6,8.8,6.6,-59.5,4.7,-10.9,-34.1,-24.1,-18.8,-27.4,-37.6,0.33,5260,2035,15,True,True,True,189283,135077,0.9,4.5,3.6,1.4,0,False,False,False,False,-,87.4,0.5,-0.0,1.4,-0.0,True,8,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,110.4,101.4
067000,조이시티,,1173,25.5,7.8,8.9,-64.8,4.5,-10.3,-43.2,-52.4,-24.3,-43.8,-44.6,1.38,3335,1123,10,False,True,True,567108,508143,8.3,6.9,7.8,1.12,4,False,False,False,True,거래량동반양봉,88.3,6.1,0.0,13.9,-22.9,True,8,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,110.3,101.3
038460,바이오스마트,,2725,26.3,8.4,6.9,-60.7,4.0,-10.5,-33.3,-43.0,-18.3,-29.9,-25.9,0.96,6930,2620,15,True,True,True,549975,397882,10.5,15.4,13.2,1.38,0,False,False,False,False,-,87.2,3.6,0.0,18.3,0.0,True,8,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,110.2,101.2
191410,육일씨엔에쓰,,1245,17.8,5.3,7.2,-75.6,3.8,-18.5,-49.6,-57.2,-30.4,-45.0,-44.2,1.0,5100,1200,15,True,True,True,363246,222125,2.8,5.0,3.9,1.64,0,False,False,False,False,-,87.1,2.1,0.0,7.9,0.1,True,8,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,110.1,101.1
338220,뷰노,,7780,20.3,6.6,12.9,-72.6,3.0,-9.0,-41.0,-54.6,-21.5,-45.2,-61.0,0.39,28350,7550,10,False,True,True,58761,105994,3.2,4.8,11.1,0.55,0,False,False,False,False,-,84.8,4.4,0.4,18.2,-1.0,True,15,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,109.8,100.8
101730,위메이드맥스,,3405,18.0,8.5,3.3,-67.4,3.7,-13.9,-35.4,-39.1,-20.3,-30.9,-44.6,1.16,10450,3285,5,False,False,True,104961,102056,4.1,3.8,4.4,1.03,0,False,False,False,False,-,89.5,1.7,2.0,-2.2,-0.4,True,15,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,109.5,100.5
459510,나우로보틱스,,18990,21.6,15.4,10.3,-50.4,47.8,-11.9,-38.2,-18.3,-22.5,-19.2,-18.4,0.19,38250,12850,10,False,True,True,68869,285071,7.2,14.1,80.2,0.24,0,False,False,False,False,-,84.5,1.2,6.2,22.0,0.5,True,15,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,109.5,100.5
287840,인투셀,,24200,28.9,19.9,11.2,-67.7,13.1,-8.9,-30.2,-43.6,-17.5,-32.3,-46.3,1.22,74900,21400,10,False,True,True,77499,82614,24.6,19.3,24.3,0.94,0,False,False,False,False,-,84.1,2.8,3.0,56.1,26.2,True,15,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,109.1,100.1
376270,HEM파마,,43000,19.9,7.1,15.1,-55.9,138.9,-10.3,-30.1,-42.4,-23.1,-29.7,-13.4,0.35,97500,18000,10,False,True,True,28680,36922,5.2,12.9,22.0,0.78,0,False,False,False,False,-,84.0,1.6,5.5,-14.9,-26.0,True,15,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,109.0,100.0
465480,인스피언,,4225,15.6,8.2,1.4,-46.2,4.7,-13.8,-28.1,-18.3,-23.0,-23.7,-24.6,0.16,7860,4035,10,False,True,True,44261,432004,3.0,2.0,25.6,0.1,4,False,False,False,True,거래량동반양봉,87.0,-0.0,0.7,-2.0,11.9,True,8,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,109.0,100.0
473980,노머스,,12480,27.0,11.2,9.8,-67.2,4.4,-5.6,-26.3,-29.3,-16.1,-25.3,-47.0,0.81,38000,11950,10,False,True,True,54381,64114,6.5,7.2,9.6,0.85,0,False,False,False,False,-,83.9,7.1,3.4,11.2,31.6,True,15,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,108.9,99.9
273640,와이엠텍,,6730,18.3,5.9,16.3,-51.9,6.8,-10.7,-48.5,-6.5,-26.0,-26.0,-21.3,0.57,13990,6300,10,False,True,True,63806,126325,4.7,4.4,12.6,0.51,0,False,False,False,False,-,83.5,1.3,0.2,17.0,0.3,True,15,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,108.5,99.5
060560,HC홈센타,,1915,1.4,8.6,11.4,-56.9,6.4,-13.7,-45.4,-41.9,-26.6,-44.6,-45.7,0.54,4440,1800,15,True,True,True,116120,76998,0.8,2.3,1.9,1.51,0,False,False,False,False,-,85.4,0.7,-0.0,2.7,0.0,True,8,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,108.4,99.4
338840,와이바이오로직스,,13640,7.5,13.2,2.6,-64.1,55.9,-19.0,-35.7,-43.0,-23.5,-39.6,-36.8,0.92,38000,8750,5,False,False,True,144365,152953,19.3,20.9,27.4,0.94,0,False,False,False,False,-,88.2,11.1,19.1,24.1,51.8,True,15,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,108.2,99.2
456070,이엔셀,,8790,29.3,16.4,12.1,-58.0,9.9,-12.0,-38.8,-45.7,-20.6,-35.3,-36.7,1.13,20950,8000,5,False,True,False,92665,114556,11.5,8.3,13.0,0.81,4,False,False,False,True,거래량동반양봉,84.2,8.5,0.2,12.9,2.2,True,15,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,108.2,99.2
460930,현대힘스,,13370,26.1,5.9,4.5,-60.0,2.4,-11.0,-32.0,-22.5,-18.7,-26.2,-33.8,0.71,33450,13060,5,False,True,False,156242,215946,20.4,22.0,36.4,0.72,0,False,False,False,False,-,88.2,7.7,2.1,16.6,-9.6,True,15,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,108.2,99.2
112040,위메이드,,17020,26.5,2.6,-2.5,-60.9,0.7,-11.7,-25.7,-27.3,-14.0,-19.7,-33.5,1.03,43500,16910,5,False,False,True,145246,159253,28.5,26.6,31.7,0.91,0,False,False,False,False,-,88.0,5.4,8.7,5.5,4.8,True,15,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,108.0,99.0
082270,젬백스,,13330,20.4,27.6,18.5,-81.7,21.1,-8.4,-37.1,-69.4,-18.9,-42.6,-63.2,1.57,72700,11010,5,False,True,False,308408,311935,66.3,40.7,52.4,0.99,7,False,True,False,True,5일선회복/거래량동반양봉,81.0,8.5,10.4,98.4,-6.8,True,15,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,108.0,99.0
003310,대주산업,,1815,7.9,1.1,-0.0,-70.2,25.2,-24.5,-43.6,-53.0,-30.9,-43.3,-33.3,0.91,6090,1450,10,True,False,True,1360273,916772,15.3,28.1,23.6,1.48,0,False,False,False,False,-,90.0,20.7,0.0,75.7,0.0,True,8,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,108.0,99.0
095500,미래나노텍,,7030,29.5,17.4,10.0,-50.4,8.0,-11.0,-35.9,-29.7,-18.0,-25.8,-33.5,1.32,14160,6510,10,False,True,True,146384,146967,13.8,10.5,12.7,1.0,4,False,False,False,True,거래량동반양봉,85.8,15.3,-0.2,23.5,-6.4,True,8,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,107.8,98.8
224060,더코디,,3640,12.3,12.7,9.1,-51.3,51.7,-13.0,-38.3,18.4,-26.0,-32.6,-5.5,0.74,7470,2400,10,False,True,True,19920,40428,1.1,0.7,2.1,0.49,4,False,False,False,True,거래량동반양봉,85.7,0.4,-0.0,-2.0,-0.0,True,8,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,107.7,98.7
450950,아스테라시스,,7230,16.7,10.2,6.0,-58.6,4.3,-12.5,-32.7,-40.7,-20.4,-30.1,-40.8,0.64,17480,6930,5,False,True,False,60034,63056,3.0,4.6,5.8,0.95,0,False,False,False,False,-,87.5,5.0,0.2,8.5,2.6,True,15,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,107.5,98.5
086900,메디톡스,,79100,21.5,10.6,1.2,-56.0,3.8,-16.6,-23.3,-35.6,-17.3,-21.3,-32.3,1.89,179800,76200,5,True,False,False,93199,61857,95.2,76.9,58.2,1.51,4,False,False,False,True,거래량동반양봉,90.5,-63.9,15.6,-39.7,-7.0,True,8,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,107.5,98.5
131370,알서포트,,1644,14.0,7.3,6.4,-53.2,2.9,-10.7,-31.5,-22.6,-18.7,-31.0,-35.4,0.84,3510,1597,5,False,True,False,202663,223783,3.1,3.5,4.6,0.91,0,False,False,False,False,-,87.4,2.2,0.1,2.2,1.7,True,15,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,107.4,98.4
086890,이수앱지스,,3160,24.5,14.6,16.5,-50.2,4.8,-4.2,-29.9,-37.5,-14.2,-26.5,-38.3,0.44,6350,3015,10,False,True,True,152026,285389,3.9,4.8,10.8,0.53,0,False,False,False,False,-,82.2,1.2,0.2,4.3,0.9,True,15,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,107.2,98.2
065350,신성델타테크,,39100,32.2,12.3,6.7,-56.6,4.7,-13.1,-28.9,-36.6,-15.1,-25.9,-33.6,1.07,90000,37350,5,False,False,True,154723,185226,77.8,63.3,86.8,0.84,4,False,False,False,True,거래량동반양봉,83.2,15.9,18.9,29.0,-11.4,True,15,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,107.2,98.2
458870,씨어스,,28250,30.5,12.9,16.0,-56.0,386.3,-10.6,-34.5,-31.1,-17.5,-33.0,-24.3,0.59,64235,5809,10,False,True,True,277319,430700,69.8,80.0,151.3,0.64,0,False,False,False,False,-,82.1,10.5,25.3,275.6,-50.3,True,15,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,107.1,98.1
382150,온코크로스,,4650,28.2,9.8,4.7,-69.9,6.9,-15.3,-40.9,-33.9,-25.7,-36.1,-47.5,1.33,15470,4350,5,False,True,False,91941,91083,5.6,4.5,5.7,1.01,4,False,False,False,True,거래량동반양봉,89.8,5.2,0.0,8.9,0.0,True,8,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,106.8,97.8
002230,피에스텍,,5450,15.9,9.2,8.0,-67.9,46.7,-19.0,-45.9,-50.0,-26.8,-38.2,-29.9,0.43,16990,3715,5,False,False,True,297637,280118,6.7,17.5,21.4,1.06,0,False,False,False,False,-,86.8,5.9,0.1,40.5,-0.1,True,15,약세,-9,-7,0,-2,-2.3,-19.3,1524.59,,3.4,-3051.0,-3051.0,-3051.0,10,10,1.0,106.8,97.8
