ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level
236810,엔비티,,1440,12.3,6.4,5.4,-70.4,2.5,-7.3,-28.7,-21.8,-18.5,-21.8,-40.6,3.2,4860,1405,5,False,True,False,78772,59908,2.8,1.2,1.0,1.31,0,False,False,False,False,-,97.2,0.4,0.0,0.9,0.0,True,8,강세,-1,0,-1,0,19.6,-0.7,1504.56,,2.14,344.0,344.0,344.0,10,10,1.0,110.2,109.2,236810,01051065,0,10,0,0,,[20251208] 최대주주변경을수반하는주식담보제공계약해제ㆍ취소등               (20251208900296) || [20251208] [기재정정]최대주주변경을수반하는주식담보제공계약체결               (20251208900213) || [20251205] [기재정정]최대주주변경을수반하는주식담보제공계약체결               (20251205900603),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251208900296 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251208900213 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251205900603,,,,20251208900296 || 20251208900213 || 20251205900603,주의
291810,핀텔,,1354,23.3,17.4,8.9,-73.9,9.2,-14.1,-35.5,-40.9,-20.5,-28.9,-43.5,1.75,5190,1240,5,True,False,False,318915,128637,3.1,4.3,2.0,2.48,0,False,False,False,False,-,88.3,1.7,0.7,3.0,0.7,True,15,강세,-1,0,-1,0,19.6,-0.7,1504.56,,2.14,344.0,344.0,344.0,10,10,1.0,108.3,107.3,291810,01524507,0,13,0,0,,[20260417] 기타주요경영사항              (제3자배정 유상증자 및 제3회차 전환사채권 발행 결정 철회) (20260417900687) || [20260417] [기재정정]주요사항보고서(유상증자결정) (20260417000592) || [20260417] [기재정정]주요사항보고서(전환사채권발행결정) (20260417000537),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260417900687 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260417000592 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260417000537,,,,20260417900687 || 20260417000592 || 20260417000537,주의
006920,모헨즈,,3755,10.3,9.2,17.2,-50.8,40.4,-4.6,-28.3,12.1,-14.6,-23.5,1.2,0.48,7630,2675,10,False,True,True,93670,184104,3.3,3.6,8.5,0.51,0,False,False,False,False,-,82.3,2.1,0.5,6.5,1.2,True,15,강세,-1,0,-1,0,19.6,-0.7,1504.56,,2.14,344.0,344.0,344.0,10,10,1.0,107.3,106.3,006920,00163318,0,0,0,0,,,,,,,,,,,안전
419530,SAMG엔터,,27800,28.5,22.2,21.6,-72.0,16.8,-3.0,-26.3,-25.6,-21.4,-20.3,-38.5,1.51,99400,23800,5,False,True,False,200774,212645,92.6,52.7,76.7,0.94,7,False,True,False,True,5일선회복/거래량동반양봉,79.0,22.2,7.0,-90.8,57.2,True,15,강세,-1,0,-1,0,19.6,-0.7,1504.56,,2.14,344.0,344.0,344.0,10,10,1.0,106.0,105.0,419530,01082418,0,2,0,0,,[20260303] 기타경영사항(자율공시)              (자기사채(제2회 무기명식 이권부 무보증 사모 전환사채) 소각 결정의 건) (20260303900592) || [20260219] 전환사채(해외전환사채포함)발행후만기전사채취득              (제2회차) (20260219900541),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260303900592 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260219900541,,,,20260303900592 || 20260219900541,주의
300080,플리토,,9050,30.2,30.9,19.8,-55.2,38.1,0.6,-24.2,-32.6,-14.6,-19.5,-33.1,1.14,20200,6553,10,True,True,False,189876,128879,13.6,16.7,13.4,1.47,6,False,True,True,False,5일선회복/+3%반등,74.6,14.2,0.4,1.5,-2.1,True,15,강세,-1,0,-1,0,19.6,-0.7,1504.56,,2.14,344.0,344.0,344.0,10,10,1.0,105.6,104.6,300080,01237434,1,1,0,0,[20250610] 주권매매거래정지              (무상증자) (20250610900058),[20250526] 기타경영사항(자율공시)              (자기사채 (제1회 전환사채) 소각 결정 건) (20250526900406),,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250610900058,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250526900406,,,20250610900058,20250526900406,위험
221800,지구홀딩스,,11380,23.4,6.2,14.1,-65.3,inf,-9.0,-27.1,-40.3,-27.2,-36.0,24.3,0.84,32800,0,10,False,True,True,196425,458130,32.3,23.6,79.9,0.43,4,False,False,False,True,거래량동반양봉,82.9,-7.5,0.8,-26.8,-2.9,True,8,강세,-1,0,-1,0,19.6,-0.7,1504.56,,2.14,344.0,344.0,344.0,10,10,1.0,104.9,103.9,221800,01026616,0,11,0,0,,[20260522] [기재정정]주요사항보고서(유상증자결정) (20260522000488) || [20260508] 증권발행결과(자율공시)              (제3자배정 유상증자) (20260508900356) || [20260430] 주요사항보고서(유상증자결정) (20260430001790),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260522000488 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260508900356 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260430001790,,,,20260522000488 || 20260508900356 || 20260430001790,주의
337930,젝시믹스,,3235,15.9,0.0,1.5,-55.4,0.0,-12.8,-26.1,-41.7,-18.9,-22.5,-33.9,1.86,7250,3235,5,True,False,False,291964,201541,12.3,9.9,7.8,1.45,0,False,False,False,False,-,91.8,2.8,-1.6,6.7,-0.0,True,8,강세,-1,0,-1,0,19.6,-0.7,1504.56,,2.14,344.0,344.0,344.0,10,10,1.0,104.8,103.8,337930,01391103,0,2,0,0,,[20260430] [첨부추가]전환사채(해외전환사채포함)발행후만기전사채취득              (제1회차) (20260430901349) || [20250910] 전환사채(해외전환사채포함)발행후만기전사채취득              (제1회차) (20250910900243),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260430901349 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250910900243,,,,20260430901349 || 20250910900243,주의
123840,뉴온,,4150,15.4,13.1,23.8,-78.7,7.2,-2.1,-30.8,-55.1,-17.7,-27.5,-57.1,1.73,19459,3870,10,False,True,True,11229,10367,0.8,0.5,0.5,1.08,3,False,True,False,False,5일선회복,83.4,0.4,-0.0,-0.2,0.0,True,8,강세,-1,0,-1,0,19.6,-0.7,1504.56,,2.14,344.0,344.0,344.0,10,10,1.0,104.4,103.4,123840,00809429,3,9,1,0,"[20260408] 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) (20260408901217) || [20260313] 주권매매거래정지              (자본감소) (20260313901488) || [20251205] 주권매매거래정지              (중요한 영업정지) (20251205900436)",[20260416] [첨부정정]주요사항보고서(자기전환사채만기전취득결정) (20260416000307) || [20260416] 주요사항보고서(자기전환사채만기전취득결정) (20260416000214) || [20260330] [기재정정]주요사항보고서(감자결정) (20260330000950),[20260504] 주권매매거래정지해제              (감자 주권 변경상장) (20260504900715),,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260408901217 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260313901488 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251205900436,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260416000307 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260416000214 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260330000950,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260504900715,,20260408901217 || 20260313901488 || 20251205900436,20260416000307 || 20260416000214 || 20260330000950,위험
484590,삼양컴텍,,9840,19.3,13.3,20.4,-56.6,5.0,-1.7,-30.2,-22.2,-13.9,-17.9,,0.84,22650,9370,5,False,True,False,161677,262112,19.7,16.0,31.4,0.62,3,False,True,False,False,5일선회복,81.0,2.3,0.2,-44.3,9.4,True,15,강세,-1,0,-1,0,19.6,-0.7,1504.56,,2.14,344.0,344.0,344.0,10,10,1.0,104.0,103.0,484590,00141583,0,0,0,0,,,,,,,,,,,안전
054620,APS,,5490,22.0,18.4,21.6,-49.0,53.1,-1.4,-26.5,4.2,-12.7,-27.3,3.4,0.73,10770,3585,5,False,True,False,94383,171253,6.7,5.1,11.0,0.55,6,False,True,True,False,5일선회복/+3%반등,77.1,2.7,0.2,22.7,0.1,True,15,강세,-1,0,-1,0,19.6,-0.7,1504.56,,2.14,344.0,344.0,344.0,10,10,1.0,103.1,102.1,054620,00296078,0,0,0,0,,,,,,,,,,,안전
