market,run_id,run_timestamp,ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,annual_year,annual_latest_억,annual_prev_억,annual_yoy_%,annual_fs_div,annual_op_account_nm,annual_op_account_id,ocf_latest_억,ocf_prev_억,ocf_account_nm,ocf_account_id,dart_annual_status,dart_annual_message,dart_ocf_status,dart_ocf_message,q_period,q_basis,q_latest_억,q_prev_억,quarterly_yoy_%,q_latest_key,q_prev_key,q_fs_div,q_source_api,q_op_account_nm,q_op_account_id,dart_q_status,dart_q_message,earnings_pattern,fundamental_score,ocf_score,ocf_pattern,ocf_to_op_ratio,ocf_threshold_group,momentum_score,stock_score,final_score,smartmoney_score,smartmoney_trigger,roe_value,roe_gate,insider_score,insider_source,buyback_cancel_flag,catalyst_score,reversal_score,supply_score_v2,supply_intensity,quality_score,turnaround_score,oversold_component,PBR,PER,DIV,BPS,EPS,value_score,value_source,main_candidate,final_score_v3,entry_score,grade,bucket
kospi,20260606,20260606_1155,136490,선진,식료품,9730,22.6,8.6,19.0,-35.8,17.1,-1.9,-13.3,-7.1,-7.0,-7.3,-9.1,0.41,15150,8310,5,0,1,0,133168,185814,7.5,13.2,19.9,0.72,0,0,0,0,0,-,68.4,-10.3,-0.7,-32.1,-1.6,1,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,73.4,67.4,136490,855093,0,0,0,0,,,,,,,,,,,안전,2025.0,1791.9,1240.9,44.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,1289.6,1225.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,613.5,561.5,9.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,0.72,default,2,90.4,84.4,,,,,,,,,3,-10.0,-0.553,20.0,6.0,17.1,0.41,1.95,2.06,23678.0,5002.0,14.0,PYKRX,True,50.1,19.3,B,OBSERVE
kospi,20260606,20260606_1155,001460,BYC,의복,36750,21.8,13.8,12.0,-48.6,11.4,-7.9,-27.7,-15.7,-14.1,-21.0,-15.2,0.47,71500,33000,0,0,0,0,6056,5954,1.1,2.3,2.6,1.02,0,0,0,0,0,-,82.5,-0.2,-0.8,-1.4,4.8,1,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,82.5,76.5,001460,122579,0,0,0,0,,,,,,,,,,,안전,2025.0,265.7,238.3,11.5,CFS,영업이익,dart_OperatingIncomeLoss,342.3,282.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,55.9,42.0,33.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.29,default,0,97.5,91.5,,,,,,,,,0,-10.0,-0.385,23.0,11.0,20.0,0.53,15.53,1.09,68791.0,2367.0,6.0,PYKRX,False,50.0,20.1,C,OBSERVE
kospi,20260606,20260606_1155,0120G0,삼양바이오팜,제약·바이오,51500,25.5,3.8,8.3,-65.9,121.5,-14.0,-30.0,-32.4,-17.4,-35.6,,0.52,150900,23250,0,0,0,0,28555,35044,9.2,15.4,22.4,0.81,0,0,0,0,0,-,86.7,9.8,-1.9,7.1,-4.3,1,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,94.7,88.7,0120G0,1965333,0,0,0,0,,,,,,,,,,,안전,2025.0,26.9,,,OFS,영업이익,dart_OperatingIncomeLoss,97.7,,영업활동으로인한현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,op_found_yoy_missing,영업이익 항목은 찾았지만 현재/전기 금액 또는 전기 0 문제로 YoY 계산 실패,ok,OCF 추출 성공,,,,,,,,,,,,not_found,2025 Q1 SINGLE: 013 조회된 데이타가 없습니다.,데이터부족,0,5,현금창출양호,3.63,default,0,99.7,93.7,,,,,,,,,0,15.0,0.353,15.0,0.0,20.0,1.63,171.1,0.0,31593.0,301.0,0.0,PYKRX,True,50.0,36.0,B,OBSERVE
kospi,20260606,20260606_1155,004840,DRB동일,고무·플라스틱,4315,28.7,5.9,5.0,-33.3,2.6,-9.8,-18.3,-21.5,-10.1,-15.7,-15.4,1.02,6470,4205,0,0,0,0,32465,42437,1.8,1.4,2.1,0.77,0,0,0,0,0,-,75.6,-0.9,0.0,-2.4,-0.1,1,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,75.6,69.6,004840,118266,0,0,0,0,,,,,,,,,,,안전,2025.0,248.9,218.7,13.8,CFS,영업이익(손실),dart_OperatingIncomeLoss,432.2,281.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,58.7,49.8,17.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.74,default,-1,89.6,83.6,,,,,,,,,0,-10.0,-0.429,23.0,6.0,18.9,0.21,18.6,1.85,20966.0,232.0,12.0,PYKRX,False,49.9,16.3,C,OBSERVE
kospi,20260606,20260606_1155,248070,솔루엠,반도체·전자부품,17750,24.7,14.1,3.1,-27.1,22.9,-12.8,-14.9,10.0,-13.0,-7.5,0.9,0.5,24350,14440,0,0,0,0,332444,600151,46.6,62.3,127.0,0.55,0,0,0,0,0,-,71.0,42.5,-33.3,43.1,30.4,1,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,79.0,73.0,248070,1159233,0,4,0,0,,[20250704] 유상증자또는주식관련사채등의발행결과(자율공시)               (20250704800710) || [20250704] 유상증자또는주식관련사채등의발행결과(자율공시)               (20250704800701) || [20250626] 주요사항보고서(유상증자결정) (20250626000631),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250704800710 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250704800701 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250626000631,,,,20250704800710 || 20250704800701 || 20250626000631,주의,2025.0,465.0,690.9,-32.7,CFS,영업이익,dart_OperatingIncomeLoss,546.4,-53.3,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,216.6,114.7,88.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,1.18,default,-3,101.0,95.0,,,,,,,,,0,5.0,0.072,20.0,17.0,17.75,1.78,63.17,0.42,9997.0,281.0,0.0,PYKRX,False,49.8,39.2,WATCH,WATCH
kospi,20260606,20260606_1155,039570,HDC랩스,건설,7700,38.7,33.3,12.0,-26.0,2.5,-3.0,-7.7,-4.8,-2.5,-5.0,-7.5,0.83,10410,7510,0,0,0,0,28175,28088,1.7,2.2,2.2,1.0,0,0,0,0,0,-,46.4,0.2,-0.4,-1.7,-1.6,1,3,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,49.4,43.4,039570,350312,0,0,0,0,,,,,,,,,,,안전,2025.0,106.4,64.0,66.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,565.5,66.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,71.9,29.7,142.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,5.31,default,2,66.4,60.4,,,,,,,,,0,0.0,-0.091,18.0,11.0,11.6,0.66,14.42,5.84,11616.0,534.0,9.0,PYKRX,False,49.6,25.6,C,OBSERVE
kospi,20260606,20260606_1155,000020,동화약품,제약·바이오,5470,31.6,10.0,10.8,-23.4,1.7,-5.7,-8.8,-3.4,-6.4,-7.4,-11.2,1.02,7140,5380,0,0,0,0,134989,143844,8.2,7.4,8.5,0.94,0,0,0,0,0,-,62.1,-4.4,0.0,-5.3,2.3,1,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,62.1,56.1,000020,119195,0,0,0,0,,,,,,,,,,,안전,2025.0,2.6,134.1,-98.1,CFS,영업이익,dart_OperatingIncomeLoss,157.0,-40.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,112.3,22.7,394.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,60.38,default,-1,86.1,80.1,,,,,,,,,0,-10.0,-0.518,15.0,17.0,15.525,0.4,17.48,1.19,13692.0,313.0,12.0,PYKRX,True,49.5,16.6,B,OBSERVE
kospi,20260606,20260606_1155,072710,농심홀딩스,금융(은행),88800,36.1,8.2,2.6,-38.1,22.5,-4.0,-8.6,1.0,-5.1,-6.1,-4.5,1.25,143500,72500,5,0,0,1,7763,8324,8.8,7.0,7.8,0.93,0,0,0,0,0,-,65.6,-3.9,-0.3,0.8,-0.5,1,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,70.6,64.6,072710,459871,0,0,0,0,,,,,,,,,,,안전,2025.0,811.2,866.4,-6.4,CFS,영업이익,dart_OperatingIncomeLoss,246.6,552.2,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,308.9,252.6,22.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,2,현금창출보통,0.3,default,2,94.6,88.6,,,,,,,,,0,-10.0,-0.538,12.0,17.0,16.4,0.31,3.59,3.38,284823.0,24706.0,14.0,PYKRX,True,49.4,14.4,B,OBSERVE
kospi,20260606,20260606_1155,033270,유나이티드제약,제약·바이오,18000,17.8,10.7,7.8,-19.8,1.3,-3.5,-10.2,-3.9,-5.6,-9.3,-8.4,0.72,22450,17770,0,0,0,0,29071,37079,4.5,5.3,7.1,0.78,0,0,0,0,0,-,64.7,-2.7,-0.1,12.1,-5.0,1,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,64.7,58.7,033270,158963,0,0,0,0,,,,,,,,,,,안전,2025.0,2.4,-101.9,102.3,OFS,영업외손익,dart_NonOperatingProfitLoss,511.4,267.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,59.4,16.6,258.3,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,213.08,default,0,79.7,73.7,,,,,,,,,0,-10.0,-0.394,18.0,11.0,16.175,0.63,6.89,3.39,28664.0,2614.0,14.0,PYKRX,True,49.2,15.0,B,OBSERVE
kospi,20260606,20260606_1155,161890,한국콜마,화학,83500,12.2,10.1,18.7,-24.6,37.8,-3.6,-5.9,30.1,-8.0,-2.6,11.2,0.63,110700,60600,0,0,0,0,156235,258790,137.9,131.9,239.8,0.6,0,0,0,0,0,-,60.3,-6.4,11.8,420.4,177.7,1,3,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,63.3,57.3,161890,939331,0,0,0,0,,,,,,,,,,,안전,2025.0,2395.9,1938.5,23.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,2914.3,2153.8,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,788.9,599.4,31.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.22,default,-3,75.3,69.3,,,,,,,,,0,0.0,0.023,23.0,11.0,15.075,2.17,15.76,1.03,38566.0,5299.0,0.0,PYKRX,True,49.1,30.6,B,OBSERVE
kospi,20260606,20260606_1155,019170,신풍제약,제약·바이오,9130,21.1,1.8,0.5,-55.5,0.6,-11.5,-20.2,-10.0,-13.7,-16.5,-27.6,0.27,20500,9080,0,0,0,0,147891,325368,8.2,14.1,35.5,0.45,0,0,0,0,0,-,84.9,3.1,-0.6,-36.3,-0.2,1,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,92.9,86.9,019170,137359,0,1,0,0,,[20251203] 유상증자또는주식관련사채등의발행결과(자율공시)               (20251203800448),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251203800448,,,,20251203800448,주의,2025.0,142.6,-204.6,169.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,172.5,-151.5,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-3.6,-17.6,79.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.21,default,-3,104.9,98.9,,,,,,,,,0,5.0,0.07,23.0,11.0,20.0,1.73,53.08,0.0,5267.0,172.0,0.0,PYKRX,False,49.0,38.1,WATCH,WATCH
kospi,20260606,20260606_1155,077970,STX엔진,기계·장비,33600,26.8,4.5,6.0,-50.4,68.8,-18.4,-44.0,28.7,-25.7,-22.9,-11.4,0.55,67700,19910,0,0,0,0,392269,558221,103.9,146.8,259.0,0.7,0,0,0,0,0,-,87.6,187.0,-180.7,89.6,-309.8,1,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,95.6,89.6,077970,480455,0,0,0,0,,,,,,,,,,,안전,2025.0,695.9,422.4,64.8,CFS,영업이익(손실),dart_OperatingIncomeLoss,728.7,367.1,영업활동 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,175.0,154.5,13.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.05,default,0,110.6,104.6,,,,,,,,,0,0.0,0.024,23.0,6.0,20.0,3.93,18.74,0.0,8545.0,1793.0,0.0,PYKRX,True,49.0,28.6,B,OBSERVE
kospi,20260606,20260606_1155,244920,에이플러스에셋,금융보조,9430,37.3,7.2,10.4,-37.1,91.5,-10.4,-9.8,-23.6,-11.2,-11.9,0.0,0.68,14990,4925,0,0,0,0,63364,127915,8.1,6.2,13.8,0.5,4,0,0,0,1,거래량동반양봉,59.6,-9.9,5.1,-3.9,31.8,1,3,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,66.6,60.6,244920,684802,0,0,0,0,,,,,,,,,,,안전,2025.0,293.1,315.5,-7.1,CFS,영업이익(손실),dart_OperatingIncomeLoss,317.8,324.4,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,159.1,74.0,114.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,1.08,default,-3,88.6,82.6,,,,,,,,,4,-10.0,-0.348,20.0,17.0,14.9,1.26,9.63,3.18,7506.0,979.0,3.0,PYKRX,True,48.9,28.4,B,WAIT
kospi,20260606,20260606_1155,007540,샘표,금융(은행),43100,16.5,8.7,11.2,-41.0,1.8,-5.4,-15.7,-18.2,-8.1,-15.1,-14.7,0.78,73100,42350,0,0,0,0,5824,7052,2.3,2.5,3.3,0.83,0,0,0,0,0,-,74.8,-1.0,-0.1,-4.7,-1.1,1,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,74.8,68.8,007540,130091,0,0,0,0,,,,,,,,,,,안전,2025.0,241.4,58.8,310.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,618.0,351.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,65.6,12.0,444.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,2.56,default,0,89.8,83.8,,,,,,,,,0,-10.0,-0.333,23.0,11.0,18.7,0.4,8.92,0.46,107294.0,4834.0,6.0,PYKRX,False,48.7,19.7,C,OBSERVE
kospi,20260606,20260606_1155,051600,한전KPS,건설,48650,17.6,6.7,7.4,-29.5,17.8,-5.2,-20.8,-5.0,-10.0,-15.3,-10.5,0.63,69000,41300,0,0,0,0,147343,187769,56.2,74.0,103.1,0.78,0,0,0,0,0,-,74.2,29.6,-49.1,-157.5,-283.3,1,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,82.2,76.2,051600,159218,0,0,0,0,,,,,,,,,,,안전,2025.0,1401.0,2095.0,-33.1,CFS,영업이익(손실),dart_OperatingIncomeLoss,1357.3,5404.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,370.2,78.0,374.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,0.97,default,0,107.2,101.2,,,,,,,,,0,-10.0,-0.189,20.0,17.0,18.55,1.63,17.62,3.39,29906.0,2761.0,3.0,PYKRX,True,48.6,21.5,B,OBSERVE
kospi,20260606,20260606_1155,007980,TP,의복,1737,24.3,9.0,12.0,-24.8,31.1,-4.3,-18.8,0.2,-9.3,-11.0,-6.8,0.68,2310,1325,0,0,0,0,272828,389907,4.5,4.8,7.6,0.7,0,0,0,0,0,-,69.5,-4.9,0.0,-16.6,-1.0,1,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,69.5,63.5,007980,154329,0,0,0,0,,,,,,,,,,,안전,2025.0,620.1,489.3,26.7,CFS,영업이익,dart_OperatingIncomeLoss,519.7,161.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,146.7,152.5,-3.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,0.84,default,2,76.5,70.5,,,,,,,,,3,-10.0,-0.645,18.0,0.0,17.375,0.28,2.12,4.32,6164.0,819.0,20.0,PYKRX,True,48.4,13.6,B,OBSERVE
kospi,20260606,20260606_1155,097520,엠씨넥스,반도체·전자부품,20600,33.5,12.4,11.3,-36.6,2.7,-4.6,-12.5,-8.6,-7.3,-8.5,-23.9,0.67,32500,20050,0,0,0,0,72889,88264,12.2,15.5,19.8,0.83,0,0,0,0,0,-,65.5,-4.9,2.6,-43.6,-7.4,1,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,73.5,67.5,097520,564562,0,0,0,0,,,,,,,,,,,안전,2025.0,520.2,443.8,17.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,697.1,824.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,114.1,209.2,-45.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,1.34,default,0,78.5,72.5,,,,,,,,,0,0.0,-0.116,18.0,0.0,16.375,0.87,6.55,4.85,23796.0,3145.0,14.0,PYKRX,True,48.4,19.3,B,OBSERVE
kospi,20260606,20260606_1155,011170,롯데케미칼,화학,77500,27.2,9.3,25.2,-35.1,38.4,-4.9,-27.0,7.9,-9.4,-12.4,1.1,0.48,119500,56000,0,0,0,0,155097,274672,97.5,122.8,244.5,0.56,0,0,0,0,0,-,72.5,127.5,-96.8,243.7,-886.5,1,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,80.5,74.5,011170,165413,0,0,0,0,,,,,,,,,,,안전,2025.0,-9431.2,-9145.4,-3.1,CFS,영업손실,dart_OperatingIncomeLoss,4889.3,15423.9,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,734.8,-1266.0,158.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업손익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,0,회계손실현금유입,,default,2,82.5,76.5,,,,,,,,,3,5.0,0.126,10.0,5.0,18.125,0.26,0.0,1.29,298452.0,0.0,7.0,PYKRX,True,48.1,28.9,C,OBSERVE
kospi,20260606,20260606_1155,084680,이월드,기타제조,1221,3.5,3.4,11.1,-41.9,1.7,-10.9,-36.8,-15.3,-21.8,-28.1,-20.9,0.39,2100,1201,10,0,1,1,500518,656764,3.0,6.4,10.6,0.76,0,0,0,0,0,-,82.3,0.6,-0.8,-4.1,-1.7,1,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,100.3,94.3,084680,540605,0,0,0,0,,,,,,,,,,,안전,2025.0,-31.8,-4.2,-656.7,OFS,영업이익(손실),dart_OperatingIncomeLoss,59.9,57.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,2.5,-24.3,110.1,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,0,120.3,114.3,,,,,,,,,0,0.0,-0.019,10.0,17.0,20.0,0.81,0.0,0.0,1515.0,0.0,1.0,PYKRX,True,48.0,25.9,C,OBSERVE
kospi,20260606,20260606_1155,044380,주연테크,반도체·전자부품,1738,33.2,15.2,31.9,-41.5,13.6,2.5,-19.2,13.6,-8.0,-11.5,-20.6,0.13,2970,1530,0,0,0,0,101770,491718,1.2,1.7,9.1,0.21,6,0,1,1,0,5일선회복/+3%반등,62.3,-0.2,0.0,-1.6,-0.9,1,0,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,68.3,62.3,044380,269241,0,1,0,0,,[20260227] 주식병합결정               (20260227800224),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260227800224,,,,20260227800224,주의,2025.0,-16.8,-29.0,42.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,19.9,-26.1,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,4.1,-3.6,214.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,0,회계손실현금유입,,default,5,83.3,77.3,,,,,,,,,11,0.0,-0.022,13.0,11.0,15.575,0.59,0.0,0.0,2930.0,0.0,7.0,PYKRX,False,47.6,44.8,WATCH,WATCH
kospi,20260606,20260606_1155,025540,한국단자,전기장비,75000,28.9,11.7,4.8,-20.2,30.7,-6.1,-15.3,11.6,-9.7,-8.0,6.4,1.3,94000,57400,0,0,0,0,24051,25766,24.5,18.7,21.5,0.93,0,0,0,0,0,-,69.9,15.9,-13.7,92.2,-31.8,1,8,강세,-6,0,-3,-3,67.0,17.6,1558.84,3.44,7.15,-167387.0,-167387.0,-167387.0,10,10,1.0,77.9,71.9,025540,157070,0,0,0,0,,,,,,,,,,,안전,2025.0,1392.5,1713.1,-18.7,CFS,영업이익,dart_OperatingIncomeLoss,2191.8,1993.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,258.3,286.7,-9.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,5,현금창출양호,1.57,default,2,74.9,68.9,,,,,,,,,0,5.0,0.102,15.0,-10.0,17.475,0.65,7.19,4.27,114828.0,10428.0,20.0,PYKRX,True,47.5,16.2,B,OBSERVE
