ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,dart_status,annual_year,annual_latest_억,annual_prev_억,annual_yoy_%,annual_fs_div,annual_op_account_nm,annual_op_account_id,ocf_latest_억,ocf_prev_억,ocf_account_nm,ocf_account_id,dart_annual_status,dart_annual_message,dart_ocf_status,dart_ocf_message,q_period,q_basis,q_latest_억,q_prev_억,quarterly_yoy_%,q_latest_key,q_prev_key,q_fs_div,q_source_api,q_op_account_nm,q_op_account_id,dart_q_status,dart_q_message,earnings_pattern,fundamental_score,ocf_score,ocf_pattern,ocf_to_op_ratio,ocf_threshold_group,momentum_score,stock_score,final_score,final_score_v3,grade,bucket,entry_score,value_score,value_source,quality_score,turnaround_score,reversal_score,supply_score_v2,oversold_component,main_candidate
176750,듀켐바이오,,6190,35.2,22.6,38.2,-51.5,21.4,-3.9,-15.3,-17.8,-2.7,-1.8,-26.3,0.38,12770,5100,0,False,False,False,25959,102522,1.4,1.7,6.9,0.25,0,False,False,False,False,-,56.4,0.8,0.0,2.9,0.0,True,8,약세,-7,-7,0,0,-16.7,10.5,1384.18,,-5.48,1180.0,1180.0,1180.0,10,10,1.0,64.4,57.400000000000006,176750,867034,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,74.4,50.8,46.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,99.4,70.3,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,12.6,6.7,87.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.34,default,0,79.4,72.4,53.1,B,OBSERVE,36.3,0.0,PYKRX,23.0,11.0,0,5.0,14.1,True
023770,플레이위드,,2340,29.4,29.6,31.0,-65.6,9.6,-0.8,-1.1,-10.9,-2.0,-1.8,-19.0,0.52,6810,2135,5,True,False,False,29555,20648,0.3,0.7,0.5,1.43,6,False,True,True,False,5일선회복/+3%반등,58.2,0.1,0.0,-0.1,-0.0,True,3,약세,-7,-7,0,0,-16.7,10.5,1384.18,,-5.48,1180.0,1180.0,1180.0,10,10,1.0,72.2,65.2,023770,138367,0,3,0,0,,[20260626] 전환사채(해외전환사채포함)발행후만기전사채취득               (20260626901074) || [20260326] 전환사채(해외전환사채포함)발행후만기전사채취득               (20260326902002) || [20251226] 전환사채(해외전환사채포함)발행후만기전사채취득               (20251226900412),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260626901074 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260326902002 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251226900412,,,,20260626901074 || 20260326902002 || 20251226900412,주의,SAFE,2025.0,-46.8,-85.3,45.1,OFS,영업이익(손실),dart_OperatingIncomeLoss,42.7,-13.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-18.1,-23.6,23.2,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,0,회계손실현금유입,,default,-3,79.2,72.2,41.6,WATCH,WATCH,50.5,-5.0,PYKRX,13.0,11.0,8,10.0,14.55,False
084990,헬릭스미스,,2960,35.4,12.0,24.2,-70.3,8.6,-6.6,-10.3,-60.7,-7.8,-18.4,-49.7,1.05,9960,2725,5,False,True,False,164834,150654,4.7,4.9,4.7,1.09,0,False,False,False,False,-,62.1,5.4,-0.0,6.4,-0.1,True,8,약세,-7,-7,0,0,-16.7,10.5,1384.18,,-5.48,1180.0,1180.0,1180.0,10,10,1.0,75.1,68.1,084990,359395,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,-99.0,-179.5,44.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,-69.0,-167.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-22.0,-28.6,23.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-5,이중적자,,default,-1,79.1,72.1,-999.0,EXCLUDE,EXCLUDE,-999.0,7.0,PYKRX,-12.0,5.5,0,15.0,15.525,False
087600,픽셀플러스,,3720,27.9,19.2,3.7,-56.0,2.8,-6.1,-12.7,-31.5,-5.3,-8.7,-33.4,1.92,8450,3620,5,True,False,False,9082,5240,0.4,0.3,0.2,1.73,0,False,False,False,False,-,82.2,0.0,-0.3,0.2,-0.8,True,0,약세,-7,-7,0,0,-16.7,10.5,1384.18,,-5.48,1180.0,1180.0,1180.0,10,10,1.0,87.2,80.2,087600,495086,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,-56.3,8.5,-765.2,OFS,영업이익(손실),dart_OperatingIncomeLoss,29.5,-3.4,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-20.5,-8.9,-130.8,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,0,회계손실현금유입,,default,1,78.2,71.2,12.0,C,OBSERVE,-9.0,7.0,PYKRX,5.0,-10.0,0,-10.0,20.0,True
270870,뉴트리,,3930,24.5,18.9,16.0,-39.2,29.3,0.4,-15.6,-2.8,-8.1,-9.8,-14.0,0.19,6460,3040,10,False,True,True,7267,16512,0.1,0.3,0.7,0.44,3,False,False,True,False,+3%반등,69.9,-0.1,0.0,-0.5,2.3,True,0,약세,-7,-7,0,0,-16.7,10.5,1384.18,,-5.48,1180.0,1180.0,1180.0,10,10,1.0,82.9,75.9,270870,1214248,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,-22.7,49.3,-146.0,CFS,영업이익(손실),dart_OperatingIncomeLoss,111.6,50.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-0.3,7.9,-103.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,0,회계손실현금유입,,default,5,77.9,70.9,26.5,C,OBSERVE,16.2,7.0,PYKRX,5.0,-10.0,7,0.0,17.475,True
042000,카페24,,16810,36.7,32.8,35.2,-61.8,12.0,1.4,1.4,-20.7,-2.9,-3.4,-36.7,0.51,43950,15010,10,False,True,True,45386,70568,5.9,7.5,12.2,0.64,3,False,True,False,False,5일선회복,45.9,0.3,-1.4,-2.6,-1.7,True,3,약세,-7,-7,0,0,-16.7,10.5,1384.18,,-5.48,1180.0,1180.0,1180.0,10,10,1.0,61.9,54.9,042000,260879,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,402.3,319.4,25.9,CFS,영업이익,dart_OperatingIncomeLoss,825.5,712.1,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,62.4,59.6,4.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,2.05,default,1,77.9,70.9,44.5,B,WAIT,37.6,0.0,PYKRX,20.0,6.0,7,0.0,11.475,True
095660,네오위즈,,18190,37.0,25.4,32.2,-42.3,13.0,0.4,2.0,-12.3,-2.3,-0.3,-20.7,0.8,31550,16100,10,False,True,True,45929,67452,9.8,8.3,12.5,0.68,3,False,True,False,False,5일선회복,44.7,-3.1,1.3,5.5,-2.5,True,3,약세,-7,-7,0,0,-16.7,10.5,1384.18,,-5.48,1180.0,1180.0,1180.0,10,10,1.0,60.7,53.7,095660,628860,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,33.9,-280.7,112.1,CFS,영업외이익(손실),dart_NonOperatingProfitLoss,760.7,338.4,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,132.3,-11.8,1216.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,22.44,default,2,77.7,70.7,56.2,B,WAIT,33.5,12.0,PYKRX,18.0,11.0,4,0.0,11.175,True
039840,디오,,11400,34.1,26.6,7.1,-41.2,5.8,-4.8,-8.7,-30.2,-6.0,-8.7,-26.4,1.1,19400,10770,0,False,False,False,24733,24956,3.2,2.9,3.0,0.99,0,False,False,False,False,-,63.2,-3.3,-0.3,-3.1,0.8,True,0,약세,-7,-7,0,0,-16.7,10.5,1384.18,,-5.48,1180.0,1180.0,1180.0,10,10,1.0,63.2,56.2,039840,115931,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,101.0,-407.4,124.8,CFS,영업이익(손실),dart_OperatingIncomeLoss,165.9,146.6,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,41.4,15.2,172.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.64,default,-1,77.2,70.2,46.8,B,OBSERVE,18.8,7.0,PYKRX,23.0,11.0,0,-10.0,15.8,True
090850,현대이지웰,,5200,30.2,25.4,36.7,-24.2,9.1,-1.3,-16.0,-3.0,-4.4,-5.7,-6.3,1.04,6860,4765,0,False,False,False,85446,95685,5.3,4.3,5.1,0.89,6,False,True,True,False,5일선회복/+3%반등,54.1,-4.6,0.1,-11.0,-0.1,True,8,약세,-7,-7,0,0,-16.7,10.5,1384.18,,-5.48,1180.0,1180.0,1180.0,10,10,1.0,68.1,61.1,090850,656951,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,242.0,202.4,19.5,CFS,영업이익,dart_OperatingIncomeLoss,242.2,309.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,73.5,85.1,-13.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,1.0,default,4,77.1,70.1,35.5,B,WAIT,28.5,3.0,PYKRX,18.0,0.0,11,-10.0,13.525,True
064820,케이프,,7700,40.7,21.2,30.1,-56.0,11.9,-6.2,-19.5,-39.6,-6.3,-12.4,-29.0,0.53,17500,6880,5,False,True,False,53055,99951,3.9,4.1,8.3,0.53,3,False,True,False,False,5일선회복,53.9,-2.2,0.0,9.7,0.1,True,0,약세,-7,-7,0,0,-16.7,10.5,1384.18,,-5.48,1180.0,1180.0,1180.0,10,10,1.0,61.9,54.9,064820,152437,0,1,0,0,,[20250911] [기재정정]최대주주변경을수반하는주식담보제공계약체결               (20250911900444),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250911900444,,,,20250911900444,주의,SAFE,2025.0,499.6,389.9,28.1,CFS,영업이익(손실),dart_OperatingIncomeLoss,1884.3,-1841.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,281.9,43.2,552.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,3.77,default,0,76.9,69.9,40.5,WATCH,WATCH,26.1,9.0,PYKRX,23.0,11.0,4,-10.0,13.475,False
173940,에프엔씨엔터,,2200,36.2,23.0,21.6,-56.9,12.4,-1.1,-6.0,-39.6,-4.0,-5.1,-34.8,0.75,5100,1958,10,False,True,True,17539,18008,0.3,0.4,0.4,0.97,0,False,False,False,False,-,56.8,0.1,-0.5,0.2,-2.1,True,3,약세,-7,-7,0,0,-16.7,10.5,1384.18,,-5.48,1180.0,1180.0,1180.0,10,10,1.0,69.8,62.8,173940,925295,0,3,0,0,,[20260511] [기재정정]주요사항보고서(전환사채권발행결정) (20260511000523) || [20260504] [기재정정]주요사항보고서(전환사채권발행결정) (20260504000005) || [20260420] 주요사항보고서(전환사채권발행결정) (20260420000528),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260511000523 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260504000005 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260420000528,,,,20260511000523 || 20260504000005 || 20260420000528,주의,SAFE,2025.0,-6.1,-41.8,85.3,CFS,영업이익(손실),dart_OperatingIncomeLoss,-69.0,-121.7,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,8.0,-37.5,121.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-5,이중적자,,default,2,76.8,69.8,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-12.0,5.5,3,-10.0,14.2,False
224060,더코디,,2860,30.6,20.8,-8.9,-61.7,19.2,-11.5,-28.8,-47.5,-14.5,-28.0,-30.7,0.49,7470,2400,5,True,False,False,34592,23089,0.3,1.1,0.8,1.5,0,False,False,False,False,-,85.8,-0.1,0.0,0.3,0.0,True,0,약세,-7,-7,0,0,-16.7,10.5,1384.18,,-5.48,1180.0,1180.0,1180.0,10,10,1.0,90.8,83.8,224060,530413,0,35,0,0,,[20260820] [기재정정]주요사항보고서(자기전환사채매도결정) (20260820000337) || [20260806] [기재정정]주요사항보고서(자기전환사채매도결정) (20260806000362) || [20260727] [기재정정]주요사항보고서(유상증자결정) (20260727000216),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260820000337 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260806000362 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000216,,,,20260820000337 || 20260806000362 || 20260727000216,주의,SAFE,2025.0,-8.3,2.5,-438.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,-36.8,-53.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-39.1,1.1,-3711.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-5,이중적자,,default,0,75.8,68.8,-999.0,EXCLUDE,EXCLUDE,-999.0,12.0,PYKRX,-20.0,-5.0,0,0.0,20.0,False
148250,알엔투테크놀로지,,1544,38.8,23.6,28.7,-84.2,17.8,8.1,-26.8,-50.1,-10.7,-27.2,-55.5,1.35,9770,1311,5,False,True,False,114489,131354,2.8,1.7,2.2,0.87,10,False,True,True,True,5일선회복/+3%반등/거래량동반양봉,62.1,1.8,-1.9,5.4,-7.5,True,8,약세,-7,-7,0,0,-16.7,10.5,1384.18,,-5.48,1180.0,1180.0,1180.0,10,10,1.0,85.1,78.1,148250,915508,0,24,0,0,,[20260630] 주요사항보고서(유상증자결정) (20260629000586) || [20260521] 주요사항보고서(자기전환사채매도결정) (20260521000440) || [20260515] 주요사항보고서(자기전환사채만기전취득결정) (20260515002974),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260629000586 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260521000440 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260515002974,,,,20260629000586 || 20260521000440 || 20260515002974,주의,SAFE,2025.0,-34.3,-26.9,-27.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,-43.2,27.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-13.4,-2.1,-525.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-5,이중적자,,default,5,75.1,68.1,-999.0,EXCLUDE,EXCLUDE,-999.0,7.0,PYKRX,-20.0,-5.0,15,0.0,15.525,False
208370,셀바스헬스케어,,2450,36.5,16.0,31.6,-67.3,15.0,-6.5,0.0,-37.2,-5.5,-8.9,-41.3,0.17,7490,2130,0,False,False,False,134093,363033,1.5,3.3,9.7,0.37,0,False,False,False,False,-,51.1,0.3,0.0,-7.7,0.0,True,3,약세,-7,-7,0,0,-16.7,10.5,1384.18,,-5.48,1180.0,1180.0,1180.0,10,10,1.0,54.1,47.1,208370,1047451,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,-1.6,32.7,-104.9,CFS,영업이익(손실),dart_OperatingIncomeLoss,3.0,45.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,6.7,3.5,91.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,0,74.1,67.1,51.8,C,OBSERVE,23.7,12.0,PYKRX,10.0,17.0,0,0.0,12.775,True
214370,케어젠,,54200,32.6,22.0,31.1,-64.8,22.1,-2.2,-4.4,-39.2,-8.1,-14.4,-35.8,0.7,153800,44400,5,False,True,False,93202,96141,37.2,50.0,56.0,0.97,3,False,True,False,False,5일선회복,57.9,16.1,-13.2,85.8,-62.5,True,3,약세,-7,-7,0,0,-16.7,10.5,1384.18,,-5.48,1180.0,1180.0,1180.0,10,10,1.0,68.9,61.900000000000006,214370,549891,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,204.0,342.5,-40.4,CFS,영업이익,dart_OperatingIncomeLoss,185.9,134.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,102.1,101.7,0.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,0.91,default,0,73.9,66.9,40.5,B,WAIT,31.9,0.0,PYKRX,17.0,0.0,4,5.0,14.475,True
357880,SKAI,,1875,38.9,32.0,30.8,-69.6,32.7,-2.6,-13.2,-61.5,-5.9,-25.3,-31.2,0.79,6160,1413,5,False,True,False,678331,970199,14.2,12.3,19.7,0.7,3,False,True,False,False,5일선회복,50.9,4.3,-0.2,6.2,-1.0,True,8,약세,-7,-7,0,0,-16.7,10.5,1384.18,,-5.48,1180.0,1180.0,1180.0,10,10,1.0,66.9,59.900000000000006,357880,1381984,0,16,0,0,,[20260722] 주요사항보고서(전환사채권발행결정) (20260722000475) || [20260220] 주요사항보고서(자기전환사채만기전취득결정) (20260220002563) || [20260128] 주요사항보고서(자기전환사채매도결정) (20260128000280),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000475 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260220002563 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260128000280,,,,20260722000475 || 20260220002563 || 20260128000280,주의,SAFE,2025.0,-43.9,-120.7,63.6,CFS,영업이익(손실),dart_OperatingIncomeLoss,-38.3,-117.9,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-16.5,-30.2,45.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,-5,이중적자,,default,2,73.9,66.9,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-12.0,5.5,7,10.0,12.725,False
360350,코셈,,5620,33.6,13.9,6.6,-69.7,5.2,-12.7,-16.4,-56.1,-9.5,-17.7,-39.1,1.92,18530,5340,0,False,False,False,12990,11874,1.3,0.8,0.7,1.09,4,False,False,False,True,거래량동반양봉,78.8,0.6,-0.0,0.6,-0.0,True,8,약세,-7,-7,0,0,-16.7,10.5,1384.18,,-5.48,1180.0,1180.0,1180.0,10,10,1.0,90.8,83.8,360350,1493793,0,0,0,0,,,,,,,,,,,안전,SAFE,2025.0,-15.3,-2.4,-546.7,CFS,영업이익(손실),dart_OperatingIncomeLoss,-5.2,-4.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-10.8,-3.2,-241.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-5,이중적자,,default,-2,73.8,66.8,-999.0,EXCLUDE,EXCLUDE,-999.0,-5.0,PYKRX,-20.0,-5.0,4,15.0,19.7,False
439960,코스모로보틱스,,13200,25.6,4.5,12.7,-80.7,32.0,-16.2,-7.8,-71.6,-17.5,-17.9,,0.37,68500,10000,0,False,False,False,1097771,4804081,229.6,151.1,799.4,0.23,0,False,False,False,False,-,73.8,3.7,-5.0,-39.6,-339.2,True,3,약세,-7,-7,0,0,-16.7,10.5,1384.18,,-5.48,1180.0,1180.0,1180.0,10,10,1.0,76.8,69.8,439960,1802928,0,0,0,0,,,,,,,,,,,안전,SAFE,,,,,,,,,,,,not_found,2024 OFS: 013 조회된 데이타가 없습니다.,not_found,OCF 항목을 찾지 못함,2026 Q1,3개월,-26.8,-19.6,-36.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,데이터부족,0,0,데이터없음,,default,-3,73.8,66.8,11.4,C,OBSERVE,3.9,-5.0,PYKRX,-2.0,0.0,0,0.0,18.45,True
214260,라파스,,8450,37.3,23.7,35.7,-49.3,35.4,1.2,-3.3,3.3,-2.4,-0.9,-18.8,0.44,16670,6240,5,False,True,False,16667,15957,0.6,1.4,1.4,1.04,3,False,False,True,False,+3%반등,47.7,0.4,0.0,1.1,0.2,True,3,약세,-7,-7,0,0,-16.7,10.5,1384.18,,-5.48,1180.0,1180.0,1180.0,10,10,1.0,58.7,51.7,214260,1058101,0,3,0,0,,[20260127] 전환사채(해외전환사채포함)발행후만기전사채취득               (20260127900101) || [20251124] 전환사채(해외전환사채포함)발행후만기전사채취득               (20251124900104) || [20251027] 전환사채(해외전환사채포함)발행후만기전사채취득               (20251027900158),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260127900101 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251124900104 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251027900158,,,,20260127900101 || 20251124900104 || 20251027900158,주의,SAFE,2025.0,-30.3,-34.6,12.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,14.3,48.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-5.2,-6.8,24.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,0,회계손실현금유입,,default,5,73.7,66.7,37.9,WATCH,WATCH,47.7,-5.0,PYKRX,13.0,11.0,7,10.0,11.925,False
044340,위닉스,,3525,9.6,5.6,18.7,-47.5,13.7,-12.1,-28.1,-26.4,-21.5,-15.2,-28.2,0.04,6720,3100,0,False,False,False,174228,3041106,3.7,6.3,160.4,0.06,0,False,False,False,False,-,80.6,2.3,0.0,1.1,-0.1,True,8,약세,-7,-7,0,0,-16.7,10.5,1384.18,,-5.48,1180.0,1180.0,1180.0,10,10,1.0,88.6,81.6,044340,293886,0,1,0,0,,[20251124] 유상증자결정(종속회사의주요경영사항)               (20251124900594),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251124900594,,,,20251124900594,주의,SAFE,2025.0,-606.7,-58.8,-932.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,-519.2,9.1,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-217.2,-53.6,-305.5,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,하락지속,-10,-5,이중적자,,default,0,73.6,66.6,-999.0,EXCLUDE,EXCLUDE,-999.0,10.0,PYKRX,-20.0,-5.0,0,0.0,20.0,False
