market,run_id,run_timestamp,ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level,annual_year,annual_latest_억,annual_prev_억,annual_yoy_%,annual_fs_div,annual_op_account_nm,annual_op_account_id,ocf_latest_억,ocf_prev_억,ocf_account_nm,ocf_account_id,dart_annual_status,dart_annual_message,dart_ocf_status,dart_ocf_message,q_period,q_basis,q_latest_억,q_prev_억,quarterly_yoy_%,q_latest_key,q_prev_key,q_fs_div,q_source_api,q_op_account_nm,q_op_account_id,dart_q_status,dart_q_message,earnings_pattern,fundamental_score,ocf_score,ocf_pattern,ocf_to_op_ratio,ocf_threshold_group,momentum_score,stock_score,final_score,smartmoney_score,smartmoney_trigger,roe_value,roe_gate,insider_score,insider_source,buyback_cancel_flag,catalyst_score,realized_vol,dart_status,os_count_20d,os_streak,os_is_new20,drop_acuteness,reversal_score,supply_score_v2,supply_intensity,quality_score,turnaround_score,oversold_component,PBR,PER,DIV,BPS,EPS,value_score,value_source,main_candidate,final_score_v3,entry_score,grade,bucket,v30_final_score_v3,v30_grade,v30_bucket,dscore_v3
kospi,20260722,20260722_2033,023530,롯데쇼핑,소매,134400,20.0,16.1,13.0,-36.3,114.4,-7.9,-24.2,10.8,-15.5,-18.9,25.1,0.65,211000,62700,5,0,1,0,134570,145466,127.4,183.1,232.6,0.93,0,0,0,0,0,-,74.9,206.2,-191.1,491.7,-540.5,1,8,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,87.9,87.9,023530,120526,0,0,0,0,,,,,,,,,,,안전,2025.0,5470.4,4731.1,15.6,CFS,영업이익,dart_OperatingIncomeLoss,17237.5,15879.0,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,2528.8,1482.4,70.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,3.15,default,0,102.9,102.9,2.0,0.0,0.34,0.0,0.0,OFF,0.0,0.0,0.05015725643435586,SAFE,10.0,3.0,0.0,0.32644628099173556,0,5.0,0.065,23.0,11.0,18.725,0.25,73.68,2.98,537131.0,1824.0,9.0,PYKRX,True,69.6,37.7,B,OBSERVE,66.7,B,OBSERVE,2.9
kospi,20260722,20260722_2033,009070,KCTC,운수·물류,3835,36.5,30.6,23.4,-54.3,5.2,0.5,-10.2,-39.1,-3.5,-14.3,-32.3,0.62,8390,3645,5,0,1,0,139313,131427,3.1,5.3,5.2,1.06,0,0,0,0,0,-,56.0,5.1,0.0,10.7,0.5,1,8,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,69.0,69.0,009070,103042,0,0,0,0,,,,,,,,,,,안전,2025.0,388.2,389.9,-0.4,CFS,영업이익,dart_OperatingIncomeLoss,427.6,520.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,116.9,66.7,75.3,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,1.1,default,5,79.0,79.0,2.0,0.0,6.7,0.0,0.0,OFF,0.0,0.0,0.038096415845321405,SAFE,13.0,2.0,0.0,-0.04901960784313726,3,15.0,0.981,20.0,5.0,14.0,0.36,5.42,1.96,10550.0,707.0,6.0,PYKRX,True,68.2,47.7,B,OBSERVE,63.0,B,OBSERVE,5.2
kospi,20260722,20260722_2033,052690,한전기술,연구개발,90400,25.6,19.4,19.0,-54.3,12.6,-3.9,-21.6,-50.6,-10.0,-25.8,-28.6,0.77,198000,80300,5,0,1,0,97302,134430,89.5,87.9,136.4,0.72,0,0,0,0,0,-,75.9,40.7,-17.5,28.1,129.2,1,8,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,88.9,88.9,052690,159209,0,0,0,0,,,,,,,,,,,안전,2025.0,354.5,709.4,-50.0,CFS,영업이익,dart_OperatingIncomeLoss,293.2,489.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,140.6,47.7,194.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,0.83,default,2,115.9,115.9,2.0,0.0,13.66,0.0,0.0,OFF,0.0,0.0,0.053863153362031034,SAFE,15.0,3.0,0.0,0.18055555555555555,3,10.0,0.17,20.0,17.0,18.975,5.5,40.29,1.49,16428.0,2244.0,0.0,PYKRX,True,68.1,51.6,B,OBSERVE,69.0,B,OBSERVE,-0.9
kospi,20260722,20260722_2033,001740,SK네트웍스,도매,7690,19.8,12.2,19.5,-52.6,79.9,-3.6,-24.2,41.6,-13.4,-21.8,24.3,0.52,16240,4275,5,0,1,0,1615673,3870373,149.0,125.9,372.6,0.42,0,0,0,0,0,-,78.8,32.2,-1.2,210.2,40.5,1,8,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,91.8,91.8,001740,131780,0,0,0,0,,,,,,,,,,,안전,2025.0,862.9,1139.2,-24.2,CFS,영업이익,dart_OperatingIncomeLoss,2222.9,2763.9,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,333.5,164.8,102.4,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,2.58,default,2,118.8,118.8,2.0,0.0,2.46,0.0,0.0,OFF,0.0,0.0,0.05439446199044158,SAFE,15.0,3.0,0.0,0.1487603305785124,3,5.0,0.083,20.0,17.0,19.7,0.74,29.92,3.25,10430.0,257.0,9.0,PYKRX,True,67.6,45.8,B,OBSERVE,73.7,B,OBSERVE,-6.1
kospi,20260722,20260722_2033,286940,롯데이노베이트,IT서비스,16240,31.9,17.4,12.7,-36.1,2.7,-0.9,-11.0,-27.5,-4.6,-15.4,-21.6,0.54,25400,15810,5,0,1,0,9474,17650,1.5,1.6,3.0,0.54,0,0,0,0,0,-,65.2,0.2,0.2,0.2,0.6,1,15,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,85.2,85.2,286940,1262032,0,0,0,0,,,,,,,,,,,안전,2025.0,313.9,257.2,22.0,CFS,영업이익,dart_OperatingIncomeLoss,924.4,511.5,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,97.4,69.6,39.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,2.94,default,2,102.2,102.2,4.0,0.0,2.33,0.0,0.0,OFF,0.0,0.0,0.026446122986304405,SAFE,18.0,2.0,0.0,0.08181818181818182,3,8.0,0.133,23.0,11.0,16.3,0.58,24.72,4.31,28166.0,657.0,9.0,PYKRX,True,66.3,46.6,B,OBSERVE,70.3,B,OBSERVE,-4.0
kospi,20260722,20260722_2033,192080,더블유게임즈,출판·SW,59900,30.8,17.4,23.3,-21.7,27.4,-0.2,-7.0,14.8,-4.0,-7.1,8.0,0.89,76500,47000,5,0,1,0,54254,67075,35.4,32.6,41.8,0.81,0,0,0,0,0,-,54.8,19.0,-16.3,54.1,-20.9,1,3,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,62.8,62.8,192080,1010110,0,0,0,0,,,,,,,,,,,안전,2025.0,89.5,660.8,-86.5,CFS,영업외손익,dart_NonOperatingProfitLoss,2369.3,2747.4,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,234.0,63.1,271.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업외손익,dart_NonOperatingProfitLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,26.47,default,4,91.8,91.8,2.0,0.0,10.81,1.0,0.0,OFF,0.0,0.0,0.022622647120601375,SAFE,9.0,2.0,0.0,0.028571428571428574,3,5.0,0.065,15.0,17.0,13.7,0.97,9.01,2.0,61507.0,6651.0,11.0,PYKRX,True,65.5,40.0,B,OBSERVE,64.7,B,OBSERVE,0.8
kospi,20260722,20260722_2033,004980,성신양회,비금속광물(시멘트·유리),7770,33.8,5.6,18.1,-49.2,3.6,-9.0,-5.1,-31.8,-8.5,-11.5,-19.6,0.25,15310,7500,0,0,0,0,130693,341331,6.8,10.6,30.3,0.38,0,0,0,0,0,-,64.3,5.0,-0.3,-1.0,-0.1,1,3,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,67.3,67.3,004980,132804,0,0,0,0,,,,,,,,,,,안전,2025.0,436.6,532.4,-18.0,CFS,영업이익,dart_OperatingIncomeLoss,1310.0,417.2,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,7.9,-62.6,112.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,3.0,default,-3,89.3,89.3,2.0,0.0,4.42,0.0,0.0,OFF,0.0,0.0,0.06985016220120985,SAFE,7.0,2.0,0.0,1.7647058823529413,0,10.0,0.155,20.0,17.0,16.075,0.33,7.44,4.5,23623.0,1044.0,9.0,PYKRX,True,65.2,44.7,B,OBSERVE,72.1,B,OBSERVE,-6.9
kospi,20260722,20260722_2033,002310,아세아제지,펄프·종이,7290,23.4,10.3,8.2,-35.9,6.6,-5.8,-8.1,-21.2,-5.9,-7.3,-11.3,0.5,11380,6840,0,0,0,0,83312,120532,4.3,6.2,9.2,0.69,0,0,0,0,0,-,70.1,2.6,2.2,1.2,19.6,1,10,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,80.1,80.1,002310,138729,0,0,0,0,,,,,,,,,,,안전,2025.0,272.2,265.7,2.4,CFS,영업이익(손실),dart_OperatingIncomeLoss,770.4,831.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,100.4,132.5,-24.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,2.83,default,-3,82.1,82.1,4.0,0.0,3.44,0.0,0.0,OFF,0.0,0.0,0.02340429345386338,SAFE,2.0,2.0,0.0,0.7160493827160493,0,15.0,0.522,18.0,0.0,17.525,0.33,9.62,3.43,22004.0,758.0,15.0,PYKRX,True,64.2,37.7,B,OBSERVE,65.5,B,OBSERVE,-1.3
kospi,20260722,20260722_2033,002700,신일전자,도매,1003,40.9,0.0,9.0,-36.0,0.9,-8.2,-12.5,-32.1,-9.7,-16.1,-23.4,0.27,1568,994,0,0,0,0,9689849,7286675,21.0,108.4,85.6,1.33,0,0,0,0,0,-,55.7,-10.7,-1.1,-26.7,-2.1,1,0,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,55.7,55.7,002700,173698,0,0,0,0,,,,,,,,,,,안전,2025.0,52.4,40.3,29.9,OFS,영업이익(손실),dart_OperatingIncomeLoss,148.2,124.3,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-2.5,-7.5,67.2,thstrm_amount,frmtrm_q_amount,OFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,2.83,default,-3,67.7,67.7,0.0,0.0,5.0,0.0,0.0,OFF,1.0,8.0,0.062450869440196496,SAFE,9.0,2.0,0.0,0.6559999999999999,0,0.0,-0.138,23.0,11.0,13.925,0.82,16.44,1.99,1221.0,61.0,6.0,PYKRX,True,63.9,30.3,B,OBSERVE,53.9,B,OBSERVE,10.0
kospi,20260722,20260722_2033,000220,유유제약,제약·바이오,3600,37.5,22.0,17.4,-29.4,1.8,-0.6,-6.6,-17.3,-3.0,-5.9,-14.2,0.56,5100,3535,5,0,1,0,59269,75864,1.5,2.2,2.8,0.78,0,0,0,0,0,-,48.8,1.3,0.0,7.4,0.0,1,3,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,56.8,56.8,000220,144818,0,0,0,0,,,,,,,,,,,안전,2025.0,110.2,117.0,-5.8,CFS,영업이익(손실),dart_OperatingIncomeLoss,158.8,249.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,43.0,39.2,9.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,1.44,default,2,63.8,63.8,2.0,0.0,6.96,0.0,0.0,OFF,1.0,8.0,0.022208584372782357,SAFE,6.0,0.0,0.0,0.09090909090909091,3,15.0,0.464,17.0,0.0,12.2,0.51,7.32,3.19,7069.0,492.0,15.0,PYKRX,True,62.4,41.3,B,OBSERVE,62.2,B,OBSERVE,0.2
kospi,20260722,20260722_2033,004560,현대비앤지스틸,철강·1차금속,10700,37.3,18.9,17.4,-58.0,2.6,-2.0,-11.9,-31.9,-4.3,-18.9,-21.7,0.74,25500,10430,0,0,0,0,35994,59989,4.3,3.9,6.7,0.6,0,0,0,0,0,-,60.8,0.4,-0.2,4.2,0.2,1,8,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,68.8,68.8,004560,125743,0,0,0,0,,,,,,,,,,,안전,2025.0,258.9,306.3,-15.5,CFS,영업이익(손실),dart_OperatingIncomeLoss,631.5,744.5,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,83.9,24.7,238.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,2.44,default,2,95.8,95.8,2.0,0.0,2.85,0.0,0.0,OFF,0.0,0.0,0.03752557963341001,SAFE,15.0,2.0,0.0,0.1680672268907563,3,0.0,0.03,20.0,17.0,15.2,0.31,10.96,2.34,34303.0,976.0,9.0,PYKRX,True,61.2,38.5,B,OBSERVE,64.2,B,OBSERVE,-3.0
kospi,20260722,20260722_2033,004250,NPC,고무·플라스틱,2870,22.9,15.2,1.7,-38.5,2.1,-5.3,-4.8,-27.9,-5.4,-8.8,-22.8,0.44,4670,2810,0,0,0,0,34726,49150,0.6,1.0,1.5,0.71,0,0,0,0,0,-,70.8,-0.9,0.3,0.8,-0.2,1,3,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,73.8,73.8,004250,108038,0,0,0,0,,,,,,,,,,,안전,2025.0,235.7,104.9,124.6,CFS,영업이익,dart_OperatingIncomeLoss,237.4,695.7,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,62.3,36.8,69.2,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,1.01,default,-3,85.8,85.8,2.0,0.0,2.88,0.0,0.0,OFF,0.0,0.0,0.022515701785458513,SAFE,3.0,2.0,0.0,1.1041666666666667,0,-10.0,-0.4,23.0,11.0,17.7,0.24,8.47,3.66,11789.0,339.0,20.0,PYKRX,True,60.7,19.4,B,OBSERVE,61.7,B,OBSERVE,-1.0
kospi,20260722,20260722_2033,010040,한국내화,비금속광물(시멘트·유리),1410,19.7,9.9,-6.0,-43.3,2.2,-9.2,-8.4,-30.0,-9.3,-12.7,-27.7,0.67,2485,1379,0,0,0,0,38759,59033,0.5,0.6,0.9,0.66,0,0,0,0,0,-,76.5,0.1,0.0,0.1,0.0,1,3,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,79.5,79.5,010040,160205,0,0,0,0,,,,,,,,,,,안전,2025.0,27.8,85.9,-67.7,CFS,영업이익,dart_OperatingIncomeLoss,77.2,184.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-3.1,-13.9,77.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,2.78,default,-3,101.5,101.5,2.0,0.0,0.0,0.0,0.0,OFF,0.0,0.0,0.02054701455119012,SAFE,3.0,2.0,0.0,1.0952380952380951,0,5.0,0.111,20.0,17.0,19.125,0.33,0.0,0.0,4239.0,0.0,1.0,PYKRX,True,60.2,39.6,B,OBSERVE,62.1,B,OBSERVE,-1.9
kospi,20260722,20260722_2033,001560,제일연마,비금속광물(시멘트·유리),8370,36.7,5.7,4.8,-35.1,0.6,-7.0,-8.9,-27.0,-4.8,-12.4,-16.5,0.29,12900,8320,5,1,0,0,4345,3488,0.1,0.4,0.3,1.25,0,0,0,0,0,-,61.5,-0.3,0.0,-0.2,0.0,1,0,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,66.5,66.5,001560,148461,0,0,1,0,,,[20260303] 매매거래정지및정지해제(중요내용공시)               (20260303800285),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260303800285,,,,안전,2025.0,42.4,57.5,-26.3,CFS,영업이익,dart_OperatingIncomeLoss,80.8,68.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,15.4,9.2,66.1,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익,dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,5,현금창출양호,1.91,default,-3,88.5,88.5,0.0,0.0,12.47,1.0,0.0,OFF,0.0,0.0,0.01862985396167821,SAFE,13.0,3.0,0.0,0.7865168539325842,0,-10.0,-1.0,20.0,17.0,15.375,0.51,4.1,8.61,16369.0,2042.0,9.0,PYKRX,True,59.9,20.5,B,OBSERVE,51.4,B,OBSERVE,8.5
kospi,20260722,20260722_2033,006570,대림통상,금속가공,2020,26.0,20.6,24.3,-36.8,25.3,-9.4,5.7,0.2,-5.1,0.9,-8.3,0.33,3195,1612,0,0,0,0,26782,31776,0.2,0.6,0.7,0.84,0,0,0,0,0,-,57.4,0.3,0.0,0.1,-0.1,1,3,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,60.4,60.4,006570,109824,0,0,0,0,,,,,,,,,,,안전,2025.0,-95.7,-34.1,-180.2,CFS,영업이익(손실),dart_OperatingIncomeLoss,4.5,-77.4,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,-6.1,-12.4,50.7,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,턴어라운드,20,0,회계손실현금유입,,default,0,80.4,80.4,2.0,0.0,0.0,0.0,0.0,OFF,0.0,0.0,0.02826805268977408,SAFE,1.0,1.0,0.0,,0,15.0,0.429,10.0,17.0,14.35,0.8,0.0,0.0,2512.0,0.0,1.0,PYKRX,True,58.6,42.2,C,OBSERVE,57.4,C,OBSERVE,1.2
kospi,20260722,20260722_2033,079900,전진건설로봇,기계·장비,31150,25.0,21.6,18.7,-58.1,7.8,-1.1,-34.4,-54.7,-12.5,-35.1,-39.5,0.93,74350,28900,5,0,1,0,39791,54454,15.0,12.4,19.9,0.73,0,0,0,0,0,-,79.6,14.7,-3.5,47.6,-7.5,1,8,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,92.6,92.6,079900,372129,0,0,0,0,,,,,,,,,,,안전,2025.0,90.1,80.8,11.6,CFS,영업외손익,dart_NonOperatingProfitLoss,323.4,200.8,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,42.6,86.6,-50.8,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,3.59,default,4,101.6,101.6,2.0,0.0,20.3,0.0,0.0,OFF,0.0,0.0,0.049616123530176665,SAFE,16.0,3.0,0.0,0.03197674418604651,3,15.0,0.563,18.0,0.0,19.9,2.91,14.34,4.46,10701.0,2172.0,3.0,PYKRX,True,58.2,44.4,B,OBSERVE,58.9,B,OBSERVE,-0.7
kospi,20260722,20260722_2033,028100,동아지질,건설,14300,20.0,4.2,11.1,-25.7,8.3,-3.1,-11.5,-19.4,-10.5,-8.9,-13.5,0.34,19240,13200,5,0,1,0,12493,34542,1.6,1.8,5.6,0.36,0,0,0,0,0,-,66.6,1.4,-0.4,-1.9,40.1,1,8,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,79.6,79.6,028100,178754,0,0,0,0,,,,,,,,,,,안전,2025.0,180.7,96.1,88.0,CFS,영업이익(손실),dart_OperatingIncomeLoss,950.9,90.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,50.5,35.2,43.6,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,5.26,default,0,94.6,94.6,2.0,0.0,7.83,0.0,0.0,OFF,0.0,0.0,0.03016144552877546,SAFE,5.0,3.0,0.0,0.26956521739130435,0,10.0,0.179,18.0,11.0,16.65,0.77,9.84,4.2,18566.0,1453.0,9.0,PYKRX,True,57.5,39.1,B,OBSERVE,64.6,B,OBSERVE,-7.1
kospi,20260722,20260722_2033,014790,HL D&I,건설,2355,34.2,10.0,26.4,-42.8,6.3,-0.2,-5.6,-34.6,-5.0,-11.3,-17.2,0.3,4120,2215,10,0,1,1,41055,103732,0.7,1.0,2.6,0.4,0,0,0,0,0,-,58.1,-0.3,0.0,4.4,-3.7,1,0,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,68.1,68.1,014790,161116,0,0,0,0,,,,,,,,,,,안전,2025.0,797.9,578.9,37.8,CFS,영업이익(손실),dart_OperatingIncomeLoss,754.9,-16.3,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,189.8,141.7,34.0,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,성장지속,10,5,현금창출양호,0.95,default,2,85.1,85.1,3.0,0.0,1.92,0.0,0.0,OFF,0.0,0.0,0.04790471533892155,SAFE,7.0,0.0,0.0,0.03571428571428572,3,0.0,-0.115,23.0,11.0,14.525,0.19,10.06,0.0,12211.0,234.0,12.0,PYKRX,True,57.0,36.5,B,OBSERVE,63.5,B,OBSERVE,-6.5
kospi,20260722,20260722_2033,003780,진양산업,고무·플라스틱,4120,31.9,5.4,-40.5,-49.1,1.2,-12.7,-15.8,-30.8,-11.7,-17.2,-31.8,4.75,8090,4070,5,1,0,0,134177,84336,16.4,5.8,3.9,1.59,0,0,0,0,0,-,89.7,-4.3,0.0,-1.5,0.0,1,0,조정,0,-2,0,2,20.7,-25.4,1479.2,,-3.65,29568.0,29568.0,29568.0,10,10,1.0,94.7,94.7,003780,150439,0,0,0,0,,,,,,,,,,,안전,2025.0,84.4,82.0,3.0,CFS,영업이익(손실),dart_OperatingIncomeLoss,92.2,93.0,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,ok,연간 영업이익 YoY 계산 성공,ok,OCF 추출 성공,2026 Q1,3개월,17.1,21.6,-20.9,thstrm_amount,frmtrm_q_amount,CFS,fnlttSinglAcntAll,영업이익(손실),dart_OperatingIncomeLoss,ok,3개월 기준 YoY 계산 성공,관망,0,5,현금창출양호,1.09,default,-2,97.7,97.7,4.0,0.0,10.34,1.0,0.0,OFF,0.0,0.0,0.03189370163888332,SAFE,7.0,0.0,0.0,0.8037974683544303,0,-10.0,-1.103,18.0,0.0,20.0,0.8,7.72,8.69,5164.0,534.0,14.0,PYKRX,True,56.6,8.4,B,OBSERVE,42.0,B,OBSERVE,14.6
