rank,ticker,market,wu_score,n_universe,name,sector,v3_bucket,mcap_조,lv63,nh252_%,mom12_%,r20d_%,amt20_억,foreign_5d_억,foreign_20d_억,inst_5d_억,inst_20d_억,top50,top10pct,dilution_60d
163,003240,KOSPI,2.117,1053,태광산업,화학,,1.01,0.0271,-42.0,-0.1,1.9,10.8,-2.8,8.1,-6.7,-6.7,0,0,
164,064960,KOSPI,2.116,1053,SNT모티브,자동차·부품,OBSERVE,0.68,0.0263,-34.9,-27.4,-2.8,17.9,-11.4,-53.5,-4.9,-8.7,0,0,
165,029460,KOSPI,2.113,1053,케이씨,의료·정밀·광학,,0.49,0.0514,0.0,52.0,27.3,14.4,11.6,34.4,13.6,17.5,0,0,
166,000400,KOSPI,2.112,1053,롯데손해보험,,,0.64,0.0529,-24.4,28.4,4.9,7.8,1.3,12.3,-0.9,-3.7,0,0,
167,041930,KOSDAQ,2.11,1053,SY동아,고무·플라스틱,,0.08,0.024,-33.9,-21.6,5.8,25.6,-1.1,-8.9,0.0,-0.1,0,0,
168,030000,KOSPI,2.108,1053,제일기획,엔지니어링,OBSERVE,2.01,0.017,-24.4,-4.4,-8.4,72.0,-237.7,-201.0,13.7,-49.1,0,0,
169,001120,KOSPI,2.103,1053,LX인터내셔널,도매,,1.62,0.0272,-26.1,25.9,9.8,36.1,-71.6,-141.9,103.8,199.7,0,0,
170,214180,KOSDAQ,2.1,1053,헥토이노베이션,IT서비스,WAIT,0.18,0.034,-43.5,-8.7,-3.1,7.8,-2.4,-5.4,0.3,0.2,0,0,
171,150900,KOSDAQ,2.1,1053,파수AI,출판·SW,,0.05,0.0394,-34.8,-21.9,15.4,10.3,-4.6,-9.8,0.0,1.5,0,0,
172,006280,KOSPI,2.093,1053,녹십자,제약·바이오,,1.47,0.0287,-30.4,-8.7,-3.8,27.8,-20.7,-40.1,-3.2,14.8,0,0,
173,271980,KOSPI,2.087,1053,제일약품,제약·바이오,WATCH,0.15,0.0256,-42.1,-28.5,-0.3,12.4,-0.7,-4.9,0.0,0.0,0,0,
174,225570,KOSDAQ,2.086,1053,넥슨게임즈,출판·SW,EXCLUDE,0.72,0.0335,-26.1,-35.0,16.9,24.6,-35.2,-34.3,37.5,95.1,0,0,
175,080160,KOSDAQ,2.084,1053,모두투어,사업지원,OBSERVE,0.17,0.0216,-47.5,-28.1,-2.6,10.7,-18.6,-29.0,0.0,0.1,0,0,
176,007070,KOSPI,2.082,1053,GS리테일,소매,OBSERVE,1.95,0.0297,-20.9,55.9,-13.7,48.5,6.9,81.7,-42.1,-117.2,0,0,
177,002030,KOSPI,2.079,1053,아세아,엔지니어링,,0.45,0.0401,-45.0,-49.3,13.7,5.6,-4.8,-12.4,5.0,13.3,0,0,
178,023590,KOSPI,2.078,1053,다우기술,IT서비스,,1.71,0.0298,-35.9,13.1,3.4,16.0,-5.1,-5.6,7.2,27.1,0,0,
179,012630,KOSPI,2.075,1053,HDC,금융(은행),,1.57,0.041,-12.8,-1.4,23.8,27.0,14.1,118.4,5.4,5.1,0,0,
180,001060,KOSPI,2.075,1053,JW중외제약,제약·바이오,WAIT,0.63,0.0347,-30.3,17.3,-1.4,18.2,7.5,-18.4,-0.0,6.9,0,0,
181,089980,KOSDAQ,2.071,1053,상아프론테크,고무·플라스틱,,0.26,0.0398,-44.9,-22.0,12.1,6.0,-15.3,-13.2,-7.0,-6.4,0,0,
182,032640,KOSPI,2.067,1053,LG유플러스,통신,WAIT,6.17,0.0202,-18.4,2.9,-2.3,125.9,-201.1,-417.8,60.5,339.8,0,0,
183,271940,KOSPI,2.059,1053,일진하이솔루스,조선·기타운송,,0.41,0.0395,-45.8,-38.2,6.3,6.1,3.4,4.1,0.6,-11.2,0,0,
184,014280,KOSPI,2.058,1053,금강공업,철강·1차금속,,0.13,0.0302,-39.0,-13.1,2.0,13.7,1.0,-7.8,0.0,-0.0,0,0,
185,004000,KOSPI,2.054,1053,롯데정밀화학,화학,OBSERVE,1.15,0.0244,-37.4,-2.6,-2.2,22.9,-11.8,-5.4,-12.7,-45.1,0,0,
186,011560,KOSDAQ,2.048,1053,세보엠이씨,건설,,0.25,0.0507,-11.4,72.8,14.1,14.8,-0.0,18.4,-0.2,-6.7,0,0,
187,053050,KOSDAQ,2.047,1053,지에스이,전력·가스,,0.06,0.0238,-52.7,-36.4,7.7,7.9,-0.3,-6.8,-0.1,1.6,0,0,
188,049070,KOSDAQ,2.044,1053,인탑스,반도체·전자부품,,0.29,0.045,-23.5,16.4,6.3,14.8,4.8,-16.1,0.0,0.2,0,0,
189,248070,KOSPI,2.038,1053,솔루엠,반도체·전자부품,WATCH,0.61,0.0301,-46.0,-34.3,-1.8,9.4,-10.4,-49.2,8.7,21.9,0,0,
190,432320,KOSPI,2.036,1053,,,,0.25,0.0227,-58.4,-63.8,16.4,6.4,-5.4,-6.2,5.9,11.6,0,0,
191,033780,KOSPI,2.036,1053,KT&G,담배,,18.02,0.0189,-8.1,27.9,0.2,358.5,136.0,309.8,-50.0,-301.3,0,0,
192,137310,KOSPI,2.035,1053,에스디바이오센서,의료·정밀·광학,,0.74,0.0295,-43.6,-43.1,-5.6,11.2,-1.8,3.1,1.2,-1.5,0,0,
193,111770,KOSPI,2.035,1053,영원무역,도매,OBSERVE,3.2,0.0296,-26.3,27.3,-4.9,45.7,-19.5,-46.5,10.5,-8.4,0,0,
194,001720,KOSPI,2.035,1053,신영증권,,,2.32,0.0325,-44.7,11.0,-9.2,9.0,2.0,-15.6,-5.4,26.1,0,0,
195,280360,KOSPI,2.033,1053,롯데웰푸드,식료품,WATCH,1.17,0.0361,-14.2,13.9,-2.0,52.6,47.3,-75.0,-19.3,212.5,0,0,
196,282330,KOSPI,2.033,1053,BGF리테일,소매,OBSERVE,2.42,0.0337,-8.7,28.5,-4.2,79.7,2.7,120.4,-4.6,-47.4,0,0,
197,003620,KOSPI,2.027,1053,KG모빌리티,자동차·부품,WATCH,0.53,0.0313,-41.4,-18.5,-2.8,12.2,-8.4,-32.6,-3.8,-6.9,0,0,CB 08/27
198,282880,KOSDAQ,2.025,1053,코윈로보틱스,기계·장비,,0.13,0.0409,-44.9,-27.0,16.2,6.3,-1.6,-10.1,0.0,1.4,0,0,
199,003090,KOSPI,2.024,1053,대웅,제약·바이오,OBSERVE,0.92,0.0298,-45.8,-32.4,-6.9,10.3,-12.1,-18.7,-2.5,-6.0,0,0,
200,030200,KOSPI,2.023,1053,KT,통신,,13.43,0.0163,-22.6,-1.3,1.5,147.3,-5.0,-39.7,61.9,131.2,0,0,
201,003470,KOSPI,2.016,1053,유안타증권,,,0.87,0.0324,-42.1,32.3,-0.3,11.4,-19.3,-19.0,1.5,13.6,0,0,
202,004990,KOSPI,2.014,1053,롯데지주,금융(은행),,2.43,0.0225,-36.8,-24.8,5.6,33.7,-39.3,-53.6,34.5,96.9,0,0,
203,013580,KOSPI,2.013,1053,계룡건설,건설,,0.21,0.0453,-23.2,7.0,4.8,16.4,-5.2,-0.7,3.4,4.4,0,0,
204,014530,KOSPI,2.01,1053,극동유화,석유정제,,0.12,0.0151,-44.8,-2.9,1.7,18.3,2.2,-12.4,0.2,0.1,0,0,
205,021240,KOSPI,2.01,1053,코웨이,미분류,,7.15,0.0271,-6.7,-6.0,3.7,198.2,-170.3,-467.5,213.4,370.9,0,0,
206,004490,KOSPI,2.008,1053,세방전지,전기장비,WATCH,0.82,0.0314,-17.5,-12.4,3.5,73.9,1.0,-62.2,0.5,169.5,0,0,
207,058430,KOSPI,2.006,1053,포스코스틸리온,철강·1차금속,,0.28,0.0276,-48.5,19.6,2.3,10.4,-0.2,14.0,-0.0,2.8,0,0,
208,005880,KOSPI,2.003,1053,대한해운,운수·물류,,0.66,0.0285,-34.1,17.1,-4.0,32.9,-4.8,-39.6,0.2,21.1,0,0,
209,011200,KOSPI,2.001,1053,HMM,운수·물류,,19.86,0.024,-14.1,-6.3,-7.9,217.1,-51.8,137.8,72.1,-56.8,0,0,
210,259630,KOSDAQ,2.0,1053,엠플러스,기계·장비,WATCH,0.11,0.0383,-52.0,-26.2,-1.2,5.1,1.7,-4.2,0.0,0.2,0,0,
211,108380,KOSDAQ,2.0,1053,대양전기공업,조선·기타운송,,0.18,0.0411,-44.6,-47.0,9.4,6.8,-1.6,8.8,3.0,-1.4,0,0,
212,017800,KOSPI,1.997,1053,현대엘리베이터,기계·장비,,2.9,0.0198,-33.6,-8.5,1.0,62.9,-71.0,-51.7,46.2,132.0,0,0,
213,020000,KOSPI,1.996,1053,한섬,의복,,0.4,0.0352,-33.3,0.9,19.7,20.1,-70.0,-96.7,80.8,85.3,0,0,
214,029780,KOSPI,1.996,1053,삼성카드,,,5.06,0.0189,-35.2,-9.2,-5.7,51.9,-87.9,-153.5,27.0,18.3,0,0,
215,005180,KOSPI,1.995,1053,빙그레,식료품,WAIT,0.75,0.0369,-10.5,18.3,-4.1,69.3,36.9,164.4,-18.1,110.0,0,0,
216,383220,KOSPI,1.993,1053,F&F,의복,,2.63,0.0377,-20.2,-9.6,8.2,40.4,-27.8,-64.5,42.7,97.6,0,0,
217,396470,KOSDAQ,1.993,1053,워트,기계·장비,,0.11,0.0507,-36.0,-13.8,9.7,7.3,2.9,14.3,0.0,0.0,0,0,
218,001200,KOSPI,1.992,1053,,미분류,,0.41,0.0348,-34.5,25.9,-0.9,18.4,-11.1,13.9,1.5,-47.8,0,0,
219,279570,KOSPI,1.991,1053,케이뱅크,금융(은행),EXCLUDE,2.19,0.0259,-35.3,,-2.9,34.1,-47.6,-33.8,-4.9,26.8,0,0,
220,036890,KOSDAQ,1.989,1053,진성티이씨,기계·장비,OBSERVE,0.27,0.044,-41.3,-7.8,-1.5,7.4,-1.4,37.1,-6.3,-43.9,0,0,
221,014970,KOSDAQ,1.987,1053,삼륭물산,펄프·종이,,0.07,0.0331,-56.9,-43.0,3.5,5.1,0.0,-3.3,0.0,-0.0,0,0,
222,104620,KOSDAQ,1.985,1053,노랑풍선,사업지원,,0.05,0.0247,-53.1,-50.8,1.0,8.9,-3.7,-7.3,0.0,0.0,0,0,
223,192250,KOSDAQ,1.985,1053,케이사인,출판·SW,,0.06,0.0364,-50.3,-35.5,5.3,6.6,-0.4,-5.8,0.0,0.0,0,0,
224,267320,KOSDAQ,1.983,1053,나인테크,기계·장비,,0.13,0.0409,-51.6,-39.4,7.3,5.0,2.1,2.8,0.1,0.3,0,0,
225,317450,KOSPI,1.98,1053,명인제약,제약·바이오,EXCLUDE,0.62,0.0255,-65.4,,-8.1,5.2,-0.3,-7.1,-5.1,-8.7,0,0,
226,100130,KOSDAQ,1.979,1053,동국S&C,금속가공,,0.08,0.0264,-45.9,-44.5,7.3,13.0,0.3,-2.9,0.6,0.5,0,0,
227,005160,KOSDAQ,1.979,1053,동국산업,철강·1차금속,,0.18,0.0381,-15.2,-20.2,32.3,58.0,-4.8,-7.4,-0.0,-0.1,0,0,
228,128820,KOSPI,1.973,1053,대성산업,소매,WATCH,0.18,0.0249,-65.9,0.5,0.6,5.3,-0.2,-0.7,-0.0,-0.3,0,0,
229,083310,KOSDAQ,1.971,1053,엘오티베큠,기계·장비,,0.19,0.057,-38.7,-19.8,14.3,5.1,2.8,-9.4,-0.1,-0.8,0,0,
230,204620,KOSDAQ,1.967,1053,글로벌텍스프리,금융보조,,0.41,0.0398,-14.6,-10.1,16.1,53.4,-20.5,120.1,9.2,-37.4,0,0,
231,051160,KOSDAQ,1.967,1053,지어소프트,출판·SW,,0.19,0.0467,0.0,11.9,36.1,40.6,47.6,52.6,-1.6,6.5,0,0,
232,053300,KOSDAQ,1.965,1053,한국정보인증,출판·SW,,0.2,0.0346,-32.2,-31.9,7.5,27.6,-17.2,-22.4,0.8,14.9,0,0,
233,053350,KOSDAQ,1.964,1053,이니텍,출판·SW,,0.1,0.0373,-56.0,-60.1,13.7,5.1,-2.8,2.8,0.0,-7.2,0,0,
234,489460,KOSDAQ,1.963,1053,바이오비쥬,화학,,0.17,0.0476,-32.7,-33.4,7.3,11.3,-0.2,4.2,-0.4,-0.6,0,0,CB 09/10
235,078520,KOSPI,1.962,1053,에이블씨엔씨,화학,WAIT,0.27,0.0448,-32.9,-20.7,-7.1,13.0,3.6,3.6,7.3,6.8,0,0,
236,405100,KOSDAQ,1.962,1053,큐알티,전문서비스,,0.17,0.0484,-37.5,-27.1,24.1,8.6,-1.1,-19.7,-0.1,-0.6,0,0,
237,271560,KOSPI,1.962,1053,오리온,식료품,OBSERVE,4.4,0.0241,-23.7,18.1,-13.2,131.0,-49.4,8.3,-6.1,-166.1,0,0,
238,460860,KOSPI,1.96,1053,동국제강,철강·1차금속,,0.5,0.0328,-37.7,-4.8,9.5,18.6,-7.3,0.7,14.3,14.6,0,0,
239,077500,KOSPI,1.957,1053,유니퀘스트,도매,,0.18,0.0593,-2.1,17.8,20.8,14.4,20.0,37.2,6.1,7.2,0,0,
240,138040,KOSPI,1.956,1053,메리츠금융지주,,,21.7,0.0254,-11.3,-5.7,12.4,329.4,-204.6,-452.9,177.0,1205.4,0,0,
241,377450,KOSDAQ,1.955,1053,리파인,IT서비스,WATCH,0.25,0.0449,-17.7,-1.0,-12.3,30.6,-13.0,-15.4,7.9,87.4,0,0,
242,097950,KOSPI,1.954,1053,CJ제일제당,식료품,OBSERVE,2.64,0.0233,-28.8,-20.9,-7.5,103.2,-84.6,-401.0,-52.2,19.9,0,0,
243,372910,KOSPI,1.951,1053,한컴라이프케어,의료·정밀·광학,,0.06,0.0302,-37.8,-33.6,16.2,24.0,-6.5,-4.8,0.0,0.0,0,0,
244,071090,KOSPI,1.951,1053,하이스틸,철강·1차금속,,0.07,0.0291,-38.3,-31.3,7.3,25.9,-4.6,-9.0,0.0,0.0,0,0,
245,051600,KOSPI,1.948,1053,한전KPS,건설,,2.09,0.0252,-31.3,-14.1,5.0,71.9,-64.4,-106.3,32.8,112.9,0,0,
246,081660,KOSPI,1.946,1053,미스토홀딩스,도매,OBSERVE,2.06,0.0328,-28.3,1.6,-8.2,48.4,-28.5,-71.0,11.1,29.5,0,0,
247,005389,KOSPI,1.941,1053,현대차3우B,,,0.4,0.0281,-43.9,14.8,-10.1,16.2,-1.0,-11.2,-20.5,-29.4,0,0,
248,086790,KOSPI,1.941,1053,하나금융지주,,,36.77,0.0241,-3.3,58.0,5.4,1019.1,-505.6,-1078.4,412.0,1583.3,0,0,
249,052220,KOSDAQ,1.94,1053,iMBC,방송,OBSERVE,0.04,0.0271,-53.0,-48.0,-7.9,9.2,-1.0,-6.2,0.0,0.0,0,0,
250,000370,KOSPI,1.939,1053,한화손해보험,,,0.94,0.0384,-13.1,34.4,13.5,74.6,8.3,76.8,2.4,171.4,0,0,
251,055550,KOSPI,1.935,1053,신한지주,,,53.14,0.0241,-1.6,61.6,9.6,1236.1,-490.4,-2407.4,547.9,3406.3,0,0,
252,015860,KOSPI,1.934,1053,일진홀딩스,금융(은행),,0.34,0.0407,-52.1,15.7,-1.2,5.4,0.5,2.4,3.9,6.0,0,0,
253,206650,KOSDAQ,1.934,1053,유바이오로직스,제약·바이오,WAIT,0.31,0.0321,-48.1,-40.4,-6.9,10.4,-0.4,-13.4,0.0,0.7,0,0,
254,005010,KOSPI,1.934,1053,휴스틸,철강·1차금속,,0.23,0.0287,-43.7,-13.2,10.0,16.3,2.7,-25.5,0.2,1.0,0,0,
255,005850,KOSPI,1.93,1053,에스엘,자동차·부품,OBSERVE,2.3,0.0307,-35.0,57.4,-7.4,34.1,-11.0,-59.1,-7.3,-10.7,0,0,
256,000490,KOSPI,1.927,1053,대동,기계·장비,WATCH,0.22,0.0383,-34.2,-24.0,2.1,20.7,2.0,-1.9,-0.0,-0.5,0,0,
257,024110,KOSPI,1.921,1053,기업은행,,,16.07,0.0152,-29.4,5.3,-0.2,179.2,-395.3,-258.6,44.8,226.4,0,0,
258,144510,KOSDAQ,1.918,1053,지씨셀,전문서비스,,0.23,0.0417,-48.1,-30.6,3.3,7.1,-6.5,-9.5,-0.4,0.0,0,0,
259,434480,KOSDAQ,1.917,1053,모니터랩,출판·SW,,0.04,0.0458,-39.7,-39.5,15.7,9.5,0.9,-1.8,-0.1,0.0,0,0,
260,243070,KOSDAQ,1.916,1053,휴온스,제약·바이오,,0.23,0.0308,-48.8,-19.9,-21.4,11.1,-5.1,-1.8,-0.0,0.4,0,0,
261,241560,KOSPI,1.914,1053,두산밥캣,기계·장비,OBSERVE,5.64,0.0316,-23.3,7.2,-2.0,89.4,-103.4,-3.7,1.6,0.5,0,0,
262,015750,KOSDAQ,1.913,1053,성우하이텍,자동차·부품,OBSERVE,0.47,0.0326,-48.2,-1.0,-2.0,10.8,-2.3,12.1,0.8,-10.5,0,0,
263,003490,KOSPI,1.912,1053,대한항공,운수·물류,,10.7,0.0261,-4.3,9.6,11.7,801.3,-47.0,3368.4,99.4,814.5,0,0,
264,089790,KOSDAQ,1.91,1053,제이티,기계·장비,,0.06,0.058,-24.6,6.6,47.0,10.8,3.8,1.6,0.1,1.1,0,0,
265,302440,KOSPI,1.91,1053,SK바이오사이언스,제약·바이오,OBSERVE,2.8,0.0286,-40.5,-26.0,-6.7,25.7,-18.9,15.0,-11.2,-19.1,0,0,
266,005440,KOSPI,1.908,1053,현대지에프홀딩스,금융(은행),,2.42,0.0384,-29.5,45.2,13.1,34.4,-47.8,-116.0,0.1,45.5,0,0,
267,079940,KOSDAQ,1.906,1053,가비아,출판·SW,,0.55,0.047,-13.4,69.6,-9.3,38.8,24.2,-473.2,-23.6,477.0,0,0,
268,316140,KOSPI,1.905,1053,우리금융지주,,,26.86,0.0229,-10.7,30.9,14.1,1116.2,-171.1,4789.0,335.0,1408.7,0,0,
269,323410,KOSPI,1.903,1053,카카오뱅크,금융(은행),OBSERVE,9.69,0.0209,-29.3,-9.6,-6.0,163.8,-205.2,-228.8,2.3,111.5,0,0,
270,005830,KOSPI,1.903,1053,DB손해보험,,,12.4,0.029,-7.9,27.8,4.9,456.8,-115.7,-1457.0,67.8,1402.9,0,0,
271,147830,KOSDAQ,1.902,1053,제룡산업,금속가공,,0.14,0.0432,-48.7,3.4,6.8,6.6,-2.4,-2.0,0.0,-0.0,0,0,
272,051900,KOSPI,1.902,1053,LG생활건강,화학,,4.48,0.0321,-10.3,6.6,-5.4,212.3,-124.4,23.2,192.2,273.9,0,0,
273,011780,KOSPI,1.901,1053,금호석유화학,화학,OBSERVE,3.01,0.0311,-21.9,7.6,-0.2,116.4,27.5,60.8,-70.5,-4.2,0,0,
274,105560,KOSPI,1.9,1053,KB금융,,,63.1,0.0246,-4.5,54.0,9.1,1987.9,-1237.3,-1772.8,1301.6,3062.5,0,0,
275,004370,KOSPI,1.897,1053,농심,식료품,OBSERVE,2.4,0.0285,-24.3,4.7,-13.3,130.5,34.8,73.8,-36.8,38.7,0,0,
276,065450,KOSDAQ,1.895,1053,빅텍,의료·정밀·광학,,0.09,0.0259,-54.9,-25.2,0.0,10.1,-1.5,-1.4,-0.2,-3.9,0,0,
277,035510,KOSPI,1.894,1053,신세계 I&C,IT서비스,,0.21,0.0328,-36.2,-13.8,15.8,30.8,-13.6,-65.6,-3.1,-2.8,0,0,
278,009190,KOSPI,1.894,1053,대양금속,철강·1차금속,WATCH,0.05,0.0454,-51.1,-8.0,-21.2,5.3,-0.7,-1.8,-0.4,-0.6,0,0,유상증자 08/28
279,378340,KOSDAQ,1.891,1053,필에너지,기계·장비,,0.27,0.0508,-43.7,-20.6,19.1,6.2,3.7,-3.6,-0.0,-0.2,0,0,
280,008060,KOSPI,1.887,1053,대덕,금융(은행),OBSERVE,0.45,0.0488,-38.4,87.8,-7.8,9.9,0.2,18.6,2.0,-3.8,0,0,
281,030520,KOSDAQ,1.884,1053,한컴,출판·SW,OBSERVE,0.41,0.0344,-38.5,-34.2,-2.7,22.2,-21.0,-10.6,-0.2,-19.4,0,0,
282,006405,KOSPI,1.884,1053,삼성SDI우,,,0.35,0.0427,-40.0,58.3,3.9,11.9,2.8,5.7,-0.2,-11.2,0,0,
283,307870,KOSDAQ,1.884,1053,비투엔,출판·SW,,0.09,0.0521,-27.4,-25.7,20.7,14.7,-0.8,-0.5,0.0,0.2,0,0,
284,475560,KOSPI,1.883,1053,더본코리아,도매,EXCLUDE,0.22,0.043,-44.2,-28.0,-21.9,9.0,-1.6,2.0,-0.2,-0.1,0,0,
285,003540,KOSPI,1.882,1053,대신증권,,,1.26,0.0291,-46.1,-5.1,1.7,16.2,-27.8,-21.3,15.3,39.3,0,0,
286,172670,KOSDAQ,1.876,1053,에이엘티,반도체·전자부품,,0.12,0.0666,-32.6,25.4,35.5,6.0,-4.0,0.2,0.1,0.4,0,0,
287,001450,KOSPI,1.876,1053,현대해상,,,4.16,0.034,-8.8,79.9,-3.6,235.9,84.2,9.6,-42.8,307.5,0,0,
288,439090,KOSDAQ,1.872,1053,마녀공장,화학,OBSERVE,0.26,0.0505,-19.6,8.8,-8.2,26.3,0.4,-3.8,-0.3,3.0,0,0,
289,001250,KOSPI,1.871,1053,GS글로벌,도매,OBSERVE,0.21,0.0374,-52.7,2.2,-1.2,7.3,-1.3,-8.0,-1.0,-1.1,0,0,
290,003200,KOSPI,1.868,1053,일신방직,섬유,,0.26,0.055,-28.7,6.9,5.2,12.7,0.3,-5.3,1.3,1.7,0,0,
291,175330,KOSPI,1.867,1053,JB금융지주,,,5.85,0.0342,-16.4,12.2,15.0,150.1,-96.0,-569.0,136.1,809.5,0,0,
292,322510,KOSDAQ,1.865,1053,제이엘케이,출판·SW,,0.13,0.0489,-45.7,-24.4,0.3,6.6,-3.4,-8.6,-0.3,17.2,0,0,
293,017550,KOSPI,1.863,1053,수산세보틱스,기계·장비,OBSERVE,0.11,0.0371,-53.1,-9.3,2.2,7.4,-0.0,2.7,0.0,0.0,0,0,
294,002140,KOSPI,1.863,1053,고려산업,식료품,OBSERVE,0.05,0.0583,-31.4,-22.2,-3.9,9.6,1.9,1.1,0.0,-0.2,0,0,
295,102120,KOSDAQ,1.86,1053,어보브반도체,반도체·전자부품,,0.14,0.0495,-48.9,-37.9,11.4,5.6,0.2,-5.5,0.1,-0.1,0,0,
296,025860,KOSPI,1.858,1053,남해화학,화학,OBSERVE,0.3,0.0215,-48.0,-14.2,4.3,24.9,-2.1,-10.7,5.8,32.6,0,0,
297,063080,KOSDAQ,1.855,1053,컴투스홀딩스,출판·SW,EXCLUDE,0.08,0.0477,-49.9,-40.6,-6.3,5.8,3.4,0.6,-1.8,7.0,0,0,
298,294630,KOSDAQ,1.854,1053,서남,전기장비,,0.08,0.0428,-44.4,-14.7,21.9,9.8,-1.3,-3.0,0.0,0.0,0,0,
299,452260,KOSPI,1.853,1053,한화갤러리아,소매,,0.52,0.0397,-25.8,71.9,38.8,54.6,-16.0,-53.3,0.9,1.7,0,0,
300,043910,KOSDAQ,1.852,1053,자연과환경,비금속광물(시멘트·유리),,0.04,0.0337,-56.1,-55.0,-2.3,7.7,-0.2,-3.0,0.0,0.0,0,0,
301,017860,KOSPI,1.85,1053,DS단석,화학,,0.21,0.0344,-55.1,-47.8,2.0,7.8,-0.6,-3.1,0.0,0.2,0,0,
302,060720,KOSDAQ,1.849,1053,KH바텍,반도체·전자부품,,0.26,0.0422,-42.6,-24.8,9.3,11.4,2.8,5.8,0.0,-5.3,0,0,
303,023410,KOSDAQ,1.849,1053,유진기업,비금속광물(시멘트·유리),,0.25,0.0561,-35.4,-6.8,1.4,8.9,-4.8,-6.3,-0.4,-0.8,0,0,
304,119830,KOSDAQ,1.84,1053,아이텍,전문서비스,WATCH,0.16,0.0518,-35.4,12.4,-13.9,11.2,3.9,2.2,-2.4,-3.8,0,0,CB 07/31
305,039610,KOSDAQ,1.84,1053,화성밸브,기계·장비,,0.06,0.0385,-40.6,-45.1,14.9,16.4,0.8,-14.2,0.0,0.7,0,0,
306,417500,KOSDAQ,1.837,1053,제이아이테크,화학,,0.13,0.0598,-31.9,15.6,13.0,9.1,2.3,-4.4,0.0,0.0,0,0,유상증자 08/14
307,317850,KOSDAQ,1.836,1053,대모,기계·장비,,0.05,0.0386,-40.2,-30.4,17.3,17.4,-4.8,-7.8,0.0,0.0,0,0,
308,007540,KOSPI,1.833,1053,샘표,금융(은행),,0.14,0.0431,-26.7,-12.5,7.2,39.3,-0.7,-14.4,-0.2,0.0,0,0,
309,036620,KOSDAQ,1.829,1053,감성코퍼레이션,도매,,0.34,0.0383,-49.0,-35.7,-2.2,10.4,-4.6,-5.6,0.6,-21.7,0,0,
310,104830,KOSDAQ,1.821,1053,원익머트리얼즈,화학,,0.44,0.0484,-35.8,34.8,7.6,13.6,-15.3,-1.5,13.5,-25.6,0,0,
311,161390,KOSPI,1.82,1053,한국타이어앤테크놀로지,고무·플라스틱,,7.3,0.0317,-23.2,67.9,-11.8,175.3,-92.7,-74.7,-6.7,-239.4,0,0,
312,112290,KOSDAQ,1.816,1053,와이씨켐,화학,,0.21,0.0571,-37.4,-1.0,4.1,8.3,0.0,9.0,0.1,-1.1,0,0,
313,194700,KOSDAQ,1.816,1053,노바렉스,식료품,OBSERVE,0.19,0.0415,-51.4,-44.7,-8.0,7.7,-1.9,-21.3,0.2,9.8,0,0,
314,110990,KOSDAQ,1.815,1053,디아이티,기계·장비,,0.33,0.0557,-36.2,33.2,12.3,9.6,7.0,3.7,-6.3,-5.5,0,0,
315,008250,KOSPI,1.814,1053,이건산업,목재,,0.03,0.0499,-39.3,-49.2,16.9,10.7,-0.5,-5.6,0.7,3.5,0,0,
316,499790,KOSPI,1.814,1053,GS피앤엘,금융(은행),OBSERVE,0.75,0.0392,-41.1,-27.0,-2.6,16.9,-6.8,-31.7,-5.4,23.8,0,0,
317,298050,KOSPI,1.811,1053,HS효성첨단소재,화학,WATCH,0.73,0.0341,-41.6,-16.2,-2.1,23.7,-11.4,-58.6,-3.2,56.7,0,0,
318,219130,KOSDAQ,1.805,1053,타이거일렉,반도체·전자부품,,0.48,0.0577,-10.5,249.3,19.6,28.1,-15.5,15.1,-3.0,-70.0,0,0,
319,138930,KOSPI,1.803,1053,BNK금융지주,,,4.83,0.0271,-30.5,-1.7,9.7,166.2,-143.6,-497.4,89.7,586.1,0,0,
320,068270,KOSPI,1.799,1053,셀트리온,제약·바이오,,42.27,0.0246,-23.3,18.7,-6.3,730.0,-316.2,-673.3,366.0,-1068.5,0,0,
321,053610,KOSDAQ,1.798,1053,프로텍,기계·장비,,0.62,0.0582,-29.0,112.6,16.9,12.7,-2.6,15.5,-0.4,-12.0,0,0,
322,117580,KOSPI,1.796,1053,대성에너지,전력·가스,,0.2,0.0187,-50.4,-16.7,6.2,29.3,4.2,-24.2,-2.4,-3.3,0,0,
323,051915,KOSPI,1.796,1053,LG화학우,,,0.9,0.0304,-43.8,-12.2,-5.4,26.9,-41.6,-68.6,8.1,21.9,0,0,
324,012690,KOSPI,1.796,1053,모나리자,펄프·종이,OBSERVE,0.05,0.0586,-43.1,-42.4,-0.3,6.0,-0.9,-3.1,0.0,0.7,0,0,
325,011500,KOSPI,1.795,1053,한농화성,화학,WAIT,0.21,0.0446,-50.9,-10.9,2.2,7.3,0.2,-4.8,0.0,0.9,0,0,
326,019010,KOSDAQ,1.793,1053,베뉴지,소매,,0.24,0.0614,-26.5,111.9,12.5,11.9,2.6,0.1,-0.3,1.8,0,0,EB 07/16
327,083500,KOSDAQ,1.791,1053,에프엔에스테크,기계·장비,,0.1,0.0542,-49.2,-0.4,2.7,5.3,-0.6,2.7,-0.2,-11.4,0,0,
328,457600,KOSDAQ,1.79,1053,벡트,반도체·전자부품,WATCH,0.06,0.0828,-17.1,64.8,-2.9,8.1,0.1,-7.1,-0.0,0.0,0,0,유상증자 07/16
