ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score
002360,SH에너지화학,,2025,3.3,1.6,3.1,-66.5,1.3,-22.7,-43.4,-45.6,-36.0,-45.3,-48.4,1.42,6050,1999,10,True,True,False,182447,80998,2.4,4.1,2.0,2.25,0,False,False,False,False,-,90.9,1.0,-0.0,-2.4,-0.8,True,8,강세,-4,0,-1,-3,82.0,31.5,1516.49,,2.74,-121906.0,-121906.0,-121906.0,10,10,1.0,108.9,104.9
004310,현대약품,,6340,24.2,12.3,-0.2,-60.3,91.5,-13.2,-28.8,-46.8,-15.3,-23.1,-9.7,1.03,15960,3310,0,False,False,False,390691,439980,28.8,26.2,33.6,0.89,4,False,False,False,True,거래량동반양봉,89.0,29.4,0.6,23.5,1.0,True,15,강세,-4,0,-1,-3,82.0,31.5,1516.49,,2.74,-121906.0,-121906.0,-121906.0,10,10,1.0,108.0,104.0
118000,메타케어,,1331,2.0,7.5,4.3,-67.8,4.8,-18.6,-36.0,-60.5,-27.4,-36.4,-53.1,1.99,4130,1270,5,True,False,False,91672,48124,1.3,1.3,0.8,1.9,0,False,False,False,False,-,93.2,1.0,0.0,0.6,-0.6,True,8,강세,-4,0,-1,-3,82.0,31.5,1516.49,,2.74,-121906.0,-121906.0,-121906.0,10,10,1.0,106.2,102.2
484870,엠앤씨솔루션,,67400,18.1,3.6,9.1,-70.7,2.1,-18.8,-42.4,-48.6,-26.2,-34.6,-54.1,2.23,230000,66000,5,True,False,False,43023,24757,36.6,31.5,21.7,1.74,0,False,False,False,False,-,92.5,15.8,-38.1,-7.8,-66.2,True,8,강세,-4,0,-1,-3,82.0,31.5,1516.49,,2.74,-121906.0,-121906.0,-121906.0,10,10,1.0,105.5,101.5
006200,한국전자홀딩스,,2565,14.0,10.8,8.3,-54.1,7.3,-18.3,-36.0,-40.3,-27.1,-34.7,-29.0,1.2,5590,2390,10,True,True,False,108847,74292,2.4,3.1,2.2,1.47,0,False,False,False,False,-,87.5,-0.8,0.1,-3.0,-0.7,True,8,강세,-4,0,-1,-3,82.0,31.5,1516.49,,2.74,-121906.0,-121906.0,-121906.0,10,10,1.0,105.5,101.5
465770,STX그린로지스,,2715,19.9,5.0,-0.5,-78.1,inf,-16.3,-43.7,-54.1,-23.4,-45.7,-57.4,0.32,12400,0,0,False,False,False,136810,273948,2.3,4.1,10.5,0.5,0,False,False,False,False,-,90.0,1.5,0.2,6.3,0.1,True,15,강세,-4,0,-1,-3,82.0,31.5,1516.49,,2.74,-121906.0,-121906.0,-121906.0,10,10,1.0,105.0,101.0
027740,마니커,,1085,7.5,6.7,-9.9,-57.8,3.8,-29.3,-33.9,-35.8,-28.2,-31.6,-32.5,1.41,2574,1045,5,True,False,False,215267,128534,2.1,2.6,1.8,1.67,0,False,False,False,False,-,92.0,0.2,0.0,-3.3,-1.9,True,8,강세,-4,0,-1,-3,82.0,31.5,1516.49,,2.74,-121906.0,-121906.0,-121906.0,10,10,1.0,105.0,101.0
011090,에넥스,,1331,0.0,14.5,11.0,-68.1,12.8,-12.5,-37.8,-45.2,-28.3,-34.2,-48.0,1.34,4170,1180,10,True,True,False,116320,70784,1.3,1.6,1.1,1.64,0,False,False,False,False,-,86.2,0.1,-0.0,-1.0,-0.7,True,8,강세,-4,0,-1,-3,82.0,31.5,1516.49,,2.74,-121906.0,-121906.0,-121906.0,10,10,1.0,104.2,100.2
024890,대원화성,,2955,0.0,8.9,0.2,-42.1,5.7,-19.9,-34.8,-27.7,-28.1,-27.6,-28.0,1.85,5105,2795,5,True,False,False,50339,23776,1.4,1.6,0.8,2.12,0,False,False,False,False,-,91.0,0.2,-0.0,-0.7,-0.9,True,8,강세,-4,0,-1,-3,82.0,31.5,1516.49,,2.74,-121906.0,-121906.0,-121906.0,10,10,1.0,104.0,100.0
000890,보해양조,,1315,6.7,5.4,10.7,-53.3,3.5,-14.6,-37.7,-46.8,-28.1,-34.9,-38.9,0.98,2815,1270,10,True,True,False,211625,117329,1.6,3.0,1.8,1.8,0,False,False,False,False,-,85.7,-0.5,0.2,-2.6,-1.3,True,8,강세,-4,0,-1,-3,82.0,31.5,1516.49,,2.74,-121906.0,-121906.0,-121906.0,10,10,1.0,103.7,99.7
004060,SG세계물산,,2970,32.0,10.5,22.7,-67.1,6.6,-5.3,-39.3,-56.6,-15.2,-32.5,-22.6,1.25,9030,2785,5,False,True,False,300577,494526,19.3,9.0,18.1,0.61,4,False,False,False,True,거래량동반양봉,79.0,4.7,0.3,-3.9,-3.2,True,15,강세,-4,0,-1,-3,82.0,31.5,1516.49,,2.74,-121906.0,-121906.0,-121906.0,10,10,1.0,103.0,99.0
008250,이건산업,,2875,20.8,9.5,1.5,-51.4,3.0,-19.1,-29.4,-30.8,-17.3,-23.9,-34.9,1.08,5910,2790,5,True,False,False,57399,36467,1.2,1.7,1.2,1.57,0,False,False,False,False,-,89.5,-0.5,0.1,-2.0,-0.1,True,8,강세,-4,0,-1,-3,82.0,31.5,1516.49,,2.74,-121906.0,-121906.0,-121906.0,10,10,1.0,102.5,98.5
016590,신대양제지,,9020,19.9,9.0,2.4,-50.3,4.6,-15.9,-29.9,-40.3,-18.0,-26.2,-27.6,0.88,18150,8620,5,True,False,False,46101,33048,2.6,4.5,3.6,1.39,0,False,False,False,False,-,89.0,2.0,-2.1,0.2,-2.6,True,8,강세,-4,0,-1,-3,82.0,31.5,1516.49,,2.74,-121906.0,-121906.0,-121906.0,10,10,1.0,102.0,98.0
001620,케이비아이동국실업,,2420,21.4,15.5,14.6,-49.8,7.8,-8.7,-24.6,-45.4,-16.0,-21.4,-11.4,1.24,4820,2245,5,True,False,False,102262,58651,1.8,2.5,1.5,1.74,0,False,False,False,False,-,81.2,0.7,0.3,-0.4,0.9,True,15,강세,-4,0,-1,-3,82.0,31.5,1516.49,,2.74,-121906.0,-121906.0,-121906.0,10,10,1.0,101.2,97.2
134380,미원화학,,10150,3.9,2.4,12.5,-34.1,31.8,-7.6,-20.4,-7.4,-13.4,-15.5,1.9,3.64,15400,7700,5,False,True,False,20510,17218,6.5,2.1,2.0,1.19,4,False,False,False,True,거래량동반양봉,83.8,0.1,-0.0,0.1,-0.2,True,8,강세,-4,0,-1,-3,82.0,31.5,1516.49,,2.74,-121906.0,-121906.0,-121906.0,10,10,1.0,100.8,96.8
000910,유니온,,3245,16.9,4.5,2.7,-47.2,1.9,-15.8,-29.6,-24.8,-19.2,-24.0,-26.5,1.18,6150,3185,0,False,False,False,157865,176765,6.8,5.5,7.3,0.89,4,False,False,False,True,거래량동반양봉,88.5,1.7,-0.2,-11.5,0.0,True,8,강세,-4,0,-1,-3,82.0,31.5,1516.49,,2.74,-121906.0,-121906.0,-121906.0,10,10,1.0,100.5,96.5
006840,AK홀딩스,,6700,28.6,11.1,-14.7,-50.4,3.1,-14.1,-22.5,-21.5,-13.7,-17.2,-26.3,1.29,13500,6500,5,True,False,False,24607,16108,1.4,1.8,1.2,1.53,0,False,False,False,False,-,87.4,0.2,0.0,-2.3,-0.5,True,8,강세,-4,0,-1,-3,82.0,31.5,1516.49,,2.74,-121906.0,-121906.0,-121906.0,10,10,1.0,100.4,96.4
036580,팜스코,,2625,30.4,17.6,24.2,-46.0,17.7,-4.0,-25.2,-30.1,-12.0,-18.5,-9.5,2.03,4865,2230,10,True,True,False,233882,166916,9.0,6.1,4.9,1.4,3,False,True,False,False,5일선회복,79.0,-1.3,0.6,-4.8,0.1,True,8,강세,-4,0,-1,-3,82.0,31.5,1516.49,,2.74,-121906.0,-121906.0,-121906.0,10,10,1.0,100.0,96.0
095720,웅진씽크빅,,1407,4.2,7.9,12.3,-71.1,5.8,-17.6,-39.1,-37.9,-27.0,-33.9,-47.3,1.37,4864,1330,5,True,False,False,127361,88138,1.8,1.9,1.5,1.45,0,False,False,False,False,-,86.9,0.3,-0.0,-5.3,-1.4,True,8,강세,-4,0,-1,-3,82.0,31.5,1516.49,,2.74,-121906.0,-121906.0,-121906.0,10,10,1.0,99.9,95.9
008730,율촌화학,,18010,26.3,6.8,2.6,-54.1,2.7,-16.0,-32.5,-31.8,-18.7,-25.4,-36.3,1.59,39200,17545,0,False,False,False,119191,94842,27.2,23.1,20.9,1.26,0,False,False,False,False,-,91.9,0.5,-28.2,-12.1,-61.2,True,8,강세,-4,0,-1,-3,82.0,31.5,1516.49,,2.74,-121906.0,-121906.0,-121906.0,10,10,1.0,99.9,95.9
001230,동국홀딩스,,1763,2.8,18.3,-15.1,-33.9,15.2,-30.7,-30.7,-19.9,-27.8,-27.1,-7.3,3.85,2667,1531,0,False,False,False,2528016,601908,42.9,47.4,11.3,4.2,0,False,False,False,False,-,91.5,-34.9,3.3,-34.9,3.3,True,8,강세,-4,0,-1,-3,82.0,31.5,1516.49,,2.74,-121906.0,-121906.0,-121906.0,10,10,1.0,99.5,95.5
007570,일양약품,,8320,15.2,9.8,-4.6,-52.0,2.7,-13.8,-27.3,-43.0,-14.4,-25.9,-39.4,1.48,17329,8100,0,False,False,False,111934,101459,12.8,9.8,9.9,1.1,0,False,False,False,False,-,91.1,5.7,0.0,-3.1,-0.4,True,8,강세,-4,0,-1,-3,82.0,31.5,1516.49,,2.74,-121906.0,-121906.0,-121906.0,10,10,1.0,99.1,95.1
092220,KEC,,4775,15.2,5.7,13.3,-54.3,43.6,-22.6,-48.0,-26.8,-36.9,-38.9,-4.8,1.23,10450,3325,5,False,True,False,1856229,1367887,84.4,93.3,80.8,1.36,0,False,False,False,False,-,85.8,32.6,-1.1,-19.5,-2.0,True,8,강세,-4,0,-1,-3,82.0,31.5,1516.49,,2.74,-121906.0,-121906.0,-121906.0,10,10,1.0,98.8,94.8
004960,한신공영,,10680,18.8,10.4,7.9,-45.3,46.7,-14.1,-27.6,-24.8,-20.9,-27.4,-2.2,1.0,19510,7280,0,False,False,False,113677,129559,13.8,13.0,18.3,0.88,0,False,False,False,False,-,83.7,10.8,4.0,1.0,38.8,True,15,강세,-4,0,-1,-3,82.0,31.5,1516.49,,2.74,-121906.0,-121906.0,-121906.0,10,10,1.0,98.7,94.7
214330,금호에이치티,,2640,24.8,8.7,-0.1,-65.8,4.3,-17.8,-33.7,-47.8,-20.0,-30.6,-48.5,0.7,7710,2530,0,False,False,False,96441,108933,2.1,2.7,3.6,0.89,0,False,False,False,False,-,90.0,1.8,-0.2,0.1,-2.1,True,8,강세,-4,0,-1,-3,82.0,31.5,1516.49,,2.74,-121906.0,-121906.0,-121906.0,10,10,1.0,98.0,94.0
217590,티엠씨,,18950,28.7,1.9,-1.8,-51.0,63.4,-29.8,-35.9,19.6,-29.7,-28.1,,0.5,38700,11600,0,False,False,False,278181,577797,56.3,63.1,166.8,0.48,0,False,False,False,False,-,90.0,21.6,-25.3,37.4,-15.6,True,8,강세,-4,0,-1,-3,82.0,31.5,1516.49,,2.74,-121906.0,-121906.0,-121906.0,10,10,1.0,98.0,94.0
