name,market,h,year,n,mean_slots,net,net_lo,net_hi,excess_index,excess_index_lo,excess_index_hi,excess_ew,excess_ew_lo,excess_ew_hi,delta_quiet,delta_quiet_lo,delta_quiet_hi
control_amount,KOSDAQ,40,2025,49,19.959183673469386,0.058334768912012024,-0.029102688085516446,0.15417335588966619,-0.005929932948292268,-0.07904584754312917,0.06855783641744269,0.02429348076068679,-0.05503321269606767,0.1030475284860573,0.021326852575202743,-0.076045675295853,0.11823874097209451
control_amount,KOSDAQ,40,2026,27,19.85185185185185,-0.09705030631243317,-0.2804949020860627,0.056446811520467564,-0.0295980044880866,-0.0920467177844952,0.024366752015959572,-0.03329593533278037,-0.09728072656182161,0.01860952821413958,-0.0773112034314796,-0.20527042160045078,0.02971625347562154
control_amount,KOSDAQ,60,2024,49,19.93877551020408,-0.10949712299684981,-0.16291205314123916,-0.044119416686270785,-0.07337075709130353,-0.11227138504965793,-0.03593037541045797,-0.056557666479152745,-0.1024587399031801,-0.010869193082630142,-0.08684764809030428,-0.14084695792650553,-0.032559065701972
control_amount,KOSDAQ,60,2025,49,19.959183673469386,0.12154727478874582,-0.0059785456802628895,0.2581971417158199,0.01705064237683325,-0.08802268911913176,0.12301901373017338,0.060404639609506906,-0.05447560810891382,0.17505529441950585,0.03972231856303912,-0.07680317338090714,0.14493601337730622
control_amount,KOSDAQ,60,2026,23,19.82608695652174,-0.1778105767277349,-0.35415389376496775,-2.2858060689320716e-05,-0.05548735427187647,-0.10964215138508521,-0.0007053018095576588,-0.05857139914639902,-0.1125433718580371,-0.005027737654571359,-0.12130337919031131,-0.23974276652904883,-0.0018497857504752165
control_amount,KOSPI,20,2024,49,20.0,-0.009395500949922942,-0.034716359453056664,0.013396437529445377,-0.01010856417727409,-0.024299796405837192,0.00448535297364769,-0.0039035116755766503,-0.017098578838974803,0.008725842711666362,-0.011505003695796961,-0.03261678286926673,0.007673636425463126
control_amount,KOSPI,20,2025,49,20.0,0.055158987136587984,0.015253275586774315,0.09893864376577857,-0.0037164102557508535,-0.02072946747392675,0.015204432229831465,0.034244042916881004,0.006800095329436142,0.0669197574171914,0.044419992788742105,0.009525039940106535,0.08354096858416647
control_amount,KOSPI,20,2026,31,20.0,0.026385115195904717,-0.061424157754633314,0.10725498786848153,-0.028871994249208527,-0.07725631234522375,0.01338169935184361,0.020594753593490417,-0.034123546071026016,0.06792043782470657,0.0353386387495887,-0.047908615875661295,0.10902274723889133
control_amount,KOSPI,40,2024,49,20.0,-0.0057741262021585036,-0.052303311702279864,0.038007493110253206,-0.005886777630949938,-0.03269083197917303,0.01682298146540757,0.002652633419427684,-0.020583592658373836,0.023319553264527816,-0.003762196169770118,-0.03998811034840767,0.02895198438487195
control_amount,KOSPI,40,2025,49,20.0,0.13020577858764268,0.0663263985318275,0.19775960396865308,-0.000910577194323046,-0.023027758661442223,0.02384891518313855,0.0753198389142036,0.03920502769405019,0.11454165621878941,0.09945557537970875,0.047393181225333536,0.15576381296582092
control_amount,KOSPI,40,2026,27,20.0,0.04460747729032692,-0.13415156094418185,0.20051687336756516,-0.054555445678298856,-0.13669522040362178,0.013364618108945792,0.047927260701160504,-0.07276243256229631,0.16726728753506023,0.07177465548742229,-0.10941524239684325,0.24780579348729823
control_amount,KOSPI,60,2024,49,20.0,-0.012171932402659746,-0.0620102201516566,0.03846922095388523,-0.00888777810543034,-0.030918381648876843,0.012939164968409725,0.0006460291952334551,-0.01785870110320812,0.022309362518417978,-0.001327497426028747,-0.03950101543707973,0.04157803877758692
control_amount,KOSPI,60,2025,49,20.0,0.2077223071044608,0.1589691429695122,0.2574334615613465,0.003993110033454422,-0.03777576968911086,0.050835149143089044,0.11987019070185248,0.0926071226873569,0.14367240011158816,0.1550447246902793,0.10958238347140735,0.1994382058584112
control_amount,KOSPI,60,2026,23,20.0,0.09226602657533878,-0.13741244088802737,0.3234244223084674,-0.08756482807767346,-0.14168880734479697,-0.03313702299184257,0.10582371662078374,-0.0645559006248244,0.2795407324169092,0.14466033947755202,-0.09622111701007088,0.3852311100988198
control_quiet_size,KOSDAQ,20,2024,49,20.0,-0.018930498014277475,-0.04120943038496562,0.0019875336074220823,-0.006994221890460944,-0.02146153557821616,0.007433758617364416,0.0010046291128345797,-0.010819516251735375,0.01352990020910161,-0.01020888801896307,-0.023476774946786492,0.0053944873712102135
control_quiet_size,KOSDAQ,20,2025,49,20.0,0.017878484479886905,-0.0032852702274967947,0.038632505693089896,-0.011357546110388115,-0.02616437351163523,0.004089392862892157,0.005549264603902499,-0.011271676048393997,0.020382019395346916,0.007747167883134354,-0.005480388824198571,0.019945828451942902
control_quiet_size,KOSDAQ,20,2026,31,20.0,-0.013639840194695597,-0.0528250483022447,0.026611151812572398,0.0032527474798317957,-0.028881968374676964,0.040142264380418506,0.00565399197797705,-0.031779802728514335,0.04672220062408626,-0.009488832580122675,-0.03196667019912528,0.01344172471071098
control_quiet_size,KOSDAQ,40,2024,49,20.0,-0.01996641341430544,-0.05524329046124201,0.019033574181845956,-0.001209079963334152,-0.025384331165167678,0.020831069369205334,0.013126577926520975,-0.00442673199725718,0.028403501911442586,-0.001626448015044355,-0.024829939812386667,0.026684175004765987
control_quiet_size,KOSDAQ,40,2025,49,20.0,0.040211167695077515,0.011741095663068706,0.07458607075330514,-0.02405353416522677,-0.061811910068214786,0.014082948504042264,0.006169879543752291,-0.028782678243564123,0.0358175274254043,0.0032032513582682443,-0.016537423117063448,0.025911410223275498
control_quiet_size,KOSDAQ,40,2026,27,20.0,-0.0453891554799704,-0.11306506406681602,0.009863448847028876,0.022063146344376165,-0.043489343822199066,0.0943830854482755,0.0183652154996824,-0.05716217896577073,0.09980440183306616,-0.025650052599016832,-0.06452414025366125,0.013617311877826697
control_quiet_size,KOSDAQ,60,2024,49,20.0,-0.023374569232856253,-0.0734520856211313,0.028295726942785763,0.012751796672690031,-0.002465360119808607,0.02706686735197269,0.029564887284840802,0.02068986614995737,0.03825826486558212,-0.0007250943263107101,-0.0221781981152747,0.025922590939519465
