name,offset,date,ticker,market,gross
base_quiet,0,20250103,003545,KOSPI,0.041773778920308535
base_quiet,0,20250103,003547,KOSPI,0.052881355932203444
base_quiet,0,20250103,005945,KOSPI,0.08949096880131369
base_quiet,0,20250103,383800,KOSPI,-0.030746705710102518
base_quiet,0,20250103,123890,KOSPI,-0.09946714031971582
base_quiet,0,20250103,088980,KOSPI,0.057169634489222076
base_quiet,0,20250103,004690,KOSPI,0.001097694840834329
base_quiet,0,20250103,078935,KOSPI,-0.017591339648173165
base_quiet,0,20250103,344820,KOSPI,-0.1518817204301075
base_quiet,0,20250103,060980,KOSPI,0.09940652818991103
base_quiet,0,20250103,023590,KOSPI,0.2054565701559019
base_quiet,0,20250103,001800,KOSPI,0.016633399866932796
base_quiet,0,20250103,214320,KOSPI,-0.025912215758857715
base_quiet,0,20250103,003540,KOSPI,0.07344632768361592
base_quiet,0,20250103,025860,KOSPI,0.031746031746031855
base_quiet,0,20250103,293940,KOSPI,0.054195804195804165
base_quiet,0,20250103,145990,KOSPI,-0.047169811320754707
base_quiet,0,20250103,017940,KOSPI,-0.11849710982658956
base_quiet,0,20250103,078930,KOSPI,-0.05336721728081317
base_quiet,0,20250103,024110,KOSPI,0.08304498269896188
base_quiet,0,20250103,049720,KOSDAQ,-0.04079601990049753
base_quiet,0,20250103,136480,KOSDAQ,0.05381944444444442
base_quiet,0,20250103,267980,KOSDAQ,-0.007092198581560294
base_quiet,0,20250103,091700,KOSDAQ,-0.007122507122507171
base_quiet,0,20250103,043150,KOSDAQ,0.06253177427554646
base_quiet,0,20250103,039340,KOSDAQ,0.08695652173913038
base_quiet,0,20250103,032190,KOSDAQ,0.08145240431795875
base_quiet,0,20250103,236200,KOSDAQ,0.13438735177865602
base_quiet,0,20250103,045100,KOSDAQ,-0.020966802562609188
base_quiet,0,20250103,204840,KOSDAQ,-0.0879446640316206
base_quiet,0,20250103,122450,KOSDAQ,0.1476725521669342
base_quiet,0,20250103,095660,KOSDAQ,0.10160705028512185
base_quiet,0,20250103,250000,KOSDAQ,0.03972194637537241
base_quiet,0,20250103,060850,KOSDAQ,-0.018382352941176516
base_quiet,0,20250103,053300,KOSDAQ,-0.10834990059642147
base_quiet,0,20250103,049480,KOSDAQ,-0.07058823529411762
base_quiet,0,20250103,215000,KOSDAQ,-0.13043478260869568
base_quiet,0,20250103,089600,KOSDAQ,0.009027777777777857
base_quiet,0,20250103,035890,KOSDAQ,-0.09513480012395414
base_quiet,0,20250103,319400,KOSDAQ,-0.028806584362139898
base_quiet,0,20250307,003555,KOSPI,-0.021052631578947323
base_quiet,0,20250307,003545,KOSPI,0.06724244293645887
base_quiet,0,20250307,008060,KOSPI,0.1025280898876404
base_quiet,0,20250307,383800,KOSPI,0.004531722054380571
base_quiet,0,20250307,005945,KOSPI,0.06103993971363986
base_quiet,0,20250307,451800,KOSPI,0.02281879194630876
base_quiet,0,20250307,213500,KOSPI,-0.06688963210702337
base_quiet,0,20250307,088980,KOSPI,0.023049645390070816
base_quiet,0,20250307,004690,KOSPI,0.012061403508771829
base_quiet,0,20250307,293940,KOSPI,-0.03814262023217252
base_quiet,0,20250307,003540,KOSPI,0.10701754385964923
base_quiet,0,20250307,214320,KOSPI,-0.02008686210640609
base_quiet,0,20250307,123890,KOSPI,-0.0650887573964497
base_quiet,0,20250307,007310,KOSPI,-0.014833127317676165
base_quiet,0,20250307,000080,KOSPI,0.007841087297438598
base_quiet,0,20250307,051905,KOSPI,0.03404592240696758
base_quiet,0,20250307,017670,KOSPI,-0.0362976406533575
base_quiet,0,20250307,088260,KOSPI,0.07745664739884384
base_quiet,0,20250307,024110,KOSPI,-0.03322683706070284
base_quiet,0,20250307,001800,KOSPI,0.2735602094240839
base_quiet,0,20250307,136480,KOSDAQ,0.01976935749588149
base_quiet,0,20250307,091700,KOSDAQ,-0.03299856527977041
base_quiet,0,20250307,034950,KOSDAQ,0.00111358574610243
base_quiet,0,20250307,079960,KOSDAQ,0.06992639327024186
base_quiet,0,20250307,012700,KOSDAQ,-0.013784461152882233
base_quiet,0,20250307,039840,KOSDAQ,0.318646232439336
base_quiet,0,20250307,236200,KOSDAQ,0.21080139372822293
base_quiet,0,20250307,250000,KOSDAQ,0.018147086914995114
base_quiet,0,20250307,043150,KOSDAQ,-0.031100478468899517
base_quiet,0,20250307,045100,KOSDAQ,-0.024985127900059467
base_quiet,0,20250307,032190,KOSDAQ,0.14337568058076222
base_quiet,0,20250307,065450,KOSDAQ,0.026159334126040434
base_quiet,0,20250307,089600,KOSDAQ,0.03854094975911915
base_quiet,0,20250307,031330,KOSDAQ,0.0018214936247722413
base_quiet,0,20250307,080160,KOSDAQ,0.12209889001009078
base_quiet,0,20250307,194700,KOSDAQ,0.34262485481997684
base_quiet,0,20250307,063440,KOSDAQ,0.1262924667651404
base_quiet,0,20250307,215000,KOSDAQ,0.08333333333333326
base_quiet,0,20250307,052900,KOSDAQ,-0.07024793388429751
base_quiet,0,20250307,124560,KOSDAQ,-0.07455429497568877
base_quiet,0,20250507,088980,KOSPI,-0.0034662045060658286
base_quiet,0,20250507,000080,KOSPI,0.12811203319502074
base_quiet,0,20250507,395400,KOSPI,-0.04229607250755285
base_quiet,0,20250507,451800,KOSPI,0.0538057742782152
base_quiet,0,20250507,030000,KOSPI,0.14816839803171122
base_quiet,0,20250507,003545,KOSPI,0.13294797687861282
base_quiet,0,20250507,003547,KOSPI,0.12009656004827995
base_quiet,0,20250507,330590,KOSPI,0.06491712707182318
base_quiet,0,20250507,005090,KOSPI,0.08280254777070062
base_quiet,0,20250507,003220,KOSPI,-0.038377986965966726
base_quiet,0,20250507,293940,KOSPI,-0.02931034482758621
base_quiet,0,20250507,114090,KOSPI,0.37572254335260125
base_quiet,0,20250507,008060,KOSPI,0.02292993630573248
base_quiet,0,20250507,005300,KOSPI,0.2657004830917875
base_quiet,0,20250507,214320,KOSPI,0.1357340720221607
base_quiet,0,20250507,003690,KOSPI,0.290161892901619
base_quiet,0,20250507,005945,KOSPI,0.2741477272727273
base_quiet,0,20250507,381970,KOSPI,0.11815561959654186
base_quiet,0,20250507,001800,KOSPI,0.18705035971223016
base_quiet,0,20250507,003540,KOSPI,0.2968832540940307
base_quiet,0,20250507,049720,KOSDAQ,0.0
base_quiet,0,20250507,007330,KOSDAQ,0.09473940574768625
base_quiet,0,20250507,136480,KOSDAQ,0.016155088852988664
base_quiet,0,20250507,263690,KOSDAQ,0.032786885245901676
base_quiet,0,20250507,214180,KOSDAQ,0.19836734693877545
base_quiet,0,20250507,091700,KOSDAQ,-0.04896142433234418
base_quiet,0,20250507,086060,KOSDAQ,0.26618705035971213
base_quiet,0,20250507,031330,KOSDAQ,0.08545454545454545
base_quiet,0,20250507,035890,KOSDAQ,0.08375710439724804
base_quiet,0,20250507,100700,KOSDAQ,0.09591836734693882
base_quiet,0,20250507,035810,KOSDAQ,0.144092219020173
base_quiet,0,20250507,001540,KOSDAQ,0.13305322128851538
base_quiet,0,20250507,073110,KOSDAQ,-0.04531249999999998
base_quiet,0,20250507,067280,KOSDAQ,0.026277372262773824
base_quiet,0,20250507,250000,KOSDAQ,-0.022514071294559068
base_quiet,0,20250507,053980,KOSDAQ,0.13107511045655373
base_quiet,0,20250507,041460,KOSDAQ,0.1713900134952766
base_quiet,0,20250507,039840,KOSDAQ,-0.11767554479418885
base_quiet,0,20250507,023410,KOSDAQ,0.025936599423631135
base_quiet,0,20250507,203450,KOSDAQ,0.11764705882352944
base_quiet,0,20250704,088980,KOSPI,0.011304347826087024
base_quiet,0,20250704,448730,KOSPI,-0.060373216245883654
base_quiet,0,20250704,094800,KOSPI,0.07264472190692395
base_quiet,0,20250704,451800,KOSPI,-0.023661270236612686
base_quiet,0,20250704,037710,KOSPI,-0.01791530944625408
base_quiet,0,20250704,400760,KOSPI,-0.09221076746849943
base_quiet,0,20250704,357120,KOSPI,-0.056478405315614655
base_quiet,0,20250704,415640,KOSPI,0.08148148148148149
base_quiet,0,20250704,293940,KOSPI,-0.010657193605683846
base_quiet,0,20250704,395400,KOSPI,0.06834910620399581
base_quiet,0,20250704,348950,KOSPI,0.0748560460652592
base_quiet,0,20250704,002100,KOSPI,-0.030333670374115274
base_quiet,0,20250704,005500,KOSPI,-0.008844953173777315
base_quiet,0,20250704,005680,KOSPI,-0.07490974729241873
base_quiet,0,20250704,330590,KOSPI,0.01037613488975353
base_quiet,0,20250704,002810,KOSPI,-0.06409495548961419
base_quiet,0,20250704,078935,KOSPI,-0.04530011325028316
base_quiet,0,20250704,000080,KOSPI,-0.11816091954022989
base_quiet,0,20250704,030000,KOSPI,-0.06333333333333335
base_quiet,0,20250704,097955,KOSPI,-0.06818181818181823
base_quiet,0,20250704,091700,KOSDAQ,-0.01716068642745705
base_quiet,0,20250704,042110,KOSDAQ,-0.09946236559139787
base_quiet,0,20250704,049720,KOSDAQ,0.027667984189723382
base_quiet,0,20250704,030960,KOSDAQ,-0.020118343195266286
base_quiet,0,20250704,050860,KOSDAQ,-0.036951501154734445
base_quiet,0,20250704,036640,KOSDAQ,-0.009057971014492794
base_quiet,0,20250704,023910,KOSDAQ,-0.05279999999999996
base_quiet,0,20250704,045100,KOSDAQ,0.05730027548209371
base_quiet,0,20250704,007330,KOSDAQ,0.057730812013348176
base_quiet,0,20250704,063570,KOSDAQ,-0.05549738219895284
base_quiet,0,20250704,031330,KOSDAQ,-0.028475711892797295
base_quiet,0,20250704,034950,KOSDAQ,-0.01609657947686116
base_quiet,0,20250704,017890,KOSDAQ,-0.10198019801980196
base_quiet,0,20250704,131030,KOSDAQ,0.2766295707472177
base_quiet,0,20250704,011560,KOSDAQ,-0.032617342879872724
base_quiet,0,20250704,032300,KOSDAQ,-0.07509881422924902
base_quiet,0,20250704,019770,KOSDAQ,-0.04911838790931988
base_quiet,0,20250704,415380,KOSDAQ,0.41434797184042904
base_quiet,0,20250704,040610,KOSDAQ,-0.038360483447188676
base_quiet,0,20250704,250000,KOSDAQ,-0.10652591170825332
base_quiet,0,20250901,088980,KOSPI,-0.040412725709372266
base_quiet,0,20250901,002760,KOSPI,-0.028155339805825297
base_quiet,0,20250901,451800,KOSPI,0.015306122448979664
base_quiet,0,20250901,357120,KOSPI,0.023474178403755763
base_quiet,0,20250901,293940,KOSPI,-0.02333931777378817
base_quiet,0,20250901,007310,KOSPI,-0.010204081632653073
base_quiet,0,20250901,008350,KOSPI,-0.08450704225352113
base_quiet,0,20250901,330590,KOSPI,-0.024390243902439046
base_quiet,0,20250901,011150,KOSPI,-0.060975609756097615
base_quiet,0,20250901,395400,KOSPI,0.04330708661417315
base_quiet,0,20250901,415640,KOSPI,0.18378995433789957
base_quiet,0,20250901,020560,KOSPI,-0.08617021276595749
base_quiet,0,20250901,058860,KOSPI,-0.08813559322033904
base_quiet,0,20250901,348950,KOSPI,0.03035714285714275
base_quiet,0,20250901,017670,KOSPI,-0.042047531992687404
base_quiet,0,20250901,005389,KOSPI,0.2082338902147971
base_quiet,0,20250901,000080,KOSPI,-0.020333680917622554
base_quiet,0,20250901,417310,KOSPI,0.24117647058823533
base_quiet,0,20250901,005500,KOSPI,0.023097112860892333
base_quiet,0,20250901,004830,KOSPI,-0.08348623853211012
base_quiet,0,20250901,011040,KOSDAQ,-0.01559792027729634
base_quiet,0,20250901,030960,KOSDAQ,0.006038647342995196
base_quiet,0,20250901,177830,KOSDAQ,-0.005145797598627766
base_quiet,0,20250901,040300,KOSDAQ,-0.019607843137254943
base_quiet,0,20250901,091700,KOSDAQ,0.10952380952380958
base_quiet,0,20250901,136480,KOSDAQ,-0.04006677796327207
base_quiet,0,20250901,037330,KOSDAQ,-0.037410071942446055
base_quiet,0,20250901,053800,KOSDAQ,0.01661129568106312
base_quiet,0,20250901,140070,KOSDAQ,-0.04958677685950408
base_quiet,0,20250901,215200,KOSDAQ,-0.10152838427947597
base_quiet,0,20250901,002800,KOSDAQ,-0.051878354203935606
base_quiet,0,20250901,052420,KOSDAQ,0.09643605870020955
base_quiet,0,20250901,039240,KOSDAQ,-0.08852459016393444
base_quiet,0,20250901,032620,KOSDAQ,-0.08668341708542715
base_quiet,0,20250901,038390,KOSDAQ,-0.06006768189509304
base_quiet,0,20250901,126700,KOSDAQ,0.059175531914893664
base_quiet,0,20250901,050890,KOSDAQ,0.37601296596434364
base_quiet,0,20250901,303530,KOSDAQ,-0.060799999999999965
base_quiet,0,20250901,025880,KOSDAQ,-0.10175438596491226
base_quiet,0,20250901,109610,KOSDAQ,-0.14409221902017288
base_quiet,0,20251103,088980,KOSPI,0.0026881720430107503
base_quiet,0,20251103,000080,KOSPI,-0.028738690792974975
base_quiet,0,20251103,357120,KOSPI,0.011467889908256979
base_quiet,0,20251103,293940,KOSPI,0.03308823529411775
base_quiet,0,20251103,020560,KOSPI,-0.08498253783469145
base_quiet,0,20251103,014530,KOSPI,0.015649452269170583
base_quiet,0,20251103,017670,KOSPI,0.01717557251908386
base_quiet,0,20251103,214320,KOSPI,0.06643356643356646
base_quiet,0,20251103,117580,KOSPI,-0.03369434416365824
base_quiet,0,20251103,451800,KOSPI,0.04396984924623126
base_quiet,0,20251103,001790,KOSPI,0.01090909090909098
base_quiet,0,20251103,395400,KOSPI,0.11132075471698122
base_quiet,0,20251103,097955,KOSPI,-0.002883922134102379
base_quiet,0,20251103,005090,KOSPI,-0.01834862385321101
base_quiet,0,20251103,030000,KOSPI,0.0024038461538462563
base_quiet,0,20251103,108670,KOSPI,0.0017543859649122862
base_quiet,0,20251103,001250,KOSPI,-0.04958677685950408
base_quiet,0,20251103,003555,KOSPI,0.016845329249617125
base_quiet,0,20251103,330590,KOSPI,0.05263157894736836
base_quiet,0,20251103,035250,KOSPI,0.08747044917257685
base_quiet,0,20251103,136480,KOSDAQ,0.045217391304347876
base_quiet,0,20251103,023410,KOSDAQ,0.1102603369065851
base_quiet,0,20251103,215000,KOSDAQ,-0.013913043478260834
base_quiet,0,20251103,234300,KOSDAQ,-0.017735334242837686
base_quiet,0,20251103,065450,KOSDAQ,-0.02578018995929443
base_quiet,0,20251103,030960,KOSDAQ,-0.06242496998799518
base_quiet,0,20251103,900250,KOSDAQ,-0.07523809523809522
base_quiet,0,20251103,049720,KOSDAQ,-0.0019323671497584183
base_quiet,0,20251103,066360,KOSDAQ,0.034482758620689724
base_quiet,0,20251103,126640,KOSDAQ,-0.009252120277563614
base_quiet,0,20251103,005860,KOSDAQ,-0.022222222222222254
base_quiet,0,20251103,039010,KOSDAQ,0.19999999999999996
base_quiet,0,20251103,003310,KOSDAQ,1.2329130723291306
base_quiet,0,20251103,091700,KOSDAQ,-0.007153075822603716
base_quiet,0,20251103,035810,KOSDAQ,0.21698113207547176
base_quiet,0,20251103,218150,KOSDAQ,-0.036918138041733495
base_quiet,0,20251103,382480,KOSDAQ,-0.12694063926940635
base_quiet,0,20251103,033540,KOSDAQ,-0.03138622493461207
base_quiet,0,20251103,073110,KOSDAQ,-0.13070175438596487
base_quiet,0,20251103,222980,KOSDAQ,-0.05959302325581395
base_quiet,0,20251230,007310,KOSPI,-0.02741514360313313
base_quiet,0,20251230,097955,KOSPI,-0.05206073752711493
base_quiet,0,20251230,088980,KOSPI,0.015192135835567555
base_quiet,0,20251230,000080,KOSPI,-0.08438356164383565
base_quiet,0,20251230,451800,KOSPI,0.22503008423586035
base_quiet,0,20251230,448730,KOSPI,0.09186906019007401
base_quiet,0,20251230,293940,KOSPI,0.01067615658362997
base_quiet,0,20251230,017670,KOSPI,0.46153846153846145
