variant,kind,h,n,ic_var,ic_base,diff,lo,hi,pos
-px_mom12_1,replace_roe,5,47,0.12149504615794374,0.10877507234083542,0.0127199738171083,-0.04366859495212375,0.07625833754286923,0.44680851063829785
-px_mom12_1,replace_roe,10,44,0.19383348168166978,0.15377609048432683,0.040057391197342924,-0.009677556700482459,0.09915201604398353,0.7045454545454546
-px_mom12_1,replace_roe,20,38,0.23289598084839902,0.17365289250370766,0.05924308834469139,0.031923991877325336,0.09548044929084179,0.8421052631578947
+px_mom21,add,5,47,0.07801733884003129,0.10877507234083542,-0.030757733500804133,-0.06919474910432895,0.009284593673406229,0.44680851063829785
+px_mom21,add,10,44,0.12245719916540318,0.15377609048432683,-0.03131889131892366,-0.060350308246045536,0.011301872476869083,0.4090909090909091
+px_mom21,add,20,38,0.15253757264677997,0.17365289250370766,-0.021115319856927724,-0.046777943375874764,0.0008246238992249883,0.3684210526315789
+px_mom21,replace_roe,5,47,0.06540720760019539,0.10877507234083542,-0.043367864740640055,-0.10911131457837635,0.027081121764836125,0.40425531914893614
+px_mom21,replace_roe,10,44,0.1164695313562293,0.15377609048432683,-0.03730655912809755,-0.08561088088590918,0.03146923669456168,0.38636363636363635
+px_mom21,replace_roe,20,38,0.158040045336845,0.17365289250370766,-0.015612847166862731,-0.047536989061146354,0.014745038193761667,0.47368421052631576
-px_mom21,add,5,47,0.10461847115142683,0.10877507234083542,-0.004156601189408628,-0.08921349412479615,0.07663941341539493,0.40425531914893614
-px_mom21,add,10,44,0.13367242034995694,0.15377609048432683,-0.020103670134369866,-0.12161870799929166,0.056686313636800524,0.3409090909090909
-px_mom21,add,20,38,0.1377813922962207,0.17365289250370766,-0.035871500207487,-0.1093197037318666,0.044548276758370094,0.34210526315789475
-px_mom21,replace_roe,5,47,0.09624009518650072,0.10877507234083542,-0.012534977154334721,-0.11879097124803616,0.08544431868121735,0.425531914893617
-px_mom21,replace_roe,10,44,0.12210352349655428,0.15377609048432683,-0.03167256698777258,-0.14362084267741335,0.05448469773383342,0.36363636363636365
-px_mom21,replace_roe,20,38,0.13713705485863883,0.17365289250370766,-0.03651583764506887,-0.13793842387534092,0.07655455243938068,0.47368421052631576
+px_mom63,add,5,47,0.04701642227376622,0.10877507234083542,-0.06175865006706919,-0.09303274757812885,-0.036847691524682355,0.19148936170212766
+px_mom63,add,10,44,0.0784771024521196,0.15377609048432683,-0.07529898803220723,-0.11402204026622012,-0.05164510182166254,0.13636363636363635
+px_mom63,add,20,38,0.07845097922872347,0.17365289250370766,-0.0952019132749842,-0.11378502880325818,-0.08393147531027674,0.02631578947368421
+px_mom63,replace_roe,5,47,0.029950055333915857,0.10877507234083542,-0.07882501700691959,-0.12350670993778541,-0.04220555709364248,0.23404255319148937
+px_mom63,replace_roe,10,44,0.06513364650980488,0.15377609048432683,-0.08864244397452198,-0.1285185000643702,-0.06520299642308809,0.13636363636363635
+px_mom63,replace_roe,20,38,0.06672751842483345,0.17365289250370766,-0.10692537407887422,-0.12999864356193705,-0.08766571381262296,0.02631578947368421
-px_mom63,add,5,47,0.130423333559208,0.10877507234083542,0.021648261218372565,-0.012267814450356192,0.07726210862688171,0.5319148936170213
-px_mom63,add,10,44,0.17910862131467142,0.15377609048432683,0.02533253083034455,-0.00748511134905764,0.09020657980071442,0.5227272727272727
-px_mom63,add,20,38,0.2225790381053975,0.17365289250370766,0.04892614560168982,0.00044107263174816407,0.10650499390956196,0.5789473684210527
-px_mom63,replace_roe,5,47,0.12141869075364166,0.10877507234083542,0.012643618412806224,-0.03526457041130618,0.08264809286164522,0.425531914893617
-px_mom63,replace_roe,10,44,0.17646755864172253,0.15377609048432683,0.022691468157395724,-0.028134386541774168,0.10796887440510372,0.5227272727272727
-px_mom63,replace_roe,20,38,0.22904140066792136,0.17365289250370766,0.05538850816421371,-0.015694247957222667,0.13991648438123386,0.5789473684210527
+px_ret5,add,5,47,0.08773736692199577,0.10877507234083542,-0.021037705418839682,-0.059348617974385044,0.026986048213440212,0.3404255319148936
+px_ret5,add,10,44,0.1456073223108928,0.15377609048432683,-0.00816876817343398,-0.05830409216640264,0.028601667409109834,0.45454545454545453
