variant,kind,h,n,ic_var,ic_base,diff,lo,hi,pos
-fl_inst20n,add,10,94,0.10587922174960235,0.1267398403803484,-0.02086061863074608,-0.03878652738145735,0.002031290098785336,0.13829787234042554
-fl_inst20n,add,20,84,0.13587667884515284,0.1527018493410385,-0.016825170495885684,-0.03154697474913637,-0.004775846930981229,0.16666666666666666
+fl_person5n,add,5,99,0.08321270161975114,0.10099050978194515,-0.017777808162194007,-0.04028462172868745,0.007058081530702946,0.20202020202020202
+fl_person5n,add,10,94,0.10773956138833816,0.1267398403803484,-0.01900027899201028,-0.04613777335776055,0.012221009810610292,0.20212765957446807
+fl_person5n,add,20,84,0.1350165719529071,0.1527018493410385,-0.017685277388131453,-0.0429702249390639,0.0007032771642462994,0.17857142857142858
-fl_person5n,add,5,99,0.07706528852921835,0.10099050978194515,-0.023925221252726808,-0.04396301556004679,-0.010323133758110146,0.25252525252525254
-fl_person5n,add,10,94,0.09393814226015587,0.1267398403803484,-0.032801698120192554,-0.06133033000583727,-0.011265570989468435,0.19148936170212766
-fl_person5n,add,20,84,0.11948332927332746,0.1527018493410385,-0.033218520067711046,-0.05381489438849689,-0.009371588118397578,0.14285714285714285
+fl_person20n,add,5,99,0.0867152597644171,0.10099050978194515,-0.01427525001752805,-0.04087438409487149,0.014163870405420175,0.1717171717171717
+fl_person20n,add,10,94,0.10720391025407587,0.1267398403803484,-0.019535930126272562,-0.04150333782542862,0.0114703505702667,0.14893617021276595
+fl_person20n,add,20,84,0.1336010256478091,0.1527018493410385,-0.01910082369322942,-0.03817768726492359,-0.003839023966763518,0.11904761904761904
-fl_person20n,add,5,99,0.07424913226792823,0.10099050978194515,-0.02674137751401692,-0.050983257134291374,-0.00899594075203071,0.1919191919191919
-fl_person20n,add,10,94,0.09518212676822523,0.1267398403803484,-0.03155771361212321,-0.060022578439913085,-0.011801334387294657,0.14893617021276595
-fl_person20n,add,20,84,0.12106978085448257,0.1527018493410385,-0.031632068486555934,-0.05179529553749457,-0.008203178028286143,0.11904761904761904
+fl_pension5n,add,5,99,0.07453088064297034,0.10099050978194515,-0.026459629138974802,-0.04322067650217317,-0.012483173861463335,0.1111111111111111
+fl_pension5n,add,10,94,0.10138298709138757,0.1267398403803484,-0.025356853288960843,-0.04492290584263602,-0.007542167458265921,0.13829787234042554
+fl_pension5n,add,20,84,0.13092176917115717,0.1527018493410385,-0.021780080169881356,-0.04591854299223197,-0.00031797763704241296,0.16666666666666666
-fl_pension5n,add,5,99,0.09636434095123438,0.10099050978194515,-0.0046261688307107805,-0.015473767555189753,0.005172731932481869,0.2828282828282828
-fl_pension5n,add,10,94,0.11645396827263839,0.1267398403803484,-0.010285872107710058,-0.02318091977012212,0.0029459703263713575,0.24468085106382978
-fl_pension5n,add,20,84,0.1444386531148066,0.1527018493410385,-0.008263196226231898,-0.018212296771934578,-0.0015552018303066403,0.19047619047619047
+fl_pension20n,add,5,99,0.07433417823572153,0.10099050978194515,-0.026656331546223627,-0.049419828160634394,-0.0115102900927768,0.1414141414141414
+fl_pension20n,add,10,94,0.09550700135207241,0.1267398403803484,-0.031232839028276022,-0.055587568818854835,-0.009710494380642178,0.13829787234042554
+fl_pension20n,add,20,84,0.12010550619342306,0.1527018493410385,-0.03259634314761546,-0.05893329245075788,-0.00735078714236329,0.17857142857142858
-fl_pension20n,add,5,99,0.09173755174686433,0.10099050978194515,-0.009252958035080815,-0.02381000183315397,0.0044318491196337975,0.24242424242424243
-fl_pension20n,add,10,94,0.1157055004896873,0.1267398403803484,-0.011034339890661141,-0.02427781734731594,0.003707217687794434,0.18085106382978725
-fl_pension20n,add,20,84,0.14726289368641154,0.1527018493410385,-0.005438955654626978,-0.011120208497206442,-0.00017025887566378777,0.15476190476190477
+fl_trust5n,add,5,99,0.08331506775774229,0.10099050978194515,-0.017675442024202872,-0.032040899565001335,-0.003920689020918168,0.1717171717171717
+fl_trust5n,add,10,94,0.11101582472274492,0.1267398403803484,-0.015724015657603518,-0.02887340326482822,-0.0033734605056086465,0.1702127659574468
+fl_trust5n,add,20,84,0.1366671628630656,0.1527018493410385,-0.016034686477972914,-0.031827501369050576,-0.00298948598546283,0.11904761904761904
-fl_trust5n,add,5,99,0.08851151635520248,0.10099050978194515,-0.012478993426742663,-0.022880193673953136,-0.0033928645457358005,0.18181818181818182
-fl_trust5n,add,10,94,0.10736394152887067,0.1267398403803484,-0.01937589885147776,-0.031488017337884484,-0.00595974435107977,0.14893617021276595
-fl_trust5n,add,20,84,0.1383153918936981,0.1527018493410385,-0.014386457447340422,-0.027369051039583283,-0.003531942146482188,0.15476190476190477
+fl_trust20n,add,5,99,0.08046451386448694,0.10099050978194515,-0.020525995917458205,-0.03516142439036703,-0.010052828933376813,0.16161616161616163
+fl_trust20n,add,10,94,0.10359064703607779,0.1267398403803484,-0.02314919334427063,-0.03745986303692568,-0.010023213472471103,0.0851063829787234
+fl_trust20n,add,20,84,0.12769760172725647,0.1527018493410385,-0.02500424761378203,-0.04111485205444364,-0.010181503168159276,0.047619047619047616
-fl_trust20n,add,5,99,0.08900775207334888,0.10099050978194515,-0.011982757708596284,-0.02387806098287648,-0.0017074951885575702,0.20202020202020202
-fl_trust20n,add,10,94,0.11216493835519395,0.1267398403803484,-0.01457490202515447,-0.026099549861115547,-0.002429294414126255,0.13829787234042554
-fl_trust20n,add,20,84,0.14293632766545844,0.1527018493410385,-0.00976552167558008,-0.02143457280137755,0.0007153518160788641,0.16666666666666666
+fl_secfirm5n,add,5,99,0.07835454828453207,0.10099050978194515,-0.022635961497413086,-0.03815058438545394,-0.013282855991929922,0.1111111111111111
+fl_secfirm5n,add,10,94,0.10278594454722983,0.1267398403803484,-0.023953895833118598,-0.0403932467760381,-0.011575153654920638,0.13829787234042554
+fl_secfirm5n,add,20,84,0.12449078600360412,0.1527018493410385,-0.028211063337434394,-0.04175644152068592,-0.012677483652758387,0.07142857142857142
-fl_secfirm5n,add,5,99,0.09055310230187652,0.10099050978194515,-0.010437407480068626,-0.024607966594950466,0.0037680683457762287,0.21212121212121213
-fl_secfirm5n,add,10,94,0.11138201038138808,0.1267398403803484,-0.015357829998960338,-0.03022416322503934,0.00488913838763004,0.18085106382978725
-fl_secfirm5n,add,20,84,0.14591314619435913,0.1527018493410385,-0.006788703146679398,-0.02124653520021259,0.003300202609517766,0.19047619047619047
+fl_secfirm20n,add,5,99,0.07947537673690182,0.10099050978194515,-0.021515133045043332,-0.03837821260211514,-0.010439461255476568,0.13131313131313133
+fl_secfirm20n,add,10,94,0.10344884888934594,0.1267398403803484,-0.02329099149100246,-0.039793592239553394,-0.011135481569423398,0.11702127659574468
+fl_secfirm20n,add,20,84,0.12940872209881016,0.1527018493410385,-0.023293127242228366,-0.035103795507236954,-0.011898436956091234,0.023809523809523808
-fl_secfirm20n,add,5,99,0.09000287439294948,0.10099050978194515,-0.010987635388995672,-0.029030382158982893,0.007668583469203843,0.21212121212121213
-fl_secfirm20n,add,10,94,0.11254178681407169,0.1267398403803484,-0.01419805356627673,-0.029779905394502405,0.008668660609958608,0.20212765957446807
-fl_secfirm20n,add,20,84,0.1423476450259272,0.1527018493410385,-0.010354204315111328,-0.027919384048866125,0.001450735208114102,0.19047619047619047
+fl_prveq5n,add,5,99,0.08304927941105926,0.10099050978194515,-0.01794123037088589,-0.029271600092796307,-0.010073585238060867,0.12121212121212122
+fl_prveq5n,add,10,94,0.11130585702258086,0.1267398403803484,-0.015433983357767585,-0.024555165196487497,-0.007129895155506299,0.09574468085106383
+fl_prveq5n,add,20,84,0.13734927080395545,0.1527018493410385,-0.015352578537083059,-0.02446566335648264,-0.007606185767935386,0.047619047619047616
-fl_prveq5n,add,5,99,0.08648116164508439,0.10099050978194515,-0.014509348136860757,-0.025355329481800696,-0.0038345970327119945,0.15151515151515152
-fl_prveq5n,add,10,94,0.10465098858910107,0.1267398403803484,-0.022088851791247355,-0.03859461468122239,-0.004491457293455974,0.11702127659574468
-fl_prveq5n,add,20,84,0.13369894485184738,0.1527018493410385,-0.019002904489191147,-0.03816612033055028,-0.002043123567516609,0.19047619047619047
+fl_prveq20n,add,5,99,0.08612647744591641,0.10099050978194515,-0.014864032336028727,-0.024354391073407398,-0.008657350225171589,0.10101010101010101
+fl_prveq20n,add,10,94,0.11264889479538218,0.1267398403803484,-0.014090945584966236,-0.021842893712188637,-0.00630320189542426,0.1276595744680851
+fl_prveq20n,add,20,84,0.14172947257323495,0.1527018493410385,-0.010972376767803563,-0.019431880957715197,-0.003690574773115635,0.13095238095238096
-fl_prveq20n,add,5,99,0.08191602070538152,0.10099050978194515,-0.019074489076563627,-0.03491993463766161,-0.003841636947872099,0.15151515151515152
-fl_prveq20n,add,10,94,0.1019840290474686,0.1267398403803484,-0.024755811332879823,-0.042258906230925014,-0.006921222211426848,0.10638297872340426
-fl_prveq20n,add,20,84,0.12784387692842572,0.1527018493410385,-0.02485797241261281,-0.04548044609333989,-0.007978133090449672,0.09523809523809523
+va_ep,add,5,99,0.10413135584071061,0.10099050978194515,0.0031408460587654696,-0.013088244324320163,0.01695311094693605,0.18181818181818182
+va_ep,add,10,94,0.12899859879756265,0.1267398403803484,0.002258758417214204,-0.014103626730294843,0.017007593406440084,0.13829787234042554
