name,ticker,mean_cohort_gross_contribution
R1_amount,010130,-0.0016640090134462887
R1_amount,010140,0.0025201969260326613
R1_amount,010170,0.017246750459453564
R1_amount,011080,-0.0017142623353244416
R1_amount,012450,0.004623223212514711
R1_amount,015760,0.0007744565217391303
R1_amount,018290,-0.0011235579457514538
R1_amount,025950,-0.0019016272189349111
R1_amount,030530,0.034675345396055664
R1_amount,032820,-8.631172904086576e-05
R1_amount,033790,-0.002875861928295724
R1_amount,034020,0.016893084661817822
R1_amount,035510,0.0006629082426127525
R1_amount,036460,-0.0015026054346869598
R1_amount,036560,-0.0008319374651032944
R1_amount,039030,0.00031120331950207467
R1_amount,039490,0.0019405435251023482
R1_amount,039610,7.642998027613423e-05
R1_amount,041190,-0.0010943223443223443
R1_amount,042000,0.004041930297686962
R1_amount,042660,0.00486688225021167
R1_amount,042700,-0.0017809265130170097
R1_amount,043260,0.000993643257686071
R1_amount,044490,-0.0007175846424376472
R1_amount,045660,-0.0017170294494238156
R1_amount,049470,-0.0014711538461538462
R1_amount,049630,-0.0020185280099633556
R1_amount,051980,-0.004666352928844559
R1_amount,052220,-0.0008176877470355732
R1_amount,053030,-0.0011414588864459313
R1_amount,053580,-0.0011374695863746959
R1_amount,058610,0.0013382953368234857
R1_amount,060250,0.0013203753351206432
R1_amount,062040,0.0014583333333333332
R1_amount,062970,-0.00035891089108910896
R1_amount,064350,0.008870380096058207
R1_amount,065500,-0.0020610446821900568
R1_amount,067080,-0.000154494382022472
R1_amount,071050,0.0037573520660631856
R1_amount,071970,0.004055851063829787
R1_amount,079550,0.0014598811292719166
R1_amount,080220,0.008558503382973193
R1_amount,082740,0.0020309734513274335
R1_amount,082850,-0.0008957055214723927
R1_amount,083650,0.001233826247689464
R1_amount,084370,0.00023272552783109413
R1_amount,087010,0.01507646143045542
R1_amount,089030,-0.0011344813387680918
R1_amount,090360,0.0001967863755522556
R1_amount,090710,0.009929891553675897
R1_amount,092790,-0.00044043887147335423
R1_amount,093240,-0.0013960522126711238
R1_amount,097230,0.0031200007334253464
R1_amount,098460,0.0003321830450313898
R1_amount,100790,0.0006564748201438847
R1_amount,100840,0.006712020802576508
R1_amount,101170,-0.0012982973149967257
R1_amount,103590,0.0025573562144226014
R1_amount,107640,-0.0019501165501165502
R1_amount,108490,0.02059874661309091
R1_amount,115180,-0.0002247191011235955
R1_amount,115500,-0.0012926381269592474
R1_amount,117730,-0.00015979381443298967
R1_amount,119850,0.0018560481212920238
R1_amount,123330,-0.0001499717955393559
R1_amount,124500,-0.0004897979631288605
R1_amount,140410,-0.0014595283620140215
R1_amount,145020,-0.0006685236768802227
R1_amount,158430,-0.00023808021204758446
R1_amount,160190,-0.0005023781212841854
R1_amount,161580,-0.00023621573347829466
R1_amount,180640,-0.0008213114754098361
R1_amount,187660,-0.001559546313799622
R1_amount,199430,-0.0003665568369028008
R1_amount,200350,-0.0011888996753306646
R1_amount,204620,0.00018369690011481034
R1_amount,206560,-0.00034011220196353444
R1_amount,214370,0.005117921385742839
R1_amount,215100,-0.0005687438180019782
R1_amount,229640,-0.00046081677704194274
R1_amount,232140,-0.0013928590815579214
R1_amount,234690,-0.0006838365896980461
R1_amount,255220,-0.002098994560091053
R1_amount,257720,-0.00019170147757001154
R1_amount,267250,0.005695613158646004
R1_amount,267260,0.008683120609128679
R1_amount,272210,0.004075620202839915
R1_amount,277810,0.0016807600811669418
R1_amount,278470,0.0007159090909090909
R1_amount,281820,-0.00043307086614173236
R1_amount,288330,-0.0006677704194260486
R1_amount,290650,0.0007296890672016049
R1_amount,294570,-1.857355126300142e-05
R1_amount,298040,0.01447791123129929
R1_amount,305090,-0.0006721194879089615
R1_amount,310210,0.007237992607248507
R1_amount,314930,-0.0022578319135741327
R1_amount,317830,-0.0015330739299610895
R1_amount,319400,0.004921019900497513
R1_amount,323280,0.005792880661883024
R1_amount,329180,0.0032386044965099707
R1_amount,332570,-9.849906191369606e-05
R1_amount,336260,0.0011657032755298651
R1_amount,337930,-0.002303073779934034
R1_amount,347700,3.0485707375623727e-05
R1_amount,347850,0.022393213773942326
R1_amount,353200,0.0012364760432766614
R1_amount,356680,-0.0008688131640321326
R1_amount,356860,0.002331668631889472
R1_amount,388720,-0.0008182657068307822
R1_amount,389470,0.0005291822262923898
R1_amount,394800,-0.0009478935698447893
R1_amount,397030,0.00020167703688501654
R1_amount,402340,0.036747094713216105
R1_amount,419530,-0.0012929017087232471
R1_amount,437730,0.003039772727272727
R1_amount,445680,0.003974646795687716
R1_amount,466100,-0.0013836460032626426
R1_amount,950160,0.000305771804403972
R1_amount,950210,-0.0005309364548494982
amount_only,000100,-0.0010254339247324836
amount_only,000250,0.0004387186629526463
amount_only,000270,0.00041823549861331994
amount_only,000660,0.05581914758454673
amount_only,000720,-0.00014114397894931103
amount_only,003670,-0.0013092883063401104
amount_only,005380,0.014922628006907192
amount_only,005490,-0.0012102362618779962
amount_only,005930,0.03317171568444168
amount_only,005935,0.014051181001776958
amount_only,006400,0.00427952130868887
amount_only,006800,-0.0017243348736438262
amount_only,007660,0.005615765006960475
amount_only,008970,-0.0012470544432302865
amount_only,009150,0.007051724137931034
amount_only,009540,-4.523522316043416e-05
amount_only,009830,-0.00077256155949395
amount_only,010120,0.0028847990141351145
amount_only,010130,-0.0012981922405085342
amount_only,010140,0.011931956950208891
amount_only,011790,-0.0006536600236253476
amount_only,012330,0.0002755905511811024
amount_only,012450,0.021842604223140674
amount_only,015760,0.0013689127596495437
amount_only,017860,-0.0013118399881637106
amount_only,028300,-0.001981286460453127
amount_only,030530,-0.0014405714285714286
amount_only,032820,-0.0007529490364408104
amount_only,034020,0.03518427307474245
amount_only,035420,0.004061966593333387
amount_only,035720,0.002139772643819312
amount_only,036460,-0.0010511381660639348
amount_only,042660,0.012718773464151976
amount_only,042700,0.006012394462185509
amount_only,042940,-0.0033945554260614197
amount_only,047810,0.001130636604774536
amount_only,051910,-0.0017647539093971914
amount_only,052690,-0.00013655462184873957
amount_only,055550,0.0006118314424635334
amount_only,062970,-0.0012039622390639542
amount_only,064260,-0.0005480480480480482
amount_only,064350,0.018989723525994692
amount_only,064400,-0.0005738213399503722
amount_only,065500,-0.0030286071046708983
amount_only,066570,0.0020481651376146786
amount_only,068270,-0.0006051452253982712
amount_only,079550,0.0012998007968127489
amount_only,080220,0.002771370420624152
amount_only,084650,-0.00038793103448275855
amount_only,087010,0.006189805634817001
amount_only,090360,-0.0005956112852664577
amount_only,090710,0.00043733499713645847
amount_only,097230,0.00014817451894369031
amount_only,098070,0.0004918639053254437
amount_only,098460,0.0004105144180719003
amount_only,100090,0.0004781704781704782
amount_only,105560,0.004518719379367896
amount_only,108490,0.0030038010046025843
amount_only,125490,0.0017790877693512955
amount_only,130660,-0.00047413793103448287
amount_only,136150,-0.0007262569832402235
amount_only,161580,-0.0005506329113924049
amount_only,207940,0.00074265910712625
amount_only,234030,0.0004601571268237936
amount_only,249420,-0.0014764696357817738
amount_only,257720,-0.0010756154747948417
amount_only,267260,0.007718636045555061
amount_only,272210,0.004418184301837057
amount_only,277810,-0.0014459242315825601
amount_only,278470,0.004884603243978244
amount_only,298040,0.002536496350364964
amount_only,307950,-0.00033653846153846147
amount_only,319400,-4.1666666666666794e-05
amount_only,328130,-0.0011816882858124806
amount_only,329180,0.00474749868134848
amount_only,347850,0.000614205557733434
amount_only,373220,-0.002444842340291108
amount_only,376900,0.010216763005780347
amount_only,377300,-0.0008800425227666142
amount_only,389140,-0.0013437328954570332
amount_only,389650,-3.796728971962621e-05
amount_only,393970,-0.0015853310502283106
amount_only,402340,0.01336711313662442
amount_only,439260,0.0006617647058823528
amount_only,448900,0.004072164948453608
amount_only,450080,-0.0014853395061728393
amount_only,452450,-0.00040149892933618843
amount_only,454910,3.6231884057968954e-06
amount_only,456160,-0.0009433977310001867
amount_only,459510,-0.0005270034843205576
amount_only,462870,-0.0001908396946564886
amount_only,463020,-0.0010092250922509225
amount_only,466100,0.003279837339855708
amount_only,476040,0.00010352760736196343
amount_only,486990,-0.0020405941040137804
amount_only,489790,0.0012681355770553814
amount_only,950250,-0.0019775963149078726
beta_near,000150,0.01569821886286626
beta_near,000155,0.01467220401447308
beta_near,000157,0.004300618238021639
beta_near,000250,0.001833184578853795
beta_near,000320,-0.0009413793103448275
beta_near,000500,0.00024653979238754343
beta_near,000520,-0.0013852044790652388
beta_near,000660,0.014051392678225229
beta_near,000720,4.728132387706863e-05
beta_near,000810,6.034482758620674e-05
beta_near,000880,0.0018210735914026075
beta_near,001200,-0.0010598705501618122
beta_near,001250,-0.0015580833235673268
beta_near,001290,-1.7207472959685223e-05
beta_near,001380,-0.0007863402552867213
beta_near,001440,-0.00019612165665428615
beta_near,001510,-0.0003010427177934746
beta_near,002020,0.0008743016759776534
beta_near,002630,-0.0018300086730268863
beta_near,002720,-0.0004151624548736463
beta_near,003350,-0.003225712768884239
beta_near,004140,-0.0010170390481277075
beta_near,004800,0.0020584725536992843
beta_near,004870,-0.0008414187149633461
