name,date,ticker,gross,filled
R1,20241202,007390,0.21363636363636362,True
R1,20241202,001380,-0.3145361021146885,True
R1,20241202,310210,0.19626168224299056,True
R1,20241202,323280,-0.03729225780299961,True
R1,20241202,267260,0.09577464788732404,True
R1,20241202,051980,-0.670859538784067,True
R1,20241202,100840,1.3120605732828556,True
R1,20241202,036560,-0.23721227621483376,True
R1,20241202,100220,0.44042553191489353,True
R1,20241202,067080,0.22298850574712636,True
R1,20241202,039610,0.030571992110453694,True
R1,20241202,000100,-0.13643926788685523,True
R1,20241202,000810,0.024137931034482696,True
R1,20241202,314930,-0.15371900826446283,True
R1,20241202,010120,0.6591928251121075,True
R1,20241202,210120,0.38154542881403897,True
R1,20241202,010130,-0.5084306095979247,True
R1,20241202,402340,0.6901960784313725,True
R1,20241202,078140,-0.07676767676767682,True
R1,20241202,397030,0.019405700424499628,True
R1,20250102,100840,0.5810810810810811,True
R1,20250102,018290,-0.12899106002554284,True
R1,20250102,123330,0.4291417165668663,True
R1,20250102,200350,-0.24791086350974934,True
R1,20250102,115500,-0.29119318181818177,True
R1,20250102,310210,0.3793911007025761,True
R1,20250102,097230,0.21731748726655353,True
R1,20250102,323280,0.14489795918367343,True
R1,20250102,003350,0.028680688336520044,True
R1,20250102,007390,0.29234338747099775,True
R1,20250102,288330,-0.26710816777041946,True
R1,20250102,267260,0.08000000000000007,True
R1,20250102,950210,0.19602818705957725,True
R1,20250102,051980,-0.7096018735362998,True
R1,20250102,010130,-0.15717299578059074,True
R1,20250102,001380,-0.5257760153151921,True
R1,20250102,347700,1.126637554585153,True
R1,20250102,255220,-0.2993311036789298,True
R1,20250102,206560,-0.13604488078541377,True
R1,20250102,078160,-0.060580912863070546,True
R1,20250203,000500,0.09861591695501737,True
R1,20250203,100840,0.7916666666666667,True
R1,20250203,097230,0.32175226586102723,True
R1,20250203,200350,-0.22764900662251653,True
R1,20250203,103590,0.3162790697674418,True
R1,20250203,018290,0.11061946902654873,True
R1,20250203,042660,0.625615763546798,True
R1,20250203,004870,-0.3365674859853385,True
R1,20250203,035510,0.265163297045101,True
R1,20250203,310210,0.26170212765957457,True
R1,20250203,007720,-0.24143777551712442,True
R1,20250203,115500,-0.2258620689655172,True
R1,20250203,356680,-0.18281938325991187,True
R1,20250203,003350,0.3355263157894737,True
R1,20250203,288330,-0.3397358943577431,True
R1,20250203,323280,0.0494233937397035,True
R1,20250203,000155,1.8883861236802413,True
R1,20250203,007390,0.9732620320855614,True
R1,20250203,205500,-0.09665427509293678,True
R1,20250203,005690,0.5239294710327456,True
R1,20250304,012450,0.32676768414746404,True
R1,20250304,310210,-0.14591977869986172,True
R1,20250304,000150,0.7515527950310559,True
R1,20250304,097230,0.7089305402425579,True
R1,20250304,161580,-0.22025316455696198,True
R1,20250304,000155,1.2628458498023716,True
R1,20250304,277810,-0.20571428571428574,True
R1,20250304,005690,0.017757009345794383,True
R1,20250304,042660,0.3639751552795032,True
R1,20250304,064350,1.1487414187643021,True
R1,20250304,347700,0.44875,True
R1,20250304,010120,0.107421875,True
R1,20250304,010140,0.42666666666666675,True
R1,20250304,388720,0.17081260364842454,True
R1,20250304,007720,-0.09842519685039375,True
R1,20250304,272210,0.5184638109305761,True
R1,20250304,002410,-0.32105263157894737,True
R1,20250304,018290,0.10863095238095233,True
R1,20250304,065680,0.3571428571428572,True
R1,20250304,158430,0.311864406779661,True
R1,20250401,002630,-0.7320034692107545,True
R1,20250401,065500,-0.8244178728760226,True
R1,20250401,011080,-0.6857049341297766,True
R1,20250401,005690,0.20332355816226788,True
R1,20250401,161580,0.1257668711656441,True
R1,20250401,000150,0.9158249158249159,True
R1,20250401,000155,1.5408618127786031,True
R1,20250401,277810,0.1943925233644861,True
R1,20250401,310210,0.3839285714285714,True
R1,20250401,012450,0.6052446159973042,True
R1,20250401,168360,0.9305555555555556,True
R1,20250401,052220,-0.32707509881422925,True
R1,20250401,347700,0.4081346423562413,True
R1,20250401,062970,-0.14356435643564358,True
R1,20250401,093240,-0.5584208850684496,True
R1,20250401,008830,-0.1389914725038609,True
R1,20250401,030530,2.727027027027027,True
R1,20250401,388720,-0.0027662517289073207,True
R1,20250401,010140,0.5814121037463977,True
R1,20250401,025950,-0.7606508875739645,True
R1,20250502,000155,2.074074074074074,True
R1,20250502,347700,-0.10461538461538467,True
R1,20250502,389470,-0.07277882797731572,True
R1,20250502,119850,0.6951219512195121,True
R1,20250502,000157,1.7202472952086554,True
R1,20250502,087010,0.5960024227740763,True
R1,20250502,419530,0.451086956521739,True
R1,20250502,012170,-0.5485714285714286,True
R1,20250502,329180,0.46089049338146815,True
R1,20250502,272210,0.33034714445688684,True
R1,20250502,101930,0.5676359039190897,True
R1,20250502,009540,0.7124999999999999,True
R1,20250502,310210,1.1122994652406417,True
R1,20250502,012450,0.18897109499445452,True
R1,20250502,006800,1.2955231388329982,True
R1,20250502,000150,2.13713405238829,True
R1,20250502,145020,-0.2674094707520891,True
R1,20250502,082740,0.8123893805309734,True
R1,20250502,014940,0.8183453237410072,True
R1,20250502,260970,-0.1899441340782123,True
R1,20250602,123330,-0.48913043478260865,True
R1,20250602,087010,1.1118012422360248,True
R1,20250602,000150,0.6222222222222222,True
R1,20250602,419530,-0.46129441624365486,True
R1,20250602,298040,1.933641975308642,True
R1,20250602,000155,0.5626822157434401,True
R1,20250602,108490,2.520967474403245,True
R1,20250602,053580,-0.45498783454987834,True
R1,20250602,006800,0.2351672060409924,True
R1,20250602,347700,-0.0736842105263158,True
R1,20250602,329180,0.25,True
R1,20250602,000157,0.2851239669421488,True
R1,20250602,014940,0.42352941176470593,True
R1,20250602,119850,0.04729729729729737,True
R1,20250602,034020,0.7913247362250879,True
R1,20250602,030530,2.866231647634584,True
R1,20250602,333430,0.35744680851063837,True
R1,20250602,347850,3.6142613774641035,True
R1,20250602,082270,-0.33933933933933935,True
R1,20250602,402340,1.3897353648757016,True
R1,20250701,030530,5.530944625407166,True
R1,20250701,298040,0.8731343283582089,True
R1,20250701,347700,0.2792527040314652,True
R1,20250701,000880,-0.1565762004175365,True
R1,20250701,267260,0.5671794871794871,True
R1,20250701,168360,0.2092675635276533,True
R1,20250701,419530,-0.506953223767383,True
R1,20250701,124500,0.3532934131736527,True
R1,20250701,006800,0.07511316484345532,True
R1,20250701,000150,0.37347294938917974,True
R1,20250701,402340,0.898410896708286,True
R1,20250701,123330,-0.549597855227882,True
R1,20250701,347850,1.9978519080111194,True
R1,20250701,034020,0.19480519480519476,True
R1,20250701,023590,-0.005347593582887722,True
R1,20250701,000157,0.2571022727272727,True
R1,20250701,010120,0.602112676056338,True
R1,20250701,145020,-0.3789329685362517,True
R1,20250701,103590,0.28136419001218016,True
R1,20250701,000155,0.4444444444444444,True
R1,20250801,347850,1.9478740992606918,True
R1,20250801,002020,0.34972067039106136,True
R1,20250801,087010,0.03911564625850339,True
R1,20250801,044490,-0.22208121827411165,True
R1,20250801,008970,-0.4022727272727272,True
R1,20250801,267250,0.8069498069498069,True
R1,20250801,204620,0.07347876004592413,True
R1,20250801,004800,0.8233890214797137,True
R1,20250801,263860,-0.10336538461538458,True
R1,20250801,294570,-0.007429420505200568,True
R1,20250801,006805,1.2796107286968907,True
R1,20250801,001270,0.38076923076923075,True
R1,20250801,214370,1.642105263157895,True
R1,20250801,002025,0.1948608137044967,True
R1,20250801,044820,-0.3049494411921234,True
R1,20250801,071050,0.5741417092768444,True
R1,20250801,009970,0.5243004418262149,True
R1,20250801,030530,5.661417322834645,True
R1,20250801,016610,0.5707656612529002,True
R1,20250801,071320,0.19093078758949877,True
R1,20250901,347850,1.090858218446355,True
R1,20250901,030530,2.425414364640884,True
R1,20250901,087010,-0.16773162939297126,True
R1,20250901,108490,1.3451689519589647,True
R1,20250901,083650,0.4935304990757856,True
R1,20250901,009540,-0.018094089264173663,True
R1,20250901,044490,-0.06495263870094725,True
R1,20250901,356860,0.9236431553504725,True
R1,20250901,034020,0.4983443708609272,True
R1,20250901,098120,0.8291178285009253,True
R1,20250901,445680,1.4703087885985746,True
R1,20250901,007660,0.7784615384615385,True
R1,20250901,000320,-0.37655172413793103,True
R1,20250901,015760,0.3097826086956521,True
R1,20250901,002020,0.2901023890784984,True
R1,20250901,329180,0.08754863813229563,True
R1,20250901,010120,1.5583941605839415,True
R1,20250901,278470,0.2863636363636364,True
R1,20250901,199430,1.1487915407854983,True
R1,20250901,298040,1.0145985401459856,True
R1,20251001,108490,0.5401785714285714,True
R1,20251001,356860,0.009024297405316295,True
R1,20251001,445680,0.1195499296765119,True
R1,20251001,030530,0.8166325835037491,True
R1,20251001,168360,-0.13794642857142858,True
R1,20251001,347850,0.32137518684603883,True
R1,20251001,160190,-0.20095124851367419,True
R1,20251001,402340,1.0462184873949578,True
R1,20251001,437730,1.2159090909090908,True
R1,20251001,214370,0.40506329113924044,True
R1,20251001,319400,1.9850746268656718,True
R1,20251001,267260,0.4303999999999999,True
R1,20251001,102710,-0.25931928687196115,True
R1,20251001,000660,1.2402022756005056,True
R1,20251001,033640,0.14832535885167464,True
R1,20251001,199430,0.5527272727272727,True
R1,20251001,263860,-0.469672131147541,True
R1,20251001,332570,-0.039399624765478425,True
R1,20251001,041190,-0.43772893772893773,True
R1,20251001,290650,0.29187562688064195,True
R1,20251103,108490,0.17657992565055758,True
R1,20251103,347850,-0.014935280451377375,True
R1,20251103,090710,0.7216916780354707,True
R1,20251103,000150,0.607250755287009,True
R1,20251103,277810,0.3427704752275025,True
R1,20251103,090360,-0.2382445141065831,True
R1,20251103,000155,0.1834862385321101,True
R1,20251103,000660,1.1945392491467577,True
R1,20251103,215100,-0.2274975272007913,True
R1,20251103,388720,0.1157112526539279,True
R1,20251103,298040,0.710537822474858,True
R1,20251103,010170,5.166056166056166,True
R1,20251103,006800,1.5372959003876425,True
R1,20251103,117730,-0.06391752577319587,True
R1,20251103,322000,2.142857142857143,True
R1,20251103,199430,-0.1466227347611203,True
R1,20251103,062040,0.5833333333333333,True
R1,20251103,030530,0.04792332268370614,True
R1,20251103,004800,0.6204690831556503,True
R1,20251103,006805,0.8992456896551724,True
R1,20251201,115180,-0.0898876404494382,True
R1,20251201,950160,0.2965186074429771,True
R1,20251201,098460,0.16396396396396407,True
R1,20251201,007660,-0.009447674418604612,True
R1,20251201,078160,-0.4291457286432161,True
R1,20251201,102940,-0.10600706713780916,True
R1,20251201,300080,-0.5518987341772152,True
R1,20251201,394800,-0.37915742793791574,True
R1,20251201,402340,3.363047001620745,True
R1,20251201,327260,2.6859366586714963,True
R1,20251201,200710,0.26885245901639343,True
R1,20251201,338840,-0.3838771593090211,True
R1,20251201,010120,1.5555555555555554,True
R1,20251201,060280,-0.1631309436722751,True
R1,20251201,397030,0.4218362282878412,True
R1,20251201,058610,0.914860681114551,True
R1,20251201,007810,2.196480938416422,True
R1,20251201,049630,-0.08465116279069762,True
R1,20251201,389470,-0.2950354609929078,True
R1,20251201,036630,0.08714408973252796,True
R1,20260102,049630,-0.7227600411946447,True
R1,20260102,090710,-0.1136638452237001,True
R1,20260102,402340,2.6658653846153846,True
R1,20260102,319400,-0.01666666666666672,True
R1,20260102,000660,2.1422413793103448,True
R1,20260102,032940,-0.6,True
R1,20260102,101170,-0.5193189259986902,True
R1,20260102,030530,-0.5762285714285714,True
R1,20260102,174900,-0.49424184261036463,True
R1,20260102,080220,1.7347560975609757,True
R1,20260102,043260,0.7534027221777422,True
R1,20260102,277810,0.01783840503672618,True
R1,20260102,452430,-0.2162921348314607,True
R1,20260102,058610,-0.07499999999999996,True
R1,20260102,327260,0.9532815129417422,True
R1,20260102,317830,-0.6132295719844358,True
R1,20260102,332570,-0.3020979020979021,True
R1,20260102,347700,0.2774869109947644,True
R1,20260102,466100,-0.5534584013050571,True
R1,20260102,200710,-0.20695102685624012,True
R1,20260202,402340,0.8772893772893773,True
R1,20260202,007810,-0.22773109243697476,True
R1,20260202,000660,0.7276736493936053,True
R1,20260202,298040,0.054076890578791614,True
R1,20260202,108490,-0.3307453416149069,True
R1,20260202,007815,-0.2571428571428571,True
R1,20260202,124500,-0.5492125984251969,True
R1,20260202,214370,-0.5095753538717736,True
R1,20260202,006800,-0.3314432782402381,True
R1,20260202,043260,-0.18989280245022966,True
R1,20260202,347700,-0.43992994746059544,True
R1,20260202,140410,-0.5838113448056086,True
R1,20260202,058610,-0.30454254638515676,True
R1,20260202,084370,0.09309021113243765,True
R1,20260202,115180,-0.4915805022156573,True
R1,20260202,327260,-0.3806427343078246,True
R1,20260202,950160,-0.863904761904762,True
R1,20260202,388720,-0.4981188863807374,True
R1,20260202,080220,0.5800970873786409,True
R1,20260202,039490,-0.39780219780219783,True
R1,20260303,043260,-0.3559454191033138,True
R1,20260303,000250,-0.7320930232558139,True
R1,20260303,448900,-0.5266009852216749,True
R1,20260303,000720,0.01891252955082745,True
R1,20260303,006800,-0.3582906712172924,True
R1,20260303,402340,1.106508875739645,True
R1,20260303,000150,0.260643821391485,True
R1,20260303,000660,1.0376914016489986,True
R1,20260303,218410,-0.14385964912280702,True
R1,20260303,124500,-0.21189979123173275,True
R1,20260303,298040,0.3404440574662604,True
R1,20260303,042700,-0.1428571428571429,True
R1,20260303,103590,0.037292817679557944,True
R1,20260303,001440,0.14395393474088292,True
R1,20260303,005930,0.5447154471544715,True
R1,20260303,039030,0.12448132780082988,True
R1,20260303,089970,0.8473282442748091,True
R1,20260303,084370,0.17048346055979646,True
R1,20260303,355150,0.4532328939108601,True
R1,20260303,010120,0.7531948881789137,True
R1_amount,20240801,033790,-0.7016861219195849,True
R1_amount,20240801,012450,0.4065191988912742,True
R1_amount,20240801,053030,0.20765027322404372,True
R1_amount,20240801,087010,0.5366786785833346,True
R1_amount,20240801,000250,0.1754874651810585,True
R1_amount,20240801,107640,-0.3115151515151515,True
R1_amount,20240801,000660,0.17494226327944573,True
R1_amount,20240801,000150,0.9382964453386988,True
R1_amount,20240801,402340,0.2951251646903821,True
R1_amount,20240801,032820,-0.08577878103837466,True
R1_amount,20240801,036460,-0.143719806763285,True
R1_amount,20240801,004140,-0.2845528455284553,True
R1_amount,20240801,089030,-0.05245153933865454,True
R1_amount,20240801,232140,-0.3677264547090582,True
R1_amount,20240801,950160,0.6896948762233737,True
R1_amount,20240801,281820,-0.17322834645669294,True
R1_amount,20240801,042000,0.8161290322580645,True
R1_amount,20240801,323280,2.142536475869809,True
R1_amount,20240801,051980,-0.4860797592174567,True
R1_amount,20240801,007660,0.0038892884733210398,True
R1_amount,20240902,003350,-0.4360189573459715,True
R1_amount,20240902,323280,0.6908645515922807,True
R1_amount,20240902,310210,0.749691738594328,True
R1_amount,20240902,305090,-0.2688477951635846,True
R1_amount,20240902,337930,-0.41006523765144454,True
R1_amount,20240902,000660,0.11645870469399888,True
R1_amount,20240902,009540,0.28942999446596573,True
R1_amount,20240902,033790,-0.4486586493987049,True
R1_amount,20240902,087010,0.9737419864758057,True
R1_amount,20240902,103590,0.4084145715751668,True
R1_amount,20240902,036460,-0.27673545966228896,True
R1_amount,20240902,257720,-0.4302461899179367,True
R1_amount,20240902,402340,0.11499999999999999,True
R1_amount,20240902,053030,-0.2288461538461538,True
R1_amount,20240902,107640,-0.46853146853146854,True
R1_amount,20240902,000150,1.0133333333333332,True
R1_amount,20240902,042700,-0.1952117863720073,True
R1_amount,20240902,082850,-0.3582822085889571,True
R1_amount,20240902,000250,0.2766097240473062,True
R1_amount,20240902,042000,0.8006430868167203,True
R1_amount,20241002,337930,-0.511164274322169,True
R1_amount,20241002,310210,0.11852589641434252,True
R1_amount,20241002,003350,-0.2994722955145118,True
R1_amount,20241002,323280,-0.2860903769318921,True
R1_amount,20241002,314930,-0.4776315789473684,True
R1_amount,20241002,000520,-0.319620253164557,True
R1_amount,20241002,001250,-0.316711590296496,True
R1_amount,20241002,000660,0.11774842044801836,True
R1_amount,20241002,267260,-0.09161490683229812,True
R1_amount,20241002,402340,0.1653944020356235,True
R1_amount,20241002,000100,-0.2511880515953836,True
R1_amount,20241002,089030,-0.156498673740053,True
R1_amount,20241002,053030,-0.43538767395626243,True
R1_amount,20241002,007660,0.009784958470815841,True
R1_amount,20241002,234690,-0.27353463587921845,True
R1_amount,20241002,257720,-0.3745624270711785,True
R1_amount,20241002,042700,-0.3743016759776536,True
R1_amount,20241002,087010,1.1897659429421363,True
R1_amount,20241002,036460,-0.1805869074492099,True
R1_amount,20241002,232140,-0.1894171779141104,True
R1_amount,20241101,310210,-0.16068376068376067,True
R1_amount,20241101,323280,-0.3871874808973653,True
R1_amount,20241101,087010,0.957471264367816,True
R1_amount,20241101,314930,-0.2717821782178218,True
R1_amount,20241101,000520,-0.2344615384615385,True
R1_amount,20241101,003350,-0.3404761904761905,True
R1_amount,20241101,036560,-0.3327749860413177,True
R1_amount,20241101,067080,-0.061797752808988804,True
R1_amount,20241101,950210,-0.2123745819397993,True
R1_amount,20241101,267260,-0.037257824143069995,True
R1_amount,20241101,000100,-0.19389204545454541,True
R1_amount,20241101,402340,0.016703786191536674,True
R1_amount,20241101,000150,0.7270844122216469,True
R1_amount,20241101,000660,-0.04123711340206182,True
R1_amount,20241101,007110,0.5698529411764706,True
R1_amount,20241101,007660,0.09385711305177202,True
R1_amount,20241101,003160,-0.19221967963386732,True
R1_amount,20241101,103590,-0.020408163265306145,True
R1_amount,20241101,257720,-0.09102091020910208,True
R1_amount,20241101,089030,-0.2649572649572649,True
R1_amount,20241202,007390,0.21363636363636362,True
R1_amount,20241202,310210,0.19626168224299056,True
R1_amount,20241202,267260,0.09577464788732404,True
R1_amount,20241202,001380,-0.3145361021146885,True
R1_amount,20241202,323280,-0.03729225780299961,True
R1_amount,20241202,000100,-0.13643926788685523,True
R1_amount,20241202,051980,-0.670859538784067,True
R1_amount,20241202,000810,0.024137931034482696,True
R1_amount,20241202,010130,-0.5084306095979247,True
R1_amount,20241202,010120,0.6591928251121075,True
R1_amount,20241202,087010,0.6913978494623656,True
R1_amount,20241202,100840,1.3120605732828556,True
R1_amount,20241202,039610,0.030571992110453694,True
R1_amount,20241202,402340,0.6901960784313725,True
R1_amount,20241202,089030,0.02011494252873569,True
R1_amount,20241202,000660,0.3614311704063069,True
R1_amount,20241202,257720,0.8191489361702127,True
R1_amount,20241202,314930,-0.15371900826446283,True
R1_amount,20241202,034020,1.1702127659574466,True
R1_amount,20241202,000250,0.49557522123893816,True
R1_amount,20250102,018290,-0.12899106002554284,True
R1_amount,20250102,200350,-0.24791086350974934,True
R1_amount,20250102,115500,-0.29119318181818177,True
R1_amount,20250102,100840,0.5810810810810811,True
R1_amount,20250102,267260,0.08000000000000007,True
R1_amount,20250102,010130,-0.15717299578059074,True
R1_amount,20250102,310210,0.3793911007025761,True
R1_amount,20250102,007390,0.29234338747099775,True
R1_amount,20250102,001380,-0.5257760153151921,True
R1_amount,20250102,097230,0.21731748726655353,True
R1_amount,20250102,323280,0.14489795918367343,True
R1_amount,20250102,123330,0.4291417165668663,True
R1_amount,20250102,255220,-0.2993311036789298,True
R1_amount,20250102,051980,-0.7096018735362998,True
R1_amount,20250102,000100,-0.10654362416107388,True
R1_amount,20250102,206560,-0.13604488078541377,True
R1_amount,20250102,010120,0.5040183696900116,True
R1_amount,20250102,042660,0.9571619812583667,True
R1_amount,20250102,288330,-0.26710816777041946,True
R1_amount,20250102,003230,0.7125506072874495,True
R1_amount,20250203,042660,0.625615763546798,True
R1_amount,20250203,103590,0.3162790697674418,True
R1_amount,20250203,000500,0.09861591695501737,True
R1_amount,20250203,018290,0.11061946902654873,True
R1_amount,20250203,097230,0.32175226586102723,True
R1_amount,20250203,035510,0.265163297045101,True
R1_amount,20250203,100840,0.7916666666666667,True
R1_amount,20250203,356680,-0.18281938325991187,True
R1_amount,20250203,115500,-0.2258620689655172,True
R1_amount,20250203,004870,-0.3365674859853385,True
R1_amount,20250203,267260,0.23631840796019898,True
R1_amount,20250203,310210,0.26170212765957457,True
R1_amount,20250203,323280,0.0494233937397035,True
R1_amount,20250203,200350,-0.22764900662251653,True
R1_amount,20250203,000100,-0.061128526645768066,True
R1_amount,20250203,229640,-0.1843267108167771,True
R1_amount,20250203,007390,0.9732620320855614,True
R1_amount,20250203,158430,0.23880597014925375,True
R1_amount,20250203,000250,0.28915662650602414,True
R1_amount,20250203,255220,-0.3098827470686767,True
R1_amount,20250304,012450,0.32676768414746404,True
R1_amount,20250304,310210,-0.14591977869986172,True
R1_amount,20250304,161580,-0.22025316455696198,True
R1_amount,20250304,000150,0.7515527950310559,True
R1_amount,20250304,277810,-0.20571428571428574,True
R1_amount,20250304,097230,0.7089305402425579,True
R1_amount,20250304,042660,0.3639751552795032,True
R1_amount,20250304,064350,1.1487414187643021,True
R1_amount,20250304,010120,0.107421875,True
R1_amount,20250304,010140,0.42666666666666675,True
R1_amount,20250304,272210,0.5184638109305761,True
R1_amount,20250304,388720,0.17081260364842454,True
R1_amount,20250304,005690,0.017757009345794383,True
R1_amount,20250304,034020,1.3382899628252787,True
R1_amount,20250304,018290,0.10863095238095233,True
R1_amount,20250304,002410,-0.32105263157894737,True
R1_amount,20250304,092790,-0.1761755485893417,True
R1_amount,20250304,255220,-0.23038397328881466,True
R1_amount,20250304,000880,0.8850056369785795,True
R1_amount,20250304,356680,-0.16470588235294115,True
R1_amount,20250401,065500,-0.8244178728760226,True
R1_amount,20250401,002630,-0.7320034692107545,True
R1_amount,20250401,011080,-0.6857049341297766,True
R1_amount,20250401,161580,0.1257668711656441,True
R1_amount,20250401,277810,0.1943925233644861,True
R1_amount,20250401,000150,0.9158249158249159,True
R1_amount,20250401,012450,0.6052446159973042,True
R1_amount,20250401,005690,0.20332355816226788,True
R1_amount,20250401,310210,0.3839285714285714,True
R1_amount,20250401,010140,0.5814121037463977,True
R1_amount,20250401,062970,-0.14356435643564358,True
R1_amount,20250401,008830,-0.1389914725038609,True
R1_amount,20250401,030530,2.727027027027027,True
R1_amount,20250401,272210,0.7814371257485031,True
R1_amount,20250401,025950,-0.7606508875739645,True
R1_amount,20250401,052220,-0.32707509881422925,True
R1_amount,20250401,045660,-0.6868117797695262,True
R1_amount,20250401,093240,-0.5584208850684496,True
R1_amount,20250401,064350,1.2070707070707072,True
R1_amount,20250401,000880,0.9389830508474577,True
R1_amount,20250502,389470,-0.07277882797731572,True
R1_amount,20250502,087010,0.5960024227740763,True
R1_amount,20250502,329180,0.46089049338146815,True
R1_amount,20250502,272210,0.33034714445688684,True
R1_amount,20250502,119850,0.6951219512195121,True
R1_amount,20250502,009540,0.7124999999999999,True
R1_amount,20250502,012450,0.18897109499445452,True
R1_amount,20250502,000150,2.13713405238829,True
R1_amount,20250502,419530,0.451086956521739,True
R1_amount,20250502,310210,1.1122994652406417,True
R1_amount,20250502,082740,0.8123893805309734,True
R1_amount,20250502,000155,2.074074074074074,True
R1_amount,20250502,079550,0.5839524517087666,True
R1_amount,20250502,064350,1.066779374471682,True
R1_amount,20250502,003230,0.4273684210526316,True
R1_amount,20250502,034020,2.2783882783882783,True
R1_amount,20250502,145020,-0.2674094707520891,True
R1_amount,20250502,347700,-0.10461538461538467,True
R1_amount,20250502,267260,1.8286140089418779,True
R1_amount,20250502,071970,1.622340425531915,True
R1_amount,20250602,087010,1.1118012422360248,True
R1_amount,20250602,000150,0.6222222222222222,True
R1_amount,20250602,298040,1.933641975308642,True
R1_amount,20250602,108490,2.520967474403245,True
R1_amount,20250602,419530,-0.46129441624365486,True
R1_amount,20250602,000155,0.5626822157434401,True
R1_amount,20250602,329180,0.25,True
R1_amount,20250602,053580,-0.45498783454987834,True
R1_amount,20250602,006800,0.2351672060409924,True
R1_amount,20250602,034020,0.7913247362250879,True
R1_amount,20250602,123330,-0.48913043478260865,True
R1_amount,20250602,030530,2.866231647634584,True
R1_amount,20250602,064350,0.12556053811659185,True
R1_amount,20250602,389470,0.5794871794871794,True
R1_amount,20250602,347850,3.6142613774641035,True
R1_amount,20250602,402340,1.3897353648757016,True
R1_amount,20250602,009540,0.25190839694656497,True
R1_amount,20250602,180640,-0.3285245901639344,True
R1_amount,20250602,018290,-0.5396825396825398,True
R1_amount,20250602,119850,0.04729729729729737,True
R1_amount,20250701,030530,5.530944625407166,True
R1_amount,20250701,000880,-0.1565762004175365,True
R1_amount,20250701,298040,0.8731343283582089,True
R1_amount,20250701,267260,0.5671794871794871,True
