ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score,stock_code,corp_code,danger_count,warning_count,fp_avoided_count,soft_downgraded_count,danger_details,warning_details,fp_avoided_details,soft_downgraded_details,danger_urls,warning_urls,fp_avoided_urls,soft_downgraded_urls,danger_rcept_nos,warning_rcept_nos,risk_level
418550,제이오,,7600,18.5,6.7,-2.3,-52.0,17.8,-18.1,-41.2,-13.2,-27.4,-21.7,-10.8,1.41,15840,6450,5,True,False,False,743988,504381,50.7,60.0,51.3,1.48,0,False,False,False,False,-,92.0,23.5,3.0,-11.0,-1.1,True,15,조정,0,-1,-1,2,12.3,-8.3,1502.38,,1.01,1938.0,1938.0,1938.0,10,10,1.0,112.0,112.0,418550,00411808,0,0,0,0,,,,,,,,,,,안전
405000,플라즈맵,,5380,9.5,9.1,6.8,-55.7,7.2,-11.7,-32.7,-26.1,-20.5,-26.9,-25.6,5.23,12140,5020,5,True,False,False,15622,7673,2.2,0.9,0.5,2.04,0,False,False,False,False,-,97.3,0.3,0.0,0.2,0.0,True,8,조정,0,-1,-1,2,12.3,-8.3,1502.38,,1.01,1938.0,1938.0,1938.0,10,10,1.0,110.3,110.3,405000,01575839,0,1,0,0,,[20250613] 전환사채(해외전환사채포함)발행후만기전사채취득              (제2회차) (20250613900618),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250613900618,,,,20250613900618,주의
106240,파인테크닉스,,1555,25.6,8.0,-48.4,-41.1,62.7,-29.0,-34.1,-22.8,-27.3,-30.0,-6.0,10.18,2640,956,5,True,False,False,1460508,529422,85.7,25.0,9.9,2.76,0,False,False,False,False,-,96.4,0.2,0.0,-0.7,-0.0,True,8,조정,0,-1,-1,2,12.3,-8.3,1502.38,,1.01,1938.0,1938.0,1938.0,10,10,1.0,109.4,109.4,106240,00755739,0,27,0,0,,[20260429] [기재정정]주요사항보고서(자기전환사채매도결정) (20260429000862) || [20260428] [기재정정]주요사항보고서(자기전환사채매도결정) (20260428000661) || [20260423] [기재정정]주요사항보고서(자기전환사채매도결정) (20260423000502),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260429000862 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260428000661 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260423000502,,,,20260429000862 || 20260428000661 || 20260423000502,주의
291650,압타머사이언스,,1072,12.2,8.4,18.7,-46.3,58.8,-8.8,-33.4,-15.7,-21.4,-33.4,-8.3,3.33,1998,675,5,False,False,True,229281,213286,7.2,2.5,3.0,1.07,4,False,False,False,True,거래량동반양봉,91.0,-0.9,0.3,-3.4,0.3,True,8,조정,0,-1,-1,2,12.3,-8.3,1502.38,,1.01,1938.0,1938.0,1938.0,10,10,1.0,108.0,108.0,291650,01265251,0,20,0,0,,[20260406] [기재정정]주요사항보고서(유상증자결정) (20260406004155) || [20260401] [기재정정]주요사항보고서(유상증자결정) (20260401004855) || [20260318] [기재정정]주요사항보고서(유상증자결정) (20260318000774),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260406004155 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260401004855 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260318000774,,,,20260406004155 || 20260401004855 || 20260318000774,주의
006920,모헨즈,,3440,10.9,6.4,10.8,-54.9,28.6,-8.3,-32.0,-5.2,-18.9,-28.1,-7.4,1.32,7630,2675,5,False,True,False,141686,170431,7.7,5.1,7.4,0.83,0,False,False,False,False,-,87.3,5.4,0.6,13.6,1.5,True,15,조정,0,-1,-1,2,12.3,-8.3,1502.38,,1.01,1938.0,1938.0,1938.0,10,10,1.0,107.3,107.3,006920,00163318,0,0,0,0,,,,,,,,,,,안전
380550,뉴로핏,,15110,33.8,6.3,4.5,-58.8,48.9,-4.5,-28.9,-48.4,-16.4,-24.0,-29.1,0.52,36700,10150,10,False,True,True,220522,467901,37.4,36.4,84.5,0.47,0,False,False,False,False,-,82.0,7.2,0.1,-15.1,-6.6,True,15,조정,0,-1,-1,2,12.3,-8.3,1502.38,,1.01,1938.0,1938.0,1938.0,10,10,1.0,107.0,107.0,380550,01782004,0,2,0,0,,[20260410] 주요사항보고서(유상증자결정) (20260410002666) || [20260410] 주요사항보고서(전환사채권발행결정) (20260410002638),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260410002666 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260410002638,,,,20260410002666 || 20260410002638,주의
950250,테라뷰,,4135,18.2,12.9,18.7,-80.1,11.2,-1.2,-40.4,-49.6,-23.5,-36.3,,4.82,20800,3720,15,True,True,True,1177805,868808,172.6,49.7,46.4,1.36,0,False,False,False,False,-,91.8,-15.1,0.0,-20.9,-3.1,True,0,조정,0,-1,-1,2,12.3,-8.3,1502.38,,1.01,1938.0,1938.0,1938.0,10,10,1.0,106.8,106.8,950250,01957282,0,0,0,0,,,,,,,,,,,안전
032750,삼진,,3050,14.2,7.8,2.2,-37.1,1.7,-5.4,-14.8,-15.2,-9.7,-10.8,-17.7,4.51,4850,3000,5,True,False,False,53153,29852,4.2,1.7,1.0,1.78,0,False,False,False,False,-,86.4,0.7,0.1,0.6,-0.2,True,15,조정,0,-1,-1,2,12.3,-8.3,1502.38,,1.01,1938.0,1938.0,1938.0,10,10,1.0,106.4,106.4,032750,00173351,0,0,0,0,,,,,,,,,,,안전
291810,핀텔,,1275,30.7,6.6,6.3,-75.4,2.8,-18.4,-36.2,-47.0,-22.2,-32.1,-46.5,0.93,5190,1240,5,True,False,False,360850,137447,1.7,4.9,2.0,2.63,0,False,False,False,False,-,86.4,1.1,0.5,2.4,0.5,True,15,조정,0,-1,-1,2,12.3,-8.3,1502.38,,1.01,1938.0,1938.0,1938.0,10,10,1.0,106.4,106.4,291810,01524507,0,13,0,0,,[20260417] 기타주요경영사항              (제3자배정 유상증자 및 제3회차 전환사채권 발행 결정 철회) (20260417900687) || [20260417] [기재정정]주요사항보고서(유상증자결정) (20260417000592) || [20260417] [기재정정]주요사항보고서(전환사채권발행결정) (20260417000537),,,,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260417900687 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260417000592 || https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260417000537,,,,20260417900687 || 20260417000592 || 20260417000537,주의
460930,현대힘스,,16270,22.9,10.9,13.2,-51.4,6.6,-2.6,-23.3,-14.4,-11.3,-13.4,-20.3,0.8,33450,15260,10,False,True,True,222663,261094,33.7,38.4,48.8,0.85,0,False,False,False,False,-,81.1,12.0,0.4,5.7,-38.4,True,15,조정,0,-1,-1,2,12.3,-8.3,1502.38,,1.01,1938.0,1938.0,1938.0,10,10,1.0,106.1,106.1,460930,00667373,0,0,0,0,,,,,,,,,,,안전
