ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score
054220,비츠로시스,,1974,19.3,8.5,5.8,-60.5,27.8,-2.5,-28.0,-57.5,-21.3,-25.7,-14.8,2.57,4995,1545,15,True,True,True,320380,136921,7.3,6.9,3.0,2.34,0,False,False,False,False,-,94.5,0.2,-0.0,-5.4,-0.8,True,8,조정,0,-1,-1,2,12.3,-8.3,1502.38,,1.01,1938.0,1938.0,1938.0,10,10,1.0,117.5,117.5
418550,제이오,,7600,18.5,6.7,-2.3,-52.0,17.8,-18.1,-41.2,-13.2,-27.4,-21.7,-10.8,1.41,15840,6450,5,True,False,False,743988,504381,50.7,60.0,51.3,1.48,0,False,False,False,False,-,92.0,23.5,3.0,-11.0,-1.1,True,15,조정,0,-1,-1,2,12.3,-8.3,1502.38,,1.01,1938.0,1938.0,1938.0,10,10,1.0,112.0,112.0
424760,벨로크,,3030,32.2,9.0,-0.0,-50.8,87.3,-0.8,-19.7,45.1,-16.1,-3.8,27.0,1.96,6161,1618,10,True,True,False,584528,284906,17.8,19.2,9.0,2.05,0,False,False,False,False,-,86.3,0.3,0.2,0.4,-0.7,True,15,조정,0,-1,-1,2,12.3,-8.3,1502.38,,1.01,1938.0,1938.0,1938.0,10,10,1.0,111.3,111.3
455180,케이지에이,,2055,12.0,17.4,1.5,-73.7,11.1,-16.1,-33.7,-36.6,-23.4,-27.5,-49.2,3.13,7820,1850,5,True,False,False,115865,81991,5.2,2.5,2.1,1.41,0,False,False,False,False,-,97.6,0.6,-0.5,-1.6,-0.2,True,8,조정,0,-1,-1,2,12.3,-8.3,1502.38,,1.01,1938.0,1938.0,1938.0,10,10,1.0,110.6,110.6
405000,플라즈맵,,5380,9.5,9.1,6.8,-55.7,7.2,-11.7,-32.7,-26.1,-20.5,-26.9,-25.6,5.23,12140,5020,5,True,False,False,15622,7673,2.2,0.9,0.5,2.04,0,False,False,False,False,-,97.3,0.3,0.0,0.2,0.0,True,8,조정,0,-1,-1,2,12.3,-8.3,1502.38,,1.01,1938.0,1938.0,1938.0,10,10,1.0,110.3,110.3
078130,국일제지,,3650,6.7,14.7,-2.4,-60.2,39.8,-6.0,-15.9,10.9,-13.0,-2.8,-6.9,1.69,9170,2610,10,True,True,False,565018,420864,11.2,21.7,17.5,1.34,0,False,False,False,False,-,85.2,0.4,6.8,-0.3,7.1,True,15,조정,0,-1,-1,2,12.3,-8.3,1502.38,,1.01,1938.0,1938.0,1938.0,10,10,1.0,110.2,110.2
049470,비트플래닛,,1996,15.2,6.4,20.5,-89.9,18.5,5.5,-40.6,-39.6,-28.2,-36.0,-71.4,1.34,19850,1685,15,True,True,True,133614,87849,2.5,2.8,1.9,1.52,3,False,False,True,False,+3%반등,83.5,0.8,-0.0,-3.7,-1.4,True,8,조정,0,-1,-1,2,12.3,-8.3,1502.38,,1.01,1938.0,1938.0,1938.0,10,10,1.0,109.5,109.5
106240,파인테크닉스,,1555,25.6,8.0,-48.4,-41.1,62.7,-29.0,-34.1,-22.8,-27.3,-30.0,-6.0,10.18,2640,956,5,True,False,False,1460508,529422,85.7,25.0,9.9,2.76,0,False,False,False,False,-,96.4,0.2,0.0,-0.7,-0.0,True,8,조정,0,-1,-1,2,12.3,-8.3,1502.38,,1.01,1938.0,1938.0,1938.0,10,10,1.0,109.4,109.4
032790,엠젠솔루션,,1273,0.0,2.1,-44.0,-51.9,11.1,-28.2,-22.9,-12.1,-26.3,-25.7,-32.4,2.95,2644,1146,5,True,False,False,202849,140449,5.3,2.9,2.3,1.44,0,False,False,False,False,-,96.2,0.6,-0.8,1.7,0.5,True,8,조정,0,-1,-1,2,12.3,-8.3,1502.38,,1.01,1938.0,1938.0,1938.0,10,10,1.0,109.2,109.2
040610,SG&G,,3410,14.7,6.0,-3.0,-31.9,9.9,-7.5,-21.6,-24.6,-17.2,-17.9,-10.6,2.06,5010,3102,10,True,True,False,44542,23754,1.8,1.6,0.9,1.88,0,False,False,False,False,-,83.9,0.3,0.1,-1.4,-1.3,True,15,조정,0,-1,-1,2,12.3,-8.3,1502.38,,1.01,1938.0,1938.0,1938.0,10,10,1.0,108.9,108.9
