ticker,name,sector,price,RSI,Stoch_K,BB_pct,drawdown_52w_high_%,distance_to_52w_low_%,return_1w_%,return_1m_%,return_3m_%,vs_SMA20_%,vs_SMA50_%,vs_SMA200_%,volume_vs_avg,52w_high,52w_low,acc_score,acc_signal_vol,acc_signal_return,acc_signal_candle,avg_volume_1w,avg_volume_1m,amt_today_억,amt_avg_1w_억,amt_avg_1m_억,vol_1w_vs_1m_ratio,trend_score,falling_knife,reversal_above_sma5,reversal_rebound_3pct,reversal_vol_up_candle,trend_details,oversold_score,foreign_5d_억,inst_5d_억,foreign_20d_억,inst_20d_억,supply_fetched,supply_score,market_regime,regime_score,regime_kospi_score,regime_fx_score,regime_flow_score,kospi_vs_sma200_%,kospi_return_1m_%,usdkrw,usdkrw_vs_sma20_%,usdkrw_return_1m_%,foreign_kospi_5d_억,foreign_kospi_5d_raw_억,foreign_kospi_5d_adjusted_억,foreign_proxy_success,foreign_proxy_total,foreign_proxy_coverage,stock_score_stage1,composite_score
462310,뉴키즈온,,3270,29.0,27.7,19.0,-79.7,12.8,-6.6,-28.1,-24.1,-14.9,-20.7,-41.4,3.11,16100,2900,10,True,True,False,56181,40958,4.3,1.8,1.6,1.37,7,False,True,False,True,5일선회복/거래량동반양봉,87.0,0.5,0.9,-0.9,5.5,True,15,조정,-4,-1,-3,0,9.1,-12.3,1507.13,1.15,2.25,1022.0,1022.0,1022.0,10,10,1.0,119.0,115.0
042000,카페24,,20750,24.6,24.3,26.0,-63.4,8.6,-0.5,-22.4,-38.0,-8.8,-18.4,-37.0,2.71,56700,19110,15,True,True,True,215687,158231,90.9,44.4,35.3,1.36,7,False,True,False,True,5일선회복/거래량동반양봉,80.8,2.8,10.2,8.9,-21.8,True,15,조정,-4,-1,-3,0,9.1,-12.3,1507.13,1.15,2.25,1022.0,1022.0,1022.0,10,10,1.0,117.8,113.8
226340,본느,,2560,28.2,44.0,4.2,-50.5,38.0,-20.9,-28.4,-5.4,-18.0,-14.9,-24.8,8.84,5175,1855,5,True,False,False,364532,201588,31.4,9.2,6.1,1.81,4,False,False,False,True,거래량동반양봉,92.5,0.2,0.7,0.1,2.2,True,15,조정,-4,-1,-3,0,9.1,-12.3,1507.13,1.15,2.25,1022.0,1022.0,1022.0,10,10,1.0,116.5,112.5
417180,핑거스토리,,5420,8.1,17.3,6.7,-69.8,10.6,-10.6,-31.4,-39.8,-24.6,-28.5,-42.6,2.71,17961,4900,10,True,True,False,26472,11654,1.8,1.5,0.7,2.27,4,False,False,False,True,거래량동반양봉,94.0,-0.5,0.1,-1.4,-0.8,True,8,조정,-4,-1,-3,0,9.1,-12.3,1507.13,1.15,2.25,1022.0,1022.0,1022.0,10,10,1.0,116.0,112.0
138070,신진에스엠,,1455,7.6,1.9,-7.0,-42.8,0.6,-13.2,-21.7,-28.9,-16.2,-17.6,-27.3,5.87,2545,1447,10,True,False,True,119726,70152,6.2,1.8,1.2,1.71,4,False,False,False,True,거래량동반양봉,93.0,0.2,0.0,-0.3,-0.2,True,8,조정,-4,-1,-3,0,9.1,-12.3,1507.13,1.15,2.25,1022.0,1022.0,1022.0,10,10,1.0,115.0,111.0
287840,인투셀,,27150,22.6,11.9,2.7,-63.8,26.9,-7.7,-32.4,-46.2,-16.5,-29.0,-39.7,2.0,74900,21400,5,False,True,False,86533,82797,45.0,25.3,27.1,1.05,0,False,False,False,False,-,93.4,5.6,4.1,23.2,25.5,True,15,조정,-4,-1,-3,0,9.1,-12.3,1507.13,1.15,2.25,1022.0,1022.0,1022.0,10,10,1.0,113.4,109.4
455180,케이지에이,,1627,7.9,10.6,-13.6,-79.2,10.8,-34.7,-48.3,-50.2,-37.7,-42.0,-59.6,5.15,7820,1468,5,True,False,False,215879,103158,8.7,4.1,2.4,2.09,0,False,False,False,False,-,99.8,1.6,-1.7,-0.5,-1.3,True,8,조정,-4,-1,-3,0,9.1,-12.3,1507.13,1.15,2.25,1022.0,1022.0,1022.0,10,10,1.0,112.8,108.8
049470,비트플래닛,,1997,15.2,6.4,23.4,-89.9,18.5,0.1,-40.6,-41.2,-26.4,-35.3,-71.2,2.51,19850,1685,10,True,True,False,164641,100464,5.3,3.4,2.2,1.64,3,False,False,True,False,+3%반등,88.2,2.7,0.0,-2.1,-1.4,True,8,조정,-4,-1,-3,0,9.1,-12.3,1507.13,1.15,2.25,1022.0,1022.0,1022.0,10,10,1.0,109.2,105.2
337930,젝시믹스,,3005,12.1,6.1,6.8,-56.4,2.7,-10.3,-32.0,-44.6,-20.8,-26.6,-38.0,1.29,6900,2925,5,False,True,False,313915,230994,9.2,10.0,8.5,1.36,0,False,False,False,False,-,88.7,6.5,0.9,8.8,0.9,True,15,조정,-4,-1,-3,0,9.1,-12.3,1507.13,1.15,2.25,1022.0,1022.0,1022.0,10,10,1.0,108.7,104.7
494120,큐리오시스,,32550,19.1,7.1,-1.8,-66.2,6.0,-20.7,-45.3,-58.4,-29.8,-39.3,,3.91,96400,30700,0,False,False,False,151014,117413,151.2,53.8,52.4,1.29,0,False,False,False,False,-,100.0,55.4,-21.5,37.0,-141.5,True,8,조정,-4,-1,-3,0,9.1,-12.3,1507.13,1.15,2.25,1022.0,1022.0,1022.0,10,10,1.0,108.0,104.0
